stave,bin_index,n_bins,shrink_strength,log_amp_center,shared_raw_target_ns,shared_fitted_target_ns,raw_stave_target_ns,shrunk_target_ns,fitted_target_ns,n_train_pulses,heldout_run
B6,4,10,80.0,7.860956364876389,1.1233267450525233,0.8786309539351348,2.623326745052509,2.320559579565763,2.314074906154304,381,59
B6,5,10,80.0,7.92135419332329,1.4803043167833891,0.8786309539351348,2.623326745052509,2.314531029810496,2.314074906154304,372,59
B6,6,10,80.0,7.984973674962574,1.4803043167833891,0.8786309539351348,2.623326745052509,2.311076939035977,2.311076939035977,367,59
B6,7,10,80.0,8.05816906621351,1.4803043167833891,0.8786309539351348,2.623326745052509,2.2550532271385513,2.2550532271385513,299,59
B6,8,10,80.0,8.187021067343505,1.4803043167833891,0.8786309539351348,2.623326745052509,2.0029904637663316,2.0029904637663316,145,59
B6,9,10,80.0,8.446878017501211,1.2303043167833891,0.8786309539351348,2.623326745052509,1.1990852829158771,1.1990852829158771,18,59
B8,0,10,80.0,7.3112183286411785,-1.853631061835891,0.8786309539351348,1.4803043167833891,1.264457370470114,1.331692028189652,143,59
B8,1,10,80.0,7.5608614100048985,0.8733267450525162,0.8786309539351348,1.4803043167833891,1.2187072025015395,1.331692028189652,104,59
B8,2,10,80.0,7.687538766201629,0.8733267450525162,0.8786309539351348,1.4803043167833891,1.2296070822632832,1.331692028189652,112,59
B8,3,10,80.0,7.784889295655098,0.6233267450525091,0.8786309539351348,1.4803043167833891,1.2083615539141217,1.331692028189652,97,59
B8,4,10,80.0,7.860956364876389,1.1233267450525233,0.8786309539351348,1.4803043167833891,1.2510954166507209,1.331692028189652,130,59
B8,5,10,80.0,7.92135419332329,1.4803043167833891,0.8786309539351348,1.4803043167833891,1.2915440460858976,1.331692028189652,175,59
B8,6,10,80.0,7.984973674962574,1.4803043167833891,0.8786309539351348,1.4803043167833891,1.3462266871793214,1.331692028189652,279,59
B8,7,10,80.0,8.05816906621351,1.4803043167833891,0.8786309539351348,1.4803043167833891,1.3855526060986247,1.331692028189652,428,59
B8,8,10,80.0,8.187021067343505,1.4803043167833891,0.8786309539351348,1.4803043167833891,1.4206588780871559,1.331692028189652,727,59
B8,9,10,80.0,8.446878017501211,1.2303043167833891,0.8786309539351348,1.2303043167833891,1.2004382137814142,1.2004382137814142,862,59
__shared__,0,10,80.0,7.271703706887368,-1.5304834643065917,0.9263616404258501,,,0.9263616404258501,905,60
__shared__,1,10,80.0,7.512071245835466,0.31917996412486715,0.9263616404258501,,,0.9263616404258501,904,60
__shared__,2,10,80.0,7.643003635560718,1.211303500181721,0.9263616404258501,,,0.9263616404258501,903,60
__shared__,3,10,80.0,7.73718007783463,0.961303500181728,0.9263616404258501,,,0.9263616404258501,905,60
__shared__,4,10,80.0,7.818027938530729,0.8191799641248565,0.9263616404258501,,,0.9263616404258501,902,60
__shared__,5,10,80.0,7.8871146979158056,1.461303500181728,0.9263616404258501,,,0.9263616404258501,904,60
__shared__,6,10,80.0,7.952615111650999,1.5691799641248565,0.9263616404258501,,,0.9263616404258501,903,60
__shared__,7,10,80.0,8.035440815135955,1.5691799641248565,0.9263616404258501,,,0.9263616404258501,905,60
__shared__,8,10,80.0,8.160089584185952,1.5691799641248565,0.9263616404258501,,,0.9263616404258501,901,60
__shared__,9,10,80.0,8.413331550343557,1.3191799641248565,0.9263616404258501,,,0.9263616404258501,904,60
B4,0,10,80.0,7.271703706887368,-1.5304834643065917,0.9263616404258501,-4.0304834643065846,-3.29749343033506,-2.94490474348131,461,60
B4,1,10,80.0,7.512071245835466,0.31917996412486715,0.9263616404258501,-4.0304834643065846,-3.254460747323033,-2.94490474348131,431,60
B4,2,10,80.0,7.643003635560718,1.211303500181721,0.9263616404258501,-4.0304834643065846,-3.1956463940358586,-2.94490474348131,395,60
B4,3,10,80.0,7.73718007783463,0.961303500181728,0.9263616404258501,-4.0304834643065846,-3.2128595295053586,-2.94490474348131,405,60
B4,4,10,80.0,7.818027938530729,0.8191799641248565,0.9263616404258501,-4.0304834643065846,-3.2244923903663514,-2.94490474348131,412,60
B4,5,10,80.0,7.8871146979158056,1.461303500181728,0.9263616404258501,-4.0304834643065846,-3.131282538278025,-2.94490474348131,361,60
B4,6,10,80.0,7.952615111650999,1.5691799641248565,0.9263616404258501,-4.0304834643065846,-2.986937126468177,-2.94490474348131,300,60
B4,7,10,80.0,8.035440815135955,1.5691799641248565,0.9263616404258501,-4.0304834643065846,-2.4052883480008687,-2.94490474348131,164,60
B4,8,10,80.0,8.160089584185952,1.5691799641248565,0.9263616404258501,-3.7804834643065846,-0.9060742400425023,-2.94490474348131,51,60
B4,9,10,80.0,8.413331550343557,1.3191799641248565,0.9263616404258501,0.969516535693419,0.9386916105022983,-2.94490474348131,32,60
B6,0,10,80.0,7.271703706887368,-1.5304834643065917,0.9263616404258501,2.461303500181728,2.1588519022002743,2.191423612752123,326,60
B6,1,10,80.0,7.512071245835466,0.31917996412486715,0.9263616404258501,2.461303500181728,2.198358427846674,2.191423612752123,387,60
B6,2,10,80.0,7.643003635560718,1.211303500181721,0.9263616404258501,2.461303500181728,2.205479856889082,2.191423612752123,400,60
B6,3,10,80.0,7.73718007783463,0.961303500181728,0.9263616404258501,2.461303500181728,2.198358427846674,2.191423612752123,387,60
B6,4,10,80.0,7.818027938530729,0.8191799641248565,0.9263616404258501,2.461303500181728,2.182223162044296,2.184113096614075,360,60
B6,5,10,80.0,7.8871146979158056,1.461303500181728,0.9263616404258501,2.461303500181728,2.185977606055113,2.184113096614075,366,60
B6,6,10,80.0,7.952615111650999,1.5691799641248565,0.9263616404258501,2.461303500181728,2.17966279196964,2.17966279196964,356,60
B6,7,10,80.0,8.035440815135955,1.5691799641248565,0.9263616404258501,2.461303500181728,2.1134413223333706,2.1134413223333706,273,60
B6,8,10,80.0,8.160089584185952,1.5691799641248565,0.9263616404258501,2.461303500181728,1.8928065150869584,1.8928065150869584,136,60
B6,9,10,80.0,8.413331550343557,1.3191799641248565,0.9263616404258501,2.461303500181728,1.2455079677018248,1.2455079677018248,21,60
B8,0,10,80.0,7.271703706887368,-1.5304834643065917,0.9263616404258501,1.5691799641248565,1.3094553888929346,1.4085311640334706,118,60
B8,1,10,80.0,7.512071245835466,0.31917996412486715,0.9263616404258501,1.5691799641248565,1.2593880008964196,1.4085311640334706,86,60
B8,2,10,80.0,7.643003635560718,1.211303500181721,0.9263616404258501,1.5691799641248565,1.2956402519125132,1.4085311640334706,108,60
B8,3,10,80.0,7.73718007783463,0.961303500181728,0.9263616404258501,1.5691799641248565,1.302726772954284,1.4085311640334706,113,60
B8,4,10,80.0,7.818027938530729,0.8191799641248565,0.9263616404258501,1.5691799641248565,1.3242967931919016,1.4085311640334706,130,60
B8,5,10,80.0,7.8871146979158056,1.461303500181728,0.9263616404258501,1.5691799641248707,1.3690808750356813,1.4085311640334706,177,60
B8,6,10,80.0,7.952615111650999,1.5691799641248565,0.9263616404258501,1.5691799641248565,1.4119155424247938,1.4085311640334706,247,60
B8,7,10,80.0,8.035440815135955,1.5691799641248565,0.9263616404258501,1.5691799641248565,1.4753378730739066,1.4085311640334706,468,60
B8,8,10,80.0,8.160089584185952,1.5691799641248565,0.9263616404258501,1.5691799641248565,1.504412374835284,1.4085311640334706,714,60
B8,9,10,80.0,8.413331550343557,1.3191799641248565,0.9263616404258501,1.3191799641248494,1.285425435772626,1.285425435772626,851,60
__shared__,0,6,80.0,7.392955307742731,0.4535130270822876,1.2448488850957038,,,1.2448488850957038,1446,61
__shared__,1,6,80.0,7.654680165222554,1.2035130270822876,1.2448488850957038,,,1.2448488850957038,1447,61
__shared__,2,6,80.0,7.808932373046244,1.2035130270822947,1.2448488850957038,,,1.2448488850957038,1439,61
__shared__,3,6,80.0,7.921717021578673,1.5367331394071186,1.2448488850957038,,,1.2448488850957038,1442,61
__shared__,4,6,80.0,8.04237800517328,1.5367331394071186,1.2448488850957038,,,1.2448488850957038,1443,61
__shared__,5,6,80.0,8.33050210210434,1.536733139407115,1.2448488850957038,,,1.2448488850957038,1444,61
B4,0,6,80.0,7.392955307742731,0.4535130270822876,1.2448488850957038,-4.240246166489399,-3.668882098615951,-3.458290233979494,688,61
B4,1,6,80.0,7.654680165222554,1.2035130270822876,1.2448488850957038,-4.240246166489399,-3.6383152966309518,-3.458290233979494,649,61
B4,2,6,80.0,7.808932373046244,1.2035130270822947,1.2448488850957038,-4.240246166489399,-3.631636452027806,-3.458290233979494,641,61
B4,3,6,80.0,7.921717021578673,1.5367331394071186,1.2448488850957038,-4.240246166489399,-3.534767703263019,-3.458290233979494,542,61
B4,4,6,80.0,8.04237800517328,1.5367331394071186,1.2448488850957038,-4.240246166489399,-3.100486155770417,-3.458290233979494,305,61
B4,5,6,80.0,8.33050210210434,1.536733139407115,1.2448488850957038,-4.240246166489392,-1.1500517712301832,-3.458290233979494,62,61
B6,0,6,80.0,7.392955307742731,0.4535130270822876,1.2448488850957038,2.7035130270822876,2.522030707706041,2.5320735588762244,563,61
B6,1,6,80.0,7.654680165222554,1.2035130270822876,1.2448488850957038,2.7035130270822876,2.5377557382201754,2.5320735588762244,624,61
B6,2,6,80.0,7.808932373046244,1.2035130270822947,1.2448488850957038,2.7035130270822876,2.535609240954335,2.5320735588762244,615,61
B6,3,6,80.0,7.921717021578673,1.5367331394071186,1.2448488850957038,2.7035130270822876,2.5245358317465105,2.5245358317465105,572,61
B6,4,6,80.0,8.04237800517328,1.5367331394071186,1.2448488850957038,2.7035130270822876,2.4764835886407957,2.4764835886407957,434,61
B6,5,6,80.0,8.33050210210434,1.536733139407115,1.2448488850957038,2.7035130270822876,1.969593961931805,1.969593961931805,79,61
B8,0,6,80.0,7.392955307742731,0.4535130270822876,1.2448488850957038,1.5367331394071186,1.4518213563347069,1.4951220785014199,195,61
B8,1,6,80.0,7.654680165222554,1.2035130270822876,1.2448488850957038,1.5367331394071186,1.4448010908050983,1.4951220785014199,174,61
B8,2,6,80.0,7.808932373046244,1.2035130270822947,1.2448488850957038,1.5367331394071186,1.4479470544454713,1.4951220785014199,183,61
B8,3,6,80.0,7.921717021578673,1.5367331394071186,1.2448488850957038,1.5367331394071186,1.4795009326793902,1.4951220785014199,328,61
B8,4,6,80.0,8.04237800517328,1.5367331394071186,1.2448488850957038,1.5367331394071186,1.5069490318243213,1.4951220785014199,704,61
B8,5,6,80.0,8.33050210210434,1.536733139407115,1.2448488850957038,1.5367331394071115,1.5198490176826627,1.4951220785014199,1303,61
__shared__,0,10,80.0,7.297429701183978,-1.4277624403626064,0.9555989700787806,,,0.9555989700787806,905,62
__shared__,1,10,80.0,7.535563618233742,0.46388122018130673,0.9555989700787806,,,0.9555989700787806,906,62
__shared__,2,10,80.0,7.670195286038032,0.9638812201812996,0.9555989700787806,,,0.9555989700787806,904,62
__shared__,3,10,80.0,7.767475659367898,1.1511713010933917,0.9555989700787806,,,0.9555989700787806,901,62
__shared__,4,10,80.0,7.848738623446664,1.0265911392692182,0.9555989700787806,,,0.9555989700787806,904,62
__shared__,5,10,80.0,7.9115072866262866,1.5265911392692146,0.9555989700787806,,,0.9555989700787806,906,62
__shared__,6,10,80.0,7.975392763350817,1.5265911392692146,0.9555989700787806,,,0.9555989700787806,902,62
__shared__,7,10,80.0,8.053807611314154,1.5265911392692146,0.9555989700787806,,,0.9555989700787806,904,62
__shared__,8,10,80.0,8.181160858023409,1.5265911392692146,0.9555989700787806,,,0.9555989700787806,904,62
__shared__,9,10,80.0,8.440959885416648,1.2765911392692146,0.9555989700787806,,,0.9555989700787806,903,62
B4,0,10,80.0,7.297429701183978,-1.4277624403626064,0.9555989700787806,-4.177762440362606,-3.411589095520608,-3.0813320369130626,456,62
B4,1,10,80.0,7.535563618233742,0.46388122018130673,0.9555989700787806,-4.177762440362606,-3.367764584671658,-3.0813320369130626,427,62
B4,2,10,80.0,7.670195286038032,0.9638812201812996,0.9555989700787806,-4.177762440362606,-3.3113723288957053,-3.0813320369130626,394,62
B4,3,10,80.0,7.767475659367898,1.1511713010933917,0.9555989700787806,-4.177762440362606,-3.349800922549479,-3.0813320369130626,416,62
B4,4,10,80.0,7.848738623446664,1.0265911392692182,0.9555989700787806,-4.177762440362606,-3.318622455351495,-3.0813320369130626,398,62
B4,5,10,80.0,7.9115072866262866,1.5265911392692146,0.9555989700787806,-4.177762440362606,-3.2465404157927407,-3.0813320369130626,361,62
B4,6,10,80.0,7.975392763350817,1.5265911392692146,0.9555989700787806,-4.177762440362606,-3.0708381470059725,-3.0813320369130626,291,62
B4,7,10,80.0,8.053807611314154,1.5265911392692146,0.9555989700787806,-4.177762440362606,-2.5860224681327186,-3.0813320369130626,178,62
B4,8,10,80.0,8.181160858023409,1.5265911392692146,0.9555989700787806,-4.177762440362606,-1.135770493434377,-3.0813320369130626,55,62
B4,9,10,80.0,8.440959885416648,1.2765911392692146,0.9555989700787806,-2.1777624403626064,-0.03529309988986327,-3.0813320369130626,37,62
B6,0,10,80.0,7.297429701183978,-1.4277624403626064,0.9555989700787806,2.6511713010933846,2.312056834890464,2.3482552973391004,320,62
B6,1,10,80.0,7.535563618233742,0.46388122018130673,0.9555989700787806,2.6511713010933846,2.354353387567852,2.3482552973391004,377,62
B6,2,10,80.0,7.670195286038032,0.9638812201812996,0.9555989700787806,2.6511713010933846,2.3662011614270644,2.3482552973391004,396,62
B6,3,10,80.0,7.767475659367898,1.1511713010933917,0.9555989700787806,2.6511713010933846,2.3510700035686756,2.3482552973391004,372,62
B6,4,10,80.0,7.848738623446664,1.0265911392692182,0.9555989700787806,2.6511713010933846,2.3523920357163615,2.3482552973391004,374,62
B6,5,10,80.0,7.9115072866262866,1.5265911392692146,0.9555989700787806,2.6511713010933846,2.347713165788757,2.347713165788757,367,62
B6,6,10,80.0,7.975392763350817,1.5265911392692146,0.9555989700787806,2.6511713010933846,2.3371764249795692,2.3371764249795692,352,62
B6,7,10,80.0,8.053807611314154,1.5265911392692146,0.9555989700787806,2.6511713010933846,2.280554398139373,2.280554398139373,286,62
B6,8,10,80.0,8.181160858023409,1.5265911392692146,0.9555989700787806,2.6511713010933846,2.0588316221363177,2.0588316221363177,149,62
B6,9,10,80.0,8.440959885416648,1.2765911392692146,0.9555989700787806,2.6511713010933846,1.2947134362817012,1.2947134362817012,20,62
B8,0,10,80.0,7.297429701183978,-1.4277624403626064,0.9555989700787806,1.5265911392692146,1.3080295434068474,1.3841892127651922,129,62
B8,1,10,80.0,7.535563618233742,0.46388122018130673,0.9555989700787806,1.5265911392692146,1.2756055703942986,1.3841892127651922,102,62
B8,2,10,80.0,7.670195286038032,0.9638812201812996,0.9555989700787806,1.5265911392692146,1.2911304509432624,1.3841892127651922,114,62
B8,3,10,80.0,7.767475659367898,1.1511713010933917,0.9555989700787806,1.5265911392692146,1.2899104473768066,1.3841892127651922,113,62
B8,4,10,80.0,7.848738623446664,1.0265911392692182,0.9555989700787806,1.5265911392692146,1.3111223961784848,1.3841892127651922,132,62
B8,5,10,80.0,7.9115072866262866,1.5265911392692146,0.9555989700787806,1.5265911392692146,1.3495393038613281,1.3841892127651922,178,62
B8,6,10,80.0,7.975392763350817,1.5265911392692146,0.9555989700787806,1.5265911392692146,1.391843724711,1.3841892127651922,259,62
B8,7,10,80.0,8.053807611314154,1.5265911392692146,0.9555989700787806,1.5265911392692146,1.438746190162994,1.3841892127651922,440,62
B8,8,10,80.0,8.181160858023409,1.5265911392692146,0.9555989700787806,1.5265911392692146,1.4680278398650677,1.3841892127651922,700,62
B8,9,10,80.0,8.440959885416648,1.2765911392692146,0.9555989700787806,1.2765911392692146,1.248859634371553,1.248859634371553,846,62
__shared__,0,10,80.0,7.309546981723993,-1.7199568554801061,0.9442710167454301,,,0.9442710167454301,1035,63
__shared__,1,10,80.0,7.54934597262768,1.1287166898180345,0.9442710167454301,,,0.9442710167454301,1035,63
__shared__,2,10,80.0,7.677979228025099,1.0300431445198939,0.9442710167454301,,,0.9442710167454301,1036,63
__shared__,3,10,80.0,7.773384096054064,0.8787166898180274,0.9442710167454301,,,0.9442710167454301,1037,63
__shared__,4,10,80.0,7.85243908535751,0.8787166898180203,0.9442710167454301,,,0.9442710167454301,1037,63
__shared__,5,10,80.0,7.914252278742441,1.3787166898180345,0.9442710167454301,,,0.9442710167454301,1031,63
__shared__,6,10,80.0,7.97779661066221,1.530043144519901,0.9442710167454301,,,0.9442710167454301,1035,63
__shared__,7,10,80.0,8.053092107823115,1.530043144519901,0.9442710167454301,,,0.9442710167454301,1034,63
__shared__,8,10,80.0,8.179340001718092,1.530043144519901,0.9442710167454301,,,0.9442710167454301,1035,63
__shared__,9,10,80.0,8.442792868839987,1.2800431445198939,0.9442710167454301,,,0.9442710167454301,1035,63
B4,0,10,80.0,7.309546981723993,-1.7199568554801061,0.9442710167454301,-4.158759834337928,-3.485092395251016,-3.183718732957532,526,63
B4,1,10,80.0,7.54934597262768,1.1287166898180345,0.9442710167454301,-4.158759834337928,-3.4124299109619347,-3.183718732957532,467,63
B4,2,10,80.0,7.677979228025099,1.0300431445198939,0.9442710167454301,-4.158759834337928,-3.40969108555505,-3.183718732957532,465,63
B4,3,10,80.0,7.773384096054064,0.8787166898180274,0.9442710167454301,-4.158759834337928,-3.4231878197673544,-3.183718732957532,475,63
B4,4,10,80.0,7.85243908535751,0.8787166898180203,0.9442710167454301,-4.158759834337928,-3.4218600724486348,-3.183718732957532,474,63
B4,5,10,80.0,7.914252278742441,1.3787166898180345,0.9442710167454301,-4.158759834337928,-3.3323580770774655,-3.183718732957532,414,63
B4,6,10,80.0,7.97779661066221,1.530043144519901,0.9442710167454301,-4.158759834337928,-3.1381536641212566,-3.183718732957532,320,63
B4,7,10,80.0,8.053092107823115,1.530043144519901,0.9442710167454301,-4.158759834337928,-2.7461561385363065,-3.183718732957532,209,63
B4,8,10,80.0,8.179340001718092,1.530043144519901,0.9442710167454301,-4.158759834337928,-1.2217636610525422,-3.183718732957532,59,63
B4,9,10,80.0,8.442792868839987,1.2800431445198939,0.9442710167454301,-2.6587598343379213,-0.2765906765968626,-3.183718732957532,41,63
B6,0,10,80.0,7.309546981723993,-1.7199568554801061,0.9442710167454301,2.6287166898180274,2.3182197915557974,2.36041274985624,354,63
B6,1,10,80.0,7.54934597262768,1.1287166898180345,0.9442710167454301,2.6287166898180274,2.3734976484433914,2.36041274985624,448,63
B6,2,10,80.0,7.677979228025099,1.0300431445198939,0.9442710167454301,2.6287166898180274,2.3734976484433914,2.36041274985624,448,63
B6,3,10,80.0,7.773384096054064,0.8787166898180274,0.9442710167454301,2.6287166898180274,2.3690718847201317,2.36041274985624,439,63
B6,4,10,80.0,7.85243908535751,0.8787166898180203,0.9442710167454301,2.6287166898180274,2.3602791323562586,2.3602791323562586,422,63
B6,5,10,80.0,7.914252278742441,1.3787166898180345,0.9442710167454301,2.6287166898180274,2.3542652563235107,2.3545444541195373,411,63
B6,6,10,80.0,7.97779661066221,1.530043144519901,0.9442710167454301,2.6287166898180274,2.3548230844403695,2.3545444541195373,412,63
B6,7,10,80.0,8.053092107823115,1.530043144519901,0.9442710167454301,2.6287166898180274,2.2918275552035077,2.2918275552035077,320,63
B6,8,10,80.0,8.179340001718092,1.530043144519901,0.9442710167454301,2.6287166898180274,2.096085646949222,2.096085646949222,173,63
B6,9,10,80.0,8.442792868839987,1.2800431445198939,0.9442710167454301,2.6287166898180274,1.3204093709266898,1.3204093709266898,23,63
B8,0,10,80.0,7.309546981723993,-1.7199568554801061,0.9442710167454301,1.530043144519901,1.3306313563413577,1.398203215792918,155,63
B8,1,10,80.0,7.54934597262768,1.1287166898180345,0.9442710167454301,1.530043144519901,1.2957342934101126,1.398203215792918,120,63
B8,2,10,80.0,7.677979228025099,1.0300431445198939,0.9442710167454301,1.530043144519901,1.2991969857910455,1.398203215792918,123,63
B8,3,10,80.0,7.773384096054064,0.8787166898180274,0.9442710167454301,1.530043144519901,1.2991969857910455,1.398203215792918,123,63
B8,4,10,80.0,7.85243908535751,0.8787166898180203,0.9442710167454301,1.530043144519901,1.3179989353707713,1.398203215792918,141,63
B8,5,10,80.0,7.914252278742441,1.3787166898180345,0.9442710167454301,1.530043144519901,1.3661908010864825,1.398203215792918,206,63
B8,6,10,80.0,7.97779661066221,1.530043144519901,0.9442710167454301,1.530043144519901,1.4076886530787582,1.398203215792918,303,63
B8,7,10,80.0,8.053092107823115,1.530043144519901,0.9442710167454301,1.530043144519901,1.4499375543968964,1.398203215792918,505,63
B8,8,10,80.0,8.179340001718092,1.530043144519901,0.9442710167454301,1.530043144519901,1.4769720570658151,1.398203215792918,803,63
B8,9,10,80.0,8.442792868839987,1.2800431445198939,0.9442710167454301,1.2800431445198939,1.254484847448574,1.254484847448574,971,63
__shared__,0,6,320.0,7.407924322559599,-0.3608472349193832,1.05447385039648,,,1.05447385039648,1877,65
__shared__,1,6,320.0,7.6708948313621175,1.1391527650806097,1.05447385039648,,,1.05447385039648,1877,65
__shared__,2,6,320.0,7.819435398298609,0.8891527650806239,1.05447385039648,,,1.05447385039648,1878,65
__shared__,3,6,320.0,7.928586190130216,1.5532462043039317,1.05447385039648,,,1.05447385039648,1877,65
__shared__,4,6,320.0,8.04990586966473,1.5532462043039317,1.05447385039648,,,1.05447385039648,1877,65
__shared__,5,6,320.0,8.335731248861993,1.5532462043039246,1.05447385039648,,,1.05447385039648,1876,65
B4,0,6,320.0,7.407924322559599,-0.3608472349193832,1.05447385039648,-4.1923989693845485,-2.8361798237222473,-2.4049041132020363,918,65
