method,metric,bootstrap_unit,value,ci_low,ci_high,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf
hgb_timewalk,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.3929711020483486,1.2530994570899248,1.6552127599981497,11460,1.3901686604448003,1.3929711020483486,2.375429219144875,0.015532286212914486,1.496471342552351,40.60971963414369
phys_signed_shared_shrinkage,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.267267256610639,1.0074884172865908,1.583770531280779,11460,0.59294082239294,1.267267256610639,2.5389432547961452,0.01806282722513089,1.1693121663275912,70.90301587233523
s03a_amp_only,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.5510917109777833,1.3716311130185186,1.925253207675348,11460,1.49475129012459,1.5510917109777833,2.6669889969286347,0.019109947643979056,1.6213842800051415,47.01860845754314
s03b_monotone_binned,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.6451494274970766,1.3217498254041793,1.9444633146125216,11460,1.4256597686321761,1.6451494274970766,2.7160339836912515,0.019458987783595113,1.740123737064185,116.70364713759763
template_phase_base,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,2.7414145300852155,2.6808109129566127,2.9861718468144858,11460,-3.7226235857461702,2.7414145300852155,3.308372978304417,0.08132635253054102,1.4378711374428605,145.19549907160268
