method,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,pileup_ap_ci_low,pileup_ap_ci_high,pileup_auc_ci_low,pileup_auc_ci_high,pid_auc_ci_low,pid_auc_ci_high,pid_efficiency_ci_low,pid_efficiency_ci_high,pid_purity_ci_low,pid_purity_ci_high,pid_balanced_accuracy_ci_low,pid_balanced_accuracy_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,winner_score,worst_pid_balanced_accuracy,worst_energy_fractional_sigma68,max_abs_energy_bias,worst_time_sigma68_ns,worst_pileup_miss_rate,n_transfer_cells,transfer_score
gradient_boosted_trees,0.77293044990866,0.7727272727272727,1.0,0.9375,1.0,0.96875,-0.1216195166268274,10.533078661258225,0.1772151898734177,0.2818181818181818,0.3454545454545454,0.0237032402223488,0.1084142175754784,220,110,0.731443723604951,0.8316924070202677,0.7184648760330579,0.8260330578512397,1.0,1.0,0.8461538461538461,1.0,1.0,1.0,0.9230769230769232,1.0,-2.7239640040294404,2.923388439497148,8.340186953854339,11.366204348774156,0.1198521126760563,0.2281960996749729,0.2134090909090909,0.3545454545454545,0.209090909090909,0.4865909090909091,0.0158810536679121,0.0298536962109226,0.0922487560213485,0.1212160287663489,0.252921140551697,0.9,0.14993101252789567,0.13192449271909948,11.340156346793588,0.6428571428571429,21,0.3336678824105986
template_residual_boosted_stack_new,0.7717920322313945,0.7768595041322315,0.998468137254902,0.75,0.9230769230769232,0.8725490196078431,-0.0115704068297883,9.505754869282654,0.15625,0.2727272727272727,0.3181818181818182,0.0289322737407592,0.1020334772872158,220,110,0.7268117033874013,0.8527956733921582,0.7054690082644629,0.8526632231404958,0.9953936766578432,1.0,0.5294117647058824,0.9229166666666668,0.6825,1.0,0.7647058823529411,0.9583481152993348,-2.345964999483368,1.8851547587306692,7.628484000039653,10.673028325331847,0.1019788182831661,0.2032967032967033,0.1818181818181818,0.3545454545454545,0.1818181818181818,0.5004545454545455,0.0163864416637304,0.0395719416474515,0.0887173566647122,0.1102462031503632,0.2584992256235361,0.5,0.14393355305136257,0.08847914541248357,10.987323527815596,0.7142857142857143,21,0.42336898858505256
ridge,0.747473753487322,0.7561157024793388,0.9975490196078431,0.5,1.0,0.75,1.621838804407476,10.187145535291776,0.176056338028169,0.3545454545454545,0.2545454545454545,0.0290563481040111,0.0732478544572352,220,110,0.7299846328042277,0.7874026805981658,0.7062169421487603,0.8071900826446281,0.9939778928812903,1.0,0.3426470588235294,0.6666666666666666,1.0,1.0,0.6713235294117648,0.8333333333333333,-0.3951812141235786,3.4651247502334925,8.582379609372817,11.857369986389728,0.140625,0.2101449275362318,0.2952272727272727,0.4181818181818181,0.1727272727272727,0.4047727272727273,0.0139496138944604,0.0459297081817207,0.0556451749127105,0.1032546988584454,0.2680738552646984,0.5,0.14841162603844574,0.0736271165941196,12.293701936227215,0.8571428571428571,21,0.4465684999172727
deltaE_over_E_likelihood_template,0.6960397503667453,0.6322314049586777,0.9264705882352942,0.3125,0.4545454545454545,0.6415441176470589,1.0866046172917354,9.736827504721376,0.1764705882352941,0.5363636363636364,0.1545454545454545,0.0067296637869225,0.0702093854798311,220,110,0.6524312413258122,0.7514712379717647,0.5785950413223141,0.6956198347107436,0.885480976310122,0.9716614829971194,0.0815833333333333,0.529166666666667,0.25,0.5920833333333334,0.5288528371214707,0.7490293116039227,-2.260180963517904,3.1059511543716134,6.326435773661281,12.396985338718224,0.1528723698781838,0.1946916195856874,0.4181818181818181,0.6272727272727273,0.0952272727272727,0.209090909090909,-0.0087228045120846,0.0478383026826466,0.0588006145300992,0.100463589375741,0.2917370856607347,0.48717948717948717,0.10501747973685192,0.055355438414647136,21.488549047517502,0.8,21,0.4936436422586199
1d_cnn,0.5454050446161021,0.6001239669421488,0.8057598039215685,0.3125,0.8333333333333334,0.6537990196078431,-0.2443510154575001,18.797736984138133,0.4825581395348837,0.2181818181818181,0.6090909090909091,-0.0438244929050957,0.1073981725659923,220,110,0.5275315593142025,0.5805022806896694,0.5666818181818182,0.6399648760330579,0.572636243718593,0.9742002724613232,0.1764705882352941,0.5555555555555556,0.4,1.0,0.5833091857432628,0.7777777777777778,-4.0197838707886575,2.6846532505304843,16.09376830507301,22.75444926768368,0.3734939759036144,0.5588235294117647,0.1363636363636363,0.3138636363636364,0.5909090909090909,0.6272727272727273,-0.0534908646387411,-0.0250086353532128,0.0897025898898931,0.1228957432975647,0.4232894238690493,0.4883720930232558,0.30648364154773133,0.12993765199344282,21.68152198019331,0.6,21,0.6941996032931947
joint_sequence_transformer,0.6823548723679417,0.7009090909090909,0.7922794117647058,0.0,0.0,0.5,13.452666552946724,17.629370054367975,0.5394736842105263,0.3090909090909091,0.3636363636363636,-0.0395518206129688,0.1248989895086392,220,110,0.6539812274612147,0.7264768297669084,0.6733884297520661,0.7318512396694214,0.760176143552338,0.8441284886782516,0.0,0.0,0.0,0.0,0.5,0.5,12.277770915198532,14.921933450489322,15.77697054769397,19.559152457876017,0.4597162162162162,0.6166718555417185,0.2636363636363636,0.3545454545454545,0.3090909090909091,0.4,-0.0767513999363205,-0.025239917504177,0.104402230427752,0.2042167389175907,0.4598290536886826,0.5,0.4801696212740813,0.16327833783662815,26.190135789414228,0.8695652173913043,21,0.9268770738214516
mlp,0.6148094696645533,0.6721487603305786,0.8979779411764706,0.3125,1.0,0.65625,-5.480279701111623,15.21545844025352,0.4772727272727273,0.8,0.1,0.0537034730109273,0.3900614893243406,220,110,0.5911271284869232,0.6539330381807882,0.6293388429752066,0.7158553719008265,0.8401864236588782,0.9496158003749396,0.1538461538461538,0.4444444444444444,1.0,1.0,0.5769230769230769,0.7222222222222222,-10.36013252864768,-2.594375161803466,10.234846651381188,29.83170841028176,0.2976136363636363,0.6306530214424951,0.7272727272727273,0.8727272727272727,0.0909090909090909,0.1181818181818181,-0.0577242609840453,0.2582487953721082,0.2171742481562469,0.4729251837002969,0.6731535737268758,0.5,0.5590472606681051,0.6372766517605023,36.852171700848785,1.0,21,1.1662966428526433
