method,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,pileup_ap_ci_low,pileup_ap_ci_high,pileup_auc_ci_low,pileup_auc_ci_high,pid_auc_ci_low,pid_auc_ci_high,pid_efficiency_ci_low,pid_efficiency_ci_high,pid_purity_ci_low,pid_purity_ci_high,pid_balanced_accuracy_ci_low,pid_balanced_accuracy_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high
1d_cnn,0.5454050446161021,0.6001239669421488,0.8057598039215685,0.3125,0.8333333333333334,0.6537990196078431,-0.24435101545750015,18.797736984138133,0.48255813953488375,0.21818181818181817,0.6090909090909091,-0.04382449290509578,0.10739817256599235,220,110,0.5275315593142025,0.5805022806896694,0.5666818181818182,0.6399648760330579,0.572636243718593,0.9742002724613232,0.17647058823529413,0.5555555555555556,0.4,1.0,0.5833091857432628,0.7777777777777778,-4.0197838707886575,2.6846532505304843,16.09376830507301,22.75444926768368,0.37349397590361444,0.5588235294117647,0.13636363636363635,0.3138636363636364,0.5909090909090909,0.6272727272727273,-0.053490864638741135,-0.02500863535321281,0.08970258988989314,0.12289574329756475
deltaE_over_E_likelihood_template,0.6960397503667453,0.6322314049586777,0.9264705882352942,0.3125,0.45454545454545453,0.6415441176470589,1.0866046172917354,9.736827504721377,0.17647058823529413,0.5363636363636364,0.15454545454545454,0.006729663786922579,0.07020938547983115,220,110,0.6524312413258122,0.7514712379717647,0.5785950413223141,0.6956198347107436,0.885480976310122,0.9716614829971194,0.08158333333333333,0.529166666666667,0.25,0.5920833333333334,0.5288528371214707,0.7490293116039227,-2.2601809635179038,3.1059511543716134,6.326435773661281,12.396985338718224,0.15287236987818384,0.1946916195856874,0.41818181818181815,0.6272727272727273,0.09522727272727273,0.20909090909090908,-0.008722804512084665,0.0478383026826466,0.058800614530099236,0.10046358937574108
gradient_boosted_trees,0.77293044990866,0.7727272727272727,1.0,0.9375,1.0,0.96875,-0.12161951662682746,10.533078661258223,0.17721518987341772,0.2818181818181818,0.34545454545454546,0.023703240222348817,0.1084142175754784,220,110,0.731443723604951,0.8316924070202677,0.7184648760330579,0.8260330578512397,0.9999999999999999,1.0,0.8461538461538461,1.0,1.0,1.0,0.9230769230769231,1.0,-2.7239640040294404,2.9233884394971477,8.340186953854339,11.366204348774156,0.11985211267605633,0.22819609967497295,0.2134090909090909,0.35454545454545455,0.20909090909090908,0.48659090909090913,0.015881053667912155,0.029853696210922615,0.09224875602134852,0.12121602876634893
joint_sequence_transformer,0.6823548723679417,0.7009090909090909,0.7922794117647058,0.0,0.0,0.5,13.452666552946724,17.629370054367975,0.5394736842105263,0.3090909090909091,0.36363636363636365,-0.03955182061296883,0.12489898950863923,220,110,0.6539812274612147,0.7264768297669084,0.6733884297520661,0.7318512396694214,0.760176143552338,0.8441284886782516,0.0,0.0,0.0,0.0,0.5,0.5,12.277770915198532,14.921933450489322,15.77697054769397,19.559152457876017,0.4597162162162162,0.6166718555417185,0.2636363636363636,0.35454545454545455,0.3090909090909091,0.4,-0.07675139993632055,-0.025239917504177076,0.10440223042775208,0.20421673891759076
mlp,0.6148094696645533,0.6721487603305786,0.8979779411764706,0.3125,1.0,0.65625,-5.480279701111623,15.21545844025352,0.4772727272727273,0.8,0.1,0.053703473010927365,0.3900614893243406,220,110,0.5911271284869232,0.6539330381807882,0.6293388429752066,0.7158553719008265,0.8401864236588782,0.9496158003749396,0.15384615384615385,0.4444444444444444,1.0,1.0,0.5769230769230769,0.7222222222222222,-10.360132528647679,-2.594375161803466,10.234846651381188,29.831708410281756,0.29761363636363636,0.6306530214424951,0.7272727272727273,0.8727272727272727,0.09090909090909091,0.11818181818181818,-0.05772426098404535,0.25824879537210826,0.21717424815624695,0.4729251837002969
ridge,0.747473753487322,0.7561157024793388,0.9975490196078431,0.5,1.0,0.75,1.621838804407476,10.187145535291776,0.176056338028169,0.35454545454545455,0.2545454545454545,0.029056348104011157,0.07324785445723525,220,110,0.7299846328042277,0.7874026805981658,0.7062169421487603,0.8071900826446281,0.9939778928812905,1.0,0.3426470588235294,0.6666666666666666,1.0,1.0,0.6713235294117648,0.8333333333333333,-0.39518121412357865,3.4651247502334925,8.582379609372817,11.857369986389728,0.140625,0.21014492753623187,0.2952272727272727,0.41818181818181815,0.17272727272727273,0.40477272727272734,0.013949613894460419,0.04592970818172074,0.05564517491271054,0.10325469885844547
template_residual_boosted_stack_new,0.7717920322313945,0.7768595041322315,0.9984681372549019,0.75,0.9230769230769231,0.8725490196078431,-0.011570406829788382,9.505754869282654,0.15625,0.2727272727272727,0.3181818181818182,0.028932273740759212,0.10203347728721585,220,110,0.7268117033874013,0.8527956733921582,0.7054690082644629,0.8526632231404958,0.9953936766578432,1.0,0.5294117647058824,0.9229166666666667,0.6825,1.0,0.7647058823529411,0.9583481152993348,-2.3459649994833676,1.8851547587306694,7.628484000039653,10.673028325331847,0.10197881828316611,0.2032967032967033,0.18181818181818182,0.35454545454545455,0.18181818181818182,0.5004545454545455,0.016386441663730412,0.039571941647451515,0.08871735666471225,0.11024620315036324
