transfer_axis,stratum,method,pid_balanced_accuracy,pid_efficiency,pid_purity,energy_fractional_bias,energy_fractional_sigma68,time_sigma68_ns,pileup_miss_rate,false_split_rate,n_events,n_positive,pid_balanced_accuracy_ci_low,pid_balanced_accuracy_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high
pedestal_regime,high_area_over_peak,1d_cnn,0.642063492063492,0.3,0.75,-0.0668857280067099,0.2144081855016743,15.533855028153578,0.21153846153846154,0.6666666666666666,73,52,0.5517710772833724,0.7443396226415094,0.20317949305040484,0.25854288537740017,12.85085153552909,16.29189479672216
pedestal_regime,high_area_over_peak,deltaE_over_E_likelihood_template,0.7103174603174602,0.5,0.5,0.0020705491866567652,0.09113273151606066,10.939222002219882,0.34615384615384615,0.2857142857142857,73,52,0.622676282051282,0.8676190476190474,0.05538810801264966,0.11074112348595172,7.879810332308036,14.780929515113167
pedestal_regime,high_area_over_peak,gradient_boosted_trees,1.0,1.0,1.0,0.01744089391638315,0.12823368174774039,9.652385441767619,0.15384615384615385,0.7142857142857143,73,52,1.0,1.0,0.10657595402661625,0.14506303048968863,8.154909542167081,13.259480709876081
pedestal_regime,high_area_over_peak,joint_sequence_transformer,0.5,0.0,0.0,-0.07834773602548573,0.2141905885519991,17.084290580000555,0.019230769230769232,0.9523809523809523,73,52,0.5,0.5,0.14987714110831318,0.2773736855069209,16.49854996120576,19.841910435871863
pedestal_regime,high_area_over_peak,mlp,0.7,0.4,1.0,-0.008021169998847166,0.3926575852887909,19.60810836481365,0.6538461538461539,0.3333333333333333,73,52,0.5750000000000001,0.8499999999999999,0.2220859144302647,0.4835462188170347,13.580853642647124,36.35181646318592
pedestal_regime,high_area_over_peak,ridge,0.8,0.6,1.0,0.04814199882471761,0.08514424340401419,12.159810113426094,0.11538461538461539,0.7619047619047619,73,52,0.719047619047619,0.9349206349206349,0.07469012804536902,0.13232828196962396,9.05951863927479,14.599817088755287
pedestal_regime,high_area_over_peak,template_residual_boosted_stack_new,0.9,0.8,1.0,0.040341768499802,0.10702228415263064,9.244070529888322,0.11538461538461539,0.5238095238095238,73,52,0.73,1.0,0.08760906675850931,0.1273413026658651,7.6342377397426375,11.81532550792281
pedestal_regime,low_area_over_peak,1d_cnn,1.0,0.0,0.0,0.01366893876004874,0.08008534354249897,12.329060109951227,0.17391304347826086,0.5490196078431373,74,23,1.0,1.0,0.06531128927174142,0.11841435241334651,10.35188728499399,16.11265756749865
pedestal_regime,low_area_over_peak,deltaE_over_E_likelihood_template,1.0,0.0,0.0,0.027074262161562165,0.03493812128927636,3.302622985803323,0.782608695652174,0.058823529411764705,74,23,1.0,1.0,0.013399681667747583,0.04271867103947822,1.25,30.681802915708637
pedestal_regime,low_area_over_peak,gradient_boosted_trees,1.0,0.0,0.0,-0.0052922980691151285,0.07082324392283956,8.04663805102437,0.4782608695652174,0.13725490196078433,74,23,1.0,1.0,0.03765524827482599,0.0989619419163033,6.786628006004827,9.812917611626649
pedestal_regime,low_area_over_peak,joint_sequence_transformer,1.0,0.0,0.0,-0.002078056286815397,0.01713555826312265,8.307797180766322,0.8695652173913043,0.0196078431372549,74,23,1.0,1.0,0.0,0.01898834601864951,2.1785238265991214,16.587986200236156
pedestal_regime,low_area_over_peak,mlp,1.0,0.0,0.0,,,,1.0,0.0,74,23,1.0,1.0,,,,
pedestal_regime,low_area_over_peak,ridge,1.0,0.0,0.0,0.01452183483508548,0.0656170490016327,4.510331753865765,0.6956521739130435,0.058823529411764705,74,23,1.0,1.0,0.008753321711804794,0.08485781894255437,2.401677359154861,5.974793775849665
pedestal_regime,low_area_over_peak,template_residual_boosted_stack_new,0.9864864864864865,0.0,0.0,-0.0021454225870924516,0.08040584894967556,7.4251986431930925,0.5217391304347826,0.17647058823529413,74,23,0.9564473684210526,1.0,0.04761325826632018,0.10114449907480604,5.592078147413918,8.984351904958821
pedestal_regime,mid_area_over_peak,1d_cnn,0.6666666666666666,0.3333333333333333,1.0,-0.022642532888356513,0.055721912880481984,16.004628860503654,0.2571428571428571,0.6578947368421053,73,35,0.56,0.75,0.051761578854719034,0.09682507780194606,13.083870368216628,16.913964358224458
pedestal_regime,mid_area_over_peak,deltaE_over_E_likelihood_template,0.4925373134328358,0.0,0.0,0.036774769154036255,0.06022644902730146,7.057746142017996,0.6571428571428571,0.21052631578947367,73,35,0.4844064386317908,0.5,0.03727453963668005,0.09119548333680955,4.591183271163134,10.258625850067284
pedestal_regime,mid_area_over_peak,gradient_boosted_trees,0.9166666666666667,0.8333333333333334,1.0,0.04468291445351615,0.08323474639509237,8.91227556647419,0.34285714285714286,0.42105263157894735,73,35,0.8476190476190476,1.0,0.0733304740946085,0.11157459237193933,5.825718218087628,11.425819827801293
pedestal_regime,mid_area_over_peak,joint_sequence_transformer,0.5,0.0,0.0,-0.02307382373832652,0.04734828028192493,17.759721322668746,0.37142857142857144,0.5,73,35,0.5,0.5,0.027874635650778343,0.10311663676007501,14.75377406502144,19.01146328494772
pedestal_regime,mid_area_over_peak,mlp,0.5833333333333334,0.16666666666666666,1.0,0.2796522714753781,0.19536434826627272,2.8498994949111616,0.8857142857142857,0.10526315789473684,73,35,0.5,1.0,0.0,0.36625429141466237,0.7555099835089063,3.6200014118376003
pedestal_regime,mid_area_over_peak,ridge,0.6666666666666666,0.3333333333333333,1.0,0.03321260097008577,0.04809126422331342,7.5012479178859035,0.4857142857142857,0.23684210526315788,73,35,0.55,0.75,0.023965250936452166,0.08258508006578738,4.9381375668957705,10.27498101400526
pedestal_regime,mid_area_over_peak,template_residual_boosted_stack_new,0.8333333333333333,0.6666666666666666,1.0,0.027363110797029484,0.09127375849105115,7.945902118659801,0.34285714285714286,0.39473684210526316,73,35,0.5,0.9571428571428571,0.05737619821643062,0.09906971355312656,5.883085760661013,8.947169947925854
pileup_load,high_overlap,1d_cnn,0.6666666666666666,0.3333333333333333,1.0,0.005980646775271965,0.08548064734593122,20.705427150187774,0.25,,60,60,0.53,0.8916666666666666,0.06600396685264141,0.14843980148892758,17.155045313441203,23.037817311054514
pileup_load,high_overlap,deltaE_over_E_likelihood_template,0.6388888888888888,0.3333333333333333,0.4,0.053194826715040174,0.04548845230883144,14.393818393045514,0.6833333333333333,,60,60,0.44588859416445625,0.7945454545454546,0.03404919505936731,0.06889242770235493,7.033719189469171,18.97622669336629
pileup_load,high_overlap,gradient_boosted_trees,0.9166666666666667,0.8333333333333334,1.0,0.035906345547010186,0.08113252660706481,11.028938633462918,0.36666666666666664,,60,60,0.78,1.0,0.05318632515517624,0.10726328447931388,7.930117961836769,13.76608536517253
pileup_load,high_overlap,joint_sequence_transformer,0.5,0.0,0.0,-0.010667216546658767,0.1464388362001251,17.412163335040557,0.4166666666666667,,60,60,0.5,0.5,0.07316029532683598,0.18093093197127302,13.400872138349772,18.74993911534065
pileup_load,high_overlap,mlp,0.5833333333333334,0.16666666666666666,1.0,0.21377595957244042,0.4200867339441953,21.575818527045087,0.8,,60,60,0.5,0.7124999999999999,0.31858353875006695,0.8895383961223583,4.741799429184184,30.534069365637347
pileup_load,high_overlap,ridge,0.6666666666666666,0.3333333333333333,1.0,0.04940084957765644,0.050503142543220296,12.293701936227215,0.4166666666666667,,60,60,0.5597222222222222,0.8999999999999997,0.03663484393555559,0.08004342429196415,10.858004823923967,13.577249128489706
pileup_load,high_overlap,template_residual_boosted_stack_new,0.9166666666666667,0.8333333333333334,1.0,0.032785104308498736,0.08520227090084936,10.987323527815596,0.36666666666666664,,60,60,0.8,1.0,0.06705136866310274,0.10069886674391763,7.923266684264022,14.539861570736221
pileup_load,low_overlap,1d_cnn,0.6428571428571428,0.2857142857142857,1.0,-0.12993765199344282,0.0627039367585163,13.940803969729867,0.21428571428571427,,28,28,0.5,0.8499999999999996,0.05541786439719612,0.13671842715768157,12.444373810787303,16.96454874533301
pileup_load,low_overlap,deltaE_over_E_likelihood_template,0.6190476190476191,0.2857142857142857,0.6666666666666666,-0.0017574258692001422,0.08765580577173934,9.358297025992435,0.32142857142857145,,28,28,0.4724615384615385,0.7363636363636363,0.06662425758289783,0.13984400641973768,5.818011760662919,17.42676377366888
pileup_load,low_overlap,gradient_boosted_trees,1.0,1.0,1.0,-0.08341694115067382,0.1038292986092139,8.507224927238603,0.17857142857142858,,28,28,1.0,1.0,0.08115444159957347,0.13140842672209946,7.290114661692324,9.63534847383658
