pool,method,n_pairs,median_ns,robust_width_ns,full_rms_ns,within_abs_2ns,tail_fraction_abs_gt_5ns,core_sigma_ns,core_sigma_err_ns,core_mean_ns,chi2_ndf,fit_window_ns,robust_ci_low_ns,robust_ci_high_ns
run64_only,traditional,127,-0.5260384564236205,1.7936260637771233,1.7370391554518414,0.7086614173228346,0.0,1.9921764037756304,0.5288116611505606,-0.08294302013644377,1.5356428333968881,2.5,1.4107686183048416,2.0814770355569765
run64_only,ml,127,-0.2237034257979289,1.601856094997725,1.50089407738953,0.8267716535433071,0.0,2.1066489199689102,0.6180011917762165,-0.353852994358947,1.9548872895526928,2.5,1.2711124133932263,1.7090348620588274
sample_iii_early,traditional,127,0.06296879264711253,1.5577453031744033,1.4903131006919006,0.84251968503937,0.0,1.7820620754804373,0.38482828017823945,-0.2735165107655459,1.0281435214121053,2.5,1.2753934782947691,1.6852720572092628
sample_iii_early,ml,127,0.24992026047157134,1.459798952362646,1.462891287359486,0.84251968503937,0.0,2.015089525747467,0.5120648458581256,-0.13743093260812608,1.014820814078221,2.5,1.2736260564806754,1.6411559165358218
sample_iii_late,traditional,127,-0.03243820851920276,1.456624277722906,1.4720366872656587,0.84251968503937,0.0,2.037470751960155,0.601095389057563,-0.1865966596379593,1.848346688897389,2.5,1.2422810792312764,1.6393106408233284
sample_iii_late,ml,127,1.0207224883600956,2.2618410648202767,2.202244996946343,0.6220472440944882,0.023622047244094488,3.111960479475296,2.102463703897864,-0.7502647462564123,0.7535769650578384,2.5,1.9137066331040973,2.815234719098247
sample_iii_mixed,traditional,127,0.03537955357746325,1.4921094019259362,1.476962066204104,0.8503937007874016,0.0,1.6829195033413586,0.33717264550895615,0.14586609243179358,1.046041471944056,2.5,1.2366040032353334,1.6693721537883304
sample_iii_mixed,ml,127,0.6883760791910012,1.8489252699130705,1.7766832265638743,0.7165354330708661,0.0,3.3212627568785864,2.600718287226429,-0.03939704173027194,2.0161664068116156,2.5,1.5835959087270097,2.2569967207059562
