method,feature_group,pedestal_rmse_adc,pedestal_width68_adc,timing_tail_gt5_fraction
ridge,full_target_excluded,466.2358996113228,85.96705528083487,0.004616728361685314
gradient_boosted_trees,full_target_excluded,216.25279810718382,20.12872367324644,0.020368357992699714
mlp,full_target_excluded,321.9763082252598,31.351435078241302,0.0372137938756088
one_dimensional_cnn,full_target_excluded,343.74062286041425,30.887768833415794,0.01935908016393672
target_masked_residual_cnn,full_target_excluded,241.50894527537758,34.49479703996134,0.010723000766924633
