method,family,n_target_rows,pedestal_mae_adc,pedestal_rmse_adc,pedestal_bias_adc,pedestal_q05_adc,pedestal_q95_adc,n_pair_rows,timing_sigma68_shift_ns,timing_full_rms_shift_ns,timing_tail_gt0p5_fraction,timing_tail_gt5_fraction,timing_shift_bias_ns,n_charge_rows,charge_bias_delta_adc,charge_abs_delta_adc,pedestal_mae_adc_ci_low,pedestal_mae_adc_ci_high,pedestal_rmse_adc_ci_low,pedestal_rmse_adc_ci_high,pedestal_bias_adc_ci_low,pedestal_bias_adc_ci_high,timing_sigma68_shift_ns_ci_low,timing_sigma68_shift_ns_ci_high,timing_full_rms_shift_ns_ci_low,timing_full_rms_shift_ns_ci_high,timing_tail_gt0p5_fraction_ci_low,timing_tail_gt0p5_fraction_ci_high,timing_tail_gt5_fraction_ci_low,timing_tail_gt5_fraction_ci_high,charge_bias_delta_adc_ci_low,charge_bias_delta_adc_ci_high,charge_abs_delta_adc_ci_low,charge_abs_delta_adc_ci_high,risk_score,pedestal_width68_adc,pedestal_width68_adc_ci_low,pedestal_width68_adc_ci_high,charge_res68_delta_adc,charge_res68_delta_adc_ci_low,charge_res68_delta_adc_ci_high,prediction_outside_target_0p1_99p9_fraction,prediction_outside_target_0p1_99p9_fraction_ci_low,prediction_outside_target_0p1_99p9_fraction_ci_high,adoption_score
traditional_mean3,traditional,500384,249.23525798853143,734.8356158293427,-2.0993204829645474e-16,-888.0,867.9499999999923,72392,0.09216163874601657,1.3400403133620917,0.14139683942977124,0.0007044977345563046,0.025848662344601748,500384,-37.94753629212762,86.90781613054507,179.0159550279711,297.3912279808942,611.7960338384778,801.0326173891846,-9.786942516408147e-16,9.405839197830911e-16,0.08730786282374711,0.09778295633106864,1.0645972621786977,1.7601437637565314,0.13520037431180765,0.1455027960267641,0.0005520818062668951,0.0010205799771605213,-46.48815933233751,-26.998118405969205,62.201894709520936,103.69764398732056,0.046254276820122904,18.0,13.33333333333394,25.258333333333805,8.166666666666515,4.33333333333303,37.212499999999935,0.00041168382682100146,0.00041168382682100146,0.00041168382682100146,0.03147125786454513
traditional_median3,traditional,500384,271.1426424505979,839.678301366044,-37.947536292127644,-1181.0,700.0,72392,0.07031905138535505,2.0435696873266593,0.12575975245883522,0.0013261133826942204,0.01693407174656255,500384,0.0,95.08586205793951,207.60242699372196,319.74888955441463,722.5536599705088,912.6532448706425,-46.078809364583705,-27.5944798635521,0.06665726775766145,0.07431120825836013,1.1261806913688857,3.14891133388426,0.11799302372829443,0.13120915162864494,0.0010520241368774295,0.001576519967802668,0.0,0.0,72.88757926631277,112.10270893839363,0.051499733315096975,16.0,14.0,20.0,5.5,4.5,6.5,0.0007074566732749248,0.0007074566732749248,0.0007074566732749248,0.032408020761293496
ridge,ml,500384,175.29407797125197,466.2358996113228,-11.64758417953736,-485.8117240128685,384.3674302886174,72129,0.6162530073193712,3.0949801419440126,0.6281523381718864,0.004616728361685314,-0.6484665554959799,500384,-26.299952112590297,174.04603270259844,145.5274500140047,197.63416165749518,397.42342319244847,516.5458557268229,-19.167726252827133,-2.6043590899769855,0.6004690089010079,0.6454989017624405,2.103494862593814,4.214548755086883,0.6045685340040069,0.655907879873375,0.0038905903939913866,0.005508364956895092,-29.701335393976265,-23.273967159905826,144.60275023473207,197.66203847145314,0.06281706090489775,85.96705528083487,79.56492138994285,93.13268853156215,82.37460366579637,77.68647791179328,90.62977822991876,0.12231606126494853,0.12231606126494853,0.12231606126494853,0.088393748933556
target_masked_residual_cnn,new_architecture,500384,50.86699530708698,241.50894527537758,-0.3503502830442404,-96.36188423518078,85.61061974800005,71715,0.46577774048111376,2.8783002089265723,0.29826396151432755,0.010723000766924633,0.049699818395913156,500384,-37.59718600908339,185.13363832416502,44.122371489298374,58.366973472128045,191.1789572886724,287.90565310709985,-7.0510208323610435,5.992418286517436,0.4394066515266772,0.5050905604102253,2.2423142778539145,3.5383993040405457,0.2830535247396918,0.3233233668403728,0.009654105895686308,0.01195247994780263,-48.10709013647322,-22.693460454337618,141.69205198395355,217.12379122802093,0.04141431887289319,34.49479703996134,32.73866388598826,35.862645564575836,38.59925303108635,35.011422444389645,41.928563542061795,0.07931708447912003,0.07931708447912003,0.07931708447912003,0.04775343481036878
one_dimensional_cnn,ml,500384,88.48370235303038,343.74062286041425,-17.521032799154927,-183.29236304997428,138.55526197988763,71491,0.44994031969366544,2.467144880124685,0.29388314613028216,0.01935908016393672,-0.02047010555816499,500384,-20.42650349297273,164.57311723425732,68.88465453722652,103.34540421594478,281.4510520399984,389.7244465642988,-24.485553907088295,-11.3387663691209,0.42425159755966557,0.4724010198663119,2.1400286606527836,3.1333815739450324,0.2751543162927211,0.3062302557361592,0.017199461031428488,0.021365912959814364,-30.76102945400571,-11.572949660366449,122.79801404488751,192.81389025144924,0.05453173095815669,30.887768833415794,24.99575802553403,35.852011468220205,31.991786083402257,25.068846094718516,38.921973892124385,0.04441988552791456,0.04441988552791456,0.04441988552791456,0.05639414428713097
gradient_boosted_trees,ml,500384,49.15745643305921,216.25279810718382,-0.4857883331933294,-127.05800949699908,101.358029512494,71778,0.23641197336601094,2.4937630970801234,0.20621917579202542,0.020368357992699714,-0.02103543499992672,500384,-37.46174795893433,173.87780066532926,38.01723952234608,57.21404964129981,172.75619393963711,251.97270093179023,-2.58724592591366,1.7206643190952742,0.2252885406289525,0.24462953659320258,2.1072667332053263,3.1676773611987374,0.19741650838425728,0.21556135802945403,0.018992508676979932,0.02157559369361459,-44.692193401722186,-27.333444747951095,125.35197287906296,204.85835796333376,0.04496951270096676,20.12872367324644,16.96443866573343,22.441033733787595,19.472642305312128,16.393456927300416,22.730276942146716,0.011413234635799706,0.011413234635799706,0.011413234635799706,0.04507444119838579
traditional_line3,traditional,500384,168.56214046659784,543.5508429904525,-33.85175423370089,-755.414285714285,405.2857142857147,71702,0.1984493452189567,3.1071826478796853,0.1883211068031575,0.024518144542690582,0.018843806888261816,500384,-4.0957820584267575,186.90636096239996,129.17790899403258,197.80081457119448,465.30011523916977,600.9652176995398,-40.85612896980027,-24.400973688030778,0.19101417628956646,0.20484320951898266,2.7109493253701378,3.705736037526327,0.1821145099338896,0.19369633290064522,0.022968220687918723,0.025610746419702325,-4.915099103529092,-3.004236542817598,142.31156946734498,218.80577787036586,0.06484986925161908,15.571428571428442,12.0,20.517857142856975,15.357142857143117,11.185416666667,22.290476190476355,0.049344103728336634,0.049344103728336634,0.049344103728336634,0.0526156030802359
mlp,ml,500384,90.15855073879366,321.9763082252598,-4.864960499908503,-220.46496512973718,199.6942249871768,71452,0.45335613139060893,2.863075495127703,0.27848065834406316,0.0372137938756088,-0.2565555213433202,500384,-33.082575792219146,174.15460649388203,70.4873058800423,104.7870714605651,265.74935173058435,356.7397304196957,-8.884062538134451,-1.0184169304393604,0.36086941377020887,0.5256572168299886,2.4037216625139344,3.893342124749931,0.2562832218442709,0.3033907958972712,0.03148867713610555,0.04189071549511149,-42.135532163566666,-21.341124248868695,124.78683093719211,204.3752729566767,0.0707197343339526,31.351435078241302,24.61176414893023,41.43130982914038,32.645749081626064,25.56227988496447,45.194036662707845,0.04661819722453156,0.04661819722453156,0.04661819722453156,0.07327637959505008
traditional_run_stratified,traditional,500384,146.34074987552415,511.8363036117276,-9.639790593205374,-498.6416666666659,352.274999999998,71350,0.24059611436048453,3.627311845395525,0.23529081990189207,0.03827610371408549,0.03927795010069394,500384,-28.307745698922275,189.2158212492805,109.75310745548255,174.90070100756395,432.2852640794298,573.6642816337664,-12.49838991049608,-5.357767514460466,0.22975736090892182,0.2562097581834919,3.1429958240399793,4.462586860004524,0.2274900613123322,0.2390187299574734,0.03569596028235033,0.040392115879145006,-34.07380046883444,-21.23959100943885,139.01432346550203,225.70910863211955,0.0794167763147521,17.23809523809632,13.81785714285727,21.619047619046796,16.5,12.54404761904749,21.12946428571447,0.03847045469079747,0.03847045469079747,0.03847045469079747,0.06891565362780822
