run,method,n,charge_bias_median_frac,charge_res68_abs_frac,charge_full_rms_frac,charge_within10_frac,time_bias_median_ns,time_abs68_ns,time_full_rms_ns,charge_res68_abs_frac_ci95,time_abs68_ns_ci95,charge_bias_median_frac_ci95,time_bias_median_ns_ci95
55,traditional_template,8329,0.09966172258663288,0.11952566369864427,0.848932886458132,0.5010205306759515,-0.057971433632538094,0.15549409247673296,0.5703891272647222,"[0.11845771569562859, 0.12089416026285874]","[0.14972831077114587, 0.1625716364300547]","[0.09872270288412333, 0.10064626648520078]","[-0.06373339756954621, -0.05351548613807387]"
56,ml_ratio_transfer,21644,0.15607259396844653,0.17698389536622788,0.4749749130048626,0.07147477360931435,0.16536471442719858,0.20711061727603924,0.46349848498079554,"[0.1761461718963673, 0.17786117454747444]","[0.2043290291535003, 0.20977582121513358]","[0.15540270316020058, 0.15667942246963323]","[0.16479762794535632, 0.16599155740038113]"
56,observed_raw,21644,0.1041121963657947,0.12496642832459576,0.43149274565624496,0.4574939937165034,-0.08209567780775195,0.18710748897457,0.49675468498136616,"[0.12422987841067629, 0.1256697481037738]","[0.18304323288672783, 0.19145322220297076]","[0.10339063497228736, 0.10469266683837745]","[-0.0850125549779388, -0.07849451278282925]"
56,traditional_template,21644,0.1041121963657947,0.12494576690650236,0.4314826326837299,0.4578636111624469,-0.0819588045719577,0.18759973620161902,0.49683067758363475,"[0.12426544064334333, 0.1256946257388814]","[0.18312854271531712, 0.19186284605198928]","[0.10338688270656957, 0.10476238174770716]","[-0.08555836690293202, -0.07779959856097869]"
57,ml_ratio_transfer,1840,0.1602354246810055,0.18743320003586927,3.1124010691228934,0.09782608695652174,0.16917090444516347,0.28460052106628525,2.7555305890892576,"[0.18458488402993703, 0.19175492836706814]","[0.2679747368062308, 0.2984417577866768]","[0.15713691694366677, 0.1623864770478791]","[0.16387722499765411, 0.1721429021447714]"
57,observed_raw,1840,0.10728191062879244,0.13408439291421828,2.8961696452367365,0.4320652173913043,-0.06448022943191667,0.2564015390659711,2.8037971913628477,"[0.13021231537155034, 0.13751082759912167]","[0.2352997539711858, 0.2805140391341999]","[0.10398022749035292, 0.11008127456322825]","[-0.08807333007025794, -0.04559614950797655]"
57,traditional_template,1840,0.10728191062879244,0.13408439291421828,2.8961686671663918,0.4326086956521739,-0.06448022943191667,0.2564015390659711,2.803802480606644,"[0.1311052453413241, 0.13733484235349033]","[0.23478761726941721, 0.28251949421909667]","[0.10393718343398065, 0.10951662991869467]","[-0.08882017471005099, -0.045668444955203315]"
58,ml_ratio_transfer,1615,0.16574478043030988,0.18787162880219646,0.5515189551003202,0.04520123839009288,0.2158213471484487,0.27422277024878894,0.8660771607481297,"[0.18535190078612276, 0.19040607581107935]","[0.2664828249554168, 0.2846117804150485]","[0.16305573465601647, 0.16833931537753344]","[0.21324934086459102, 0.21944527633459765]"
58,observed_raw,1615,0.10988395535179604,0.13026931676620387,0.5011974150415093,0.4055727554179567,0.02031725960522124,0.02378121284185397,0.8829795154784083,"[0.12811134324582724, 0.13235061840492784]","[0.02378121284185397, 0.02378121284185397]","[0.10675367425205745, 0.11148271425716669]","[0.0196447081882809, 0.02077595363824969]"
58,traditional_template,1615,0.10988395535179604,0.13026931676620387,0.5011846066944322,0.40619195046439627,0.020401407180678177,0.02378121284185397,0.8830559275444714,"[0.12774051330195865, 0.13242389246490857]","[0.02378121284185397, 0.02378121284185397]","[0.1063256517458307, 0.11127689310829551]","[0.019773196809786953, 0.020916720700712155]"
59,ml_ratio_transfer,805,0.16820297634439454,0.20546769774834883,3.8158366239793184,0.12546583850931678,0.17303386854164238,0.44768890876545014,2.7751195078603956,"[0.1972860531462856, 0.2188594090920728]","[0.39671118308121883, 0.49338136856843173]","[0.16188573788845148, 0.17492310608109737]","[0.15481378114718147, 0.17971101660563835]"
59,observed_raw,805,0.11472888238409414,0.1513434132639002,3.5949064722982316,0.40869565217391307,-0.053654605019792356,0.5476937182898957,2.917631145346514,"[0.14376054247010325, 0.16250255843934783]","[0.4530353140385639, 0.7328342401358316]","[0.10759345369288884, 0.11932194595509522]","[-0.09850861074302424, -0.01917423419632236]"
59,traditional_template,805,0.11472888238409414,0.1513434132639002,3.59490716550657,0.40869565217391307,-0.053654605019792356,0.5476937182898957,2.917462481012259,"[0.14467651469988205, 0.1629984061949333]","[0.46315032574611514, 0.7261436018468155]","[0.10735584064068353, 0.11849418778489551]","[-0.1088013196380535, -0.020817379693939486]"
