method,heldout_run,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
1d_cnn,58,0.8314462646319858,0.7995756172839507,-1.7755364123648665,11.678498390647867,0.18867924528301888,0.2638888888888889,0.3055555555555556,0.022286566486834962,0.09033027545197464,144,72
1d_cnn,60,0.827755172012062,0.8059413580246914,1.425785774301671,12.738997350468853,0.26851851851851855,0.25,0.2638888888888889,0.05435257042311363,0.08458289660148767,144,72
1d_cnn,62,0.7923778983938573,0.8013117283950618,-0.3810048302658675,10.311129174249707,0.19298245614035087,0.20833333333333334,0.2638888888888889,0.04138589238036319,0.07057462263133374,144,72
1d_cnn,64,0.8289845724395148,0.7959104938271605,0.2519862187670707,9.79104128352304,0.125,0.3333333333333333,0.2222222222222222,0.03850709952020068,0.06762430705660975,144,72
1d_cnn,65,0.8200054815740103,0.8096064814814815,-0.3283482261854509,11.135484754801972,0.2553191489361702,0.3472222222222222,0.19444444444444445,0.021776088358423547,0.08499012013033024,144,72
gradient_boosted_trees,58,0.7798955555230452,0.759837962962963,-0.33125239833922127,8.523664253412045,0.17045454545454544,0.3888888888888889,0.25,0.00655269346777137,0.0618814202354461,144,72
gradient_boosted_trees,60,0.8538908232397675,0.8190586419753085,0.20108837330522267,8.100177522957097,0.11702127659574468,0.3472222222222222,0.2222222222222222,0.007682961047773225,0.07380651105063027,144,72
gradient_boosted_trees,62,0.8511524958421521,0.8545524691358024,-1.069182515718805,7.933642479763078,0.10576923076923077,0.2777777777777778,0.125,0.006237172540813202,0.07523719048456383,144,72
gradient_boosted_trees,64,0.8241594335125977,0.8040123456790125,-0.010243636898854547,6.771604158071234,0.05813953488372093,0.4027777777777778,0.1111111111111111,-0.005946552713759138,0.048891525626316656,144,72
gradient_boosted_trees,65,0.8516982591048663,0.8096064814814815,-1.1201814230574803,8.469608364440404,0.19318181818181818,0.3888888888888889,0.08333333333333333,-0.016483158129022964,0.05690104212356144,144,72
