method,bootstrap_unit,n_source_units,bootstrap_replicates,detection_ap,detection_ap_ci_low,detection_ap_ci_high,time_sigma68_ns,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,pileup_miss_rate,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_sigma68,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high
template_residual_boosted_stack_new,source_run:stave:is_overlap:spacing_bin:ratio_bin,204,400,0.8380728938262527,0.7778182484237564,0.9017411158309858,7.736228844040087,6.863320513773288,8.72201199761642,0.35555555555555557,0.2981270500383837,0.4139840618438633,0.16111111111111112,0.11312315225424982,0.2316278594771242,0.06952771257859332,0.059682178979878445,0.08033369011506034
gradient_boosted_trees,source_run:stave:is_overlap:spacing_bin:ratio_bin,204,400,0.8330325626636835,0.7721260867250996,0.8933374893804226,7.832552326946219,7.02234600910664,8.852872072838727,0.3611111111111111,0.30207597847856343,0.41919863013698627,0.15833333333333333,0.10965343505221933,0.2081340135139678,0.0691236354690985,0.0555168230087874,0.0803146995336641
ridge,source_run:stave:is_overlap:spacing_bin:ratio_bin,204,400,0.821042023454926,0.7408625777245784,0.8931176492929229,9.85144982545394,8.983534104158421,10.828583303106207,0.33055555555555555,0.28097825230478296,0.375,0.17222222222222222,0.1240584911608507,0.22520556882247222,0.06652207183485236,0.05789619922063085,0.07382687957351752
two_pulse_template_cfd_baseline,source_run:stave:is_overlap:spacing_bin:ratio_bin,204,400,0.66183418568513,0.5748126055082852,0.7690764668730081,11.285727920428906,9.692660919303268,13.95156833709697,0.6138888888888889,0.5498111963063731,0.6750872167048638,0.18611111111111112,0.1275645342312009,0.25454755892255887,0.08333697348718302,0.06817350472713256,0.09214929970181264
1d_cnn,source_run:stave:is_overlap:spacing_bin:ratio_bin,204,400,0.812728837143478,0.7420750264291228,0.8807416901241608,11.45415163853175,10.359660737735346,12.402570555893146,0.28055555555555556,0.22489792677947648,0.3360285714285714,0.25,0.1837027671888478,0.3116527397260274,0.08267951384438696,0.06802800393774568,0.09986978386453463
mlp,source_run:stave:is_overlap:spacing_bin:ratio_bin,204,400,0.7921052950370673,0.7226018529030245,0.8711506255514854,13.069279410344036,11.983851075671359,14.611394312906064,0.38333333333333336,0.3272062673236834,0.4383490468296726,0.20277777777777778,0.15685908691834943,0.25,0.114260209392032,0.10255764491606428,0.12362815172595354
temporal_convolution_tcn,source_run:stave:is_overlap:spacing_bin:ratio_bin,204,400,0.8044475317466994,0.7193143349858192,0.8843463511831748,14.279491418660866,12.687760887365275,16.23791643137778,0.4027777777777778,0.3381821895424837,0.46631179407875245,0.1388888888888889,0.09973605590297997,0.19076526765518972,0.11954992813175329,0.09910953890805208,0.13124282385744956
pileup_mask_transformer_new,source_run:stave:is_overlap:spacing_bin:ratio_bin,204,400,0.7674525807164713,0.6790203837712739,0.8550567645273597,15.331825585777265,13.999807306219768,17.217834523657462,0.43333333333333335,0.37255964925485474,0.5,0.1638888888888889,0.11874177631578947,0.2116168478260869,0.12089155155870857,0.09449354954088185,0.1392548438916631
tiny_sequence_transformer,source_run:stave:is_overlap:spacing_bin:ratio_bin,204,400,0.7661872491232264,0.6776060060151812,0.8578786362406277,16.741781253590894,15.10124143502816,17.959019385101755,0.33611111111111114,0.2788458528951487,0.38990368726689006,0.2388888888888889,0.18017689222068783,0.30303030303030304,0.13363513287223114,0.11543187177976859,0.15269553821181356
