method,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,detection_auc_ci_low,detection_auc_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high
template_residual_boosted_stack_new,0.8380728938262527,0.810486111111111,-0.3001767102961139,7.736228844040087,0.12284482758620689,0.35555555555555557,0.16111111111111112,-0.00011737924270431853,0.06952771257859332,720,360,0.8080593058276987,0.8633707883645393,0.7834336419753086,0.8379783950617284,-1.4422181280321311,0.3745601253508035,6.880930528572463,8.627920273186266,0.08333333333333333,0.16379310344827586,0.34444444444444444,0.36666666666666664,0.11381944444444445,0.2111111111111111,-0.009805949279397331,0.00841690760084274,0.06593575338857591,0.07427096902173516
gradient_boosted_trees,0.8330325626636835,0.8096296296296297,-0.4112961297249784,7.832552326946219,0.1282608695652174,0.3611111111111111,0.15833333333333333,-0.004142674863564455,0.0691236354690985,720,360,0.8068398260272049,0.8518904970518719,0.786388888888889,0.8368028549382716,-1.0093888492200387,0.05245111704919093,7.134797864313274,8.618511540899917,0.09267241379310345,0.1681614349775785,0.3138888888888889,0.39451388888888883,0.10277777777777777,0.21666666666666667,-0.011454223961106264,0.006399053990646969,0.055213691875513504,0.07450536623020895
ridge,0.821042023454926,0.818587962962963,-0.06191965044505032,9.85144982545394,0.17219917012448133,0.33055555555555555,0.17222222222222222,0.013779706451081135,0.06652207183485236,720,360,0.7895172486217112,0.8631228746928287,0.8013117283950617,0.8367856867283952,-1.5302638950465648,0.738696245268111,9.11444465803912,10.681143223544446,0.14791666666666667,0.2,0.3055555555555556,0.35555555555555557,0.1388888888888889,0.20833333333333334,0.00034688123595836965,0.02210531995258055,0.05888451396338319,0.06904668897447204
two_pulse_template_cfd_baseline,0.66183418568513,0.6145949074074074,0.2906352326290573,11.285727920428906,0.23381294964028776,0.6138888888888889,0.18611111111111112,-0.0015981476998068078,0.08333697348718302,720,360,0.6383143083511835,0.6801462888177154,0.5850443672839506,0.6400501543209876,-0.5977748927459725,1.1258601575534666,9.221125190142796,14.339616759886928,0.16791044776119404,0.2937062937062937,0.5833333333333334,0.6388888888888888,0.13055555555555556,0.25277777777777777,-0.013902944586638122,0.005029520006650202,0.07310725021583246,0.08703949211880511
1d_cnn,0.812728837143478,0.7999228395061728,0.1468021780922868,11.45415163853175,0.20656370656370657,0.28055555555555556,0.25,0.040657232615573344,0.08267951384438696,720,360,0.8004323169915172,0.8261439106848968,0.796033950617284,0.8054475308641975,-1.2444283447116433,1.2352467300129044,10.24075493609677,12.601835581026373,0.16468659594985535,0.25,0.2361111111111111,0.3278472222222222,0.21388888888888888,0.28055555555555556,0.025253563477704584,0.04773248819763532,0.073196211353456,0.09313722229282898
mlp,0.7921052950370673,0.7905787037037038,-0.6637925409026879,13.069279410344036,0.2545045045045045,0.38333333333333336,0.20277777777777778,0.004589397954001413,0.114260209392032,720,360,0.7683060219613645,0.820388336763184,0.7657719907407408,0.816466049382716,-1.250636149297269,-0.24910859710283617,12.517532112016802,14.18494844817192,0.225,0.28348214285714285,0.33055555555555555,0.4361111111111111,0.15555555555555556,0.2388888888888889,-0.017892633538096486,0.02628717364383779,0.1004468856793018,0.13208895485776045
temporal_convolution_tcn,0.8044475317466994,0.8021913580246913,-13.480587816641574,14.279491418660866,0.4744186046511628,0.4027777777777778,0.1388888888888889,-0.01471295804237895,0.11954992813175329,720,360,0.7924352783474627,0.8244118900188526,0.7895979938271606,0.8158994984567901,-14.896468309970636,-10.993206993050428,13.13896712507145,15.969977157059985,0.4338235294117647,0.511520737327189,0.3582638888888889,0.4527777777777778,0.09444444444444444,0.175,-0.039065669164169745,0.0026434064544740895,0.10976015011904927,0.12507220374077535
pileup_mask_transformer_new,0.7674525807164713,0.7740740740740741,-9.409695939218619,15.331825585777265,0.3897058823529412,0.43333333333333335,0.1638888888888889,0.010724859207761046,0.12089155155870857,720,360,0.7599190758473835,0.7746183821055308,0.7663966049382717,0.7844367283950617,-10.414472338966707,-8.0982481167998,14.464599851437463,16.680233366696715,0.34595959595959597,0.4238797008896894,0.38333333333333336,0.48333333333333334,0.13055555555555556,0.19444444444444445,-0.013175999384198236,0.028248141145060024,0.08401709587558888,0.13790275686802245
tiny_sequence_transformer,0.7661872491232264,0.7661496913580248,-8.67935644027468,16.741781253590894,0.41631799163179917,0.33611111111111114,0.2388888888888889,0.07805492635198051,0.13363513287223114,720,360,0.7541521484447176,0.7851352024726731,0.7574438657407407,0.7787822145061728,-9.550536678895046,-7.791912723740002,15.161606668957617,17.88379195706411,0.3935600426396946,0.42946058091286304,0.2972222222222222,0.3861111111111111,0.19166666666666668,0.28055555555555556,0.04899195215569414,0.10499812504674665,0.11491996194844611,0.1460717007557119
