split,method,n_pair_residuals,sigma68_ns,ci_low,ci_high,median_ns
heldout,cfd20,1224,3.1884502039551736,3.0771167368888754,3.304804116487503,-3.2236692969799066
heldout,template_phase_coarse_0p05_min,1224,2.5232181251049006,2.0232181251049006,2.7592832834720618,-3.9906968836784387
heldout,template_phase_fine_0p01_min,1224,2.5592832834720616,2.0732181251049013,2.723218125104907,-3.9906968836784387
heldout,template_phase_fine_0p01_parabolic,1224,2.5587279275018515,2.0472048765746536,2.7313786646708245,-3.9906968836784387
heldout,of_5_13,1224,2.693265431442259,2.48448474121094,2.81113862991333,-3.0328318061828625
heldout,ml_ridge_residual,1224,1.974360668523108,1.8252974977630778,2.0276205207622455,1.4374287283144938
heldout,ml_target_shuffle,1224,3.217127669235257,3.0961000104044736,3.3224744704434244,-3.2835409367757435
