heldout_run,model,threshold,n_train_events,n_heldout_events,n_heldout_tail,tail_fraction,train_seconds,n_parameters,roc_auc,average_precision,brier,tail_rejection_at_90_clean,clean_acceptance,flagged_fraction,C,learning_rate,hidden,width
60,gradient_boosted_trees,0.033446176514317666,3012,808,775,0.9591584158415841,0.6874334812164307,83,0.9410752688172042,0.997299711398119,0.03136017061875361,1.0,0.030303030303030304,0.9987623762376238,,0.08,,
60,mlp,0.8942022442817688,3012,808,775,0.9591584158415841,0.08530426025390625,2041,0.7081524926686218,0.9841385484491199,0.0513714030418931,0.33548387096774196,0.9696969696969697,0.32301980198019803,,,24.0,
60,mlp,0.8759608626365661,3012,808,775,0.9591584158415841,0.3009774684906006,4081,0.773646138807429,0.9877862877270016,0.04440604453383843,0.5329032258064517,0.8484848484848485,0.5173267326732673,,,48.0,
60,cnn,0.4823700129985809,3012,808,775,0.9591584158415841,0.7678623199462891,361,0.7987878787878787,0.9891288156122285,0.1937270681893936,0.712258064516129,0.696969696969697,0.6955445544554455,,,,8.0
60,tcn,0.47474349737167354,3012,808,775,0.9591584158415841,0.8194460868835449,361,0.8068817204301075,0.9890887813648828,0.17831470348655318,0.7238709677419355,0.6666666666666666,0.7079207920792079,,,,8.0
61,traditional_s16f_scorecard,0.04000076279044151,2887,933,760,0.8145766345123259,0.00016355514526367188,0,0.6353970185579556,0.903225345102465,0.6187483558032434,0.3631578947368421,0.9075144508670521,0.3129689174705252,,,,
61,ridge,0.3324472692600647,2887,933,760,0.8145766345123259,0.03702974319458008,83,0.9416717371463341,0.9870463563628912,0.13754983831095602,0.8736842105263158,0.8901734104046243,0.7320471596998929,0.3,,,
61,ridge,0.2861578514756077,2887,933,760,0.8145766345123259,0.05941152572631836,83,0.9442652874961972,0.9877735405844552,0.12579058895761544,0.8973684210526316,0.8554913294797688,0.7577706323687031,1.0,,,
61,ridge,0.2582227930698717,2887,933,760,0.8145766345123259,0.1064310073852539,83,0.9418466686948584,0.9867299197294663,0.11976553863270302,0.9026315789473685,0.838150289017341,0.7652733118971061,3.0,,,
61,gradient_boosted_trees,0.17491090804857193,2887,933,760,0.8145766345123259,0.6716732978820801,83,0.87971554609066,0.9694447353413785,0.13555928557165045,1.0,0.028901734104046242,0.9946409431939979,,0.03,,
61,gradient_boosted_trees,0.006087221869444752,2887,933,760,0.8145766345123259,0.6474819183349609,83,0.8815789473684211,0.9697053393223094,0.1455786598758525,1.0,0.0,1.0,,0.08,,
61,mlp,0.9501846432685852,2887,933,760,0.8145766345123259,0.2048661708831787,2041,0.5645877700030423,0.8683077708326,0.16773556227936356,0.41578947368421054,0.7283236994219653,0.3890675241157556,,,24.0,
61,mlp,0.9275193214416504,2887,933,760,0.8145766345123259,0.1821002960205078,4081,0.5444706419227259,0.8726249396065708,0.1611415143645303,0.3736842105263158,0.7687861271676301,0.34726688102893893,,,48.0,
61,cnn,0.3209407329559326,2887,933,760,0.8145766345123259,0.7237203121185303,361,0.8771600243383024,0.9711456812493895,0.27798499143728833,0.6539473684210526,0.9479768786127167,0.5423365487674169,,,,8.0
61,tcn,0.496724396944046,2887,933,760,0.8145766345123259,0.8079469203948975,361,0.8993230909644052,0.9763604563980355,0.17667427394598814,0.6868421052631579,0.953757225433526,0.5680600214362272,,,,8.0
62,traditional_s16f_scorecard,0.038356338441371915,3013,807,784,0.9714993804213135,0.00014901161193847656,0,0.6252218278615793,0.9846711968939816,0.7620754807285071,0.34566326530612246,0.8260869565217391,0.34076827757125155,,,,
62,ridge,0.31643625765577643,3013,807,784,0.9714993804213135,0.04458022117614746,83,0.9628438331854481,0.9987896633128593,0.06141864077252649,0.9808673469387755,0.8260869565217391,0.9578686493184635,0.3,,,
62,ridge,0.28959631538217956,3013,807,784,0.9714993804213135,0.08664274215698242,83,0.9648402839396628,0.9988470979029805,0.05000729288103744,0.9821428571428571,0.782608695652174,0.9603469640644362,1.0,,,
62,ridge,0.29751777981386945,3013,807,784,0.9714993804213135,0.11948132514953613,83,0.9615683229813665,0.9987009805904354,0.04437760442187174,0.9795918367346939,0.8260869565217391,0.9566294919454771,3.0,,,
62,gradient_boosted_trees,0.2509922456250563,3013,807,784,0.9714993804213135,0.7201433181762695,83,0.9491459627329193,0.9983414838914775,0.019778575407518376,1.0,0.043478260869565216,0.9987608426270136,,0.03,,
62,gradient_boosted_trees,0.01884020179899578,3013,807,784,0.9714993804213135,0.6927216053009033,83,0.9687777284826973,0.9990507131662264,0.019191023719226766,1.0,0.0,1.0,,0.08,,
62,mlp,0.8384563982486725,3013,807,784,0.9714993804213135,0.0795595645904541,2041,0.5112577639751553,0.9770188294911164,0.06708361072126037,0.2576530612244898,0.8695652173913043,0.2540272614622057,,,24.0,
62,mlp,0.93733349442482,3013,807,784,0.9714993804213135,0.19553279876708984,4081,0.7288708961845607,0.9901771830537136,0.030887716969278584,0.36607142857142855,1.0,0.355638166047088,,,48.0,
62,cnn,0.6401656091213227,3013,807,784,0.9714993804213135,0.7526354789733887,361,0.8895297249334517,0.9965224076139907,0.10038146998566366,0.7538265306122449,0.9565217391304348,0.7335811648079306,,,,8.0
62,tcn,0.5161461353302003,3013,807,784,0.9714993804213135,0.8397965431213379,361,0.9555235137533274,0.9986663300606816,0.09060791106325414,0.8711734693877551,1.0,0.8463444857496902,,,,8.0
63,traditional_s16f_scorecard,0.03683467507362366,3450,370,361,0.9756756756756757,0.0002002716064453125,0,0.4675284702985534,0.9807969873952229,0.7888659272687568,0.3379501385041551,0.7777777777777778,0.33513513513513515,,,,
63,ridge,0.30706446305281104,3450,370,361,0.9756756756756757,0.0634307861328125,83,0.9793782702369961,0.9994905815577219,0.060119375867119164,0.96398891966759,1.0,0.9405405405405406,0.3,,,
63,ridge,0.29223624256637754,3450,370,361,0.9756756756756757,0.11138200759887695,83,0.9796860572483842,0.999498211453135,0.04940180243350932,0.9667590027700831,0.8888888888888888,0.9459459459459459,1.0,,,
63,ridge,0.2752636977424571,3450,370,361,0.9756756756756757,0.1513690948486328,83,0.9796860572483841,0.9994970713869823,0.04435378677988486,0.9722991689750693,0.8888888888888888,0.9513513513513514,3.0,,,
63,gradient_boosted_trees,0.2689012891586194,3450,370,361,0.9756756756756757,0.7369546890258789,83,0.9279778393351801,0.9981292069922969,0.021345826197041024,1.0,0.2222222222222222,0.9945945945945946,,0.03,,
63,gradient_boosted_trees,0.022317367177054275,3450,370,361,0.9756756756756757,0.7367382049560547,83,0.9516774392120654,0.9987646869316653,0.022765429820224586,1.0,0.0,1.0,,0.08,,
63,mlp,0.9181897044181824,3450,370,361,0.9756756756756757,0.2252509593963623,2041,0.6149584487534626,0.9877232984004868,0.05132589954280005,0.23545706371191136,1.0,0.22972972972972974,,,24.0,
63,mlp,0.9244324803352356,3450,370,361,0.9756756756756757,0.21886706352233887,4081,0.680517082179132,0.9896594148377704,0.03042276862773228,0.3490304709141274,1.0,0.34054054054054056,,,48.0,
63,cnn,0.42643995285034186,3450,370,361,0.9756756756756757,0.9379618167877197,361,0.9267466912896276,0.9979631066041779,0.08756380009074095,0.9390581717451524,0.7777777777777778,0.9216216216216216,,,,8.0
63,tcn,0.5534353256225586,3450,370,361,0.9756756756756757,0.963348388671875,361,0.8467220683287165,0.995349743350747,0.09408667215934871,0.850415512465374,0.6666666666666666,0.8378378378378378,,,,8.0
65,traditional_s16f_scorecard,0.0373140387237072,3754,66,61,0.9242424242424242,0.00016570091247558594,0,0.4852459016393442,0.9426580186192015,0.8436635510349689,0.19672131147540983,1.0,0.18181818181818182,,,,
65,ridge,0.31872270005909076,3754,66,61,0.9242424242424242,0.05399465560913086,83,0.9934426229508196,0.9994795732500652,0.05242163164324172,0.9836065573770492,1.0,0.9090909090909091,0.3,,,
65,ridge,0.2912869249861614,3754,66,61,0.9242424242424242,0.1247401237487793,83,0.9934426229508196,0.9994795732500652,0.03924596425121354,0.9836065573770492,1.0,0.9090909090909091,1.0,,,
65,ridge,0.2734777245877183,3754,66,61,0.9242424242424242,0.15181732177734375,83,0.9934426229508196,0.9994795732500652,0.032128916181277056,0.9836065573770492,1.0,0.9090909090909091,3.0,,,
65,gradient_boosted_trees,0.2886213946126905,3754,66,61,0.9242424242424242,0.7657604217529297,83,0.980327868852459,0.9983996735168656,0.043019892909443344,1.0,0.2,0.9848484848484849,,0.03,,
65,gradient_boosted_trees,0.024547836178131357,3754,66,61,0.9242424242424242,0.7377891540527344,83,0.9770491803278689,0.9981713487972058,0.056427491080648956,1.0,0.0,1.0,,0.08,,
65,mlp,0.9226616621017456,3754,66,61,0.9242424242424242,0.1677532196044922,2041,0.7475409836065574,0.9769992273137665,0.06811182716136888,0.4918032786885246,1.0,0.45454545454545453,,,24.0,
65,mlp,0.9299384951591492,3754,66,61,0.9242424242424242,0.20697617530822754,4081,0.6000000000000001,0.9573262182232184,0.07253071244554708,0.29508196721311475,1.0,0.2727272727272727,,,48.0,
65,cnn,0.40963029861450195,3754,66,61,0.9242424242424242,1.017655611038208,361,0.9934426229508198,0.9994668446740818,0.07012801874828226,0.9836065573770492,0.8,0.9242424242424242,,,,8.0
65,tcn,0.434345081448555,3754,66,61,0.9242424242424242,1.0664703845977783,361,0.9573770491803278,0.9964326976948489,0.15368111454974112,0.8032786885245902,1.0,0.7424242424242424,,,,8.0
