method,run,n,positives,roc_auc,average_precision
traditional_scalar__cfd20_time,58,1099,279,0.8142932074482035,0.8539478524807372
traditional_scalar__cfd20_time,60,1400,199,0.4910146067556768,0.5360003452655558
traditional_scalar__cfd20_time,62,1400,209,0.47509832515798306,0.5124528152655727
traditional_scalar__cfd20_time,64,1321,191,0.5907890469350879,0.6229499673858434
traditional_scalar__cfd20_time,65,1128,239,0.6979470139454326,0.7503432195827223
traditional_scalar__cfd50_time,42,1124,304,0.7382461489088575,0.7927039162167354
traditional_scalar__cfd50_time,50,1170,362,0.8378610305781959,0.8774885496179065
traditional_scalar__cfd50_time,57,1103,306,0.7648206919739873,0.8184482635867871
traditional_scalar__cfd50_time,58,1099,279,0.817645773231926,0.8573081105726857
traditional_scalar__cfd50_time,60,1400,199,0.49100205440190126,0.5358476390490212
traditional_scalar__cfd50_time,62,1400,209,0.4803972376556229,0.5198214828174494
traditional_scalar__cfd50_time,64,1321,191,0.5931566510679702,0.6313641583619611
traditional_scalar__cfd50_time,65,1128,239,0.6976199104819011,0.751155956210797
traditional_scalar__early_0_4_over_total,42,1124,304,0.5689626123234917,0.3233016125539246
traditional_scalar__early_0_4_over_total,50,1170,362,0.6895461818281277,0.4747214036916157
traditional_scalar__early_0_4_over_total,57,1103,306,0.5720184351448651,0.3402607469199267
traditional_scalar__early_0_4_over_total,58,1099,279,0.5189570766675409,0.26949431145132713
traditional_scalar__early_0_4_over_total,60,1400,199,0.30229415185837594,0.10605424271039647
traditional_scalar__early_0_4_over_total,62,1400,209,0.2932721085975759,0.10437686094654701
traditional_scalar__early_0_4_over_total,64,1321,191,0.35297687995181387,0.10872438585255358
traditional_scalar__early_0_4_over_total,65,1128,239,0.44331697031594897,0.1969349662365938
traditional_scalar__fft_high_over_low,42,1124,304,0.8389682284980744,0.7685322097246702
traditional_scalar__fft_high_over_low,50,1170,362,0.8250129916306549,0.7738436767608976
traditional_scalar__fft_high_over_low,57,1103,306,0.8651478993939694,0.8075406809084151
traditional_scalar__fft_high_over_low,58,1099,279,0.8584185680566483,0.762006218236576
traditional_scalar__fft_high_over_low,60,1400,199,0.7424633575872702,0.5368323396828139
traditional_scalar__fft_high_over_low,62,1400,209,0.7417432980206413,0.5296252092654868
traditional_scalar__fft_high_over_low,64,1321,191,0.793819209563082,0.6051691644270742
traditional_scalar__fft_high_over_low,65,1128,239,0.8736392260590858,0.7894127088570051
traditional_scalar__fft_k1_fraction,42,1124,304,0.8170771822849807,0.7108344490195969
traditional_scalar__fft_k1_fraction,50,1170,362,0.7385673650237952,0.6460543918426143
traditional_scalar__fft_k1_fraction,57,1103,306,0.8474385153475861,0.7634669393570599
traditional_scalar__fft_k1_fraction,58,1099,279,0.8658186904449691,0.7613712682558568
traditional_scalar__fft_k1_fraction,60,1400,199,0.8101372809091252,0.5592516038079621
traditional_scalar__fft_k1_fraction,62,1400,209,0.8092592369405307,0.5925306600664979
traditional_scalar__fft_k1_fraction,64,1321,191,0.8666821109206321,0.6595252284371058
traditional_scalar__fft_k1_fraction,65,1128,239,0.9023913851772714,0.7914347280655558
traditional_scalar__fft_k2_fraction,42,1124,304,0.5374197689345315,0.2832006521800323
traditional_scalar__fft_k2_fraction,50,1170,362,0.45629000054701596,0.2659691869178243
traditional_scalar__fft_k2_fraction,57,1103,306,0.5819945711450619,0.32901814855723455
traditional_scalar__fft_k2_fraction,58,1099,279,0.6454322930326077,0.34817084119539476
traditional_scalar__fft_k2_fraction,60,1400,199,0.609249411085402,0.20706804436264875
traditional_scalar__fft_k2_fraction,62,1400,209,0.6360422466746211,0.26460926773946425
traditional_scalar__fft_k2_fraction,64,1321,191,0.6097437798267155,0.24473946500794108
traditional_scalar__fft_k2_fraction,65,1128,239,0.6186397202441745,0.34922059212316425
traditional_scalar__final_sample,42,1124,304,0.7536986521181,0.7839257596847912
traditional_scalar__final_sample,50,1170,362,0.843662819320606,0.8668286945300363
traditional_scalar__final_sample,57,1103,306,0.7677647386851019,0.8080964282322745
traditional_scalar__final_sample,58,1099,279,0.8099003409388932,0.8310173579703402
traditional_scalar__final_sample,60,1400,199,0.5089017108858196,0.533788927979665
traditional_scalar__final_sample,62,1400,209,0.5015165575950409,0.5153750709654024
traditional_scalar__final_sample,64,1321,191,0.6092526525506186,0.6225120336569856
traditional_scalar__final_sample,65,1128,239,0.7048585454014901,0.7483839056430779
traditional_scalar__haar_l0_d00,42,1124,304,0.5579007541720153,0.43640951495146363
traditional_scalar__haar_l0_d00,50,1170,362,0.4861998112794705,0.3841974571618578
traditional_scalar__haar_l0_d00,57,1103,306,0.5292764533667921,0.4189744133944194
traditional_scalar__haar_l0_d00,58,1099,279,0.5097123874464551,0.3471259117630741
traditional_scalar__haar_l0_d00,60,1400,199,0.6977246766722873,0.5284717510029835
traditional_scalar__haar_l0_d00,62,1400,209,0.6820491806571616,0.5342603850793899
traditional_scalar__haar_l0_d00,64,1321,191,0.652735949589955,0.4286344374819692
traditional_scalar__haar_l0_d00,65,1128,239,0.5805898216697809,0.4402443495302779
traditional_scalar__haar_l0_d01,42,1124,304,0.6189545892169448,0.42713383164607643
traditional_scalar__haar_l0_d01,50,1170,362,0.629179544335649,0.44708109910527005
traditional_scalar__haar_l0_d01,57,1103,306,0.6119434808636963,0.42633634363360673
traditional_scalar__haar_l0_d01,58,1099,279,0.5903444357024215,0.3995133168117232
traditional_scalar__haar_l0_d01,60,1400,199,0.41825488809576605,0.2026907723974517
traditional_scalar__haar_l0_d01,62,1400,209,0.4250920982327585,0.203349157352275
traditional_scalar__haar_l0_d01,64,1321,191,0.4272598804614743,0.1598610973825504
traditional_scalar__haar_l0_d01,65,1128,239,0.5519388528316804,0.3364114599722491
traditional_scalar__haar_l0_d02,42,1124,304,0.8921473844672657,0.7181456418403934
traditional_scalar__haar_l0_d02,50,1170,362,0.8733042503145343,0.6917759241006608
traditional_scalar__haar_l0_d02,57,1103,306,0.8915459115473876,0.7025069351432458
traditional_scalar__haar_l0_d02,58,1099,279,0.9006294256490952,0.6594446740441764
traditional_scalar__haar_l0_d02,60,1400,199,0.9173218297984511,0.6449582857279129
traditional_scalar__haar_l0_d02,62,1400,209,0.8915149104728848,0.644888633166155
traditional_scalar__haar_l0_d02,64,1321,191,0.9087707918269008,0.6315087825227146
traditional_scalar__haar_l0_d02,65,1128,239,0.9175911065510117,0.7002016228139422
traditional_scalar__haar_l0_d03,42,1124,304,0.5490853658536585,0.3075840843325347
traditional_scalar__haar_l0_d03,50,1170,362,0.4476061211093485,0.28131997751398274
traditional_scalar__haar_l0_d03,57,1103,306,0.6127102451185409,0.3376795387397288
traditional_scalar__haar_l0_d03,58,1099,279,0.7690313838622257,0.4421504748224857
traditional_scalar__haar_l0_d03,60,1400,199,0.7745429897196222,0.3271141850097888
traditional_scalar__haar_l0_d03,62,1400,209,0.8028394779024501,0.4201444253980172
traditional_scalar__haar_l0_d03,64,1321,191,0.8009822545521939,0.3559010733618485
traditional_scalar__haar_l0_d03,65,1128,239,0.7927128878764632,0.41380838998272174
traditional_scalar__haar_l0_d04,42,1124,304,0.5759226572528884,0.2967004718516967
traditional_scalar__haar_l0_d04,50,1170,362,0.5680231524533669,0.3218318132313993
traditional_scalar__haar_l0_d04,57,1103,306,0.5735007093594443,0.2978833059821802
traditional_scalar__haar_l0_d04,58,1099,279,0.6759463239793688,0.3341553789002236
traditional_scalar__haar_l0_d04,60,1400,199,0.4772488587818359,0.15788939035591415
traditional_scalar__haar_l0_d04,62,1400,209,0.4645085349049288,0.1573254675843872
traditional_scalar__haar_l0_d04,64,1321,191,0.5151762961590141,0.16422960201573256
traditional_scalar__haar_l0_d04,65,1128,239,0.5988017188228041,0.2649456538859317
traditional_scalar__haar_l0_d05,42,1124,304,0.741375160462131,0.6028323972522144
traditional_scalar__haar_l0_d05,50,1170,362,0.82028472184235,0.7358248086568683
traditional_scalar__haar_l0_d05,57,1103,306,0.7591540171066335,0.6339670671362556
traditional_scalar__haar_l0_d05,58,1099,279,0.7705087857330186,0.5925391195837842
traditional_scalar__haar_l0_d05,60,1400,199,0.506533500140168,0.28024603899982486
traditional_scalar__haar_l0_d05,62,1400,209,0.49519723283477746,0.2860481565666491
traditional_scalar__haar_l0_d05,64,1321,191,0.5844484084696289,0.33071879200425147
traditional_scalar__haar_l0_d05,65,1128,239,0.7203241854182455,0.5317454316315539
traditional_scalar__haar_l0_d06,42,1124,304,0.8300425224646983,0.7546540768619663
traditional_scalar__haar_l0_d06,50,1170,362,0.835081505388108,0.7962765578145535
traditional_scalar__haar_l0_d06,57,1103,306,0.8495214899008536,0.8096490612082042
traditional_scalar__haar_l0_d06,58,1099,279,0.8723948771745782,0.8145272973503015
traditional_scalar__haar_l0_d06,60,1400,199,0.7214590856028686,0.5329788305095569
traditional_scalar__haar_l0_d06,62,1400,209,0.7338732680108792,0.5467519326891911
traditional_scalar__haar_l0_d06,64,1321,191,0.8540842329611269,0.6830582230108
traditional_scalar__haar_l0_d06,65,1128,239,0.8490099825387936,0.7550764509386775
traditional_scalar__haar_l0_d07,42,1124,304,0.6984054075738125,0.6263450094490206
traditional_scalar__haar_l0_d07,50,1170,362,0.6955650675564795,0.6246054263801166
traditional_scalar__haar_l0_d07,57,1103,306,0.7183145947630412,0.6529596275965582
traditional_scalar__haar_l0_d07,58,1099,279,0.7809183495060757,0.7303132105699968
traditional_scalar__haar_l0_d07,60,1400,199,0.6633165829145728,0.4311892445919807
traditional_scalar__haar_l0_d07,62,1400,209,0.6746612351809222,0.4781140688158531
traditional_scalar__haar_l0_d07,64,1321,191,0.7455590047722744,0.5466948062011365
traditional_scalar__haar_l0_d07,65,1128,239,0.7743033166879245,0.6913832868590453
traditional_scalar__haar_l1_d00,42,1124,304,0.5799663029525033,0.4115706949602961
traditional_scalar__haar_l1_d00,50,1170,362,0.6209110551939172,0.44339962228353424
traditional_scalar__haar_l1_d00,57,1103,306,0.5728446543820372,0.38741682240476305
traditional_scalar__haar_l1_d00,58,1099,279,0.5584928752513332,0.37785003935067357
traditional_scalar__haar_l1_d00,60,1400,199,0.34375248432001815,0.16083601327310942
traditional_scalar__haar_l1_d00,62,1400,209,0.34651834532518616,0.16556674294587653
traditional_scalar__haar_l1_d00,64,1321,191,0.39655747579113193,0.14516081639157832
traditional_scalar__haar_l1_d00,65,1128,239,0.4838707400068716,0.26841669889065645
traditional_scalar__haar_l1_d01,42,1124,304,0.8704990372272144,0.6495400174803974
traditional_scalar__haar_l1_d01,50,1170,362,0.8949968546578414,0.6927083929569866
traditional_scalar__haar_l1_d01,57,1103,306,0.8720528780311791,0.6354946702431397
traditional_scalar__haar_l1_d01,58,1099,279,0.9102543928665092,0.6609110894142989
traditional_scalar__haar_l1_d01,60,1400,199,0.8811417620994231,0.5045747652245894
traditional_scalar__haar_l1_d01,62,1400,209,0.9069295634322811,0.5876615272118629
traditional_scalar__haar_l1_d01,64,1321,191,0.912783209007089,0.566488924313068
traditional_scalar__haar_l1_d01,65,1128,239,0.906928474944816,0.6245866105366873
traditional_scalar__haar_l1_d02,42,1124,304,0.6579629332477535,0.3946744312920406
traditional_scalar__haar_l1_d02,50,1170,362,0.7164029593567092,0.47681670134374876
traditional_scalar__haar_l1_d02,57,1103,306,0.6787298775637398,0.4148184363751931
traditional_scalar__haar_l1_d02,58,1099,279,0.7246087944750415,0.4242024906764028
traditional_scalar__haar_l1_d02,60,1400,199,0.4966422453650434,0.2256011037897626
traditional_scalar__haar_l1_d02,62,1400,209,0.485041318661894,0.23641147886216002
traditional_scalar__haar_l1_d02,64,1321,191,0.5680072279108556,0.25948562767544925
traditional_scalar__haar_l1_d02,65,1128,239,0.6633893566651449,0.3824281162026224
traditional_scalar__haar_l1_d03,42,1124,304,0.7979460847240051,0.7444505489375459
traditional_scalar__haar_l1_d03,50,1170,362,0.8247463213172146,0.8023158201311373
traditional_scalar__haar_l1_d03,57,1103,306,0.8210241018197325,0.7868128267107752
traditional_scalar__haar_l1_d03,58,1099,279,0.8666273275635981,0.8232871615086994
traditional_scalar__haar_l1_d03,60,1400,199,0.7351495194540563,0.5533060112902001
traditional_scalar__haar_l1_d03,62,1400,209,0.7583832491694087,0.572071076235395
traditional_scalar__haar_l1_d03,64,1321,191,0.8448315804105082,0.6841902950048736
traditional_scalar__haar_l1_d03,65,1128,239,0.8405476512088709,0.76713382652989
traditional_scalar__haar_l2_d00,42,1124,304,0.8731827663671372,0.7907684442968518
traditional_scalar__haar_l2_d00,50,1170,362,0.9131509490728078,0.851863413134847
traditional_scalar__haar_l2_d00,57,1103,306,0.8809219212570012,0.808066007448862
traditional_scalar__haar_l2_d00,58,1099,279,0.8906066963895445,0.8327537111888286
traditional_scalar__haar_l2_d00,60,1400,199,0.6569818283758508,0.5577875158206255
traditional_scalar__haar_l2_d00,62,1400,209,0.6355842663677742,0.5269501370701619
traditional_scalar__haar_l2_d00,64,1321,191,0.6949497289533428,0.5663936922907138
traditional_scalar__haar_l2_d00,65,1128,239,0.8111083394910366,0.7652537849007843
traditional_scalar__haar_l2_d01,42,1124,304,0.7919327663671375,0.7648601650902344
traditional_scalar__haar_l2_d01,50,1170,362,0.8633143701110444,0.8581943021626559
traditional_scalar__haar_l2_d01,57,1103,306,0.8001287507893162,0.7801220065708323
traditional_scalar__haar_l2_d01,58,1099,279,0.8581431943351692,0.8404318143438043
traditional_scalar__haar_l2_d01,60,1400,199,0.5826969987322123,0.5571160986923746
traditional_scalar__haar_l2_d01,62,1400,209,0.5645250061264909,0.5331444654911428
traditional_scalar__haar_l2_d01,64,1321,191,0.6616040402168372,0.6116379276807563
traditional_scalar__haar_l2_d01,65,1128,239,0.7636195057207807,0.745816456540613
traditional_scalar__haar_l3_d00,42,1124,304,0.6473082477535302,0.5195730343085443
traditional_scalar__haar_l3_d00,50,1170,362,0.5544896340462775,0.46332602067035134
traditional_scalar__haar_l3_d00,57,1103,306,0.6627344371458328,0.5351739744730193
traditional_scalar__haar_l3_d00,58,1099,279,0.6952661945974299,0.5143771938933979
traditional_scalar__haar_l3_d00,60,1400,199,0.8011581638416898,0.550254020718191
traditional_scalar__haar_l3_d00,62,1400,209,0.7918881242492537,0.5953546296813832
traditional_scalar__haar_l3_d00,64,1321,191,0.7664736134921002,0.4885414162779931
traditional_scalar__haar_l3_d00,65,1128,239,0.7390561535456603,0.5389167119005417
traditional_scalar__late_minus_early_asym,42,1124,304,0.739939024390244,0.782014148680515
traditional_scalar__late_minus_early_asym,50,1170,362,0.8473380832558395,0.8785522195626961
traditional_scalar__late_minus_early_asym,57,1103,306,0.7673260019189608,0.8135137516723302
traditional_scalar__late_minus_early_asym,58,1099,279,0.8155039776204214,0.8510176745023179
traditional_scalar__late_minus_early_asym,60,1400,199,0.4966171406574923,0.5350268402674706
traditional_scalar__late_minus_early_asym,62,1400,209,0.48810657282087744,0.5179506337175277
traditional_scalar__late_minus_early_asym,64,1321,191,0.5986841495621553,0.6227687048971192
traditional_scalar__late_minus_early_asym,65,1128,239,0.7013898367306598,0.7461579471405831
traditional_scalar__le_ratio_s4_s7,42,1124,304,0.5537788831835687,0.581656854156426
traditional_scalar__le_ratio_s4_s7,50,1170,362,0.5622914501394891,0.5999397670983806
traditional_scalar__le_ratio_s4_s7,57,1103,306,0.5763299464495125,0.5965928107955742
traditional_scalar__le_ratio_s4_s7,58,1099,279,0.5775941952967917,0.6148465404192048
traditional_scalar__le_ratio_s4_s7,60,1400,199,0.3466437098063172,0.34467100839890036
traditional_scalar__le_ratio_s4_s7,62,1400,209,0.34850694402596827,0.33744473080862913
traditional_scalar__le_ratio_s4_s7,64,1321,191,0.39841310290506415,0.367388601106476
traditional_scalar__le_ratio_s4_s7,65,1128,239,0.5049159650022826,0.5380294329763874
traditional_scalar__le_ratio_s5_s7,42,1124,304,0.607910783055199,0.600043444798617
traditional_scalar__le_ratio_s5_s7,50,1170,362,0.6312120507630873,0.635681773900768
traditional_scalar__le_ratio_s5_s7,57,1103,306,0.6356045136582446,0.6259306942667748
traditional_scalar__le_ratio_s5_s7,58,1099,279,0.6422108575924469,0.6466360801431456
traditional_scalar__le_ratio_s5_s7,60,1400,199,0.40634479642174237,0.3422922675993242
traditional_scalar__le_ratio_s5_s7,62,1400,209,0.42465219609591875,0.3686423501071201
traditional_scalar__le_ratio_s5_s7,64,1321,191,0.43799749803085763,0.3644938852802278
traditional_scalar__le_ratio_s5_s7,65,1128,239,0.5663196389154285,0.5749945401194215
traditional_scalar__matched_template_delta_chi2,42,1124,304,0.9921534017971759,0.9714784666525325
traditional_scalar__matched_template_delta_chi2,50,1170,362,0.994994803347738,0.9844592304432522
traditional_scalar__matched_template_delta_chi2,57,1103,306,0.9918567175929343,0.9815205485943432
traditional_scalar__matched_template_delta_chi2,58,1099,279,0.9941865547687735,0.9801004092561798
traditional_scalar__matched_template_delta_chi2,60,1400,199,0.9834099724266628,0.9194155932550226
traditional_scalar__matched_template_delta_chi2,62,1400,209,0.9845572254428147,0.9583429261684562
traditional_scalar__matched_template_delta_chi2,64,1321,191,0.9891118009544548,0.9401983030383256
traditional_scalar__matched_template_delta_chi2,65,1128,239,0.9919612558890389,0.9798087140020787
traditional_scalar__matched_template_nominal_chi2,42,1124,304,0.9883945763799743,0.9548319993904053
traditional_scalar__matched_template_nominal_chi2,50,1170,362,0.9906255128275259,0.9699432274987556
traditional_scalar__matched_template_nominal_chi2,57,1103,306,0.9875267547420473,0.9502336706208055
traditional_scalar__matched_template_nominal_chi2,58,1099,279,0.9902526444619285,0.951359472145002
traditional_scalar__matched_template_nominal_chi2,60,1400,199,0.9856150025732324,0.8911374721253762
traditional_scalar__matched_template_nominal_chi2,62,1400,209,0.9882049984131384,0.9281557319544291
traditional_scalar__matched_template_nominal_chi2,64,1321,191,0.9855210119075197,0.8812881265044242
traditional_scalar__matched_template_nominal_chi2,65,1128,239,0.9918577123466261,0.9560031727627358
traditional_scalar__max_fall_step,42,1124,304,0.682882702182285,0.7114268420878004
traditional_scalar__max_fall_step,50,1170,362,0.7680139215579016,0.7770886368237868
traditional_scalar__max_fall_step,57,1103,306,0.7183555981991291,0.7500336354679323
traditional_scalar__max_fall_step,58,1099,279,0.7445231226505813,0.7522923743968261
traditional_scalar__max_fall_step,60,1400,199,0.45633245327386307,0.45036666929089586
traditional_scalar__max_fall_step,62,1400,209,0.4192769535471378,0.4186115135072234
traditional_scalar__max_fall_step,64,1321,191,0.5481907056479637,0.510716118044995
traditional_scalar__max_fall_step,65,1128,239,0.6334652729078322,0.6491273822782937
traditional_scalar__max_rise_step,42,1124,304,0.5579990372272143,0.4843690594067068
traditional_scalar__max_rise_step,50,1170,362,0.4723483398063564,0.4298790637046026
traditional_scalar__max_rise_step,57,1103,306,0.5328314512756169,0.47297667547306443
traditional_scalar__max_rise_step,58,1099,279,0.48241979193985485,0.36347406345175676
traditional_scalar__max_rise_step,60,1400,199,0.7206933920225609,0.5892828623077424
traditional_scalar__max_rise_step,62,1400,209,0.7096203986035617,0.5982958672730986
traditional_scalar__max_rise_step,64,1321,191,0.7309966177083815,0.5393993353519893
traditional_scalar__max_rise_step,65,1128,239,0.6725153079714409,0.5303790207978225
traditional_scalar__mean_time,42,1124,304,0.7495948331193838,0.7938221618989398
traditional_scalar__mean_time,50,1170,362,0.8528937147858433,0.8849751518573963
traditional_scalar__mean_time,57,1103,306,0.7717830754217204,0.8202839601584898
traditional_scalar__mean_time,58,1099,279,0.8191887402744996,0.8568304738658828
traditional_scalar__mean_time,60,1400,199,0.5009184138845769,0.5381366918628023
traditional_scalar__mean_time,62,1400,209,0.4973786653489689,0.5258569966729082
traditional_scalar__mean_time,64,1321,191,0.6038224528564148,0.6335310043547722
traditional_scalar__mean_time,65,1128,239,0.7042137515237373,0.7537843435208527
traditional_scalar__middle_5_9_over_total,42,1124,304,0.9069078947368422,0.890005855394846
traditional_scalar__middle_5_9_over_total,50,1170,362,0.9385290739018652,0.9357250105817099
traditional_scalar__middle_5_9_over_total,57,1103,306,0.9144791333513749,0.9056113571514509
traditional_scalar__middle_5_9_over_total,58,1099,279,0.9301424949733369,0.9275384607845307
traditional_scalar__middle_5_9_over_total,60,1400,199,0.7496098310034771,0.6662263123223159
traditional_scalar__middle_5_9_over_total,62,1400,209,0.7343754393999654,0.6509508637061799
traditional_scalar__middle_5_9_over_total,64,1321,191,0.7692211462725294,0.6991156450271501
traditional_scalar__middle_5_9_over_total,65,1128,239,0.8751311943747617,0.8548437426171565
traditional_scalar__peak_sample,42,1124,304,0.7412949293966624,0.7987272123601776
traditional_scalar__peak_sample,50,1170,362,0.8457961818281275,0.8829437175747388
traditional_scalar__peak_sample,57,1103,306,0.769583241075602,0.8249045277540116
traditional_scalar__peak_sample,58,1099,279,0.8183626191100621,0.8615546641171472
traditional_scalar__peak_sample,60,1400,199,0.4942552060887284,0.5523080740391301
traditional_scalar__peak_sample,62,1400,209,0.5022597712508887,0.5595067767268063
traditional_scalar__peak_sample,64,1321,191,0.6050873372561738,0.6500899025664455
traditional_scalar__peak_sample,65,1128,239,0.7098968800448061,0.764475742284024
traditional_scalar__positive_area,42,1124,304,0.9792000962772786,0.9553512908154118
traditional_scalar__positive_area,50,1170,362,0.9841331163503091,0.9685519258262103
traditional_scalar__positive_area,57,1103,306,0.9769191658260962,0.9601598950098933
traditional_scalar__positive_area,58,1099,279,0.9792682926829268,0.9612120494899115
traditional_scalar__positive_area,60,1400,199,0.9613387503713404,0.8940585322152602
traditional_scalar__positive_area,62,1400,209,0.9519522414922122,0.891352111814905
traditional_scalar__positive_area,64,1321,191,0.9503822452856415,0.8811672760684601
traditional_scalar__positive_area,65,1128,239,0.977121583651416,0.954864551655185
traditional_scalar__rise_10_50,42,1124,304,0.558388157894737,0.4645926756544769
traditional_scalar__rise_10_50,50,1170,362,0.43455978885181334,0.3862551030756494
traditional_scalar__rise_10_50,57,1103,306,0.5597051032876554,0.47718806088771926
traditional_scalar__rise_10_50,58,1099,279,0.5059708016435003,0.38984804357791814
traditional_scalar__rise_10_50,60,1400,199,0.7316976221657832,0.5808309430933583
