feature,coefficient,method,base_method,drift_order,train_pulses,heldout_pulses,heldout_run
B8_run_z1,-0.022500067387191625,s02f_binned_timewalk_drift1,s02b_template,1,11871,219,58
intercept,0.0,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B4_intercept,-44.77393833300651,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B4_log_amp,43.8887866435206,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B4_log_amp2,-28.991227275802142,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B4_inv_amp,-4.049190213888973,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B4_peak_sample,0.6024971374272577,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B4_area_over_amp,3.083002578190341,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B4_template_sse,0.7305155688359816,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B6_intercept,20.85692361099822,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B6_log_amp,-61.65803623617961,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B6_log_amp2,17.700312065556346,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B6_inv_amp,-2.141528091584552,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B6_peak_sample,-0.6660679311297,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B6_area_over_amp,-0.579394851237915,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B6_template_sse,0.274446279445392,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B8_intercept,23.917017129681454,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B8_log_amp,-63.53600872243312,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B8_log_amp2,16.616498714565832,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B8_inv_amp,-2.7043360603000983,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B8_peak_sample,-0.4814773442094285,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B8_area_over_amp,-1.0120945576354619,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B8_template_sse,0.17759378692141375,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B4_run_z1,0.07005315376370756,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B6_run_z1,-0.03360542575741111,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B8_run_z1,0.008619614955388023,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B4_run_z2,0.0013019378355454245,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B6_run_z2,-0.014519964901234866,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
B8_run_z2,0.059105583607398676,s02f_binned_timewalk_drift2,s02b_template,2,11871,219,58
intercept,0.0,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B4_intercept,88.89040704685993,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B4_log_amp,-258.61077444225424,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B4_log_amp2,129.48135231896305,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B4_inv_amp,-0.5508665396800487,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B4_peak_sample,0.5088699630007435,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B4_area_over_amp,-0.42834356586556305,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B4_template_sse,-0.2772348922585297,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B6_intercept,-29.331797215021957,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B6_log_amp,-8.678903722792432,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B6_log_amp2,0.819357742971598,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B6_inv_amp,-0.8456908589431792,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B6_peak_sample,0.1995200556866328,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B6_area_over_amp,-0.03464860056918878,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B6_template_sse,-0.0037228781064360247,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B8_intercept,-59.558602539319516,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B8_log_amp,56.708499914418375,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B8_log_amp2,-36.43409240186049,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B8_inv_amp,-1.0210802278334408,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B8_peak_sample,0.6997492530495821,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B8_area_over_amp,1.1658626740189024,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
B8_template_sse,0.2487459326575041,s02f_global_timewalk_drift0,template_phase,0,11871,219,58
intercept,0.0,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B4_intercept,88.9582495904308,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B4_log_amp,-258.64648462257816,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B4_log_amp2,129.48916833126026,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B4_inv_amp,-0.549005817609022,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B4_peak_sample,0.511332303076009,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B4_area_over_amp,-0.4273100755443053,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B4_template_sse,-0.2772261023585597,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B6_intercept,-29.278549895903122,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B6_log_amp,-8.717005083339236,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B6_log_amp2,0.8387620472314623,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B6_inv_amp,-0.8403254452447136,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B6_peak_sample,0.20330847853651596,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B6_area_over_amp,-0.03941095711817919,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B6_template_sse,-0.004488767316878747,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B8_intercept,-59.67969241288364,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B8_log_amp,57.02146362834335,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B8_log_amp2,-36.58538117921677,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B8_inv_amp,-1.018028827393869,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B8_peak_sample,0.7012551720814745,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B8_area_over_amp,1.1647349784807426,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B8_template_sse,0.2488580087988032,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B4_run_z1,-0.01007866945492869,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B6_run_z1,-0.02443102582245906,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
B8_run_z1,-0.012041504536087095,s02f_global_timewalk_drift1,template_phase,1,11871,219,58
intercept,0.0,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B4_intercept,90.54435208903777,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B4_log_amp,-261.74211658818325,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B4_log_amp2,130.91064330144934,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B4_inv_amp,-0.5126932799559902,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B4_peak_sample,0.5421377967365067,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B4_area_over_amp,-0.4637739003117714,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B4_template_sse,-0.3052281835909036,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B6_intercept,-29.879439549343765,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B6_log_amp,-7.977953861642311,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B6_log_amp2,0.5370186277031821,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B6_inv_amp,-0.8389125746909002,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B6_peak_sample,0.19815033475686875,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B6_area_over_amp,-0.03799238482011232,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B6_template_sse,-0.002488185603116929,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B8_intercept,-60.664905219680826,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B8_log_amp,58.29717015877837,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B8_log_amp2,-37.07598874655258,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B8_inv_amp,-0.9946141861548455,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B8_peak_sample,0.6923318990494829,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B8_area_over_amp,1.1672047352544466,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B8_template_sse,0.25130603302825205,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B4_run_z1,-0.12564813376595413,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B6_run_z1,-0.0038705111673429976,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B8_run_z1,0.03340416592100417,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B4_run_z2,-0.21548880770410672,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B6_run_z2,0.03834582539691249,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
B8_run_z2,0.08631381750660967,s02f_global_timewalk_drift2,template_phase,2,11871,219,58
intercept,0.0,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B4_intercept,-107.87179805858327,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B4_log_amp,217.41357198753934,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B4_log_amp2,-105.1606569109242,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B4_inv_amp,-2.612444148779349,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B4_peak_sample,0.4208562394252279,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B4_area_over_amp,3.1897736235051544,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B4_template_sse,0.7577771190517688,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B6_intercept,64.3018403163408,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B6_log_amp,-70.99297778941963,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B6_log_amp2,19.942146050956207,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B6_inv_amp,-2.2773759041070702,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B6_peak_sample,-0.8366743247708883,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B6_area_over_amp,-0.5505205927352013,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B6_template_sse,0.36012929884502,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B8_intercept,43.56995949441109,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B8_log_amp,-26.75761489273057,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B8_log_amp2,-2.447675229758753,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B8_inv_amp,-2.75249195026188,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B8_peak_sample,-0.8493290135536898,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B8_area_over_amp,-1.905461806574417,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
B8_template_sse,0.11314803933309135,s02f_binned_timewalk_drift0,s02b_template,0,9801,2289,59
intercept,0.0,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B4_intercept,-109.21316603550328,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B4_log_amp,220.32099835914556,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B4_log_amp2,-106.21527946153306,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B4_inv_amp,-2.610015751767487,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B4_peak_sample,0.3980731485338709,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B4_area_over_amp,3.176416098345633,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B4_template_sse,0.7708689616721436,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B6_intercept,65.01361312426678,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B6_log_amp,-71.38586802929746,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B6_log_amp2,20.083693239420686,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B6_inv_amp,-2.2785439490912376,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B6_peak_sample,-0.8349712445928307,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B6_area_over_amp,-0.5553624403099341,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B6_template_sse,0.3573721305209771,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B8_intercept,44.19955470606587,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B8_log_amp,-27.314016252122514,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B8_log_amp2,-2.0752955369091546,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B8_inv_amp,-2.7421325352880803,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B8_peak_sample,-0.8495209652529337,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B8_area_over_amp,-1.89089206071563,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B8_template_sse,0.11828771247324373,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B4_run_z1,0.10832761173315128,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B6_run_z1,-0.015912915851433847,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
B8_run_z1,0.042604379393139886,s02f_binned_timewalk_drift1,s02b_template,1,9801,2289,59
intercept,0.0,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B4_intercept,-108.9902701981774,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B4_log_amp,220.16703409172703,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B4_log_amp2,-106.10910172213308,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B4_inv_amp,-2.6009509778335183,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B4_peak_sample,0.40359377531348484,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B4_area_over_amp,3.172585356080332,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B4_template_sse,0.7694809554235992,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B6_intercept,65.16871903351534,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B6_log_amp,-71.33150866042816,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B6_log_amp2,20.052204092838945,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B6_inv_amp,-2.2803458491377193,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B6_peak_sample,-0.8362482281061304,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B6_area_over_amp,-0.5559390615840158,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B6_template_sse,0.35712230272684814,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B8_intercept,43.821552932633224,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B8_log_amp,-26.268770104640442,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B8_log_amp2,-2.5682783194429724,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B8_inv_amp,-2.738099605098577,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B8_peak_sample,-0.8634678116555912,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B8_area_over_amp,-1.9000877262324902,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B8_template_sse,0.11453302510702845,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B4_run_z1,0.10510733062440432,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B6_run_z1,-0.015107464124805531,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B8_run_z1,0.05047789804320636,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B4_run_z2,-0.01708241285718415,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B6_run_z2,0.004143459772390709,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
B8_run_z2,0.0428261606855976,s02f_binned_timewalk_drift2,s02b_template,2,9801,2289,59
intercept,0.0,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B4_intercept,79.5871544184765,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B4_log_amp,-228.46260488543152,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B4_log_amp2,116.05545820854235,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B4_inv_amp,-0.10025192725905065,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B4_peak_sample,0.4550615639734173,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B4_area_over_amp,-0.14619396270894744,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B4_template_sse,-0.20565627728520558,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B6_intercept,-26.296539488616247,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B6_log_amp,0.1932532329864341,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B6_log_amp2,-3.161661375258087,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B6_inv_amp,-0.7083137223247904,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B6_peak_sample,0.1979073612000494,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B6_area_over_amp,-0.03474948133946349,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B6_template_sse,-0.018650116858562816,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B8_intercept,-53.29062020519948,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B8_log_amp,59.855118116952454,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B8_log_amp2,-37.66736700329707,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B8_inv_amp,-0.9575165510030594,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B8_peak_sample,0.6324725737521353,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B8_area_over_amp,0.990118588632397,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
B8_template_sse,0.23522250963216257,s02f_global_timewalk_drift0,template_phase,0,9801,2289,59
intercept,0.0,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B4_intercept,79.90481352456703,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B4_log_amp,-229.87523884452207,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B4_log_amp2,116.57661259347506,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B4_inv_amp,-0.10310253617338555,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B4_peak_sample,0.46526906523020656,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B4_area_over_amp,-0.14018633845005746,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B4_template_sse,-0.21150997302031263,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B6_intercept,-26.32035425228823,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B6_log_amp,-0.6729671818657673,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B6_log_amp2,-2.81660852053099,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B6_inv_amp,-0.715201775528164,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B6_peak_sample,0.2000438902487139,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B6_area_over_amp,-0.04076609687815102,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B6_template_sse,-0.02208818995704218,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B8_intercept,-53.58446457039332,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B8_log_amp,59.2185849958552,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B8_log_amp2,-37.29554952083632,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B8_inv_amp,-0.9535836745922759,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B8_peak_sample,0.63240135304696,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B8_area_over_amp,1.0004599999779893,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B8_template_sse,0.23882261345559083,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B4_run_z1,-0.04856371736083309,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B6_run_z1,-0.019854570817299334,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
B8_run_z1,0.029323975504186,s02f_global_timewalk_drift1,template_phase,1,9801,2289,59
intercept,0.0,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
B4_intercept,80.47528453593864,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
B4_log_amp,-231.77362906262775,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
B4_log_amp2,117.75287086722992,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
B4_inv_amp,-0.031721333011033644,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
B4_peak_sample,0.514000910161499,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
B4_area_over_amp,-0.17392613674177923,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
B4_template_sse,-0.2236941227255489,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
B6_intercept,-26.352904288253796,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
B6_log_amp,-0.7562613844131227,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
B6_log_amp2,-2.831151918741534,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
B6_inv_amp,-0.7351970606752088,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
B6_peak_sample,0.19078237668226194,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
B6_area_over_amp,-0.04492481908426078,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
B6_template_sse,-0.023901079355207973,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
B8_intercept,-54.12238560229229,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
B8_log_amp,59.95718048573582,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
B8_log_amp2,-37.64525177421852,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
B8_inv_amp,-0.9514677122175911,s02f_global_timewalk_drift2,template_phase,2,9801,2289,59
