method,run,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
1d_cnn,42,460,2.177336060403322,10.831642253615652,16.439665463703633,0.6173913043478261,0.34782608695652173
1d_cnn,50,460,-2.8876995173013422,11.809161547671193,16.570316067902084,0.5630434782608695,0.48043478260869565
1d_cnn,57,460,2.1566401825274264,11.759771230234097,17.02152971380339,0.6108695652173913,0.3826086956521739
1d_cnn,58,459,-3.2291974334998237,12.85880876524924,15.638208353754258,0.6797385620915033,0.4008714596949891
1d_cnn,60,460,1.1040952054989948,8.694960448887613,10.168298091957642,0.5804347826086956,0.18043478260869567
1d_cnn,62,460,-0.5654860665991404,8.844143131592489,11.941013033056391,0.5652173913043478,0.2326086956521739
1d_cnn,64,460,-0.2114499679413786,7.983961615410425,12.036099262738663,0.47391304347826085,0.18478260869565216
1d_cnn,65,450,0.10836813121635913,8.997737490542345,13.97957053479066,0.5866666666666667,0.25555555555555554
edge_attention_cnn_new,42,460,0.8966693879725884,8.348403730308558,11.9579141685452,0.5173913043478261,0.2543478260869565
edge_attention_cnn_new,50,460,-5.443573703532078,10.7638760098502,12.41500390703613,0.6434782608695652,0.36086956521739133
edge_attention_cnn_new,57,460,0.9543027622974805,8.562194878688919,12.500451943444334,0.5282608695652173,0.26956521739130435
edge_attention_cnn_new,58,459,-3.4092182634168484,8.153977835251407,11.044131690781075,0.5686274509803921,0.27450980392156865
edge_attention_cnn_new,60,460,-0.12222125892245383,7.4344469140170135,8.879338374864066,0.47391304347826085,0.17391304347826086
edge_attention_cnn_new,62,460,-0.11797965704003133,7.986814913214253,10.55366228536104,0.5152173913043478,0.1891304347826087
edge_attention_cnn_new,64,460,-0.4563654351258677,7.20421257813029,9.679262625616545,0.4217391304347826,0.1934782608695652
edge_attention_cnn_new,65,450,-0.8543239492827963,7.113708188356851,10.62880820236732,0.4311111111111111,0.19111111111111112
gradient_boosted_trees,42,460,2.2226340077430615,3.2833140067951865,3.462921957428408,0.23695652173913043,0.03260869565217391
gradient_boosted_trees,50,460,-1.4246245723485762,9.234833289844497,8.811896455428172,0.30869565217391304,0.25
gradient_boosted_trees,57,460,1.2874155891467112,2.832066262278187,3.1373232564893807,0.1565217391304348,0.017391304347826087
gradient_boosted_trees,58,459,-3.7648544826258514,2.8343023367546625,2.933603804151957,0.30501089324618735,0.008714596949891068
gradient_boosted_trees,60,460,0.8330097825097678,3.6404641825776594,3.343610540929706,0.13478260869565217,0.006521739130434782
gradient_boosted_trees,62,460,-1.2329564441517649,3.817810116219359,3.7093183003063137,0.1282608695652174,0.004347826086956522
gradient_boosted_trees,64,460,-1.4321175403911113,2.364338207640314,2.4862274438437195,0.07391304347826087,0.0
gradient_boosted_trees,65,450,-1.596911876907015,3.088133941395709,3.1767447845984087,0.12222222222222222,0.006666666666666667
mlp,42,460,2.4550039232375127,3.923364923385755,4.16260925275665,0.27391304347826084,0.05652173913043478
mlp,50,460,-2.2454259324168353,8.485486245875585,8.08889826024932,0.39565217391304347,0.24782608695652175
mlp,57,460,1.7409154270270495,3.8822487907902166,4.073336537810963,0.22608695652173913,0.02826086956521739
mlp,58,459,-2.587132482460273,3.329908547197104,3.408215408748989,0.30718954248366015,0.02178649237472767
mlp,60,460,0.6234567015876138,3.7274160087010726,3.506831036454419,0.1673913043478261,0.002173913043478261
mlp,62,460,-0.5210341361119819,4.600532716362393,4.283690174234539,0.28043478260869564,0.006521739130434782
mlp,64,460,-1.3713627029571063,2.9416369550965786,2.8555146408566974,0.09130434782608696,0.0
mlp,65,450,-1.5026004166045581,3.8036350506068652,3.674597887723945,0.17555555555555555,0.0
ridge,42,460,2.5106528939356916,3.9327901168363653,5.657158759462702,0.2826086956521739,0.034782608695652174
ridge,50,460,-2.2958053903140327,9.549480624784021,9.308231606420176,0.4543478260869565,0.2543478260869565
ridge,57,460,1.773684270875762,4.534835003482938,4.143464601106162,0.2826086956521739,0.02826086956521739
ridge,58,459,-2.8295131674075087,4.076021927108911,3.948603261065089,0.3137254901960784,0.05664488017429194
ridge,60,460,0.5971235224707514,3.4624367009659887,3.273019487895406,0.11956521739130435,0.004347826086956522
ridge,62,460,-0.4834830120990765,4.145480026571359,4.140076996787468,0.21304347826086956,0.010869565217391304
ridge,64,460,-1.278220229323801,3.052243617967167,3.067723776266421,0.13043478260869565,0.002173913043478261
ridge,65,450,-0.5219400749609209,3.7029223763493793,3.6991879092869415,0.17333333333333334,0.008888888888888889
traditional_cfd_template_timewalk,42,460,-0.12777679354875637,1.1987183330234754,0.9754275513817019,0.0,0.0
traditional_cfd_template_timewalk,50,460,-0.012301445954808088,0.9815071988898203,0.859273712797019,0.0,0.0
traditional_cfd_template_timewalk,57,460,-1.1419292374465257,0.793937094257282,0.9365156966462762,0.0,0.0
traditional_cfd_template_timewalk,58,459,0.8397469938286832,0.25809799991921956,0.43783673751566,0.0,0.0
traditional_cfd_template_timewalk,60,460,-0.7501407753035032,1.1976383587161328,1.0431175553860184,0.0,0.0
traditional_cfd_template_timewalk,62,460,0.6629454780358257,0.25718964012180934,0.41012772428212946,0.0,0.0
traditional_cfd_template_timewalk,64,460,0.6786690251281216,1.0551411651096905,0.9636303645403387,0.0,0.0
traditional_cfd_template_timewalk,65,450,0.8887338989295506,0.2642655084632228,0.4505297654897049,0.0,0.0
waveform_transformer,42,460,4.626938238287433,11.415739618822357,14.516198519963703,0.7521739130434782,0.3760869565217391
waveform_transformer,50,460,-3.3958568910850286,11.695869904763548,14.333111215637345,0.6021739130434782,0.45217391304347826
waveform_transformer,57,460,4.4382927157877,11.780789082260222,14.493682815250109,0.7,0.3782608695652174
waveform_transformer,58,459,-1.5481166002845583,13.002494011081243,14.046786826445791,0.6862745098039216,0.47058823529411764
waveform_transformer,60,460,3.2861095552787853,10.491475635039933,11.094559747216618,0.7,0.33695652173913043
waveform_transformer,62,460,1.2574108473303909,10.12028165794584,11.406201302446728,0.6478260869565218,0.33695652173913043
waveform_transformer,64,460,1.5730167815843998,8.600860058205352,11.476862466925224,0.5847826086956521,0.25
waveform_transformer,65,450,2.1824174093872744,9.752645665468648,12.211837267306846,0.6244444444444445,0.3111111111111111
