method,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns,bias_ns_ci_low,bias_ns_ci_high,sigma68_ns_ci_low,sigma68_ns_ci_high,rms_ns_ci_low,rms_ns_ci_high,tail_fraction_abs_gt_5ns_ci_low,tail_fraction_abs_gt_5ns_ci_high,tail_fraction_abs_gt_10ns_ci_low,tail_fraction_abs_gt_10ns_ci_high
traditional_cfd_template_timewalk,3669,0.5031833639632133,1.0056672338411121,1.0441332607770843,0.0,0.0,-0.022590082354378732,0.7422397921256412,0.5866579709557849,1.196209988655922,0.8047157812724047,1.1063190061652102,0.0,0.0,0.0,0.0
gradient_boosted_trees,3669,-0.4764824794213034,3.7488434550517398,4.79789211309126,0.1834287271736168,0.04088307440719542,-1.7022249406461665,0.7424351974408646,3.16592993781919,4.10330593783945,3.4117678262506206,6.343396229423532,0.13234229276487286,0.23372933581746164,0.006285101176641277,0.10196663861889085
mlp,3669,-0.49171373576535515,4.113302981052199,5.040567520621868,0.23984736985554647,0.04551648950667757,-1.4380453017105992,0.8643103588797874,3.6662998365645043,4.708284213462213,3.7893982825876447,6.413521708106432,0.18092368714967946,0.3006760688902935,0.008167628774257847,0.10658619881668065
ridge,3669,-0.2583725787167612,4.246561288567875,5.482211779458917,0.24638866176069774,0.050149904606159715,-1.3345378991668764,1.024570127936367,3.7023051875039097,5.077006032495142,3.839713372920682,7.079951968395718,0.17647146674173067,0.31430125067971726,0.011424431589761917,0.10855895187745591
edge_attention_cnn_new,3669,-1.015940931895976,8.052431449715067,11.317248348436166,0.5126737530662305,0.23848460070863994,-2.713702050035609,0.09182949498472937,7.4627802431236,8.848376345682981,10.274937024005892,12.291424993276488,0.4689478617183376,0.5601133644363907,0.1997213931456403,0.28108252155014624
1d_cnn,3669,-0.32374342406765244,9.97440180928273,14.686127424757192,0.5846279640228945,0.3082583810302535,-1.3574989848304533,0.9951231786859447,8.738185419431458,11.81303819607371,12.766245168122472,16.165606340410775,0.5499693460490463,0.6207464562789862,0.23541553133514986,0.372119421249464
waveform_transformer,3669,1.5248934633125621,10.927340039785147,13.335654209777793,0.6623058053965658,0.36413191605342055,-0.38982614948497457,3.0023457762884753,9.759174342004453,12.068833797228873,12.097937720109751,14.61010105872572,0.6257965399537969,0.7017828748502922,0.31878986688703265,0.40690502503474185
