method,reference_method,delta_bias_ns,delta_bias_ns_ci_low,delta_bias_ns_ci_high,delta_sigma68_ns,delta_sigma68_ns_ci_low,delta_sigma68_ns_ci_high,delta_rms_ns,delta_rms_ns_ci_low,delta_rms_ns_ci_high,delta_tail_fraction_abs_gt_5ns,delta_tail_fraction_abs_gt_5ns_ci_low,delta_tail_fraction_abs_gt_5ns_ci_high,delta_tail_fraction_abs_gt_10ns,delta_tail_fraction_abs_gt_10ns_ci_low,delta_tail_fraction_abs_gt_10ns_ci_high
gradient_boosted_trees,traditional_cfd_template_timewalk,-0.9796658433845167,-2.223115488869467,0.3591752231700934,2.7431762212106277,2.1529223013525614,3.162360347142719,3.7537588523141756,2.416100315385023,5.368886938823213,0.1834287271736168,0.13234229276487286,0.23372933581746164,0.04088307440719542,0.006285101176641277,0.10196663861889085
mlp,traditional_cfd_template_timewalk,-0.9948970997285684,-1.9534385764962479,0.6226362030524372,3.1076357472110865,2.6049426232383763,3.8051392299701132,3.9964342598447833,2.776540734245982,5.456178125977359,0.23984736985554647,0.18092368714967946,0.3006760688902935,0.04551648950667757,0.008167628774257847,0.10658619881668065
ridge,traditional_cfd_template_timewalk,-0.7615559426799745,-1.7785096375247829,0.6913991993555126,3.240894054726763,2.660597028499793,4.200751074219869,4.438078518681833,2.893267710388099,6.036844163566352,0.24638866176069774,0.17647146674173067,0.31430125067971726,0.050149904606159715,0.011424431589761917,0.10855895187745591
edge_attention_cnn_new,traditional_cfd_template_timewalk,-1.5191242958591893,-3.086663179013695,-0.17671963251611528,7.046764215873955,6.381151049588583,7.877310242773133,10.273115087659082,9.294831349495174,11.29531585984467,0.5126737530662305,0.4689478617183376,0.5601133644363907,0.23848460070863994,0.1997213931456403,0.28108252155014624
1d_cnn,traditional_cfd_template_timewalk,-0.8269267880308657,-1.8093623653970132,0.6506058969516377,8.968734575441617,7.7149466926354755,10.77904559912017,13.641994163980108,11.714813291022265,15.166748094713835,0.5846279640228945,0.5499693460490463,0.6207464562789862,0.3082583810302535,0.23541553133514986,0.372119421249464
waveform_transformer,traditional_cfd_template_timewalk,1.0217100993493489,-0.9343517101556457,2.7228554709479416,9.921672805944034,8.719690936079294,11.099762233126818,12.29152094900071,11.061218934477084,13.600319122438815,0.6623058053965658,0.6257965399537969,0.7017828748502922,0.36413191605342055,0.31878986688703265,0.40690502503474185
