method,metric,bootstrap_unit,value,ci_low,ci_high,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf
analytic_timewalk,pooled_blind_sample_ii_pairwise_sigma68_ns,heldout_run,1.4946665492512594,1.3737703127460952,1.7139071619384754,11460,1.7700686278374285,1.4946665492512594,2.681472251011269,0.020767888307155324,1.506480037367665,134.21575527501747
ml_ridge_on_template_phase,pooled_blind_sample_ii_pairwise_sigma68_ns,heldout_run,1.4740412476984908,1.4071381291405838,1.6605573604334434,11460,1.7239271257565072,1.4740412476984908,2.617402238413013,0.01788830715532286,1.4470297479572123,105.65788862039906
s03b_binned_timewalk,pooled_blind_sample_ii_pairwise_sigma68_ns,heldout_run,1.3979715141141966,1.2317882159807105,1.5,11460,1.7959430282284004,1.3979715141141966,2.7030369680061095,0.0356020942408377,1.5469861063593553,193.29390502733492
template_phase_base,pooled_blind_sample_ii_pairwise_sigma68_ns,heldout_run,2.0459430282283897,1.7959430282283928,2.045943028228397,11460,-3.5918860564567794,2.0459430282283897,3.362029308566705,0.09973821989528796,0.781805379833031,229.84693486536128
