taxonomy_class,n_events,event_fraction,timing_sigma68_ns,timing_full_rms_ns,timing_tail_fraction_abs_pair_gt5ns,pair_tail_fraction_abs_gt5ns,charge_res68_logamp,charge_bias_logsum_vs_matched_clean,pileup_score_mean,pileup_enrichment_vs_matched_clean,saturation_support_fraction,saturation_support_delta_vs_matched_clean,dropout_anomaly_fraction,dropout_anomaly_delta_vs_matched_clean,matched_clean_n,matched_clean_timing_sigma68_ns,tail_fraction_ci_low,tail_fraction_ci_high,charge_bias_ci_low,charge_bias_ci_high,pileup_mean_ci_low,pileup_mean_ci_high,saturation_fraction_ci_low,saturation_fraction_ci_high,dropout_fraction_ci_low,dropout_fraction_ci_high,support_fraction_ci_low,support_fraction_ci_high,train_support_fraction,support_drift_heldout_minus_train
high_amplitude_topology,3118,0.8162303664921466,2.9455938739469367,3.376484274515429,0.39448364336112896,0.1841992730382724,0.13086038030001665,0.911302586967782,3.1250826529064613,0.905357143533188,0.1892238614496472,0.1892238614496472,0.0,0.0,3118,2.637352228660056,0.2520858164481526,0.49485267587783527,10.996512244537664,11.11704601315296,3.0945342224212466,3.1482639769022174,0.1530818188718106,0.2281481269853362,0.0,0.0,0.8008684546670435,0.8278854122522465,0.8162303664921466,0.0
large_lowering_mixed_pretrigger_pileup,362,0.09476439790575916,2.65117130109339,5.4172884104574015,0.049723756906077346,0.03222836095764273,0.0960495278206271,0.10508736780539785,3.0877866384364556,1.1716601811877614,0.06077348066298342,0.06077348066298342,0.5138121546961326,0.5138121546961326,362,2.64803299253645,0.034334763948497854,0.06454453755431408,9.807418796450236,10.158992257069595,3.037476895483629,3.120638626168873,0.020659966294391423,0.0961681383370125,0.4745762711864407,0.5471109522447812,0.0822996332295688,0.10286474745493067,0.09476439790575916,0.0
mild_lowering_amplitude_topology,239,0.06256544502617802,2.642051764765657,4.267046658608971,0.04602510460251046,0.02510460251046025,0.11666774450427109,0.8457928714836047,3.11765612302789,0.9175541729131327,0.11297071129707113,0.11297071129707113,0.0,0.0,239,2.637352228660056,0.03593248478140564,0.05861957921854872,10.898149896101575,11.01867926537468,3.0664379290253296,3.147805266095594,0.08909763313609467,0.1299638989169675,0.0,0.0,0.054180462385769644,0.06985669833229213,0.06256544502617802,0.0
clean_reference,100,0.02617801047120419,2.6321223400356715,2.241727004756476,0.0,0.0,0.06873691102211983,1.7763568394002505e-15,2.121089340714942,0.0,0.0,0.0,0.0,0.0,100,2.6321223400356715,0.0,0.0,10.016733799296308,10.14691829661039,1.9343398933506435,2.345529918798304,0.0,0.0,0.0,0.0,0.019511295742101094,0.04057899231289311,0.02617801047120419,0.0
large_lowering_pileup_like,1,0.0002617801047120419,1.8027964847435158,2.3429157732945582,0.0,0.0,0.0,-0.10965149475019942,3.08936942386209,-0.11332500357208053,0.0,0.0,0.0,0.0,1,1.8027964847435158,0.0,0.0,10.247360904637652,10.247360904637652,3.08936942386209,3.08936942386209,0.0,0.0,0.0,0.0,0.0001939734146523728,0.0008761373995047227,0.0002617801047120419,0.0
