method,stratum,level,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
ridge,energy_bin,q4_high,803,-1.3024740038106852,4.5127943850774095,6.131463934335541,0.25155666251556663,0.053549190535491904
traditional_cfd_template_timewalk,energy_bin,q4_high,803,0.33127604518542625,1.2716122599762225,1.0240878715418307,0.0,0.0
waveform_transformer,energy_bin,q4_high,803,-2.3626296807966707,8.21637906972613,11.718714130731646,0.5205479452054794,0.2851805728518057
1d_cnn,pedestal_drift_bin,high,1220,-3.757814746594744,11.325708750264441,14.581307792890234,0.6893442622950819,0.40409836065573773
edge_attention_cnn_new,pedestal_drift_bin,high,1220,-3.060051766831439,10.336061639875489,14.128951601006953,0.6295081967213115,0.3516393442622951
gradient_boosted_trees,pedestal_drift_bin,high,1220,-1.07462857770197,4.183904348700674,6.806556159311631,0.2540983606557377,0.05737704918032787
mlp,pedestal_drift_bin,high,1220,-0.14299691094674438,4.482482251175203,6.498528386132443,0.26229508196721313,0.07049180327868852
ridge,pedestal_drift_bin,high,1220,-0.4166762764265992,4.747846923049664,6.798510199591772,0.29508196721311475,0.06639344262295081
traditional_cfd_template_timewalk,pedestal_drift_bin,high,1220,0.15554174199138515,1.0582876546623454,1.0090209619597352,0.0,0.0
waveform_transformer,pedestal_drift_bin,high,1220,2.564635443967801,8.825158334992555,12.17114757689095,0.5409836065573771,0.3073770491803279
1d_cnn,pedestal_drift_bin,low,1252,1.1957107821340767,9.097574184372393,14.316194034576238,0.5670926517571885,0.2723642172523962
edge_attention_cnn_new,pedestal_drift_bin,low,1252,-0.018492287989142042,7.420210680254508,11.166417464149978,0.4736421725239617,0.20287539936102236
gradient_boosted_trees,pedestal_drift_bin,low,1252,-1.1101499391883616,3.551559549684584,5.721804060206956,0.2268370607028754,0.04712460063897764
mlp,pedestal_drift_bin,low,1252,-1.6631514132261456,4.094962577400185,6.040698507672175,0.26916932907348246,0.05990415335463259
ridge,pedestal_drift_bin,low,1252,-0.92262657605258,4.660094849496913,6.377520822304442,0.2755591054313099,0.06150159744408946
traditional_cfd_template_timewalk,pedestal_drift_bin,low,1252,0.2420567514694909,0.9887826165810838,0.9236132068544244,0.0,0.0
waveform_transformer,pedestal_drift_bin,low,1252,2.3492146164884344,9.666031116613533,14.227133668387026,0.5958466453674122,0.329073482428115
1d_cnn,pedestal_drift_bin,mid,1344,1.260910065097744,9.088273853645076,13.883635026919526,0.5885416666666666,0.28348214285714285
edge_attention_cnn_new,pedestal_drift_bin,mid,1344,0.28348404919655223,7.156230315461478,10.787663643737835,0.4799107142857143,0.17857142857142858
gradient_boosted_trees,pedestal_drift_bin,mid,1344,-1.0614485093038257,3.3438883906463426,5.212807706129733,0.20089285714285715,0.036458333333333336
mlp,pedestal_drift_bin,mid,1344,-1.4977485972084703,3.740968461275407,5.463349124400689,0.2269345238095238,0.043154761904761904
ridge,pedestal_drift_bin,mid,1344,-0.7214519411428819,4.166097546653766,5.623386705505931,0.23511904761904762,0.04241071428571429
traditional_cfd_template_timewalk,pedestal_drift_bin,mid,1344,0.3129802246456208,1.0449308208767978,0.9718237239630936,0.0,0.0
waveform_transformer,pedestal_drift_bin,mid,1344,1.8955205699036277,9.51126812564967,13.553344121021022,0.5595238095238095,0.31473214285714285
1d_cnn,pid_sideband,central,2640,1.865866663254402,9.167358043708571,14.671974681749017,0.5893939393939394,0.2981060606060606
edge_attention_cnn_new,pid_sideband,central,2640,0.5788602608275717,7.446430014591544,11.33943061924274,0.48522727272727273,0.2
gradient_boosted_trees,pid_sideband,central,2640,-1.0390263510931752,3.566053730703964,5.794319773692497,0.2196969696969697,0.048106060606060604
mlp,pid_sideband,central,2640,-1.2441239016604564,3.9664545769177835,6.008961615968563,0.24659090909090908,0.058333333333333334
ridge,pid_sideband,central,2640,-0.542538640463015,4.441256445062119,6.269514285739029,0.2590909090909091,0.05643939393939394
traditional_cfd_template_timewalk,pid_sideband,central,2640,0.25010675967900564,1.0125901047646675,0.9416267301920955,0.0,0.0
waveform_transformer,pid_sideband,central,2640,2.8466172566737162,10.02813565486934,14.436379061479057,0.6121212121212121,0.3541666666666667
1d_cnn,pid_sideband,high_duplicate,592,-9.07453079964333,8.217942971753377,12.686497325080593,0.7584459459459459,0.4864864864864865
edge_attention_cnn_new,pid_sideband,high_duplicate,592,-8.044971255184421,9.925276269353972,15.583357087550938,0.7415540540540541,0.4983108108108108
gradient_boosted_trees,pid_sideband,high_duplicate,592,-1.2629371580614936,4.331001180809689,7.173432783260998,0.26182432432432434,0.05912162162162162
mlp,pid_sideband,high_duplicate,592,0.3809594295559968,4.606627197489431,6.4388482921230485,0.28716216216216217,0.06418918918918919
ridge,pid_sideband,high_duplicate,592,-0.9979537022188616,4.96819171137145,6.767893777662647,0.3260135135135135,0.06756756756756757
traditional_cfd_template_timewalk,pid_sideband,high_duplicate,592,0.02152950367272588,1.0989704445665849,1.0725811692792933,0.0,0.0
waveform_transformer,pid_sideband,high_duplicate,592,2.3486256456477133,7.0832954289016286,10.136165821767676,0.44425675675675674,0.22972972972972974
1d_cnn,pid_sideband,low_duplicate,584,-0.935612757246548,8.247911049035233,10.350648319048974,0.577054794520548,0.23972602739726026
edge_attention_cnn_new,pid_sideband,low_duplicate,584,-0.3790820264213295,7.113321752037888,8.806940947420628,0.4897260273972603,0.17123287671232876
gradient_boosted_trees,pid_sideband,low_duplicate,584,-1.0607983450134553,3.4426965194504033,5.066787731922156,0.2208904109589041,0.0273972602739726
mlp,pid_sideband,low_duplicate,584,-1.5993515934778668,3.8381119037978504,5.452208037226567,0.24143835616438356,0.046232876712328765
ridge,pid_sideband,low_duplicate,584,-1.0495074363947539,4.155773569603652,5.720606601520947,0.2465753424657534,0.04452054794520548
traditional_cfd_template_timewalk,pid_sideband,low_duplicate,584,0.38835990717290847,1.1056757505940218,0.9581918983010523,0.0,0.0
waveform_transformer,pid_sideband,low_duplicate,584,7.219583823214748e-05,7.930105465701075,10.339973425132893,0.4777397260273973,0.238013698630137
1d_cnn,pileup_separation_bin,close,1148,-1.3910567382446946,7.838019810778707,8.278302508438424,0.5304878048780488,0.2038327526132404
edge_attention_cnn_new,pileup_separation_bin,close,1148,-1.9994818284529745,7.292153675006967,8.002157010464403,0.5252613240418118,0.1916376306620209
gradient_boosted_trees,pileup_separation_bin,close,1148,-1.3666096494233138,3.3154379669798195,4.924424331145368,0.21515679442508712,0.02003484320557491
mlp,pileup_separation_bin,close,1148,-1.615448766871971,3.946116833812793,5.471794146652117,0.25261324041811845,0.036585365853658534
ridge,pileup_separation_bin,close,1148,-1.4150168706758581,4.550146651983536,5.6985276334042645,0.2735191637630662,0.03832752613240418
traditional_cfd_template_timewalk,pileup_separation_bin,close,1148,0.2226793423159894,1.020807958655448,0.961244950404885,0.0,0.0
waveform_transformer,pileup_separation_bin,close,1148,2.6121685987038727,7.512962145781874,8.129655202006468,0.5078397212543554,0.23257839721254356
1d_cnn,pileup_separation_bin,late,1,-29.548024374995222,0.0,0.0,1.0,1.0
edge_attention_cnn_new,pileup_separation_bin,late,1,-24.786803442988386,0.0,0.0,1.0,1.0
gradient_boosted_trees,pileup_separation_bin,late,1,-2.3126199265419594,0.0,0.0,0.0,0.0
mlp,pileup_separation_bin,late,1,-6.476144154568416,0.0,0.0,1.0,0.0
ridge,pileup_separation_bin,late,1,3.825038560700193,0.0,0.0,0.0,0.0
traditional_cfd_template_timewalk,pileup_separation_bin,late,1,-1.3537295439722161,0.0,0.0,0.0,0.0
waveform_transformer,pileup_separation_bin,late,1,-17.756696898493757,0.0,0.0,1.0,1.0
1d_cnn,pileup_separation_bin,mid,796,-4.936454349865326,8.409599250263184,8.75895039724595,0.6193467336683417,0.3103015075376884
edge_attention_cnn_new,pileup_separation_bin,mid,796,-3.6206101598411835,8.973266906516407,9.289374085366298,0.6042713567839196,0.3015075376884422
gradient_boosted_trees,pileup_separation_bin,mid,796,-1.7880480221873407,3.400168583657359,4.706574469180261,0.23492462311557788,0.02135678391959799
mlp,pileup_separation_bin,mid,796,-1.5038516883279396,4.368734063168449,5.348736352595375,0.2864321608040201,0.031407035175879394
ridge,pileup_separation_bin,mid,796,-1.284808799313737,4.726511988408993,5.587716030650019,0.30025125628140703,0.03391959798994975
traditional_cfd_template_timewalk,pileup_separation_bin,mid,796,0.39038115338893953,1.114705875016932,0.9681963148535135,0.0,0.0
waveform_transformer,pileup_separation_bin,mid,796,0.33775136173114895,6.101239348690113,6.8790953617531105,0.38567839195979897,0.14195979899497488
1d_cnn,pileup_separation_bin,none,1871,3.077363060220847,11.317902315574695,17.91544199974804,0.6622127204703367,0.39176910742918225
edge_attention_cnn_new,pileup_separation_bin,none,1871,1.082357913784234,7.742875446381433,14.668457234202027,0.4922501336183859,0.24692677712453234
gradient_boosted_trees,pileup_separation_bin,none,1871,-0.5810775704710238,3.8961637631726798,6.8822683613364815,0.22982362373062534,0.07375734901122394
mlp,pileup_separation_bin,none,1871,-0.5582201904550823,3.9063144301075807,6.610602643620837,0.23677177979690006,0.08123997862105825
ridge,pileup_separation_bin,none,1871,-0.00035879433417562723,4.159068533987464,6.815878779879763,0.2501336183858899,0.0769641902725815
traditional_cfd_template_timewalk,pileup_separation_bin,none,1871,0.19047166826992523,1.019739920078436,0.9692385625523813,0.0,0.0
waveform_transformer,pileup_separation_bin,none,1871,2.9977181190324806,13.25531176029862,17.24530117531541,0.6771779796900054,0.44307856761090325
1d_cnn,pulse_shape_class,compact,1244,-0.7491853913133415,10.358349679286832,11.712705090067987,0.635048231511254,0.32395498392282956
edge_attention_cnn_new,pulse_shape_class,compact,1244,-2.689205707012994,8.835625767370942,12.345813630703976,0.5586816720257235,0.2805466237942122
gradient_boosted_trees,pulse_shape_class,compact,1244,-1.7168603041111032,3.7921639209066456,6.146368600572312,0.23553054662379422,0.03938906752411576
mlp,pulse_shape_class,compact,1244,-1.178904430347287,4.615416703500018,6.119477656243742,0.2741157556270096,0.04662379421221865
ridge,pulse_shape_class,compact,1244,-0.7787564830179505,5.016555243412188,6.474898216747518,0.32234726688102894,0.053858520900321546
traditional_cfd_template_timewalk,pulse_shape_class,compact,1244,0.12671987683480745,1.0388889801467478,1.0441824280323126,0.0,0.0
waveform_transformer,pulse_shape_class,compact,1244,4.9750816668946385,6.235768754840892,8.679335828165698,0.5787781350482315,0.31913183279742763
1d_cnn,pulse_shape_class,late_tail,1291,-1.8342619135655696,14.35542500979205,20.555713536232908,0.6545313710302091,0.407436096049574
edge_attention_cnn_new,pulse_shape_class,late_tail,1291,-0.17614613142502833,9.931799386160506,14.9797055187271,0.5569326103795508,0.2796281951975213
gradient_boosted_trees,pulse_shape_class,late_tail,1291,-0.13389820675608632,4.17670575238108,7.1291977374060655,0.2594887683965918,0.08907823392718822
mlp,pulse_shape_class,late_tail,1291,-0.3207331830295459,3.9395480491886654,7.04060604850989,0.25561580170410536,0.10379550735863671
ridge,pulse_shape_class,late_tail,1291,-0.3106603032818782,4.325558701834474,7.138501629140382,0.2618125484120837,0.08985282726568551
traditional_cfd_template_timewalk,pulse_shape_class,late_tail,1291,0.3291121285838159,0.862945810246152,0.8970321194640072,0.0,0.0
waveform_transformer,pulse_shape_class,late_tail,1291,-3.4965071422080847,18.768631449543054,21.26250117254183,0.7296669248644462,0.5011618900077459
1d_cnn,pulse_shape_class,nominal,1281,1.9021218936278643,7.900231709128233,8.485744175017743,0.5519125683060109,0.2232630757220921
edge_attention_cnn_new,pulse_shape_class,nominal,1281,0.5744496951762308,7.338340766089984,7.6969535003796254,0.46213895394223264,0.16627634660421545
gradient_boosted_trees,pulse_shape_class,nominal,1281,-1.2336570102168454,3.107747366542618,4.0653129962751064,0.18423106947697113,0.01092896174863388
mlp,pulse_shape_class,nominal,1281,-1.7682209589840112,3.8041205054368747,4.716692326960834,0.22716627634660422,0.02107728337236534
ridge,pulse_shape_class,nominal,1281,-0.9830698751279794,4.075538031207127,5.017339153417424,0.22014051522248243,0.02498048399687744
traditional_cfd_template_timewalk,pulse_shape_class,nominal,1281,0.29442494733085,1.0523169145905773,0.9561373049782196,0.0,0.0
waveform_transformer,pulse_shape_class,nominal,1281,1.787058520188376,5.516187247712754,6.38454627815359,0.3871975019516003,0.12958626073380172
1d_cnn,saturation_onset_bin,linear,2734,0.06794946469820573,10.32416342403048,15.70524630233719,0.6210680321872714,0.3357717629846379
edge_attention_cnn_new,saturation_onset_bin,linear,2734,-0.29192771234303505,8.401757381735463,13.128584980280639,0.5223116313094367,0.253474762253109
gradient_boosted_trees,saturation_onset_bin,linear,2734,-1.1267003131757753,3.623121798317462,5.916671948329338,0.22421360643745428,0.044989027066569126
mlp,saturation_onset_bin,linear,2734,-1.0468169564180627,4.078776825975707,5.9892870503415985,0.25201170446232624,0.058522311631309436
ridge,saturation_onset_bin,linear,2734,-0.8341175183076763,4.539672356148788,6.196061360349596,0.2798098024871982,0.056327724945135334
traditional_cfd_template_timewalk,saturation_onset_bin,linear,2734,0.31629110919635295,1.0236257714115906,0.9717052205556616,0.0,0.0
waveform_transformer,saturation_onset_bin,linear,2734,1.8740225637923755,10.071434247846,14.562464908029828,0.5822970007315289,0.3423555230431602
1d_cnn,saturation_onset_bin,near_saturation,1082,-0.48205519685514275,9.08612025128865,10.280943841248162,0.5951940850277264,0.2744916820702403
edge_attention_cnn_new,saturation_onset_bin,near_saturation,1082,-1.1197894838760378,7.641540265077334,9.221544012249286,0.5341959334565619,0.21256931608133087
gradient_boosted_trees,saturation_onset_bin,near_saturation,1082,-0.9678310831014078,3.568416674385861,5.952659626091003,0.23197781885397412,0.05083179297597042
mlp,saturation_onset_bin,near_saturation,1082,-0.9972235288077584,4.033753463514203,6.123943793084472,0.25231053604436227,0.054528650646950096
ridge,saturation_onset_bin,near_saturation,1082,-0.3933686534761569,4.268547052608784,6.437704018928156,0.2365988909426987,0.056377079482439925
traditional_cfd_template_timewalk,saturation_onset_bin,near_saturation,1082,-0.06032252874771804,1.0478227418438426,0.9614635972990199,0.0,0.0
waveform_transformer,saturation_onset_bin,near_saturation,1082,3.013583673732639,7.381723253604001,9.799223376519652,0.5231053604436229,0.2532347504621072
