method,reference_method,delta_bias_ns,delta_bias_ns_ci_low,delta_bias_ns_ci_high,delta_sigma68_ns,delta_sigma68_ns_ci_low,delta_sigma68_ns_ci_high,delta_rms_ns,delta_rms_ns_ci_low,delta_rms_ns_ci_high,delta_tail_fraction_abs_gt_5ns,delta_tail_fraction_abs_gt_5ns_ci_low,delta_tail_fraction_abs_gt_5ns_ci_high,delta_tail_fraction_abs_gt_10ns,delta_tail_fraction_abs_gt_10ns_ci_low,delta_tail_fraction_abs_gt_10ns_ci_high
gradient_boosted_trees,traditional_cfd_template_timewalk,-1.324577731960817,-2.7051936140127695,-0.2152912589870474,2.563843958334209,1.8577792933428452,3.4127234315844834,4.957600930410698,2.6550761372303566,7.39795984478549,0.22641509433962265,0.15202711437708374,0.30446194225721784,0.046645702306079666,0.011029534491679602,0.10651007422073155
mlp,traditional_cfd_template_timewalk,-1.2775416274666935,-2.725113494434485,0.09663167605213072,3.0207055899449764,2.5607992588240527,3.9649699089507076,5.058337639823881,3.006211960516714,7.556390017885402,0.2520964360587002,0.176193042546426,0.32869902115664584,0.05738993710691824,0.010514214582078815,0.12211634293780084
ridge,traditional_cfd_template_timewalk,-0.9599207674296455,-2.2569955630315888,0.20467987294343334,3.4516573190786777,2.611235811201549,4.452839190670552,5.297539293783318,3.0050506134979216,7.872297444747911,0.26755765199161424,0.18678726320889613,0.34307107541851173,0.05634171907756813,0.013615862684429623,0.1191318163688445
edge_attention_cnn_new,traditional_cfd_template_timewalk,-0.7265572795317858,-2.593090995787134,0.8565657159922816,7.200791534794492,6.461768132897321,8.019850054985763,11.20725761221473,9.86605468448235,12.65835007530518,0.5256813417190775,0.48650890111171563,0.5628355232127215,0.2418763102725367,0.20368556252176942,0.2882546839027907
waveform_transformer,traditional_cfd_template_timewalk,2.0526553022640694,0.825925845597107,3.1055320499620227,8.325356593601692,7.306366644706197,9.616649396152416,12.386624247328568,10.490590367595372,13.792573679305821,0.5655136268343816,0.5265011218888455,0.5993251176433567,0.3170859538784067,0.26559698048523206,0.3602335679553031
1d_cnn,traditional_cfd_template_timewalk,-0.3587574722943767,-2.256011518087256,1.562178341033911,8.855711808647852,8.220434694356335,9.726830996792073,13.428066099022962,11.61082640988025,15.115248011913838,0.6137316561844863,0.5996283255086071,0.6267575464621601,0.31839622641509435,0.2836133684242928,0.3579861111111111
