method,run,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
1d_cnn,42,477,2.7366987150062165,10.237859894383565,15.683408130878307,0.6142557651991615,0.3312368972746331
1d_cnn,50,480,-5.112948705123955,13.31115922125718,16.218149640973316,0.6229166666666667,0.41041666666666665
1d_cnn,57,480,1.0613112485097895,10.454256903274842,16.81631427731977,0.6020833333333333,0.3458333333333333
1d_cnn,58,474,-2.841884173611838,10.858120137506713,13.216136288362613,0.6392405063291139,0.3881856540084388
1d_cnn,60,480,1.1370696302130208,9.329192826305357,11.439254421486842,0.59375,0.2875
1d_cnn,62,480,0.5163362188231737,8.920166799095332,10.433065643113158,0.6270833333333333,0.25833333333333336
1d_cnn,64,480,1.7623673934544284,8.707368623651423,12.388790468586047,0.5791666666666667,0.24791666666666667
1d_cnn,65,465,1.1736894377646827,9.29628863135417,14.778465584214672,0.632258064516129,0.27741935483870966
edge_attention_cnn_new,42,477,2.145873733562098,8.706609106446964,12.784541156643616,0.5723270440251572,0.25366876310272535
edge_attention_cnn_new,50,480,-5.142468255342774,12.924942223074897,14.377956203441622,0.6,0.3729166666666667
edge_attention_cnn_new,57,480,0.8625188402802211,8.864922694243411,13.525945177737349,0.5520833333333334,0.26875
edge_attention_cnn_new,58,474,-3.6886879766195433,8.263258856448093,10.245126153452286,0.609704641350211,0.27637130801687765
edge_attention_cnn_new,60,480,1.429656347371398,8.245507008654304,10.885243554730309,0.5208333333333334,0.23125
edge_attention_cnn_new,62,480,0.5184162370144634,7.011650682192887,9.269603766865467,0.45,0.15833333333333333
edge_attention_cnn_new,64,480,0.49642320803388174,7.134529390658368,9.93941831882832,0.45625,0.17083333333333334
edge_attention_cnn_new,65,465,-0.2789883501289623,7.034071756442722,12.414447039229465,0.443010752688172,0.2021505376344086
gradient_boosted_trees,42,477,1.5035043930905498,3.9469780045728564,4.141520561841622,0.2830188679245283,0.04612159329140461
gradient_boosted_trees,50,480,-1.824256834423411,12.483625005534524,12.014653557335043,0.35833333333333334,0.25416666666666665
gradient_boosted_trees,57,480,0.45884644751379144,2.9130905826887483,3.522198002972932,0.12708333333333333,0.025
gradient_boosted_trees,58,474,-4.344171759057998,2.612089953879052,3.1826079110971652,0.379746835443038,0.010548523206751054
gradient_boosted_trees,60,480,-0.9247053545652824,4.556559744976087,6.0076686558150225,0.26458333333333334,0.01875
gradient_boosted_trees,62,480,-0.8338208551308917,2.1865768502947587,2.9122395474626894,0.06458333333333334,0.010416666666666666
gradient_boosted_trees,64,480,-1.2378973522788113,3.3639615385121857,3.083928536542641,0.18958333333333333,0.0020833333333333333
gradient_boosted_trees,65,465,-2.633283157518708,2.6682013631335026,2.8046886877167063,0.14408602150537633,0.004301075268817204
mlp,42,477,1.650098494063684,5.081549995217305,4.6539583439787355,0.27882599580712786,0.10482180293501048
mlp,50,480,-2.866362874022931,12.631388472203827,11.548253724891284,0.39166666666666666,0.2604166666666667
mlp,57,480,0.6993195312560623,4.102397008883408,3.9395212182049884,0.21041666666666667,0.014583333333333334
mlp,58,474,-4.036275421255162,3.6664565333691908,3.563869524920907,0.41561181434599154,0.0189873417721519
mlp,60,480,-0.47526264252026484,5.389054428410419,5.039827476344292,0.31875,0.04583333333333333
mlp,62,480,-0.42331455851552013,2.8284716087737447,3.2451411289037995,0.08333333333333333,0.008333333333333333
mlp,64,480,-1.7789748307287554,3.680178049297583,3.4332126172636444,0.13541666666666666,0.0020833333333333333
mlp,65,465,-2.4593080659610282,3.7202866425093357,3.5420777645800863,0.1827956989247312,0.002150537634408602
ridge,42,477,2.312398483054338,4.407306420988775,4.307413275015674,0.27253668763102723,0.05870020964360587
ridge,50,480,-3.1419599711038106,13.398774114776355,12.323856330226164,0.4583333333333333,0.27291666666666664
ridge,57,480,1.1060796380436706,4.5522418601969505,4.20507362347714,0.2875,0.014583333333333334
ridge,58,474,-3.6074867568042883,4.401652979713806,4.092930224073967,0.38396624472573837,0.06329113924050633
ridge,60,480,0.0041658079072961485,4.620534718914276,4.5113327764547915,0.3020833333333333,0.01875
ridge,62,480,-0.632289748240626,3.1405409511304034,3.9438986056420475,0.12916666666666668,0.00625
ridge,64,480,-1.0573407192124717,3.0109658677818834,2.9485753227405826,0.1125,0.0
ridge,65,465,-1.3171121384908417,3.7308342950072015,3.6462424553466253,0.1935483870967742,0.015053763440860216
traditional_cfd_template_timewalk,42,477,-0.5353553113651941,1.276216504700458,1.0729840096884045,0.0,0.0
traditional_cfd_template_timewalk,50,480,-0.27207543091593933,0.5728011407163516,0.6077864297510628,0.0,0.0
traditional_cfd_template_timewalk,57,480,-1.1871029085924025,0.8165917540370513,0.9053672815791136,0.0,0.0
traditional_cfd_template_timewalk,58,474,0.9146814621710071,0.4627362556361556,0.5297980879552773,0.0,0.0
traditional_cfd_template_timewalk,60,480,0.36973347654008626,1.2316764135442284,0.9656102028961229,0.0,0.0
traditional_cfd_template_timewalk,62,480,-0.2952105495202737,1.2233770973782625,1.0587527072972365,0.0,0.0
traditional_cfd_template_timewalk,64,480,0.4040703077625931,0.5882522286714313,0.5790044747335904,0.0,0.0
traditional_cfd_template_timewalk,65,465,0.8559376716157132,0.5724514282884263,0.746403418644434,0.0,0.0
waveform_transformer,42,477,5.47042302423206,9.347951753738135,14.375661227650122,0.6436058700209644,0.33752620545073375
waveform_transformer,50,480,0.24487993770241978,14.778074599830443,16.28084606405488,0.65625,0.42083333333333334
waveform_transformer,57,480,3.9030860958382414,10.424297063469774,15.201226373960694,0.56875,0.33125
waveform_transformer,58,474,-1.2885360716313405,11.623757123256766,13.155356535104167,0.5886075949367089,0.42616033755274263
waveform_transformer,60,480,1.8144015196168537,8.413763376885575,10.085523067364216,0.5083333333333333,0.3125
waveform_transformer,62,480,2.417089032937157,7.800240316047861,9.683558750396077,0.5125,0.24166666666666667
waveform_transformer,64,480,2.002468819138042,7.218665255498123,11.20247536581944,0.49375,0.175
waveform_transformer,65,465,2.0403216376369055,8.672600772120784,13.175764258847083,0.5526881720430108,0.2924731182795699
