heldout_run,model,proxy_family,n_train_pulses,n_features,feature_policy,feature_set_sha256,alpha,max_iter,hidden,architecture
61,cnn1d_proxy,all_root_proxies,8661,10,"ROOT-only run/event proxies plus downstream stave indicator; excludes waveform samples, event id, downstream timing labels, and held-out target rows",c590f1a397361a57d26fca6ed1f0fb7d09e96349e9a31086db13404ec77dbc0c,,,,1d_cnn_over_proxy_sequence
61,gated_proxy,all_root_proxies,8661,10,"ROOT-only run/event proxies plus downstream stave indicator; excludes waveform samples, event id, downstream timing labels, and held-out target rows",c590f1a397361a57d26fca6ed1f0fb7d09e96349e9a31086db13404ec77dbc0c,,,,linear_nonlinear_proxy_gate
62,ridge,all_root_proxies,9039,10,"ROOT-only run/event proxies plus downstream stave indicator; excludes waveform samples, event id, downstream timing labels, and held-out target rows",c590f1a397361a57d26fca6ed1f0fb7d09e96349e9a31086db13404ec77dbc0c,10.0,,,
62,hgb,all_root_proxies,9039,10,"ROOT-only run/event proxies plus downstream stave indicator; excludes waveform samples, event id, downstream timing labels, and held-out target rows",c590f1a397361a57d26fca6ed1f0fb7d09e96349e9a31086db13404ec77dbc0c,,120.0,,
62,mlp,all_root_proxies,9039,10,"ROOT-only run/event proxies plus downstream stave indicator; excludes waveform samples, event id, downstream timing labels, and held-out target rows",c590f1a397361a57d26fca6ed1f0fb7d09e96349e9a31086db13404ec77dbc0c,,,"[24, 12]",
62,cnn1d_proxy,all_root_proxies,9039,10,"ROOT-only run/event proxies plus downstream stave indicator; excludes waveform samples, event id, downstream timing labels, and held-out target rows",c590f1a397361a57d26fca6ed1f0fb7d09e96349e9a31086db13404ec77dbc0c,,,,1d_cnn_over_proxy_sequence
62,gated_proxy,all_root_proxies,9039,10,"ROOT-only run/event proxies plus downstream stave indicator; excludes waveform samples, event id, downstream timing labels, and held-out target rows",c590f1a397361a57d26fca6ed1f0fb7d09e96349e9a31086db13404ec77dbc0c,,,,linear_nonlinear_proxy_gate
63,ridge,all_root_proxies,10350,10,"ROOT-only run/event proxies plus downstream stave indicator; excludes waveform samples, event id, downstream timing labels, and held-out target rows",c590f1a397361a57d26fca6ed1f0fb7d09e96349e9a31086db13404ec77dbc0c,10.0,,,
63,hgb,all_root_proxies,10350,10,"ROOT-only run/event proxies plus downstream stave indicator; excludes waveform samples, event id, downstream timing labels, and held-out target rows",c590f1a397361a57d26fca6ed1f0fb7d09e96349e9a31086db13404ec77dbc0c,,120.0,,
63,mlp,all_root_proxies,10350,10,"ROOT-only run/event proxies plus downstream stave indicator; excludes waveform samples, event id, downstream timing labels, and held-out target rows",c590f1a397361a57d26fca6ed1f0fb7d09e96349e9a31086db13404ec77dbc0c,,,"[24, 12]",
63,cnn1d_proxy,all_root_proxies,10350,10,"ROOT-only run/event proxies plus downstream stave indicator; excludes waveform samples, event id, downstream timing labels, and held-out target rows",c590f1a397361a57d26fca6ed1f0fb7d09e96349e9a31086db13404ec77dbc0c,,,,1d_cnn_over_proxy_sequence
63,gated_proxy,all_root_proxies,10350,10,"ROOT-only run/event proxies plus downstream stave indicator; excludes waveform samples, event id, downstream timing labels, and held-out target rows",c590f1a397361a57d26fca6ed1f0fb7d09e96349e9a31086db13404ec77dbc0c,,,,linear_nonlinear_proxy_gate
65,ridge,all_root_proxies,11262,10,"ROOT-only run/event proxies plus downstream stave indicator; excludes waveform samples, event id, downstream timing labels, and held-out target rows",c590f1a397361a57d26fca6ed1f0fb7d09e96349e9a31086db13404ec77dbc0c,10.0,,,
65,hgb,all_root_proxies,11262,10,"ROOT-only run/event proxies plus downstream stave indicator; excludes waveform samples, event id, downstream timing labels, and held-out target rows",c590f1a397361a57d26fca6ed1f0fb7d09e96349e9a31086db13404ec77dbc0c,,120.0,,
65,mlp,all_root_proxies,11262,10,"ROOT-only run/event proxies plus downstream stave indicator; excludes waveform samples, event id, downstream timing labels, and held-out target rows",c590f1a397361a57d26fca6ed1f0fb7d09e96349e9a31086db13404ec77dbc0c,,,"[24, 12]",
65,cnn1d_proxy,all_root_proxies,11262,10,"ROOT-only run/event proxies plus downstream stave indicator; excludes waveform samples, event id, downstream timing labels, and held-out target rows",c590f1a397361a57d26fca6ed1f0fb7d09e96349e9a31086db13404ec77dbc0c,,,,1d_cnn_over_proxy_sequence
65,gated_proxy,all_root_proxies,11262,10,"ROOT-only run/event proxies plus downstream stave indicator; excludes waveform samples, event id, downstream timing labels, and held-out target rows",c590f1a397361a57d26fca6ed1f0fb7d09e96349e9a31086db13404ec77dbc0c,,,,linear_nonlinear_proxy_gate
