heldout_run,method,family,baseline,n_heldout_events,n_pair_residuals,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,bias_vs_log_amp_slope_ns,ci_low,ci_high,delta_vs_traditional_ns,delta_ci_low,delta_ci_high
58,ml_gated_proxy_all_root_proxies,ml,traditional_global_no_proxy,73,219,1.1840596898027933,2.6921273369893535,0.0228310502283105,-0.16266354908459535,1.0037805960056598,1.4045552821516858,-0.33873264224927246,-0.6713164252421906,-0.07090743451280301
58,ml_cnn1d_proxy_all_root_proxies,ml,traditional_global_no_proxy,73,219,1.1936022889362294,2.6898519171254445,0.0228310502283105,-0.15796784038732364,1.0206533778427807,1.4204402402613487,-0.32919004311583633,-0.645141994831447,-0.08587534383195482
58,ml_ridge_all_root_proxies,ml,traditional_global_no_proxy,73,219,1.3507157666166885,2.78317786206962,0.0182648401826484,-0.16228706990015,1.1705704446520222,1.5430768769831522,-0.1720765654353773,-0.5425697420106731,0.07818675902096246
58,ml_hgb_all_root_proxies_shuffled,shuffled_target_control,traditional_global_no_proxy,73,219,1.5224998265707543,2.7476643530686067,0.0228310502283105,-0.18110586018321978,1.2498501542656217,1.826786611562155,-0.0002925054813114336,-0.03840087738812479,0.010870342175958976
58,traditional_proxy_current,traditional_proxy,traditional_global_no_proxy,73,219,1.5227923320168326,2.7500188175970326,0.0228310502283105,-0.16228701495113226,1.2528689522658711,1.8470854568171706,-3.523314973108427e-11,-8.821774977185725e-11,1.880357591854675e-10
58,traditional_global_no_proxy,traditional,traditional_global_no_proxy,73,219,1.5227923320520658,2.750018817589139,0.0228310502283105,-0.16228701501405057,1.2858397188582198,1.8567790595113398,0.0,0.0,0.0
58,ml_cnn1d_proxy_all_root_proxies_shuffled,shuffled_target_control,traditional_global_no_proxy,73,219,1.5235312885683618,2.7503368828226,0.0228310502283105,-0.16213095826509463,1.251517667721641,1.8630424645059591,0.0007389565162960743,-0.003355841040611418,0.005395822525024362
58,ml_ridge_all_root_proxies_shuffled,shuffled_target_control,traditional_global_no_proxy,73,219,1.5277132474388044,2.75159403363384,0.0228310502283105,-0.16228696594821168,1.2764871467392653,1.8863509282277666,0.004920915386738667,-0.0022820530894824497,0.007687091827396469
58,traditional_proxy_selected_pulse_density,traditional_proxy,traditional_global_no_proxy,73,219,1.5585863442017662,2.7626651724247635,0.0228310502283105,-0.18576099909511654,1.2863361059428073,1.9037198668428874,0.03579401214970046,-0.004042734490948658,0.05378970598653677
58,ml_hgb_all_root_proxies,ml,traditional_global_no_proxy,73,219,1.5746014423344652,2.899384200599521,0.0228310502283105,-0.1912694728639754,1.3694591924279214,1.82076520877084,0.05180911028239943,-0.4101594632282764,0.3235263047239686
