method,reference_method,delta_bias_ns,delta_bias_ns_ci_low,delta_bias_ns_ci_high,delta_sigma68_ns,delta_sigma68_ns_ci_low,delta_sigma68_ns_ci_high,delta_rms_ns,delta_rms_ns_ci_low,delta_rms_ns_ci_high,delta_tail_fraction_abs_gt_5ns,delta_tail_fraction_abs_gt_5ns_ci_low,delta_tail_fraction_abs_gt_5ns_ci_high,delta_tail_fraction_abs_gt_10ns,delta_tail_fraction_abs_gt_10ns_ci_low,delta_tail_fraction_abs_gt_10ns_ci_high
gradient_boosted_trees,traditional_cfd_template_derivative,-0.9803426623968289,-2.171540184469953,0.34490655691925276,2.8828559456914786,2.375040610253905,3.2744232033240572,3.647511201265708,2.5284218661555955,5.052671057655627,0.185876326381266,0.13866334180029363,0.23530339185720828,0.03933406512989389,0.003954490095631961,0.10450572779184951
ridge,traditional_cfd_template_derivative,-0.9096850553751843,-1.9836948781461525,0.19787415755068985,3.2291331430356887,2.681533824726263,4.124710144560197,4.200241489392565,2.981535353990705,5.55925394794739,0.2473472374679839,0.18317168546659834,0.31513478864633443,0.04848152213684596,0.008392138552586883,0.11605701263861726
mlp,traditional_cfd_template_derivative,-1.3303893912287583,-2.382166339267557,0.26863336512116165,3.4441536718477797,3.014726978191307,3.897625118541841,4.04917097066682,3.2203789248321963,5.0836609140403315,0.2524698133918771,0.210885764743536,0.2973204655047796,0.04756677643615075,0.01111852642819007,0.11161004032970566
derivative_gate_transformer_new,traditional_cfd_template_derivative,-2.9216296481513284,-3.9689597917364887,-1.875677793737924,3.935257620133084,3.1792787717392956,4.965342824224309,5.026725734631199,3.7708324867634953,6.426682349258937,0.38254665203073546,0.33271331325679154,0.44234478843073644,0.08616904500548847,0.037257737279538704,0.1524467795176193
1d_cnn,traditional_cfd_template_derivative,-2.3311088896476457,-3.333564677492822,-1.345509797599178,4.859647114706862,4.037376335157916,5.960409389772865,6.673202134679483,5.594036561069721,7.7827357423909795,0.41255031101353823,0.3642217987617461,0.4622684894123345,0.14818880351262348,0.11111524430396102,0.19623350754175445
compact_waveform_transformer,traditional_cfd_template_derivative,-0.16315563975215613,-0.9900063420069333,0.8476615729274972,4.978960223891956,4.585042531928259,5.788962143299148,5.629111294093614,4.813133492879846,6.645434022243684,0.39699963410171973,0.3753058895299121,0.4152831023525604,0.11159897548481522,0.06526390063293681,0.1629645103554148
