method,stratum,level,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
1d_cnn,curvature_energy_bin,curved,1582,-2.0942102503392306,7.490635217205382,9.696692473194494,0.49241466498103664,0.22313527180783818
compact_waveform_transformer,curvature_energy_bin,curved,1582,-2.2348474352096392,6.157380248461889,6.840057331134027,0.43236409608091025,0.16434892541087232
derivative_gate_transformer_new,curvature_energy_bin,curved,1582,-2.9675743335907443,5.98794532786651,6.996115065707866,0.43426042983565105,0.1333754740834387
gradient_boosted_trees,curvature_energy_bin,curved,1582,-0.1942689346800449,3.981767461356946,4.691560216166448,0.21618204804045513,0.03666245259165613
mlp,curvature_energy_bin,curved,1582,-0.7787922576478334,4.639678110896643,5.173089717434688,0.2838179519595449,0.058786346396965866
ridge,curvature_energy_bin,curved,1582,-0.4078221310468906,4.4523225422875115,5.547805559735852,0.28128950695322374,0.05309734513274336
traditional_cfd_template_derivative,curvature_energy_bin,curved,1582,0.45629855828255383,0.9541354690150063,0.9128274684952845,0.0,0.0
1d_cnn,curvature_energy_bin,moderate,1986,-1.4884046131260957,5.121638037647495,6.8466431930418015,0.34441087613293053,0.1324269889224572
compact_waveform_transformer,curvature_energy_bin,moderate,1986,1.3932078324559303,5.9646436681059605,6.605964324614275,0.42346424974823765,0.10926485397784491
derivative_gate_transformer_new,curvature_energy_bin,moderate,1986,-2.229409704420444,4.527396559715046,5.70316532772299,0.3393756294058409,0.07301107754279959
gradient_boosted_trees,curvature_energy_bin,moderate,1986,-0.49196324375712086,3.7967302150294584,4.586861279449251,0.1908358509566969,0.04380664652567976
mlp,curvature_energy_bin,moderate,1986,-0.8291810786755969,4.341375930359321,5.0082351480490495,0.24370594159113795,0.0473313192346425
ridge,curvature_energy_bin,moderate,1986,-0.9656321347910741,4.134343433229072,4.977093008732174,0.24823766364551864,0.04833836858006042
traditional_cfd_template_derivative,curvature_energy_bin,moderate,1986,0.43507807699087575,0.8513047853683896,0.8295164502059489,0.0,0.0
1d_cnn,curvature_energy_bin,smooth,1898,-2.3276395732638395,4.9781727930950534,6.0954830404538,0.4172813487881981,0.10221285563751317
compact_waveform_transformer,curvature_energy_bin,smooth,1898,0.5816465016594368,4.849098881034321,5.621383936748627,0.3398314014752371,0.07007376185458378
derivative_gate_transformer_new,curvature_energy_bin,smooth,1898,-2.434383361709836,4.175781088638087,5.142788428482734,0.38461538461538464,0.06059009483667018
gradient_boosted_trees,curvature_energy_bin,smooth,1898,-0.8671220547332026,3.6256091652699927,4.396351990408207,0.1554267650158061,0.0368809272918862
mlp,curvature_energy_bin,smooth,1898,-1.207157104823358,4.154626743019193,4.696490421540347,0.23551106427818758,0.038461538461538464
ridge,curvature_energy_bin,smooth,1898,-0.07075812461984116,3.854482427116701,4.799660810740893,0.21812434141201265,0.044783983140147525
traditional_cfd_template_derivative,curvature_energy_bin,smooth,1898,0.3096687800085034,0.9532097808194497,0.9486389239785933,0.0,0.0
1d_cnn,derivative_onset_bin,nominal,1826,-2.5136276240411473,5.043780190739721,5.688058162973949,0.380065717415115,0.11007667031763417
