scope,n,pred_sigma_median_ns,abs_error_median_ns,pull_width_sigma68,pull_rms
heldout_pulse_target,198,2.016140937805176,1.0322650447795603,0.49769126810493,0.5389368377388288
heldout_sigma_bin,50,1.6830544471740723,0.7482922156417757,0.6287484668446084,0.6430745332436176
heldout_sigma_bin,49,1.9314466714859009,0.643941840872241,0.6919530304993342,0.6144434861816406
heldout_sigma_bin,49,2.2093284130096436,1.0146171484812427,0.535453224199129,0.5752075532535466
heldout_sigma_bin,50,20.085599899291992,1.7203241034898227,0.11064751491612544,0.11676924845494624
