event_id,pair,method,residual_ns
65:649169:4127:224209,B4-B6,s02_ridge_cfd20,4.200756930780685
65:649169:4127:224209,B4-B8,s02_ridge_cfd20,2.5803642366680037
65:649169:4127:224209,B6-B8,s02_ridge_cfd20,-1.620392694112681
65:650188:5110:225228,B4-B6,s02_ridge_cfd20,3.6776488097403615
65:650188:5110:225228,B4-B8,s02_ridge_cfd20,4.557718779200542
65:650188:5110:225228,B6-B8,s02_ridge_cfd20,0.8800699694601803
65:651341:6223:226381,B4-B6,s02_ridge_cfd20,3.7522064607273222
65:651341:6223:226381,B4-B8,s02_ridge_cfd20,3.401307555514528
65:651341:6223:226381,B6-B8,s02_ridge_cfd20,-0.35089890521279443
65:651631:6497:226671,B4-B6,s02_ridge_cfd20,3.0334259763850753
65:651631:6497:226671,B4-B8,s02_ridge_cfd20,0.7727415225009011
65:651631:6497:226671,B6-B8,s02_ridge_cfd20,-2.260684453884174
65:651940:6301:226980,B4-B6,s02_ridge_cfd20,3.920071874887853
65:651940:6301:226980,B4-B8,s02_ridge_cfd20,3.795190648948868
65:651940:6301:226980,B6-B8,s02_ridge_cfd20,-0.1248812259389851
65:652313:6632:227353,B4-B6,s02_ridge_cfd20,1.0390783805633887
65:652313:6632:227353,B4-B8,s02_ridge_cfd20,0.5369684655277567
65:652313:6632:227353,B6-B8,s02_ridge_cfd20,-0.5021099150356321
65:652429:6743:227469,B4-B6,s02_ridge_cfd20,2.891842391787577
65:652429:6743:227469,B4-B8,s02_ridge_cfd20,1.4877395281685182
65:652429:6743:227469,B6-B8,s02_ridge_cfd20,-1.404102863619059
65:652612:6917:227652,B4-B6,s02_ridge_cfd20,1.40846595837084
65:652612:6917:227652,B4-B8,s02_ridge_cfd20,2.843860423433057
65:652612:6917:227652,B6-B8,s02_ridge_cfd20,1.4353944650622168
65:653933:8154:228973,B4-B6,s02_ridge_cfd20,3.5769708170030157
65:653933:8154:228973,B4-B8,s02_ridge_cfd20,3.8914771204129863
65:653933:8154:228973,B6-B8,s02_ridge_cfd20,0.31450630340997066
65:654599:8777:229639,B4-B6,s02_ridge_cfd20,2.6437436526085776
65:654599:8777:229639,B4-B8,s02_ridge_cfd20,3.7123527480179916
65:654599:8777:229639,B6-B8,s02_ridge_cfd20,1.068609095409414
65:655258:9389:230298,B4-B6,s02_ridge_cfd20,0.9276432493566844
65:655258:9389:230298,B4-B8,s02_ridge_cfd20,0.5320887582070242
65:655258:9389:230298,B6-B8,s02_ridge_cfd20,-0.39555449114966024
65:655456:9566:230496,B4-B6,s02_ridge_cfd20,0.9246095683092719
65:655456:9566:230496,B4-B8,s02_ridge_cfd20,1.2722748299811357
65:655456:9566:230496,B6-B8,s02_ridge_cfd20,0.34766526167186385
65:655741:9833:230781,B4-B6,s02_ridge_cfd20,1.8572435729954009
65:655741:9833:230781,B4-B8,s02_ridge_cfd20,2.005120763065946
65:655741:9833:230781,B6-B8,s02_ridge_cfd20,0.14787719007054534
