stratum,method,n,bias,res68,mae,res68_ci95,bias_ci95,mae_ci95
high_recovery_tail,traditional_fractional_delay_template,26800,-0.006637572222417565,0.016146669722940925,0.01997606689525826,"[0.014832920160821366, 0.01731824972332783]","[-0.008111145129808654, -0.00442475208592723]","[0.018615688139509822, 0.02144477501499319]"
high_recovery_tail,ridge,26800,-0.03170835832243257,0.060094704647796364,0.05731162106675632,"[0.048186962004621456, 0.06644992215364659]","[-0.04107534789515256, -0.017283644150534145]","[0.051007605116294354, 0.06225183680889348]"
high_recovery_tail,mlp,26800,-0.00210532546043396,0.03891863346099853,0.03985770102729326,"[0.03377784168720245, 0.043006009638309486]","[-0.0048994868993759155, 0.00020107328891754252]","[0.03592374555470338, 0.04333817057859796]"
high_recovery_tail,1d_cnn,26800,-0.018288850784301758,0.056047031879425044,0.07082742515450983,"[0.051929428040981294, 0.060483195543289195]","[-0.020812302082777023, -0.01601031869649887]","[0.0629389140472686, 0.07646529140038141]"
high_recovery_tail,waveform_transformer,26800,-0.005977630615234375,0.043918774127960206,0.04270150164837268,"[0.03985232710838318, 0.051041883826255796]","[-0.01398785412311554, 0.010547150671482089]","[0.03940964039167164, 0.04693184587418585]"
high_recovery_tail,gated_residual_cnn,26800,-0.0006425678730010986,0.07447168827056884,0.07859275072145817,"[0.0640482314825058, 0.09273663520812991]","[-0.011006508767604829, 0.015654983371496227]","[0.07077708494341407, 0.08674361852339242]"
high_pedestal_drift,gradient_boosted_trees,21481,0.0032816856524235938,0.035605700508863795,0.06759083929246479,"[0.024072890494062794, 0.049552400604651624]","[0.0025955770453286397, 0.004147254882433846]","[0.053916529292579035, 0.07990994002928273]"
high_pedestal_drift,traditional_fractional_delay_template,21481,-0.0038622380088815245,0.04431172426305181,0.10410677640336215,"[0.028065083682539148, 0.07695136708250694]","[-0.004680618313682864, -0.0026634270429142987]","[0.08622175784568144, 0.12549513332652845]"
high_pedestal_drift,ridge,21481,-0.00891975563946601,0.07017396827900703,0.1025282307067439,"[0.05536874617810068, 0.0839366623700274]","[-0.015740932710091315, -0.0035101195400925986]","[0.083613493758702, 0.1186696590898247]"
high_pedestal_drift,mlp,21481,0.006243288516998291,0.07397557497024539,0.09913657774024018,"[0.06103915029764177, 0.08871669322252274]","[0.0012557677924633027, 0.010766451060771943]","[0.08594764426751199, 0.11315166534859115]"
high_pedestal_drift,1d_cnn,21481,3.427267074584961e-05,0.10156089067459106,0.13039021007725327,"[0.08182589757442477, 0.12485348600894214]","[-0.00793953835964203, 0.00995089188218117]","[0.11029722752408111, 0.1485151738338765]"
high_pedestal_drift,waveform_transformer,21481,0.009141862392425537,0.07476991415023805,0.11005642466459697,"[0.058155216574668885, 0.0951744701564313]","[0.0016454756259918213, 0.015397030860185625]","[0.08892834669618886, 0.1277230009690695]"
high_pedestal_drift,gated_residual_cnn,21481,0.016008317470550537,0.12523607015609742,0.14607069824191118,"[0.10326873850822449, 0.14346275538206102]","[0.008865626156330108, 0.024328750371932988]","[0.12557016880650726, 0.16414343934213277]"
large_timing_bias_proxy,gradient_boosted_trees,38386,-0.0017239291545106394,0.015609109100591524,0.03551436966943024,"[0.014351872550131003, 0.017329903370757693]","[-0.004413240894594319, -0.0001989131790896144]","[0.03103875631099721, 0.04030419403850194]"
large_timing_bias_proxy,traditional_fractional_delay_template,38386,-0.005060678892303161,0.02033286506425354,0.052258704554006635,"[0.019229978246345678, 0.021675956157116753]","[-0.0069916428820046925, -0.0031293824728661607]","[0.04418675618005238, 0.06125269028756815]"
large_timing_bias_proxy,ridge,38386,-0.017190965538998126,0.06540374047073508,0.07882719089613185,"[0.059096380518510294, 0.07044678823926336]","[-0.024693006887619183, -0.0018203525638712044]","[0.07097370800373115, 0.08753935875013498]"
large_timing_bias_proxy,mlp,38386,-0.003160625696182251,0.0490204930305481,0.061844164148463734,"[0.04214667093753815, 0.05468528926372528]","[-0.009674434363842011, 0.003334493935108186]","[0.055869670638838055, 0.06820375921674161]"
large_timing_bias_proxy,1d_cnn,38386,-0.007799267768859863,0.07366001605987549,0.0940902826312159,"[0.06570091658830643, 0.08058269453048707]","[-0.013516677916049958, 0.0021310307085514076]","[0.0852550261203811, 0.10242200004286424]"
large_timing_bias_proxy,waveform_transformer,38386,-0.008394509553909302,0.051275897026062014,0.0682497786908553,"[0.04657787448167801, 0.059709801733493814]","[-0.016074351966381073, 0.006152082234621053]","[0.0621505416527348, 0.07686413898116423]"
large_timing_bias_proxy,gated_residual_cnn,38386,0.0028261542320251465,0.10087382793426514,0.10824794666598521,"[0.0886367268562317, 0.11816916972398758]","[-0.011179250478744508, 0.03307270705699921]","[0.09732618780527076, 0.1212625626982055]"
