method,proxy_label,positive_events,total_events,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,average_precision_ci_low,average_precision_ci_high,interpretation
shuffled_hgb_control,q_downstream_max_le_0p06_non_tail,5177,9897,0.5369729376675845,0.5042460401381555,0.5581757679741248,0.5686881564751285,0.5294370742063456,0.6222462561380486,support diagnostic; q_template is external to App.A span labels but not independent truth
gradient_boosted_trees,q_downstream_max_le_0p06_non_tail,5177,9897,0.4536040889789585,0.38311247933311104,0.5048255209771486,0.5608888194017836,0.5479942682038206,0.582534704716993,support diagnostic; q_template is external to App.A span labels but not independent truth
mlp,q_downstream_max_le_0p06_non_tail,5177,9897,0.4242566943750552,0.3724116355304708,0.4641828185080684,0.49224980598335655,0.45077407739318304,0.553611360855764,support diagnostic; q_template is external to App.A span labels but not independent truth
ridge,q_downstream_max_le_0p06_non_tail,5177,9897,0.3486361612477615,0.2986995219172656,0.38685330867251266,0.42628195774380506,0.4068886153422163,0.4669704135723456,support diagnostic; q_template is external to App.A span labels but not independent truth
gated_dilated_cnn,q_downstream_max_le_0p06_non_tail,5177,9897,0.3305685103276225,0.2853732509739715,0.361423622739614,0.41082549918932926,0.37815569196837623,0.46230056422044313,support diagnostic; q_template is external to App.A span labels but not independent truth
traditional_span_q,q_downstream_max_le_0p06_non_tail,5177,9897,0.2790355933840356,0.25314335065834526,0.30076009125747377,0.3877071294026266,0.35786284991992473,0.4463324709287233,support diagnostic; q_template is external to App.A span labels but not independent truth
cnn1d,q_downstream_max_le_0p06_non_tail,5177,9897,0.2725226556182332,0.2484204184646363,0.29908858257984466,0.384930226481075,0.361728643498492,0.4345681127686562,support diagnostic; q_template is external to App.A span labels but not independent truth
