run,method,n,overlap_auc,brier,candidate_rate,reset_rate,confused_overlap_reset_rate,mean_overlap_score
49,ridge_shape_no_reset,14815,0.9711330893285698,0.12341832826305836,0.4248396895038812,0.21133985825177184,0.027202159973000337,0.4806707203388214
50,ridge_shape_no_reset,35217,0.9751913777024304,0.10991917848887248,0.20254422580003975,0.10097396143907772,0.007439588834937672,0.34813985228538513
51,ridge_shape_no_reset,14740,0.9749225990303098,0.11213058062862907,0.24308005427408413,0.12815468113975576,0.009362279511533242,0.3703666925430298
52,ridge_shape_no_reset,7152,0.9777497849828798,0.11252825951991954,0.23615771812080538,0.1304530201342282,0.009088366890380313,0.3671090006828308
53,ridge_shape_no_reset,32200,0.9737091383204929,0.13319198577836722,0.28139751552795034,0.059099378881987574,0.006521739130434782,0.4048108756542206
54,ridge_shape_no_reset,30440,0.9741615802698285,0.13230440159878218,0.2780880420499343,0.055781865965834426,0.006011826544021025,0.4029321074485779
55,ridge_shape_no_reset,17387,0.9764651735211655,0.11246129924380903,0.23638350491746707,0.12411571864036348,0.009202277563697014,0.3718840479850769
56,ridge_shape_no_reset,40148,0.9762731268087289,0.10483361795419316,0.18974793264919798,0.12912224768357078,0.008095048321211518,0.3394848108291626
57,ridge_shape_no_reset,13833,0.9735530576014594,0.12308334946393679,0.434757464035278,0.2072580062170173,0.027109086965950987,0.4910441040992737
44,gradient_boosted_trees_shape_no_reset,2038,0.9981345296739385,0.015191633466954646,0.2845927379784102,0.2114818449460255,0.005397448478900883,0.285177909328207
45,gradient_boosted_trees_shape_no_reset,24333,0.9986717570609959,0.012795059082114407,0.25816792010849465,0.21493445115686516,0.0036575843504705542,0.2585248618700949
48,gradient_boosted_trees_shape_no_reset,14000,0.998589033270912,0.013765312119008135,0.2922142857142857,0.21164285714285713,0.004428571428571428,0.2930231777632403
49,gradient_boosted_trees_shape_no_reset,14815,0.9985110040718536,0.014331876213748266,0.2919338508268647,0.21133985825177184,0.005399932500843739,0.29177012258329404
50,gradient_boosted_trees_shape_no_reset,35217,0.9989087602469975,0.007864013460324063,0.11247408921827526,0.10097396143907772,0.0014197688616293268,0.11285876205615464
51,gradient_boosted_trees_shape_no_reset,14740,0.9988301362237412,0.009392474451508504,0.14470827679782905,0.12815468113975576,0.0019674355495251017,0.14499181916512935
52,gradient_boosted_trees_shape_no_reset,7152,0.9992803011862453,0.0069818832279884575,0.13716442953020133,0.1304530201342282,0.0013982102908277406,0.1380628350816972
53,gradient_boosted_trees_shape_no_reset,32200,0.9984823621232807,0.01030070068344895,0.1477950310559006,0.059099378881987574,0.0008385093167701863,0.14915874353929987
54,gradient_boosted_trees_shape_no_reset,30440,0.9985487372419457,0.010230934815071103,0.14891590013140604,0.055781865965834426,0.000657030223390276,0.15011820844440835
55,gradient_boosted_trees_shape_no_reset,17387,0.9987796173321369,0.009035967708877332,0.14085236095933742,0.12411571864036348,0.0017829412779662966,0.1419565714134939
56,gradient_boosted_trees_shape_no_reset,40148,0.9989550452337153,0.007906459327269764,0.11046627478330179,0.12912224768357078,0.001494470459300588,0.11124056534839573
57,gradient_boosted_trees_shape_no_reset,13833,0.9985948453864274,0.01327254487240659,0.29971806549555413,0.2072580062170173,0.0037591267259452035,0.30056880533979924
44,gradient_boosted_trees_with_reset_features,2038,0.9981028618343889,0.01533177851271173,0.28410206084396467,0.2114818449460255,0.005397448478900883,0.28492709181933895
45,gradient_boosted_trees_with_reset_features,24333,0.9986240264522903,0.013110709674022511,0.2576336662146057,0.21493445115686516,0.0037397772572227016,0.25819042596058517
48,gradient_boosted_trees_with_reset_features,14000,0.9984995754104162,0.01416312609369421,0.2917142857142857,0.21164285714285713,0.004428571428571428,0.29289226628003995
49,gradient_boosted_trees_with_reset_features,14815,0.9984992938007398,0.014506130445246335,0.29173135335808303,0.21133985825177184,0.005534930813364833,0.29131349092795017
50,gradient_boosted_trees_with_reset_features,35217,0.9988101499501738,0.00818081958812362,0.11221853082318199,0.10097396143907772,0.0013629781071641536,0.1126034113832629
51,gradient_boosted_trees_with_reset_features,14740,0.9987655300135155,0.009617060890812486,0.14443690637720488,0.12815468113975576,0.0019674355495251017,0.1446843411046281
52,gradient_boosted_trees_with_reset_features,7152,0.9992087369975496,0.007453500347147136,0.13772371364653244,0.1304530201342282,0.0012583892617449664,0.13817162280883466
53,gradient_boosted_trees_with_reset_features,32200,0.9983989288280812,0.010571911754424616,0.1477329192546584,0.059099378881987574,0.0008385093167701863,0.14901284985500549
54,gradient_boosted_trees_with_reset_features,30440,0.9984642353193247,0.010582021212561238,0.1490144546649146,0.055781865965834426,0.0007227332457293036,0.1500477704885261
55,gradient_boosted_trees_with_reset_features,17387,0.9987327941394389,0.009324072114907397,0.140622304020245,0.12411571864036348,0.0017254270431931902,0.14175366944882464
56,gradient_boosted_trees_with_reset_features,40148,0.9988714678749802,0.008321678182428406,0.10999302580452326,0.12912224768357078,0.001519378300288931,0.11103628349069317
57,gradient_boosted_trees_with_reset_features,13833,0.9985766135835408,0.013268683416438597,0.2991397383069472,0.2072580062170173,0.0036868358273693344,0.30022755299057985
44,mlp_shape_no_reset,2038,0.9965822190945345,0.01634918350965236,0.29735034347399414,0.2114818449460255,0.0068694798822374874,0.29569974541664124
45,mlp_shape_no_reset,24333,0.9976257101914099,0.013218058549437984,0.26737352566473516,0.21493445115686516,0.004315127604487733,0.2689931094646454
48,mlp_shape_no_reset,14000,0.9978718221247113,0.01407081020216298,0.30242857142857144,0.21164285714285713,0.005142857142857143,0.3037032186985016
49,mlp_shape_no_reset,14815,0.9978118397133047,0.0140408919987048,0.30097873776577794,0.21133985825177184,0.0056699291258859265,0.30124804377555847
50,mlp_shape_no_reset,35217,0.997106007949466,0.009467268959122796,0.11764204787460601,0.10097396143907772,0.0016753272567226055,0.12073521316051483
51,mlp_shape_no_reset,14740,0.996856789579466,0.010093999935039925,0.15027137042062416,0.12815468113975576,0.002238805970149254,0.1520387828350067
52,mlp_shape_no_reset,7152,0.9977357480161628,0.009820659170161911,0.14289709172259507,0.1304530201342282,0.0018176733780760625,0.14657965302467346
53,mlp_shape_no_reset,32200,0.9971814127520698,0.011452436631982811,0.15350931677018634,0.059099378881987574,0.0012111801242236024,0.159966379404068
54,mlp_shape_no_reset,30440,0.9970692338924032,0.011578691132925508,0.15479632063074902,0.055781865965834426,0.0008869908015768725,0.1598764806985855
55,mlp_shape_no_reset,17387,0.9972112266053638,0.010250610090167353,0.14510841433254731,0.12411571864036348,0.0018979697475125094,0.149727463722229
56,mlp_shape_no_reset,40148,0.9965629878191181,0.009511206232150874,0.11497459400219188,0.12912224768357078,0.0018680880741257348,0.11904457211494446
57,mlp_shape_no_reset,13833,0.9981527734415653,0.01340527436938859,0.3093327550061447,0.2072580062170173,0.0041928721174004195,0.311854749917984
44,control_pretrigger_only,2038,0.8028987802017358,0.17131435760374047,0.4283611383709519,0.2114818449460255,0.0,0.3709145711929138
45,control_pretrigger_only,24333,0.8101090991560409,0.1664009487389609,0.40085480623022235,0.21493445115686516,0.0,0.3557737129420295
48,control_pretrigger_only,14000,0.811025207074588,0.16900101314866287,0.42178571428571426,0.21164285714285713,0.0,0.3701168560310285
49,control_pretrigger_only,14815,0.8155379633007096,0.16599263028128713,0.41444481943975703,0.21133985825177184,0.0,0.3659068546059185
50,control_pretrigger_only,35217,0.7419611728028319,0.1965815187154132,0.40034642360223754,0.10097396143907772,0.0,0.35917420331457883
51,control_pretrigger_only,14740,0.7566746495677262,0.1911469793934139,0.4031886024423338,0.12815468113975576,0.0,0.35965432258477836
52,control_pretrigger_only,7152,0.7627798062411761,0.1899867196201658,0.39807046979865773,0.1304530201342282,0.0,0.3585134443839902
53,control_pretrigger_only,32200,0.7298058152731495,0.2201793838550967,0.4748136645962733,0.059099378881987574,0.0,0.40635676050824926
54,control_pretrigger_only,30440,0.72595283145903,0.22176438182785158,0.47647831800262813,0.055781865965834426,0.0,0.40868032093332374
55,control_pretrigger_only,17387,0.7482843822570959,0.19396587587782985,0.4038074423419796,0.12411571864036348,0.0,0.3604993414473544
56,control_pretrigger_only,40148,0.7490397749210759,0.18385666282083904,0.36749028594201455,0.12912224768357078,0.0,0.33776634177395615
57,control_pretrigger_only,13833,0.8164958938037887,0.16519767599597798,0.4184920118557074,0.2072580062170173,0.0,0.36799843387074876
44,control_topology_only,2038,0.7808028383767299,0.1724589170437067,0.058390578999018644,0.2114818449460255,0.0034347399411187437,0.19055979184515665
45,control_topology_only,24333,0.7998472576991453,0.15420871366549527,0.05358977520240003,0.21493445115686516,0.0023835942958122715,0.18031173055965485
48,control_topology_only,14000,0.7819496956677234,0.17566167289902626,0.056357142857142856,0.21164285714285713,0.0025714285714285713,0.19066299341748752
49,control_topology_only,14815,0.7828329129579044,0.17337243357772314,0.05730678366520418,0.21133985825177184,0.0021599730003374956,0.18971536087058039
50,control_topology_only,35217,0.750597118802373,0.08014888233035519,0.0246755828151177,0.10097396143907772,0.0006530936763494903,0.13936494012736556
51,control_topology_only,14740,0.7744025936536174,0.09696082262680433,0.03032564450474898,0.12815468113975576,0.0009497964721845319,0.14520458266901337
52,control_topology_only,7152,0.7740687730230597,0.0928064362829417,0.026426174496644295,0.1304530201342282,0.0009787472035794184,0.14187867398849283
53,control_topology_only,32200,0.69809617867399,0.10816645582751433,0.022732919254658385,0.059099378881987574,0.0005900621118012422,0.14474888938780697
54,control_topology_only,30440,0.6935388753934425,0.10896687959144889,0.022864651773981604,0.055781865965834426,0.0003613666228646518,0.14502875938503126
55,control_topology_only,17387,0.7782279071017216,0.09403283368761871,0.030252487490653936,0.12411571864036348,0.0008051992868234888,0.14456617100160732
56,control_topology_only,40148,0.7695853370438072,0.0775837474169879,0.02617814087874863,0.12912224768357078,0.0005977881837202351,0.1374579883548045
57,control_topology_only,13833,0.7909147895793718,0.1748164990243403,0.06274849996385455,0.2072580062170173,0.0023133087544278176,0.1965613254145895
44,control_shuffled_label,2038,0.4180846821487215,0.2369211432063751,0.004906771344455349,0.2114818449460255,0.0024533856722276743,0.14627207984689333
45,control_shuffled_label,24333,0.42571518865017055,0.21708625522448124,0.003698680803846628,0.21493445115686516,0.0016027616816668721,0.1482814722903987
48,control_shuffled_label,14000,0.44289882089224575,0.24143170178075274,0.003357142857142857,0.21164285714285713,0.0008571428571428571,0.14592065032104834
49,control_shuffled_label,14815,0.42019085382383176,0.24302728468751533,0.0031049611879851503,0.21133985825177184,0.0011474856564292946,0.14492894212751561
50,control_shuffled_label,35217,0.3890909323107614,0.11197397163084283,0.000795070562512423,0.10097396143907772,0.00036913990402362494,0.14778195849949016
51,control_shuffled_label,14740,0.38528119115943904,0.13609738297491067,0.0012890094979647218,0.12815468113975576,0.0006784260515603799,0.1467880997338144
52,control_shuffled_label,7152,0.3914273891241906,0.12933914918675848,0.0015380313199105146,0.1304530201342282,0.0002796420581655481,0.14637489749837448
53,control_shuffled_label,32200,0.3995671541648439,0.13783336478262617,0.0009937888198757764,0.059099378881987574,0.0002795031055900621,0.1424874015181397
54,control_shuffled_label,30440,0.40216564353011414,0.13825790179675412,0.0008869908015768725,0.055781865965834426,0.000328515111695138,0.14184013713176405
55,control_shuffled_label,17387,0.4075405027267859,0.13236717521874233,0.0017829412779662966,0.12411571864036348,0.0008051992868234888,0.14686128678469956
56,control_shuffled_label,40148,0.3821041120743359,0.1111840805032721,0.0013201155723821859,0.12912224768357078,0.0006974195476736076,0.1479053549438861
57,control_shuffled_label,13833,0.4225777128134293,0.24855023868923895,0.003469963131641726,0.2072580062170173,0.0012289452757897781,0.1444332039628067
44,cnn_1d_waveform,2038,0.7494223551489562,0.246822606392864,0.8959764474975466,0.2114818449460255,0.12855740922473013,0.5032946467399597
45,cnn_1d_waveform,24333,0.7348033054915665,0.24802239362271908,0.8970944807463116,0.21493445115686516,0.13187851888382032,0.5038707256317139
48,cnn_1d_waveform,14000,0.7459218163168992,0.24731152875225282,0.8962142857142857,0.21164285714285713,0.13,0.5044320821762085
49,cnn_1d_waveform,14815,0.7527847723829161,0.2471048316788644,0.8940938238272021,0.21133985825177184,0.1263584205197435,0.5041956305503845
50,cnn_1d_waveform,35217,0.7353520773858133,0.25706381748674034,0.9706959706959707,0.10097396143907772,0.08115398813073231,0.5098595023155212
51,cnn_1d_waveform,14740,0.7700039480764074,0.2552860288971247,0.9597693351424694,0.12815468113975576,0.09837177747625508,0.5089436769485474
52,cnn_1d_waveform,7152,0.7678917774207682,0.25557504864664937,0.9607102908277405,0.1304530201342282,0.10123042505592841,0.5089913606643677
53,cnn_1d_waveform,32200,0.8031254402519815,0.2565135628256928,0.9705590062111801,0.059099378881987574,0.03872670807453416,0.5106362700462341
54,cnn_1d_waveform,30440,0.8011771099984064,0.25677035930114606,0.973718791064389,0.055781865965834426,0.03883048620236531,0.5109626650810242
55,cnn_1d_waveform,17387,0.7636020576664864,0.2552768808985488,0.9573819520331281,0.12411571864036348,0.09236786104560879,0.5087595582008362
56,cnn_1d_waveform,40148,0.7311995145928458,0.2570514393305406,0.9677941616020723,0.12912224768357078,0.10700408488592209,0.5097816586494446
57,cnn_1d_waveform,13833,0.7403645291306762,0.24696862207989584,0.893226342803441,0.2072580062170173,0.1243403455504952,0.5042062401771545
44,reset_gated_cnn_new,2038,0.8696809758386114,0.22870823030398113,0.6957801766437685,0.2114818449460255,0.0014720314033366045,0.4833105206489563
45,reset_gated_cnn_new,24333,0.8845261414863219,0.22720486330950834,0.6748448608885054,0.21493445115686516,0.0014794723215386513,0.4813717007637024
48,reset_gated_cnn_new,14000,0.8778074870743267,0.227632190547246,0.6913571428571429,0.21164285714285713,0.0008571428571428571,0.4829050302505493
49,reset_gated_cnn_new,14815,0.8825706247324772,0.22727159629782245,0.692473844076949,0.21133985825177184,0.0010799865001687478,0.48262083530426025
50,reset_gated_cnn_new,35217,0.8523869082255922,0.24372162362361363,0.7212141863304654,0.10097396143907772,0.00019876764062810574,0.49590086936950684
51,reset_gated_cnn_new,14740,0.8793527069219531,0.2401470754102652,0.7088873812754409,0.12815468113975576,0.000542740841248304,0.4930081367492676
52,reset_gated_cnn_new,7152,0.8773951284423023,0.2399616195054619,0.7019015659955258,0.1304530201342282,0.0006991051454138703,0.4927225708961487
53,reset_gated_cnn_new,32200,0.8816123090379074,0.24761963973136458,0.7900931677018633,0.059099378881987574,0.00037267080745341616,0.5015997290611267
54,reset_gated_cnn_new,30440,0.8812385687930397,0.24788242428680612,0.7930683311432326,0.055781865965834426,0.00045992115637319317,0.5019651651382446
55,reset_gated_cnn_new,17387,0.8805039931404022,0.23980469497172033,0.7034566055098637,0.12411571864036348,0.0002875711738655317,0.4925175905227661
56,reset_gated_cnn_new,40148,0.8563109703782525,0.2407908986934883,0.6844923782006576,0.12912224768357078,0.0005479725017435489,0.4927480220794678
57,reset_gated_cnn_new,13833,0.8883400500280672,0.22733547300325502,0.6973902985614111,0.2072580062170173,0.000722908985758693,0.4839133322238922
