task,model,fold,detection_ap,detection_auc,time_rms_ns,time_sigma68_ns,charge_fractional_bias,charge_fractional_res68,failure_rate,n_events,n_positive
two_pulse,ridge,0,0.8443613867679577,0.8486678200692043,8.871317331402043,7.897779371169782,0.007017857089870686,0.08910476024052985,0.15294117647058825,680,340
two_pulse,ridge,1,0.8038204360507504,0.7855709342560553,10.140424959791348,9.075703500956099,-0.0025205546275602116,0.08639900913816388,0.25882352941176473,340,170
two_pulse,ridge,2,0.8278796243899129,0.8207612456747405,8.763335654642013,7.684065004795557,-0.02586764880618906,0.0772431054155481,0.3352941176470588,340,170
two_pulse,gradient_boosted_trees,0,0.8697132901862433,0.8564878892733565,7.617003527322832,5.941002474769027,-0.0014549002163136253,0.09082620173271475,0.19705882352941176,680,340
two_pulse,gradient_boosted_trees,1,0.8366232480405638,0.8158477508650518,8.593324183106452,6.654255897883606,0.010523341377086166,0.0873231182590136,0.28823529411764703,340,170
two_pulse,gradient_boosted_trees,2,0.8741606272384919,0.8408304498269897,7.631051507844128,5.645955241648272,-0.028893543696968706,0.07524974701515308,0.34705882352941175,340,170
two_pulse,mlp,0,0.8004292528082726,0.8090570934256055,11.360060116736122,10.065062002329432,-0.017847928127197314,0.12070162203579204,0.17058823529411765,680,340
two_pulse,mlp,1,0.8052736118518476,0.789204152249135,13.043407230733802,9.65352355243856,0.003892698726299814,0.11375063968464134,0.27647058823529413,340,170
two_pulse,mlp,2,0.8147620117429751,0.8006574394463667,10.830456401152178,10.254654413135789,-0.024729358378447718,0.11769903345945179,0.38823529411764707,340,170
