event_id,split,source_run,stave,is_overlap,true_t1_sample,true_t2_sample,true_amp1_adc,true_amp2_adc,true_sep_sample,true_ratio
train:58:26,train,58,B4,1,4.908405101678288,10.908405101678287,3459.5,3459.5,6.0,1.0
train:58:27,train,58,B8,1,5.589469765092919,10.589469765092918,2948.0,1474.0,5.0,0.5
train:58:28,train,58,B6,1,9.869913026836667,10.869913026836667,2099.5,2099.5,1.0,1.0
train:58:29,train,58,B8,1,7.389223991342583,11.389223991342583,1557.5,778.75,4.0,0.5
train:58:30,train,58,B8,1,4.8166754339468,9.8166754339468,3802.0,3802.0,5.0,1.0
train:58:31,train,58,B4,1,10.068681465718582,10.568681465718582,3101.0,1550.5,0.5,0.5
train:58:32,train,58,B4,1,4.878976161956463,5.628976161956463,3037.0,3037.0,0.75,1.0
train:58:33,train,58,B4,1,6.947633314492698,9.947633314492698,3165.0,2373.75,3.0,0.75
train:58:34,train,58,B2,1,7.073057664841033,7.573057664841033,7025.0,7025.0,0.5,1.0
train:58:35,train,58,B2,1,6.989522518658007,7.489522518658007,1619.5,1214.625,0.5,0.75
train:58:36,train,58,B6,1,6.265145781790169,7.015145781790169,3806.5,2854.875,0.75,0.75
train:58:37,train,58,B8,1,5.235348418036811,9.23534841803681,3112.5,1556.25,4.0,0.5
train:58:38,train,58,B4,1,8.119809826672236,9.119809826672236,2831.0,1415.5,1.0,0.5
train:58:39,train,58,B2,1,4.464953039382221,8.464953039382221,3977.5,1988.75,4.0,0.5
train:58:40,train,58,B8,1,8.211278237471372,10.211278237471372,4856.5,3642.375,2.0,0.75
train:58:41,train,58,B8,1,5.017918079717398,10.017918079717397,2916.0,2916.0,5.0,1.0
train:58:42,train,58,B8,1,4.86624227485402,5.86624227485402,2771.5,2078.625,1.0,0.75
train:58:43,train,58,B2,1,4.512532134988729,10.512532134988728,4450.0,2225.0,6.0,0.5
train:58:44,train,58,B2,1,4.835865868732995,5.335865868732995,8082.0,6061.5,0.5,0.75
train:58:45,train,58,B8,1,4.883826170225078,5.883826170225078,2819.0,1409.5,1.0,0.5
train:58:46,train,58,B8,1,7.696719037508581,9.696719037508581,4236.0,1059.0,2.0,0.25
train:58:47,train,58,B2,1,4.560023287854115,10.560023287854115,5336.0,1334.0,6.0,0.25
train:58:48,train,58,B8,1,10.332951206588866,11.332951206588866,3310.0,1655.0,1.0,0.5
train:58:49,train,58,B8,1,5.269194325269097,6.769194325269097,4203.0,3152.25,1.5,0.75
train:58:50,train,58,B8,1,8.779893998401477,9.529893998401477,6190.5,3095.25,0.75,0.5
train:58:51,train,58,B8,1,8.610902496750912,9.110902496750912,3185.5,2389.125,0.5,0.75
train:58:52,train,58,B6,1,4.599821195549381,6.599821195549381,2756.5,689.125,2.0,0.25
train:58:53,train,58,B4,1,4.589319163105845,7.589319163105845,3278.5,2458.875,3.0,0.75
train:58:54,train,58,B6,1,6.46040622487101,6.96040622487101,4110.5,1027.625,0.5,0.25
train:58:55,train,58,B6,1,4.38479092044032,10.38479092044032,2216.0,2216.0,6.0,1.0
train:58:56,train,58,B8,1,4.44175314433325,8.44175314433325,5070.5,3802.875,4.0,0.75
train:58:57,train,58,B4,1,7.674081725153334,8.174081725153334,2831.0,707.75,0.5,0.25
train:58:58,train,58,B6,1,4.533449875577817,10.533449875577817,3263.5,2447.625,6.0,0.75
train:58:59,train,58,B6,1,7.215458204650648,11.215458204650648,2949.5,1474.75,4.0,0.5
train:58:60,train,58,B8,1,5.201838385690088,6.701838385690088,1788.0,1788.0,1.5,1.0
train:58:61,train,58,B8,1,7.5932244015677774,9.593224401567777,3193.0,3193.0,2.0,1.0
train:58:62,train,58,B8,1,4.6172048781712345,8.617204878171234,2816.5,2112.375,4.0,0.75
train:58:63,train,58,B2,1,7.324795845550284,10.324795845550284,5273.0,2636.5,3.0,0.5
train:58:64,train,58,B2,1,4.065885441609165,4.815885441609165,3183.0,795.75,0.75,0.25
train:58:65,train,58,B6,1,4.940960524805319,9.94096052480532,2556.0,2556.0,5.0,1.0
train:58:66,train,58,B2,1,9.455809575386475,9.955809575386475,5767.5,1441.875,0.5,0.25
train:58:67,train,58,B6,1,6.817451873053344,8.317451873053344,5575.5,1393.875,1.5,0.25
train:58:68,train,58,B6,1,7.800709333576184,9.800709333576183,1924.0,1443.0,2.0,0.75
train:58:69,train,58,B2,1,5.505183633672091,6.255183633672091,5938.0,2969.0,0.75,0.5
train:58:70,train,58,B2,1,5.8766344333594525,10.876634433359452,3905.5,976.375,5.0,0.25
train:58:71,train,58,B8,1,7.611498409917127,8.111498409917127,2681.0,2681.0,0.5,1.0
train:58:72,train,58,B4,1,7.498427589221906,8.248427589221906,3178.5,1589.25,0.75,0.5
train:58:73,train,58,B6,1,5.190467863725519,11.19046786372552,3492.5,3492.5,6.0,1.0
train:58:74,train,58,B8,1,5.790557380076043,10.790557380076043,4401.0,2200.5,5.0,0.5
train:58:75,train,58,B8,1,5.238155121681521,8.23815512168152,5431.0,2715.5,3.0,0.5
train:58:76,train,58,B6,1,8.119990378089103,11.119990378089103,2923.5,2923.5,3.0,1.0
train:58:77,train,58,B4,1,5.750275801444048,9.750275801444047,2894.0,2894.0,4.0,1.0
train:58:78,train,58,B4,1,7.105326133700008,11.105326133700007,5828.5,2914.25,4.0,0.5
train:58:79,train,58,B4,1,5.3820219400101985,10.382021940010198,2443.5,2443.5,5.0,1.0
train:58:80,train,58,B6,1,7.310425617381178,10.310425617381178,3223.0,1611.5,3.0,0.5
train:58:81,train,58,B4,1,4.326766949077058,5.076766949077058,4973.0,2486.5,0.75,0.5
train:58:82,train,58,B6,1,9.10633756290294,10.60633756290294,2021.5,1010.75,1.5,0.5
train:58:83,train,58,B8,1,4.397911063381147,8.397911063381148,3048.0,762.0,4.0,0.25
train:58:84,train,58,B6,1,6.812087332680473,10.812087332680473,2657.5,2657.5,4.0,1.0
train:58:85,train,58,B8,1,5.034418437434249,11.03441843743425,3699.0,924.75,6.0,0.25
train:58:86,train,58,B2,1,6.038618065131384,7.538618065131384,4458.0,3343.5,1.5,0.75
train:58:87,train,58,B2,1,7.910073282446845,8.410073282446845,6991.5,1747.875,0.5,0.25
train:58:88,train,58,B8,1,7.4421204287952,10.4421204287952,1722.5,1722.5,3.0,1.0
train:58:89,train,58,B4,1,6.497575950416814,7.247575950416814,2918.0,2918.0,0.75,1.0
train:58:90,train,58,B6,1,4.121620598624458,7.121620598624458,3209.0,1604.5,3.0,0.5
train:58:91,train,58,B4,1,7.125575059676864,10.125575059676864,3165.0,791.25,3.0,0.25
train:58:92,train,58,B6,1,8.76855230063698,10.76855230063698,2661.5,2661.5,2.0,1.0
train:58:93,train,58,B2,1,9.950474368150218,10.700474368150218,6102.0,4576.5,0.75,0.75
train:58:94,train,58,B8,1,5.1061418824009746,5.6061418824009746,4401.0,2200.5,0.5,0.5
train:58:95,train,58,B8,1,4.566612593632599,5.066612593632599,3193.0,2394.75,0.5,0.75
train:58:96,train,58,B4,1,4.956818920890203,8.956818920890203,2457.5,1843.125,4.0,0.75
train:58:97,train,58,B2,1,8.975828569133268,9.475828569133268,4200.0,4200.0,0.5,1.0
train:58:98,train,58,B4,1,5.471663006608166,6.471663006608166,3832.0,3832.0,1.0,1.0
train:58:99,train,58,B8,1,6.808755223227891,9.808755223227891,6190.5,4642.875,3.0,0.75
train:58:100,train,58,B4,1,9.270234209474815,11.270234209474815,3090.0,1545.0,2.0,0.5
train:58:101,train,58,B4,1,5.269549241860366,11.269549241860366,2576.0,1932.0,6.0,0.75
train:58:102,train,58,B8,1,4.386474590726254,10.386474590726255,2771.5,2078.625,6.0,0.75
train:58:103,train,58,B8,1,4.270782830183324,5.770782830183324,3085.5,1542.75,1.5,0.5
train:58:104,train,58,B4,1,4.127756842045634,9.127756842045635,3870.5,3870.5,5.0,1.0
train:58:105,train,58,B4,1,5.616445109232979,7.116445109232979,3090.0,3090.0,1.5,1.0
train:58:106,train,58,B2,1,7.7134638730025324,8.213463873002532,8211.0,8211.0,0.5,1.0
train:58:107,train,58,B4,1,10.681163978548408,11.431163978548408,2641.0,2641.0,0.75,1.0
train:58:108,train,58,B4,1,4.502349403751171,6.502349403751171,3419.5,3419.5,2.0,1.0
train:58:109,train,58,B4,1,5.55782459011816,7.05782459011816,2831.0,2831.0,1.5,1.0
train:58:110,train,58,B4,1,4.62198742378562,9.621987423785619,3656.5,914.125,5.0,0.25
train:58:111,train,58,B6,1,6.582140763210289,10.582140763210289,3749.0,937.25,4.0,0.25
train:58:112,train,58,B8,1,8.718221574195468,10.218221574195468,4236.0,2118.0,1.5,0.5
train:58:113,train,58,B2,1,9.55442674566753,11.05442674566753,1597.5,399.375,1.5,0.25
train:58:114,train,58,B2,1,7.978074104898157,8.478074104898157,5050.5,5050.5,0.5,1.0
train:58:115,train,58,B6,1,4.792032452834469,5.542032452834469,2461.5,615.375,0.75,0.25
train:58:116,train,58,B2,1,7.168698001264634,11.168698001264634,3513.0,878.25,4.0,0.25
train:58:117,train,58,B4,1,7.155006947354441,9.15500694735444,4973.0,1243.25,2.0,0.25
train:58:118,train,58,B6,1,4.879428589404376,10.879428589404377,2622.0,655.5,6.0,0.25
train:58:119,train,58,B6,1,5.893692985177545,8.893692985177545,3334.5,833.625,3.0,0.25
train:58:120,train,58,B6,1,4.964119374729263,9.964119374729263,2232.5,1674.375,5.0,0.75
train:58:121,train,58,B2,1,5.998722989881932,9.998722989881932,5051.5,1262.875,4.0,0.25
train:58:122,train,58,B4,1,5.157820372823358,11.157820372823359,2840.5,2840.5,6.0,1.0
train:58:123,train,58,B8,1,4.670462786731173,9.670462786731173,2917.5,2188.125,5.0,0.75
train:58:124,train,58,B4,1,4.534536464602105,5.034536464602105,5742.5,1435.625,0.5,0.25
train:58:125,train,58,B8,1,6.0183016266964415,6.7683016266964415,3105.0,776.25,0.75,0.25
train:58:126,train,58,B4,1,5.37085739415982,6.87085739415982,3656.5,914.125,1.5,0.25
train:58:127,train,58,B4,1,6.107427814426581,11.10742781442658,3259.5,814.875,5.0,0.25
train:58:128,train,58,B8,1,6.945430368010045,8.945430368010044,2917.5,2917.5,2.0,1.0
train:58:129,train,58,B2,1,6.439837167018412,8.439837167018412,1807.0,1807.0,2.0,1.0
train:58:130,train,58,B2,1,5.486051775366321,9.48605177536632,8082.0,6061.5,4.0,0.75
train:58:131,train,58,B6,1,6.187096002244721,8.187096002244722,3105.5,2329.125,2.0,0.75
train:58:132,train,58,B2,1,7.3462950898747685,8.846295089874769,3516.5,1758.25,1.5,0.5
train:58:133,train,58,B6,1,6.404223302983672,9.404223302983672,6287.5,4715.625,3.0,0.75
train:58:134,train,58,B4,1,7.992690678795805,10.992690678795805,4267.5,4267.5,3.0,1.0
train:58:135,train,58,B2,1,5.029327154705319,8.029327154705319,4230.0,4230.0,3.0,1.0
train:58:136,train,58,B2,1,4.639544770005475,10.639544770005475,3343.5,3343.5,6.0,1.0
train:58:137,train,58,B6,1,6.012142966235289,10.012142966235288,3738.0,2803.5,4.0,0.75
train:58:138,train,58,B8,1,5.574539161161297,6.574539161161297,3265.0,816.25,1.0,0.25
train:58:139,train,58,B6,1,4.107803331462747,10.107803331462748,2461.5,2461.5,6.0,1.0
train:58:140,train,58,B2,1,6.502913658447598,7.502913658447598,4098.0,3073.5,1.0,0.75
train:58:141,train,58,B4,1,8.263005479416709,9.013005479416709,3233.0,3233.0,0.75,1.0
train:58:142,train,58,B4,1,5.963616732850712,10.963616732850712,5742.5,1435.625,5.0,0.25
train:58:143,train,58,B4,1,5.185455959335731,10.18545595933573,2576.0,1288.0,5.0,0.5
train:58:144,train,58,B4,1,5.4330538032936015,9.433053803293602,4310.0,2155.0,4.0,0.5
train:58:145,train,58,B8,1,7.541588229809311,10.54158822980931,3321.0,1660.5,3.0,0.5
train:58:146,train,58,B2,1,8.035642211203017,8.785642211203017,2987.5,2987.5,0.75,1.0
train:58:147,train,58,B6,1,7.473557191840525,7.973557191840525,2245.0,1683.75,0.5,0.75
train:58:148,train,58,B4,1,6.752943837420056,8.252943837420055,2443.5,2443.5,1.5,1.0
train:58:149,train,58,B4,1,8.641074045750099,9.641074045750099,3961.5,1980.75,1.0,0.5
train:58:150,train,58,B8,1,8.946324459121282,10.946324459121282,2097.5,1048.75,2.0,0.5
train:58:151,train,58,B8,1,6.646302632980873,7.146302632980873,4135.5,1033.875,0.5,0.25
train:58:152,train,58,B4,1,7.700670417932794,10.700670417932795,2894.0,2170.5,3.0,0.75
train:58:153,train,58,B4,1,7.35848888722,9.35848888722,4910.5,3682.875,2.0,0.75
train:58:154,train,58,B6,1,9.233600832318984,11.233600832318984,2222.0,1111.0,2.0,0.5
train:58:155,train,58,B8,1,4.6988392967782895,8.698839296778289,3344.5,1672.25,4.0,0.5
train:58:156,train,58,B4,1,5.203049581701096,11.203049581701096,2370.5,1185.25,6.0,0.5
train:58:157,train,58,B8,1,6.80228780230061,8.30228780230061,2094.0,2094.0,1.5,1.0
train:58:158,train,58,B6,1,4.26118288047432,10.261182880474319,3223.0,2417.25,6.0,0.75
train:58:159,train,58,B2,1,4.7497466142591165,8.749746614259116,4484.0,1121.0,4.0,0.25
train:58:160,train,58,B4,1,7.926982682741004,8.926982682741004,3176.5,2382.375,1.0,0.75
train:58:161,train,58,B4,1,8.327511042727492,10.327511042727492,4168.0,4168.0,2.0,1.0
train:58:162,train,58,B6,1,5.619074845386615,7.619074845386615,2687.0,2015.25,2.0,0.75
train:58:163,train,58,B8,1,8.741920666122844,9.491920666122844,3688.0,922.0,0.75,0.25
train:58:164,train,58,B4,1,7.0546989725177305,11.05469897251773,3037.0,759.25,4.0,0.25
train:58:165,train,58,B6,1,4.7099975212445715,6.2099975212445715,2556.0,639.0,1.5,0.25
train:58:166,train,58,B2,1,7.505258664758305,10.505258664758305,4098.0,3073.5,3.0,0.75
train:58:167,train,58,B4,1,5.82170814610955,10.82170814610955,6010.5,1502.625,5.0,0.25
train:58:168,train,58,B2,1,9.642268910280285,11.142268910280285,3713.5,2785.125,1.5,0.75
train:58:169,train,58,B6,1,6.708486649812453,7.208486649812453,2071.0,517.75,0.5,0.25
train:58:170,train,58,B6,0,9.964946968298214,,4359.0,0.0,,0.0
train:58:171,train,58,B6,0,7.353162295585257,,3520.5,0.0,,0.0
train:58:172,train,58,B8,0,4.275803219665055,,1722.5,0.0,,0.0
train:58:173,train,58,B8,0,7.865537157952285,,3272.5,0.0,,0.0
train:58:174,train,58,B6,0,8.794956194809052,,2371.0,0.0,,0.0
train:58:175,train,58,B6,0,8.267853304575482,,2756.5,0.0,,0.0
train:58:176,train,58,B6,0,10.761676784597256,,3092.5,0.0,,0.0
train:58:177,train,58,B8,0,4.932689587721014,,3112.5,0.0,,0.0
train:58:178,train,58,B8,0,6.629136381866849,,3750.5,0.0,,0.0
train:58:179,train,58,B6,0,7.051647210635803,,2436.0,0.0,,0.0
train:58:180,train,58,B6,0,8.235304933412284,,6181.0,0.0,,0.0
train:58:181,train,58,B8,0,7.415454869733034,,4219.0,0.0,,0.0
train:58:182,train,58,B2,0,4.1701360944070975,,3718.5,0.0,,0.0
train:58:183,train,58,B6,0,7.614097885572711,,2825.0,0.0,,0.0
train:58:184,train,58,B6,0,9.085310729816584,,2892.5,0.0,,0.0
train:58:185,train,58,B8,0,4.7563791506684465,,2360.5,0.0,,0.0
train:58:186,train,58,B2,0,4.606051463533046,,4134.0,0.0,,0.0
train:58:187,train,58,B6,0,6.738786065431421,,2711.5,0.0,,0.0
train:58:188,train,58,B6,0,7.026022714351732,,1847.5,0.0,,0.0
train:58:189,train,58,B4,0,7.802366289958087,,3254.0,0.0,,0.0
train:58:190,train,58,B8,0,5.878813417845962,,2917.5,0.0,,0.0
train:58:191,train,58,B2,0,4.731445966753935,,2601.0,0.0,,0.0
train:58:192,train,58,B2,0,8.329845488938052,,5065.5,0.0,,0.0
train:58:193,train,58,B8,0,9.278837004366924,,3750.5,0.0,,0.0
train:58:194,train,58,B6,0,10.116103063293243,,2916.0,0.0,,0.0
train:58:195,train,58,B2,0,5.333705789540912,,4075.5,0.0,,0.0
train:58:196,train,58,B2,0,6.255566907627623,,4458.0,0.0,,0.0
train:58:197,train,58,B2,0,8.660199014958277,,6201.5,0.0,,0.0
train:58:198,train,58,B6,0,8.078383806474216,,3354.5,0.0,,0.0
train:58:199,train,58,B6,0,8.133489591145974,,5436.5,0.0,,0.0
train:58:200,train,58,B2,0,7.242274215479738,,4931.5,0.0,,0.0
train:58:201,train,58,B4,0,6.2015105084831355,,4129.0,0.0,,0.0
train:58:202,train,58,B4,0,10.562556231855865,,4484.0,0.0,,0.0
train:58:203,train,58,B2,0,10.065709509604432,,3465.0,0.0,,0.0
train:58:204,train,58,B6,0,10.397619836781423,,2182.5,0.0,,0.0
train:58:205,train,58,B4,0,4.085664234134741,,4835.5,0.0,,0.0
train:58:206,train,58,B2,0,5.934987214478734,,4419.0,0.0,,0.0
train:58:207,train,58,B2,0,4.321721281002711,,6114.5,0.0,,0.0
train:58:208,train,58,B4,0,6.615365465660709,,2894.0,0.0,,0.0
train:58:209,train,58,B2,0,8.77928852604142,,3735.0,0.0,,0.0
train:58:210,train,58,B6,0,10.538731188218652,,4284.0,0.0,,0.0
train:58:211,train,58,B2,0,9.2786321436777,,5285.5,0.0,,0.0
train:58:212,train,58,B4,0,8.866762817398556,,3090.0,0.0,,0.0
train:58:213,train,58,B4,0,4.4488484484850686,,2381.5,0.0,,0.0
train:58:214,train,58,B8,0,9.42473027167387,,3344.5,0.0,,0.0
train:58:215,train,58,B2,0,5.943257036680992,,3186.0,0.0,,0.0
train:58:216,train,58,B6,0,8.550528690252985,,2461.5,0.0,,0.0
train:58:217,train,58,B8,0,7.3886926006903515,,4135.5,0.0,,0.0
train:58:218,train,58,B8,0,10.083732159990472,,2151.0,0.0,,0.0
train:58:219,train,58,B6,0,9.14267475540292,,2897.5,0.0,,0.0
train:58:220,train,58,B8,0,5.474911940970066,,3310.0,0.0,,0.0
train:58:221,train,58,B6,0,11.360140805267603,,2723.0,0.0,,0.0
train:58:222,train,58,B4,0,10.448863318266,,3519.5,0.0,,0.0
train:58:223,train,58,B6,0,4.213729118946772,,3372.5,0.0,,0.0
train:58:224,train,58,B2,0,9.345653962983416,,3516.5,0.0,,0.0
train:58:225,train,58,B6,0,8.730835257141994,,2021.5,0.0,,0.0
train:58:226,train,58,B6,0,9.280741542262167,,2222.0,0.0,,0.0
train:58:227,train,58,B6,0,8.184702172440325,,2875.5,0.0,,0.0
train:58:228,train,58,B4,0,4.087129010168547,,4763.0,0.0,,0.0
train:58:229,train,58,B2,0,6.427047412440254,,5541.5,0.0,,0.0
train:58:230,train,58,B8,0,10.256210235993445,,1563.5,0.0,,0.0
train:58:231,train,58,B4,0,10.720851229014016,,3254.0,0.0,,0.0
train:58:232,train,58,B2,0,7.993716729136899,,5273.0,0.0,,0.0
train:58:233,train,58,B6,0,8.845387703243944,,3520.5,0.0,,0.0
train:58:234,train,58,B6,0,9.495076703281516,,3372.5,0.0,,0.0
train:58:235,train,58,B2,0,10.44142374812672,,5336.0,0.0,,0.0
train:58:236,train,58,B4,0,8.725179846074468,,3519.5,0.0,,0.0
train:58:237,train,58,B6,0,8.066284617820077,,4000.0,0.0,,0.0
train:58:238,train,58,B2,0,5.465433384416768,,3257.5,0.0,,0.0
train:58:239,train,58,B8,0,10.54677179255791,,5118.5,0.0,,0.0
train:58:240,train,58,B6,0,5.438673880105352,,2711.5,0.0,,0.0
train:58:241,train,58,B2,0,5.7467579956354715,,6600.5,0.0,,0.0
train:58:242,train,58,B2,0,7.291062243907389,,2794.0,0.0,,0.0
train:58:243,train,58,B4,0,8.42749128413093,,3656.5,0.0,,0.0
train:58:244,train,58,B6,0,9.800147834084346,,3105.5,0.0,,0.0
train:58:245,train,58,B4,0,8.613618532693309,,2443.5,0.0,,0.0
train:58:246,train,58,B8,0,6.348694755299329,,3062.5,0.0,,0.0
train:58:247,train,58,B2,0,4.463467273819898,,3253.0,0.0,,0.0
train:58:248,train,58,B8,0,4.3939937256304304,,1557.5,0.0,,0.0
train:58:249,train,58,B4,0,7.34102051079514,,5307.5,0.0,,0.0
train:58:250,train,58,B2,0,9.26491540263233,,4900.5,0.0,,0.0
train:58:251,train,58,B6,0,10.28947891047353,,2513.5,0.0,,0.0
train:58:252,train,58,B8,0,5.338796670619941,,2816.5,0.0,,0.0
train:58:253,train,58,B6,0,6.635403165030194,,6181.0,0.0,,0.0
train:58:254,train,58,B8,0,4.687549487322721,,1923.5,0.0,,0.0
train:58:255,train,58,B6,0,9.43882404493131,,2263.0,0.0,,0.0
train:58:256,train,58,B2,0,5.8598071592142205,,4419.0,0.0,,0.0
train:58:257,train,58,B4,0,7.506861773305197,,1818.0,0.0,,0.0
train:58:258,train,58,B4,0,5.07400328317595,,2443.5,0.0,,0.0
train:58:259,train,58,B4,0,7.4338575000816185,,3176.5,0.0,,0.0
train:58:260,train,58,B2,0,6.627341184820251,,3400.5,0.0,,0.0
train:58:261,train,58,B2,0,4.28084275370682,,5051.5,0.0,,0.0
train:58:262,train,58,B2,0,6.319438430120021,,3419.5,0.0,,0.0
train:58:263,train,58,B2,0,7.086870122010865,,5325.0,0.0,,0.0
train:58:264,train,58,B8,0,10.10796577272836,,2639.0,0.0,,0.0
train:58:265,train,58,B6,0,7.506869585817707,,3492.5,0.0,,0.0
train:58:266,train,58,B8,0,4.313783202312145,,5886.0,0.0,,0.0
train:58:267,train,58,B6,0,4.8025755819151605,,3387.0,0.0,,0.0
train:58:268,train,58,B6,0,10.99802616479696,,3257.0,0.0,,0.0
train:58:269,train,58,B2,0,6.338247333002489,,3343.5,0.0,,0.0
train:58:270,train,58,B6,0,7.208841850246813,,2723.0,0.0,,0.0
train:58:271,train,58,B8,0,9.917758012556504,,4321.0,0.0,,0.0
train:58:272,train,58,B8,0,4.61424969865816,,2816.5,0.0,,0.0
train:58:273,train,58,B6,0,6.344589496800265,,3105.5,0.0,,0.0
train:58:274,train,58,B4,0,6.167196374356503,,2799.5,0.0,,0.0
train:58:275,train,58,B6,0,9.866735691367142,,4220.0,0.0,,0.0
train:58:276,train,58,B2,0,6.299417423625553,,1799.0,0.0,,0.0
train:58:277,train,58,B2,0,9.325735092634808,,3419.5,0.0,,0.0
train:58:278,train,58,B6,0,5.223793897480522,,3328.0,0.0,,0.0
train:58:279,train,58,B4,0,4.718227638144733,,3586.0,0.0,,0.0
train:58:280,train,58,B8,0,9.841204033527472,,4088.5,0.0,,0.0
train:58:281,train,58,B4,0,4.597214473195603,,3641.5,0.0,,0.0
train:58:282,train,58,B6,0,6.383309095415899,,2371.0,0.0,,0.0
train:58:283,train,58,B6,0,8.618596325716592,,5476.0,0.0,,0.0
train:58:284,train,58,B4,0,7.943617569596469,,3870.5,0.0,,0.0
train:58:285,train,58,B8,0,8.606107539480696,,4237.5,0.0,,0.0
train:58:286,train,58,B6,0,9.178035772540653,,1831.0,0.0,,0.0
train:58:287,train,58,B6,0,9.95147659382364,,3356.5,0.0,,0.0
train:58:288,train,58,B8,0,4.597077339229757,,4219.0,0.0,,0.0
train:58:289,train,58,B8,0,9.393429155017186,,4135.5,0.0,,0.0
train:58:290,train,58,B4,0,6.631383215573475,,3661.0,0.0,,0.0
train:58:291,train,58,B2,0,5.6291882027361035,,6201.5,0.0,,0.0
train:58:292,train,58,B4,0,4.1350773903123015,,3519.5,0.0,,0.0
train:58:293,train,58,B4,0,7.516351381253361,,1906.5,0.0,,0.0
train:58:294,train,58,B4,0,8.273780698944257,,4910.5,0.0,,0.0
train:58:295,train,58,B4,0,4.305046542171059,,3623.0,0.0,,0.0
train:58:296,train,58,B2,0,4.993784194971605,,2601.0,0.0,,0.0
train:58:297,train,58,B6,0,4.773570226177919,,1955.0,0.0,,0.0
train:58:298,train,58,B2,0,11.295865726873433,,4134.0,0.0,,0.0
train:58:299,train,58,B2,0,8.795355447780674,,9432.5,0.0,,0.0
train:58:300,train,58,B6,0,8.09892726707102,,2622.0,0.0,,0.0
train:58:301,train,58,B8,0,9.069602360020312,,2362.5,0.0,,0.0
train:58:302,train,58,B4,0,7.616964557165752,,2737.0,0.0,,0.0
train:58:303,train,58,B6,0,7.054652790168628,,2222.0,0.0,,0.0
train:58:304,train,58,B4,0,8.089432195077475,,4645.5,0.0,,0.0
train:58:305,train,58,B2,0,8.7813798764221,,4446.0,0.0,,0.0
train:58:306,train,58,B2,0,8.60160504775685,,3190.0,0.0,,0.0
train:58:307,train,58,B4,0,4.114810438099443,,4763.0,0.0,,0.0
train:58:308,train,58,B2,0,9.226990903945675,,8305.0,0.0,,0.0
train:58:309,train,58,B8,0,9.335014520909787,,5070.5,0.0,,0.0
train:58:310,train,58,B6,0,9.12836457297549,,2115.5,0.0,,0.0
train:58:311,train,58,B6,0,8.631593725151099,,1933.0,0.0,,0.0
train:58:312,train,58,B6,0,4.268553822816886,,1708.0,0.0,,0.0
train:58:313,train,58,B4,0,10.513160530667523,,4267.5,0.0,,0.0
train:58:314,train,58,B6,0,4.458501873576918,,2245.0,0.0,,0.0
