model,detection_ap,detection_auc,time_rms_ns,time_sigma68_ns,charge_fractional_bias,charge_fractional_res68,failure_rate,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,time_rms_ns_ci_low,time_rms_ns_ci_high,charge_fractional_bias_ci_low,charge_fractional_bias_ci_high,charge_fractional_res68_ci_low,charge_fractional_res68_ci_high,failure_rate_ci_low,failure_rate_ci_high,task,train_seconds,n_parameters,width
constrained_template_fit,0.7746896725849335,0.7285430839002268,13.874073189715473,6.732748856890694,-0.020221452891781164,0.09587750941678211,0.15476190476190477,840,420,0.759518365868028,0.7889693842826573,13.514886873698844,14.22224941202771,-0.022129034353859458,-0.01686400070077243,0.09306766979777256,0.09950594211100854,0.1523809523809524,0.15714285714285714,two_pulse,,0,
ridge,0.8393746324380507,0.8331065759637188,8.659599818765608,7.763962174521928,-0.022207801895653058,0.07382967263380158,0.3238095238095238,840,420,0.8227456149037993,0.8563184268012867,7.886055089006742,9.313953634096778,-0.03548455458732819,-0.00737628457144422,0.07074044234766126,0.07737624735181547,0.29523809523809524,0.3523809523809524,two_pulse,0.093170166015625,125,
gradient_boosted_trees,0.8539924200149435,0.846485260770975,7.42493042604152,5.667066194808086,-0.010262087162932499,0.06276393264609782,0.3047619047619048,840,420,0.8351698737029082,0.8719715495468978,7.401898122331996,7.447579583019128,-0.015034620550545559,-0.008063132370699298,0.057918193207069715,0.06612067733444132,0.3,0.30952380952380953,two_pulse,1.1965157985687256,120,
mlp,0.8136254252407662,0.8106122448979591,10.434561639349857,9.249174088688477,-0.036051516859397406,0.10625144916697035,0.3238095238095238,840,420,0.7866308288644243,0.8397970335135888,10.18853127425094,10.661892954756905,-0.03954689084719262,-0.031213822857190286,0.1025343198337739,0.11273329527330961,0.3047619047619048,0.34285714285714286,two_pulse,1.4313929080963135,2736,
cnn,0.7787015836480186,0.778373015873016,13.217778743853438,13.310321710827846,0.003719814706958726,0.09957846658047817,0.28809523809523807,840,420,0.7416953000792752,0.8144413014877075,12.70411965089644,13.702560233071132,-0.00033467231071492216,0.004800351103410833,0.09114367960107758,0.1066639568166731,0.28095238095238095,0.29523809523809524,two_pulse,1.116224765777588,461,8.0
resnet,0.7187640703499172,0.7331972789115645,14.435869197572927,16.12809820237851,-0.05248101118032839,0.10069761176767456,0.5023809523809524,840,420,0.6658054294482347,0.780370796218625,13.549754173899482,15.161516270791301,-0.05558003085104612,-0.05196614583333333,0.09664508228401464,0.10400294240389703,0.4666666666666667,0.5380952380952381,two_pulse,1.1381855010986328,661,8.0
tcn,0.7256893701808776,0.7371371882086166,13.247888341268279,13.437387058303791,0.020277751651697436,0.10540403823830634,0.3142857142857143,840,420,0.6750424633360039,0.7859087341931612,12.786168937343213,13.66456126929766,0.019992584339782897,0.022423371506515938,0.10115609832857764,0.10540403823830634,0.2904761904761905,0.3380952380952381,two_pulse,1.0257854461669922,461,8.0
attention,0.7074973854099241,0.7229705215419502,13.984975055742781,14.259910986439511,-0.01690617409619748,0.1034320364555761,0.3547619047619048,840,420,0.646884102339881,0.7762768720710768,13.580187644976858,14.342804756439985,-0.017011507289616142,-0.008615690923483802,0.09381368143511237,0.10583907244279737,0.3238095238095238,0.38571428571428573,two_pulse,1.844454050064087,549,8.0
gru,0.7606143154791135,0.7696768707482993,11.058827063659251,10.19721610438722,-0.025764252823278974,0.09229961256327945,0.3404761904761905,840,420,0.7253637177046893,0.7984856101827993,10.580893390017941,11.482594062685767,-0.028278210180095246,-0.01665209260600817,0.07998825769034297,0.09546922466305233,0.3142857142857143,0.36666666666666664,two_pulse,2.9121639728546143,1269,16.0
