g4_entry,primary_pdg,primary_ekin_mev,primary_time_ns,truth_stave,truth_layer,pid_label,pid_name,dominant_pdg,g4_total_edep_mev,g4_dominant_edep_mev,g4_first_time_ns,g4_energy_weighted_time_ns,g4_n_sci_hits,g4_n_bstack_layers,g4_track_length_sum_mm
7526,2212,145.59939251677446,0.0,B6,4,0,proton,2212,119.21922715709496,50.36258099509512,7.311912192329984,11.31106124378871,4,3,336.70261649826335
24024,2212,105.6835230085874,0.0,B2,0,1,deuteron,1000010020,83.42176236997179,38.403548642019416,8.65660703266229,10.65924389522528,6,1,221.8385026137999
10163,2212,87.79061045081683,0.0,B2,0,1,deuteron,1000010020,78.67483153248008,47.57538363272138,9.26715137844522,10.767856563371963,2,1,218.36462825711226
11530,2212,137.8554961797436,0.0,B8,6,0,proton,2212,77.42494451231408,30.095430399225993,7.469850033741182,8.072735820924906,4,4,464.0550067593397
9693,2212,146.5754386676944,0.0,B2,0,1,deuteron,1000010020,118.28485744156887,41.306166463915076,7.259577071639335,11.408655920887078,5,4,573.968018239304
23286,2212,90.59579686947866,0.0,B2,0,1,deuteron,1000010020,59.261196148878284,59.261196148878284,11.967593782235651,11.967593782235651,1,1,109.358985549445
4767,2212,106.05889475592556,0.0,B4,2,0,proton,2212,101.93873677854468,46.975882350011545,8.69365237928337,10.32119773267305,3,2,337.6439402997544
12484,2212,80.14567688975207,0.0,B2,0,1,deuteron,1000010020,74.58827830171367,38.58532436545422,10.18112280214261,10.821335099206927,2,1,218.74760183281325
23788,2212,156.83048322428812,0.0,B4,2,0,proton,2212,38.45802275017623,27.706519235822746,7.052154794662922,7.255994128901631,2,2,110.96993690607064
29080,2212,81.25190675962196,0.0,B2,0,0,proton,2212,84.83134604463848,45.994181985450176,9.71453459205087,10.490881424817529,2,1,218.4814943627504
3692,2212,68.44125474700272,0.0,B4,2,1,deuteron,1000010020,72.59475594814215,43.594411443672044,10.735897102884682,11.042315447939366,4,2,223.74939057714113
23448,2212,106.34493864739997,0.0,B2,0,1,deuteron,1000010020,37.111457462850694,37.111457462850694,12.83653312398899,12.83653312398899,1,1,110.51092094416435
11755,2212,64.81176635939778,0.0,B4,2,1,deuteron,1000010020,74.65192862154257,51.01123313213253,10.63128975550371,10.9256205335649,2,2,224.798725758941
26603,2212,149.0260665712436,0.0,B8,6,0,proton,2212,83.6050126716285,37.38933317665731,7.245259657430133,7.869937888055848,4,4,464.24126675084716
21938,2212,101.92677419978844,0.0,B2,0,1,deuteron,1000010020,67.49747508991814,48.500775045781886,8.69665399655496,11.817534486865734,3,1,220.64707737732226
6614,2212,102.24912364163663,0.0,B2,0,1,deuteron,1000010020,106.30966621031223,47.360547838308825,8.692963771405628,10.634316387011038,3,2,334.7868369033828
4776,2212,114.23429846552195,0.0,B2,0,1,deuteron,1000010020,44.08368417557351,44.08368417557351,13.548319312744955,13.548319312744953,1,1,111.22214912817341
28829,2212,142.0033077835337,0.0,B6,4,0,proton,2212,58.48778545518288,21.628054517030957,7.349591485114204,7.827256792108038,4,4,461.6021579479534
24102,2212,116.70720106074711,0.0,B2,0,1,deuteron,1000010020,50.48848753139144,50.48848753139144,14.006012989556599,14.006012989556599,1,1,111.7386999556558
23349,2212,71.84157173541394,0.0,B2,0,0,proton,2212,74.44248158013482,41.66424490836236,10.976833537863117,11.113787257881748,2,1,221.02401349748317
26230,2212,91.26735803638007,0.0,B2,0,1,deuteron,1000010020,87.82128917333512,59.77132971404173,9.133577647941955,11.115977540953923,2,1,218.56444075437594
10194,2212,63.7451024166267,0.0,B4,2,1,deuteron,1000010020,72.01045525666888,47.61701717855324,10.586028876811065,10.869342713428086,2,2,225.39593286394026
29130,2212,81.18906337111942,0.0,B2,0,0,proton,2212,82.79426374397462,45.128015132638005,9.773902043750622,10.486519344488036,2,1,218.6919186236159
7517,2212,68.49141936936307,0.0,B4,2,1,deuteron,1000010020,87.16927883091424,62.5687467463863,10.713330094779451,11.029150503278563,2,2,223.68075502438853
16131,2212,153.2765589281752,0.0,B6,4,0,proton,2212,94.46806690887286,40.130782785321514,7.178226650506809,7.599445730546738,7,3,228.75420530348416
3540,2212,156.17864530165104,0.0,B8,6,0,proton,2212,81.86735887466878,38.722137195977545,7.101304933921662,7.713808809252107,4,4,463.31242333215033
16141,2212,79.23969927605476,0.0,B2,0,1,deuteron,1000010020,72.7457767761388,38.18414842014183,10.266686589327447,10.845888952194917,2,1,218.9695148284015
20765,2212,100.79723787185759,0.0,B2,0,1,deuteron,1000010020,54.2713544446068,54.2713544446068,12.64896911473986,12.64896911473986,1,1,109.75325623018712
26313,2212,95.41115170526041,0.0,B2,0,1,deuteron,1000010020,84.7450547992855,58.4613172004467,8.996132862477094,11.366802346192111,2,1,218.8112988729257
13734,2212,149.22183481018808,0.0,B2,0,0,proton,2212,50.31524936341164,13.38679988154186,7.24520152687186,7.397942212730498,10,2,110.8682631970315
11480,2212,158.6356587590576,0.0,B8,6,0,proton,2212,84.16496888982368,34.57606755777239,7.072892611449443,7.696338617045922,6,4,463.81931870887746
18645,2212,131.47284693610186,0.0,B6,4,0,proton,2212,50.27047323272806,22.237315144564576,7.71230308812372,8.078007265266224,3,3,345.9713103211461
19579,2212,139.38341631941148,0.0,B6,4,0,proton,2212,55.75984091889005,26.664524290689844,7.471945623089232,7.857832929801908,3,3,342.52538022747115
18480,2212,128.8767452226702,0.0,B6,4,0,proton,2212,58.015718127276614,27.51669702215805,7.755251142300717,8.14599222271105,3,3,346.5462742038055
1818,2212,67.42314686551623,0.0,B4,2,1,deuteron,1000010020,111.23121697121226,58.76977498867162,10.674022435706599,10.986498491752899,3,2,336.2073327131043
