light_yield_scale,material_depth_slope,saturation_smear_correction,train_res68_frac,train_bias_frac
1.02,0.020000000000000004,0.0,0.04883984144811116,-0.034257372378012595
0.9800000000000001,0.0,0.019999999999999997,0.04889858739609236,-0.03511964289675085
1.0,-0.04,0.0,0.04937833295918011,0.03368091883491158
1.06,0.0,0.0,0.0494169678504884,0.03435225804126376
0.9600000000000001,-0.020000000000000004,0.0,0.049855933842064805,-0.035628977567926066
1.08,0.039999999999999994,0.060000000000000005,0.0498728749034556,0.009022025687323977
1.04,0.039999999999999994,0.04,0.05011924587232096,-0.031696501696809154
0.9400000000000001,-0.08,0.019999999999999997,0.05035328301673565,0.03618971940103832
0.9400000000000001,-0.04,0.08,0.05041596174211662,-0.008563830268255806
1.0,0.0,0.08,0.05046065997514686,-0.004670075704769901
0.9800000000000001,0.0,0.060000000000000005,0.05070454006136574,-0.026997262915411834
1.04,0.039999999999999994,0.019999999999999997,0.05100532007737584,-0.037046841565107944
1.04,0.0,-0.04,0.051451013387936215,0.009810799708565694
1.08,0.06000000000000001,0.08,0.051533254397154164,-0.019970908424671252
1.02,-0.020000000000000004,-0.04,0.051752209466467664,0.01958549763109227
0.9600000000000001,-0.04,0.060000000000000005,0.05198247312221144,0.01005087614362431
0.9600000000000001,-0.06,-0.04,0.05226784444064804,0.01527543536798839
1.08,0.020000000000000004,-0.04,0.05228143253710811,0.017375737553463277
0.9800000000000001,-0.04,-0.04,0.0523858284324283,0.007966828919041982
1.04,0.039999999999999994,0.060000000000000005,0.052472960010645,-0.028349160449243543
0.92,-0.04,0.04,0.052839161529142094,-0.034912322799986566
1.02,0.0,0.060000000000000005,0.05290042531209773,0.012717134516612192
0.9400000000000001,-0.08,-0.04,0.05310525006965825,0.021441965422677824
0.9800000000000001,0.0,0.08,0.05330088229584077,-0.024576674190674393
0.92,-0.04,0.019999999999999997,0.0537671986317484,-0.04013012562731952
1.0,-0.020000000000000004,-0.04,0.05426189793337036,-0.00040637487147812635
0.9800000000000001,-0.04,0.04,0.05432664790375164,0.028028177886970918
0.92,-0.06,-0.02,0.05451374603322272,-0.025501444129838693
1.0,0.0,-0.02,0.05483007034250613,-0.0275014204385744
0.92,-0.04,0.060000000000000005,0.05489958906512106,-0.03203457702902665
1.04,0.0,0.04,0.05499654632979989,0.02943433239761474
1.08,0.06000000000000001,0.0,0.05501408960640328,-0.040453720508166896
1.04,0.039999999999999994,0.08,0.055015637064433395,-0.025512164975602266
1.06,0.0,-0.04,0.05505342210817744,0.0292302381644996
1.06,0.020000000000000004,-0.04,0.055143477988767654,-0.0014645538827121223
1.0,-0.04,-0.04,0.055153054546958166,0.02853758052963469
0.9800000000000001,-0.06,-0.02,0.05549636566717189,0.03805280951386762
0.92,-0.06,0.08,0.055617795824657784,-0.002261115186559825
0.92,-0.08,-0.04,0.055886468229310295,-0.00029084235227280726
1.0,0.020000000000000004,0.04,0.05668687506660827,-0.039418718580754505
1.06,0.0,0.019999999999999997,0.05670660186689048,0.043646100540249026
1.0,-0.04,0.019999999999999997,0.056737358597204024,0.04333681997030486
0.92,-0.04,0.08,0.05735156579453788,-0.02965821685829287
0.9800000000000001,-0.06,0.0,0.05744944028094113,0.04161847517060342
1.04,0.020000000000000004,0.08,0.0575359540800449,0.005109842729600526
0.9800000000000001,0.0,0.0,0.05753634727168681,-0.04371206332034105
1.06,0.039999999999999994,-0.02,0.05781700058824014,-0.030685236345529526
0.9400000000000001,-0.06,-0.04,0.057936458822164645,-0.005876136202178043
1.0,0.020000000000000004,0.019999999999999997,0.058024806568145786,-0.04466467254989986
1.04,-0.020000000000000004,-0.02,0.05818989597788898,0.04119736528778288
0.9400000000000001,-0.06,0.060000000000000005,0.058293857217512506,0.01693320570546128
1.0,0.020000000000000004,0.060000000000000005,0.05836335854941124,-0.036240442748179724
0.9800000000000001,-0.020000000000000004,0.08,0.05840949566930998,0.00447194150662116
1.02,0.0,-0.04,0.05875145410808997,-0.009608638747368205
0.9400000000000001,-0.020000000000000004,0.04,0.058872019261219176,-0.04179063640673909
0.9400000000000001,-0.04,-0.02,0.05894088327721554,-0.03166289749581836
1.04,0.039999999999999994,0.0,0.05968150827748134,-0.04563573947390513
0.9800000000000001,-0.06,-0.04,0.05968992330704536,0.036427006938154906
1.04,-0.020000000000000004,0.0,0.06013203679692288,0.04473527430141336
0.9400000000000001,-0.020000000000000004,0.019999999999999997,0.06017624477076736,-0.04697395054788436
0.9400000000000001,-0.020000000000000004,0.060000000000000005,0.060319376202051,-0.038901549558716886
1.06,0.020000000000000004,0.060000000000000005,0.06044884065584938,0.02158513068692957
1.0,0.020000000000000004,0.08,0.060749961668283274,-0.03354822814461474
0.9600000000000001,-0.04,-0.04,0.061348930653971526,-0.012603922691550824
1.04,-0.020000000000000004,-0.04,0.061396691517650294,0.039577370133662915
1.06,0.06000000000000001,0.04,0.061598379974088166,-0.04445153637899124
1.0,-0.020000000000000004,0.060000000000000005,0.06160291655902085,0.022445160043918215
0.9600000000000001,-0.06,0.04,0.06161342507309902,0.03551098628526962
1.08,0.039999999999999994,-0.04,0.06228235829630996,-0.013989241610347558
0.9600000000000001,-0.08,-0.02,0.06233650637599616,0.04480868709998419
0.9400000000000001,-0.020000000000000004,0.08,0.0625936999733293,-0.03652691324875117
0.92,-0.04,0.0,0.06260457549710903,-0.049013554671881294
1.06,0.06000000000000001,0.060000000000000005,0.06273228900421467,-0.041037840165042375
1.08,0.020000000000000004,0.04,0.06275861129452581,0.03742778393278526
1.06,0.06000000000000001,0.019999999999999997,0.0631570857004657,-0.04978220137502207
1.02,0.020000000000000004,-0.02,0.06330186581803603,-0.037609131822779224
0.92,-0.08,0.060000000000000005,0.06353844551991365,0.022623631605277708
0.9600000000000001,-0.08,0.0,0.06429288630016032,0.04840273519603698
1.08,0.039999999999999994,0.08,0.06435898251629565,0.011968136371489985
0.9600000000000001,-0.020000000000000004,-0.02,0.06460120750337714,-0.03889473973435423
0.9600000000000001,-0.08,-0.04,0.06460857545717293,0.04317477319762836
1.02,-0.020000000000000004,0.04,0.06469540195897355,0.03975909666502771
0.9800000000000001,-0.06,0.019999999999999997,0.06471161832009548,0.05137486216353976
1.06,0.06000000000000001,0.08,0.06510489566241132,-0.038119595305695836
1.04,0.020000000000000004,-0.04,0.0655716087369358,-0.02030484531888743
0.9800000000000001,-0.020000000000000004,-0.04,0.06561224310504361,-0.02039824737404852
0.9600000000000001,0.0,0.04,0.06584767344306461,-0.049752923940663205
0.9600000000000001,-0.04,0.08,0.06625347355633299,0.012530556321781256
0.9600000000000001,0.0,0.060000000000000005,0.06652872021287859,-0.046854461631423816
1.02,0.039999999999999994,0.04,0.06672029991624868,-0.050317722818024324
1.0,0.020000000000000004,0.0,0.0667556187693502,-0.05319350233138487
1.08,0.0,-0.02,0.06691314043105749,0.0502984659263397
1.02,0.0,0.08,0.06714528612657081,0.01523652278113467
1.02,0.039999999999999994,0.060000000000000005,0.06732749332263264,-0.047034753517527395
1.04,-0.020000000000000004,0.019999999999999997,0.06733458499375702,0.0544117993938301
0.9400000000000001,-0.08,0.04,0.06749352989373712,0.04181088802454341
0.9600000000000001,0.0,0.019999999999999997,0.06755746501121787,-0.05481107875600087
1.02,-0.04,-0.02,0.0679177614705165,0.05074877080241007
1.08,0.0,-0.04,0.06820316910048688,0.04864967662043358
1.02,0.039999999999999994,0.019999999999999997,0.06854660701035882,-0.05556517153500984
0.9600000000000001,0.0,0.08,0.06877049743871338,-0.04448327267657905
1.08,0.0,0.0,0.06881512559317476,0.05386833838166494
0.9400000000000001,-0.020000000000000004,0.0,0.06890022075337673,-0.05572004053526103
1.02,-0.04,-0.04,0.06905302642220831,0.04910833214022739
1.08,0.06000000000000001,-0.02,0.06932607102966458,-0.04383038823746494
1.02,0.039999999999999994,0.08,0.06957273067479089,-0.04425231564914839
0.9800000000000001,-0.04,0.060000000000000005,0.06965614661060997,0.03109360272994994
1.02,-0.04,0.0,0.06985176601478714,0.054354537211609925
1.04,0.0,0.060000000000000005,0.0704541662023544,0.03257433323262412
0.9600000000000001,-0.08,0.019999999999999997,0.07151611047608468,0.058236309175528383
0.9800000000000001,0.0,-0.02,0.07153869289852481,-0.046951392029802856
1.06,0.06000000000000001,0.0,0.07184715390267357,-0.05822309605431193
0.92,-0.06,-0.04,0.0721069148797109,-0.027027707772344478
1.0,0.0,-0.04,0.07219859341061276,-0.029028077203302284
0.9400000000000001,-0.06,0.08,0.07291894781835985,0.019428860570254072
1.0,-0.04,0.04,0.07329138054721539,0.049008344782623295
1.06,0.0,0.04,0.07329797130208493,0.049231146482184296
1.04,0.039999999999999994,-0.02,0.07338310084127929,-0.048974194150330747
0.9800000000000001,0.020000000000000004,0.060000000000000005,0.07423511367919752,-0.05551563389321598
0.9800000000000001,0.020000000000000004,0.04,0.07431039102369927,-0.05863034420913921
1.08,0.08,0.060000000000000005,0.07450429942917297,-0.05502899591413777
1.08,0.08,0.04,0.07457593964403157,-0.05843064409448818
1.06,0.039999999999999994,-0.04,0.07491447046956905,-0.032248700099044895
1.06,0.020000000000000004,0.08,0.07494729054366643,0.024438878166708408
1.08,0.0,0.019999999999999997,0.07573588475693942,0.06333753639949904
0.9800000000000001,0.020000000000000004,0.08,0.07620950794407275,-0.05287726358172238
0.9600000000000001,0.0,0.0,0.07622822746830242,-0.06322814366074223
1.0,-0.020000000000000004,0.08,0.07639879478531884,0.02497136888430724
0.9800000000000001,0.020000000000000004,0.019999999999999997,0.07639941629418545,-0.06377137909890182
0.9400000000000001,-0.04,-0.04,0.07641226596459506,-0.033174674302143534
1.08,0.08,0.08,0.07648869951975752,-0.052068022903292085
1.0,-0.06,-0.02,0.07652478935917911,0.05923756072843621
1.0,-0.06,-0.04,0.07660636131337926,0.05757857850832107
1.08,0.08,0.019999999999999997,0.07664348343241706,-0.06371424282189955
1.02,-0.04,0.019999999999999997,0.07668374970581751,0.06420355636971103
0.92,-0.04,-0.02,0.07697290019005672,-0.05226581457037536
0.9600000000000001,-0.06,0.060000000000000005,0.07717639425167971,0.03857008242259896
1.02,0.039999999999999994,0.0,0.07723067543467199,-0.06398889833017622
0.92,-0.020000000000000004,0.060000000000000005,0.07759324109033372,-0.05935045275959519
0.92,-0.020000000000000004,0.04,0.07777181879093346,-0.06217806967468072
1.04,0.06000000000000001,0.060000000000000005,0.07792185653621873,-0.059131465822305766
1.08,0.020000000000000004,0.060000000000000005,0.07811810771953388,0.0408603218319661
1.06,-0.020000000000000004,-0.04,0.07815942230520433,0.05956924263623323
1.04,0.06000000000000001,0.04,0.07816968825122393,-0.06248075267372728
1.06,-0.020000000000000004,-0.02,0.07822024714907125,0.06122039154331709
1.0,-0.06,0.0,0.07848014248085021,0.0628759950720441
0.92,-0.08,0.08,0.07857998813320619,0.02512268126268085
0.92,-0.020000000000000004,0.08,0.07926087192531579,-0.057026340626437244
1.04,0.06000000000000001,0.08,0.07963319799903615,-0.05626828218672057
0.92,-0.020000000000000004,0.019999999999999997,0.07973331569071328,-0.06725110053622718
1.0,0.020000000000000004,-0.02,0.08005439801463139,-0.056479541002724676
1.06,-0.020000000000000004,0.0,0.08019359748268112,0.06482633726874817
1.02,0.020000000000000004,-0.04,0.08025597156793629,-0.039145136755062634
1.02,-0.020000000000000004,0.060000000000000005,0.08035946427551213,0.042894063244796526
1.04,0.06000000000000001,0.019999999999999997,0.08037768869632479,-0.0677108390849274
0.9800000000000001,-0.06,0.04,0.08103035543884378,0.057084131832879366
0.9600000000000001,-0.020000000000000004,-0.04,0.08137268143301497,-0.04039011987661892
0.9400000000000001,-0.020000000000000004,-0.02,0.08250917530748379,-0.058917765989888626
0.9800000000000001,-0.08,-0.04,0.08346781115879831,0.0649075809725789
0.9400000000000001,-0.08,0.060000000000000005,0.08360248911169646,0.04485458011843581
1.04,-0.020000000000000004,0.04,0.08374973111699051,0.060146529932969664
1.0,0.039999999999999994,0.060000000000000005,0.0837498186946163,-0.06572034658581113
0.9800000000000001,-0.08,-0.02,0.08394810704416616,0.06657553474790054
0.9400000000000001,0.0,0.060000000000000005,0.0840211048626025,-0.06671166034743586
1.0,0.039999999999999994,0.04,0.08421147482738146,-0.06893894393923965
0.9400000000000001,0.0,0.04,0.08445662771299436,-0.06954973802523279
1.06,0.06000000000000001,-0.02,0.08479708372114826,-0.06153723289973412
1.0,-0.06,0.019999999999999997,0.08483337829143245,0.07283149200361179
1.0,0.039999999999999994,0.08,0.08490787651821678,-0.06299246632269452
0.9800000000000001,0.020000000000000004,0.0,0.08502939703467256,-0.07212963228475708
0.9400000000000001,0.0,0.08,0.0851501670882424,-0.06438987116248371
0.9800000000000001,-0.04,0.08,0.08516035666004364,0.03362494291181854
1.08,0.08,0.0,0.08527167114140952,-0.07201354773539262
0.9800000000000001,-0.08,0.0,0.08586731848164422,0.07024445884595437
1.08,0.06000000000000001,-0.04,0.08606352382734171,-0.04538753664225649
1.04,0.0,0.08,0.08609152542604524,0.035143121267039334
1.06,-0.020000000000000004,0.019999999999999997,0.08646738342307372,0.07468894938217299
1.0,0.039999999999999994,0.019999999999999997,0.08649862264192057,-0.07408350150491158
0.9400000000000001,0.0,0.019999999999999997,0.08666557508026163,-0.07450251461525081
1.04,-0.04,-0.04,0.08789907377223116,0.06967908375082
0.9600000000000001,-0.08,0.04,0.08814910619260942,0.06397707713144857
0.9800000000000001,0.0,-0.04,0.08816744781102033,-0.048447515659236176
0.92,-0.020000000000000004,0.0,0.08831105595618266,-0.07581110350259584
1.04,-0.04,-0.02,0.08852052890639416,0.07135168787696691
1.04,0.06000000000000001,0.0,0.08896468966574549,-0.0759924716004571
0.9600000000000001,0.0,-0.02,0.08915393725055816,-0.06640136362103138
1.0,-0.04,0.060000000000000005,0.08957871184644571,0.05213632931627527
1.06,0.0,0.060000000000000005,0.0896808145171772,0.052431531948636215
1.04,0.039999999999999994,-0.04,0.08980294379689002,-0.05050815858774202
1.02,0.039999999999999994,-0.02,0.08992644720677606,-0.06726315195513213
1.04,-0.04,0.0,0.09038697530745521,0.07502815558830811
1.06,0.08,0.060000000000000005,0.0904140629451957,-0.07252845895276483
1.06,0.08,0.08,0.09104451837706407,-0.06962231877545325
1.06,0.08,0.04,0.0910703454498802,-0.07586711364829385
0.9600000000000001,0.020000000000000004,0.060000000000000005,0.09195064725713702,-0.07479082503825243
0.9800000000000001,-0.08,0.019999999999999997,0.09216470486468578,0.08028289895001853
0.9600000000000001,0.020000000000000004,0.08,0.09246251107407255,-0.0722062990188301
1.08,0.0,0.04,0.09250021299742159,0.06902796056675385
0.9600000000000001,0.020000000000000004,0.04,0.09265473408621427,-0.07784196983752423
0.9600000000000001,-0.06,0.08,0.09283624942019038,0.04111883632706805
1.06,0.08,0.019999999999999997,0.09340704837902175,-0.08105286795482725
1.02,-0.04,0.04,0.09350980695133261,0.0699885116782758
0.92,-0.04,-0.04,0.09369509676173172,-0.05374542591273614
1.08,0.020000000000000004,0.08,0.09385868721501542,0.04376791360381613
1.02,0.06000000000000001,0.060000000000000005,0.0946467523882851,-0.0772250914795691
1.02,0.06000000000000001,0.08,0.0949735785048506,-0.07441696906774516
0.9600000000000001,0.020000000000000004,0.019999999999999997,0.09499482589004458,-0.08287808564790389
1.0,0.039999999999999994,0.0,0.09502646260484181,-0.08234205718644724
0.9400000000000001,0.0,0.0,0.09517351898566544,-0.08274422400114334
1.02,0.06000000000000001,0.04,0.09542617247022403,-0.08050996896846332
1.0,0.020000000000000004,-0.04,0.09627773828486437,-0.057985428191237844
1.02,-0.020000000000000004,0.08,0.09637568031432138,0.04547079626199341
1.04,-0.04,0.019999999999999997,0.0968185229395296,0.08507029276911703
1.02,-0.06,-0.04,0.09705196111781737,0.0787301500784876
0.9800000000000001,0.020000000000000004,-0.02,0.09749009605374878,-0.0753499501826701
1.08,-0.020000000000000004,-0.04,0.09764782046910662,0.07956111513880362
1.02,-0.06,-0.02,0.09768839800072211,0.08042231194300492
1.08,0.08,-0.02,0.09777441717502244,-0.07527209863961382
1.02,0.06000000000000001,0.019999999999999997,0.09780652731809637,-0.08563947679483269
0.9800000000000001,-0.06,0.060000000000000005,0.0978743180160308,0.06020695913973639
1.08,-0.020000000000000004,-0.02,0.09830842370962108,0.08124341779885139
0.9400000000000001,-0.020000000000000004,-0.04,0.09854737301575066,-0.06038199237918948
1.02,-0.06,0.0,0.09900963513603968,0.08413351497348501
1.08,-0.020000000000000004,0.0,0.0996191128835463,0.08491740023608299
0.9400000000000001,-0.08,0.08,0.09981710724671165,0.047407956942304444
1.04,-0.020000000000000004,0.060000000000000005,0.10063119754977559,0.0633429664456751
1.06,0.06000000000000001,-0.04,0.10083712431310818,-0.06306554522295542
0.92,-0.020000000000000004,-0.02,0.10104033306940456,-0.07894079224542291
1.04,0.06000000000000001,-0.02,0.10118070159229865,-0.07924407756200338
0.9800000000000001,0.039999999999999994,0.08,0.10120832968198036,-0.08173261699624057
0.9800000000000001,0.039999999999999994,0.060000000000000005,0.10123754182857596,-0.0844059396540949
1.06,0.08,0.0,0.1018387451291351,-0.089198482036589
0.9800000000000001,0.039999999999999994,0.04,0.10216388238419098,-0.08756016506045476
1.0,-0.06,0.04,0.10225090079774303,0.07865727738048894
0.92,0.0,0.08,0.10264025125360657,-0.08429646964838827
0.92,0.0,0.060000000000000005,0.10269205662615466,-0.08656885906344784
0.9600000000000001,0.020000000000000004,0.0,0.10343278910354205,-0.0910657622381294
0.92,0.0,0.04,0.10357876730217343,-0.08934655210980233
1.06,-0.020000000000000004,0.04,0.10403584650336957,0.08053396320091122
0.9800000000000001,0.039999999999999994,0.019999999999999997,0.10456072644004218,-0.09260183147481328
0.9600000000000001,-0.08,0.060000000000000005,0.10488652663337726,0.067085528631594
1.0,-0.08,-0.04,0.10508188653627411,0.08664038874752952
0.9600000000000001,0.0,-0.04,0.10512837512472982,-0.06786695411517017
1.0,-0.04,0.08,0.10566800058370789,0.05471932950185554
1.0,-0.08,-0.02,0.1057455572445504,0.0883423823958168
1.02,0.039999999999999994,-0.04,0.105768911011141,-0.06876761707643936
1.06,0.0,0.08,0.1058143889848362,0.05504971975294383
0.92,0.0,0.019999999999999997,0.10588283242798524,-0.09419395047450084
1.02,-0.06,0.019999999999999997,0.10604310496156841,0.09428812184368404
1.02,0.06000000000000001,0.0,0.10619334846281533,-0.09376184714660224
1.08,-0.020000000000000004,0.019999999999999997,0.10669744300496116,0.0949660993705158
1.04,0.08,0.08,0.10672910681723355,-0.08717661464761464
1.04,0.08,0.060000000000000005,0.10690445287727299,-0.09002792199139191
1.0,0.039999999999999994,-0.02,0.10696599271801002,-0.08555210975993346
1.0,-0.08,0.0,0.1070725038362303,0.0920861824958718
0.9400000000000001,0.0,-0.02,0.10734158227466997,-0.08585133521225988
1.04,0.08,0.04,0.10788881671494856,-0.09330358320209972
1.06,-0.04,-0.04,0.10853154566225345,0.09024983536141272
1.06,-0.04,-0.02,0.10918806725853412,0.09195460495152406
1.08,0.0,0.060000000000000005,0.10943267321214831,0.07228873066464814
0.9800000000000001,-0.08,0.04,0.10983604716834255,0.08614326623835374
0.9400000000000001,0.020000000000000004,0.08,0.10998776252603217,-0.09153533445593781
0.9400000000000001,0.020000000000000004,0.060000000000000005,0.11026780014036751,-0.09406601618328883
1.04,0.08,0.019999999999999997,0.110315611400379,-0.09839149308775508
1.02,-0.04,0.060000000000000005,0.11047066240068208,0.0731790559026009
1.06,-0.04,0.0,0.11057941719978032,0.09570177396500645
0.9400000000000001,0.020000000000000004,0.04,0.11127828829577059,-0.09705359546590908
1.0,0.06000000000000001,0.08,0.11152564151449469,-0.09256565594876973
1.0,0.06000000000000001,0.060000000000000005,0.11185063027091642,-0.09531871713683249
1.0,0.06000000000000001,0.04,0.11288413541236586,-0.09853918526319931
0.9800000000000001,0.039999999999999994,0.0,0.11289537565274307,-0.10069521604271825
0.9800000000000001,0.020000000000000004,-0.04,0.11303312793962735,-0.07682571962741296
1.08,0.08,-0.04,0.11316523706511243,-0.07678494594427354
1.06,0.08,-0.02,0.11349973805820965,-0.09239668940554686
0.9400000000000001,0.020000000000000004,0.019999999999999997,0.11367018429807947,-0.10198479219690584
0.9800000000000001,-0.06,0.08,0.11404608208187143,0.06280881208388203
1.0,-0.08,0.019999999999999997,0.11418816830341595,0.10232948872450874
0.92,0.0,0.0,0.11418957717818405,-0.10226030434154468
1.04,-0.04,0.04,0.11442864829349914,0.09096867857392812
0.9600000000000001,0.020000000000000004,-0.02,0.1151791225230599,-0.09422035936261564
1.0,0.06000000000000001,0.019999999999999997,0.11531401804812566,-0.10356811450473796
0.92,-0.020000000000000004,-0.04,0.11643026708066648,-0.08037386488175988
1.04,0.06000000000000001,-0.04,0.11651554051115712,-0.08074355380365444
1.04,-0.020000000000000004,0.08,0.11682458222243584,0.06597022363967964
1.02,0.06000000000000001,-0.02,0.11765769613281775,-0.09695092222427246
1.06,-0.04,0.019999999999999997,0.11768363295317114,0.10593702916852321
1.04,-0.06,-0.04,0.11827011958212312,0.09988172164865403
1.04,-0.06,-0.02,0.11829007543389593,0.10160706315757376
1.04,0.08,0.0,0.11858792255787026,-0.10638341633778552
0.9600000000000001,0.039999999999999994,0.08,0.11870341159200032,-0.1004727676697867
0.9600000000000001,0.039999999999999994,0.060000000000000005,0.11917261068636494,-0.10309153272237875
