run,group,event_index,eventno,evt,stave,stave_idx,amplitude_adc,peak_sample,baseline_adc,ceiling_adc,true_amplitude_adc,true_t50,is_saturated
35,sample_i_calib,23145,593412,3483,B6,2,2630.0,7,6938.0,3200.0,2630.0,4.726169586181641,0
35,sample_i_calib,23201,593468,3536,B2,0,4355.0,7,6740.0,4200.0,4355.0,5.60601806640625,1
35,sample_i_calib,23362,593629,3686,B2,0,4368.0,6,6740.0,2400.0,4368.0,4.8219780921936035,1
35,sample_i_calib,23401,593668,3720,B2,0,3820.0,7,6737.0,3200.0,3820.0,5.332330226898193,1
35,sample_i_calib,23469,593736,3784,B4,1,5196.5,8,7041.5,4200.0,5196.5,6.709701061248779,1
35,sample_i_calib,23527,593794,3835,B2,0,3366.5,6,6762.5,2400.0,3366.5,4.396817207336426,1
35,sample_i_calib,23602,593869,3901,B4,1,3043.5,9,7038.5,3200.0,3043.5,4.658054351806641,0
35,sample_i_calib,23602,593869,3901,B6,2,3995.5,6,6937.5,4200.0,3995.5,4.855243682861328,0
35,sample_i_calib,23716,593983,4006,B6,2,3666.5,7,6930.5,2400.0,3666.5,5.205369472503662,1
35,sample_i_calib,23724,593991,4014,B8,3,2153.5,7,6896.5,3200.0,2153.5,5.13991641998291,0
35,sample_i_calib,23798,594065,4080,B2,0,2852.5,9,6761.5,4200.0,2852.5,6.3923773765563965,0
35,sample_i_calib,23944,594211,4210,B6,2,2783.5,4,7599.5,2400.0,2783.5,2.4189224243164062,1
35,sample_i_calib,23969,594236,4232,B2,0,1465.0,8,6732.0,3200.0,1465.0,5.768365859985352,0
35,sample_i_calib,24016,594283,4276,B6,2,2297.5,7,6945.5,4200.0,2297.5,4.856953144073486,0
35,sample_i_calib,24016,594283,4276,B8,3,3408.0,6,6884.0,2400.0,3408.0,4.73602294921875,1
35,sample_i_calib,24077,594344,4331,B4,1,1791.0,6,7064.0,3200.0,1791.0,3.59316349029541,0
35,sample_i_calib,24077,594344,4331,B6,2,2771.5,6,6915.5,4200.0,2771.5,4.103095054626465,0
35,sample_i_calib,24077,594344,4331,B8,3,3864.5,5,6920.5,2400.0,3864.5,3.8394150733947754,1
35,sample_i_calib,24081,594348,4335,B4,1,2876.0,6,7050.0,3200.0,2876.0,4.219364643096924,0
35,sample_i_calib,24249,594516,4491,B6,2,1566.0,8,6936.0,4200.0,1566.0,5.9096479415893555,0
35,sample_i_calib,24260,594527,4501,B4,1,2088.0,6,9295.0,2400.0,2088.0,4.652144908905029,0
35,sample_i_calib,24373,594640,4609,B4,1,1310.5,7,7017.5,3200.0,1310.5,4.616146087646484,0
35,sample_i_calib,24396,594663,4630,B4,1,5222.5,6,7063.5,4200.0,5222.5,4.452149391174316,1
35,sample_i_calib,24398,594665,4632,B8,3,2164.5,8,6898.5,2400.0,2164.5,5.578703880310059,0
35,sample_i_calib,24439,594706,4670,B2,0,1642.0,7,6776.0,3200.0,1642.0,4.486656188964844,0
35,sample_i_calib,24447,594714,4678,B8,3,1796.5,7,6896.5,4200.0,1796.5,5.3271565437316895,0
35,sample_i_calib,24526,594793,4751,B4,1,3708.5,11,7023.5,2400.0,3708.5,9.779762268066406,1
35,sample_i_calib,24650,594917,4870,B2,0,4796.5,6,6735.5,3200.0,4796.5,4.677811145782471,1
35,sample_i_calib,24770,595037,4981,B8,3,1725.5,8,6899.5,4200.0,1725.5,5.641273498535156,0
35,sample_i_calib,24809,595076,5019,B6,2,3857.0,6,6932.0,2400.0,3857.0,4.234515190124512,1
35,sample_i_calib,24839,595106,5047,B6,2,4954.5,5,6917.5,3200.0,4954.5,3.9399614334106445,1
35,sample_i_calib,24855,595122,5063,B4,1,1801.0,7,7045.0,4200.0,1801.0,4.6491594314575195,0
35,sample_i_calib,24880,595147,5086,B4,1,4010.0,7,7048.0,2400.0,4010.0,5.429546356201172,1
35,sample_i_calib,24955,595222,5155,B2,0,3905.0,6,6737.0,3200.0,3905.0,4.462512016296387,1
35,sample_i_calib,24987,595254,5185,B2,0,5873.5,6,6794.5,4200.0,5873.5,4.183721542358398,1
35,sample_i_calib,24987,595254,5185,B4,1,1460.0,6,7062.0,2400.0,1460.0,3.2064056396484375,0
35,sample_i_calib,24987,595254,5185,B6,2,1498.0,6,6941.0,3200.0,1498.0,3.7650794982910156,0
35,sample_i_calib,24987,595254,5185,B8,3,2612.0,6,6887.0,4200.0,2612.0,3.7630057334899902,0
35,sample_i_calib,25067,595334,5259,B8,3,3099.5,10,6908.5,2400.0,3099.5,5.434887409210205,1
35,sample_i_calib,25289,595556,5471,B6,2,2945.5,8,6934.5,3200.0,2945.5,4.179358959197998,0
35,sample_i_calib,25416,595683,5585,B2,0,1957.0,8,6749.0,4200.0,1957.0,5.957010746002197,0
35,sample_i_calib,25622,595889,5777,B8,3,2085.5,8,6923.5,2400.0,2085.5,5.583230018615723,0
35,sample_i_calib,25659,595926,5811,B2,0,3047.0,6,6750.0,3200.0,3047.0,4.1270012855529785,0
35,sample_i_calib,25779,596046,5922,B2,0,3840.0,6,6731.0,4200.0,3840.0,4.526943206787109,0
35,sample_i_calib,25821,596088,5961,B4,1,4696.5,10,6995.5,2400.0,4696.5,8.06440258026123,1
35,sample_i_calib,25945,596212,6075,B2,0,2717.5,8,6735.5,3200.0,2717.5,5.692741394042969,0
35,sample_i_calib,25976,596243,6105,B4,1,3669.0,7,7018.0,4200.0,3669.0,5.377928733825684,0
35,sample_i_calib,26181,596448,6295,B6,2,3173.5,7,6905.5,2400.0,3173.5,5.614223003387451,1
35,sample_i_calib,26181,596448,6295,B8,3,3024.0,10,6915.0,3200.0,3024.0,5.815982341766357,0
35,sample_i_calib,26206,596473,6320,B6,2,2641.5,7,6959.5,4200.0,2641.5,5.021271705627441,0
35,sample_i_calib,26211,596478,6324,B2,0,2298.5,8,6754.5,2400.0,2298.5,6.115906715393066,0
35,sample_i_calib,26342,596609,6441,B6,2,1637.0,8,6923.0,3200.0,1637.0,5.264378547668457,0
35,sample_i_calib,26474,596741,6567,B2,0,3648.0,7,6732.0,4200.0,3648.0,5.591628551483154,0
35,sample_i_calib,26654,596921,6730,B6,2,3142.0,9,6932.0,2400.0,3142.0,7.310971736907959,1
35,sample_i_calib,26654,596921,6730,B8,3,3532.0,9,6895.0,3200.0,3532.0,7.2393293380737305,1
35,sample_i_calib,26655,596922,6731,B4,1,2714.0,7,7016.0,4200.0,2714.0,4.502470970153809,0
35,sample_i_calib,26760,597027,6824,B6,2,3197.5,6,6911.5,2400.0,3197.5,4.764908313751221,1
35,sample_i_calib,26760,597027,6824,B8,3,2599.0,7,6930.0,3200.0,2599.0,5.114084720611572,0
35,sample_i_calib,26821,597088,6881,B6,2,3957.5,7,6955.5,4200.0,3957.5,5.613213539123535,0
35,sample_i_calib,26846,597113,6905,B4,1,3670.5,7,7031.5,2400.0,3670.5,5.352988243103027,1
35,sample_i_calib,26846,597113,6905,B6,2,1414.5,9,6955.5,3200.0,1414.5,6.341125965118408,0
35,sample_i_calib,26970,597237,7022,B6,2,2952.0,7,6920.0,4200.0,2952.0,5.3072662353515625,0
35,sample_i_calib,27026,597293,7073,B2,0,3860.0,6,6736.0,2400.0,3860.0,4.8265252113342285,1
35,sample_i_calib,27106,597373,7149,B2,0,1944.5,7,6752.5,3200.0,1944.5,4.696308612823486,0
35,sample_i_calib,27220,597487,7256,B6,2,3020.0,5,7050.0,4200.0,3020.0,3.083920478820801,0
35,sample_i_calib,27351,597618,7381,B4,1,5226.0,5,7019.0,2400.0,5226.0,3.315727710723877,1
35,sample_i_calib,27355,597622,7385,B4,1,3351.5,4,7268.5,3200.0,3351.5,2.718435525894165,1
35,sample_i_calib,27355,597622,7385,B6,2,1961.5,6,6989.5,4200.0,1961.5,3.684192180633545,0
35,sample_i_calib,27389,597656,7418,B6,2,3101.0,4,7613.0,2400.0,3101.0,2.431755542755127,1
36,sample_i_calib,60,598113,7838,B4,1,4018.0,4,7703.0,3200.0,4018.0,2.464566946029663,1
36,sample_i_calib,70,598123,7846,B4,1,2475.5,6,7041.5,4200.0,2475.5,3.7480218410491943,0
36,sample_i_calib,80,598133,7856,B4,1,3120.5,5,6998.5,2400.0,3120.5,3.5086095333099365,1
36,sample_i_calib,128,598181,7901,B4,1,1315.0,8,7039.0,3200.0,1315.0,5.37221097946167,0
36,sample_i_calib,190,598243,7956,B8,3,1628.5,8,6921.5,4200.0,1628.5,5.251409530639648,0
36,sample_i_calib,265,598318,8025,B4,1,3155.5,6,7008.5,2400.0,3155.5,4.495781421661377,1
36,sample_i_calib,468,598521,8224,B8,3,2072.0,11,6907.0,3200.0,2072.0,9.015267372131348,0
36,sample_i_calib,609,598662,8358,B2,0,5983.5,6,6791.5,4200.0,5983.5,4.183161735534668,1
36,sample_i_calib,677,598730,8423,B2,0,2573.0,6,6746.0,2400.0,2573.0,4.396234512329102,1
36,sample_i_calib,721,598774,8463,B2,0,6866.5,6,6746.5,3200.0,6866.5,4.514145851135254,1
36,sample_i_calib,760,598813,8500,B8,3,3226.0,11,6883.0,4200.0,3226.0,9.67906379699707,0
36,sample_i_calib,777,598830,8514,B2,0,3159.5,7,6779.5,2400.0,3159.5,5.195392608642578,1
36,sample_i_calib,825,598878,8561,B6,2,2504.0,7,6924.0,3200.0,2504.0,4.665116310119629,0
36,sample_i_calib,830,598883,8566,B4,1,4940.5,5,7028.5,4200.0,4940.5,3.9877545833587646,1
36,sample_i_calib,926,598979,8654,B2,0,2955.5,8,6739.5,2400.0,2955.5,6.018904209136963,1
36,sample_i_calib,1065,599118,8787,B2,0,4103.5,6,6743.5,3200.0,4103.5,4.551152229309082,1
36,sample_i_calib,1200,599253,8907,B2,0,4654.5,10,6769.5,4200.0,4654.5,8.983705520629883,1
36,sample_i_calib,1213,599266,8920,B2,0,1721.5,7,6746.5,2400.0,1721.5,5.014566898345947,0
36,sample_i_calib,1344,599397,9039,B6,2,5464.5,10,6913.5,3200.0,5464.5,8.266108512878418,1
36,sample_i_calib,1378,599431,9072,B4,1,2296.5,6,7033.5,4200.0,2296.5,4.067840576171875,0
36,sample_i_calib,1378,599431,9072,B6,2,1898.5,7,6927.5,2400.0,1898.5,4.585019111633301,0
36,sample_i_calib,1378,599431,9072,B8,3,3353.0,6,6908.0,3200.0,3353.0,4.29524040222168,1
36,sample_i_calib,1425,599478,9118,B2,0,3386.0,7,6780.0,4200.0,3386.0,5.497002601623535,0
36,sample_i_calib,1518,599571,9204,B2,0,2976.0,7,6753.0,2400.0,2976.0,4.852100849151611,1
36,sample_i_calib,1599,599652,9280,B2,0,3621.5,6,6739.5,3200.0,3621.5,4.2457380294799805,1
36,sample_i_calib,1635,599688,9312,B2,0,3846.0,6,6819.0,4200.0,3846.0,4.6248273849487305,0
36,sample_i_calib,1724,599777,9399,B2,0,4371.5,6,6723.5,2400.0,4371.5,4.901092052459717,1
36,sample_i_calib,1740,599793,9413,B2,0,5782.0,6,6768.0,3200.0,5782.0,4.890864849090576,1
36,sample_i_calib,1751,599804,9422,B4,1,3793.5,5,6997.5,4200.0,3793.5,3.957479953765869,0
36,sample_i_calib,1755,599808,9426,B2,0,1505.5,8,6750.5,2400.0,1505.5,5.769623279571533,0
36,sample_i_calib,1830,599883,9494,B2,0,2940.5,8,6748.5,3200.0,2940.5,5.6016035079956055,0
36,sample_i_calib,2025,600078,9677,B4,1,5132.5,6,7034.5,4200.0,5132.5,4.954061031341553,1
36,sample_i_calib,2132,600185,9772,B4,1,3767.5,5,7018.5,2400.0,3767.5,3.5320563316345215,1
36,sample_i_calib,2147,600200,9783,B6,2,2693.5,7,6925.5,3200.0,2693.5,5.3376545906066895,0
36,sample_i_calib,2147,600200,9783,B8,3,3641.0,6,6935.0,4200.0,3641.0,5.074949264526367,0
36,sample_i_calib,2196,600249,9828,B4,1,2633.0,4,7726.0,2400.0,2633.0,2.3860626220703125,1
36,sample_i_calib,2196,600249,9828,B6,2,4079.0,4,7385.0,3200.0,4079.0,2.5279431343078613,1
36,sample_i_calib,2371,600424,9994,B2,0,6349.5,6,6768.5,4200.0,6349.5,4.614365100860596,1
36,sample_i_calib,2383,600436,10005,B4,1,3921.0,6,7008.0,2400.0,3921.0,4.770559787750244,1
36,sample_i_calib,2488,600541,10105,B6,2,4378.0,6,6907.0,3200.0,4378.0,4.230194091796875,1
36,sample_i_calib,2496,600549,10112,B2,0,5480.5,6,6742.5,4200.0,5480.5,4.6357526779174805,1
36,sample_i_calib,2615,600668,10220,B4,1,3003.5,8,7012.5,2400.0,3003.5,4.075194835662842,1
36,sample_i_calib,2765,600818,10348,B2,0,3844.5,6,6747.5,3200.0,3844.5,4.646885395050049,1
36,sample_i_calib,2786,600839,10369,B4,1,5011.5,6,7009.5,4200.0,5011.5,4.523916244506836,1
36,sample_i_calib,2801,600854,10382,B2,0,5917.5,6,6750.5,2400.0,5917.5,4.795107841491699,1
36,sample_i_calib,2911,600964,10482,B4,1,3226.5,5,6991.5,3200.0,3226.5,3.6450655460357666,1
36,sample_i_calib,2913,600966,10484,B8,3,3229.0,10,6893.0,4200.0,3229.0,4.6724138259887695,0
36,sample_i_calib,2933,600986,10502,B4,1,3117.5,4,7371.5,2400.0,3117.5,2.631436586380005,1
36,sample_i_calib,2941,600994,10508,B4,1,2980.0,10,7016.0,3200.0,2980.0,5.899269104003906,0
36,sample_i_calib,2997,601050,10561,B4,1,3054.5,4,7186.5,4200.0,3054.5,2.8325674533843994,0
36,sample_i_calib,2997,601050,10561,B6,2,3519.0,5,6954.0,2400.0,3519.0,3.3149948120117188,1
36,sample_i_calib,3028,601081,10590,B4,1,2131.5,5,7088.5,3200.0,2131.5,3.320634126663208,0
36,sample_i_calib,3055,601108,10615,B4,1,2906.5,9,6987.5,4200.0,2906.5,5.411634922027588,0
36,sample_i_calib,3055,601108,10615,B6,2,3961.0,7,6908.0,2400.0,3961.0,5.623752117156982,1
36,sample_i_calib,3143,601196,10700,B6,2,3627.5,6,6924.5,3200.0,3627.5,4.256407260894775,1
36,sample_i_calib,3145,601198,10702,B2,0,4594.0,5,6755.0,4200.0,4594.0,3.6670420169830322,1
36,sample_i_calib,3282,601335,10826,B6,2,1679.0,4,7684.0,2400.0,1679.0,2.3824164867401123,0
36,sample_i_calib,3282,601335,10826,B8,3,2065.0,7,8038.0,3200.0,2065.0,2.2136785984039307,0
36,sample_i_calib,3403,601456,10935,B6,2,2780.0,8,6915.0,4200.0,2780.0,5.629513263702393,0
36,sample_i_calib,3559,601612,11083,B4,1,4067.0,6,7017.0,2400.0,4067.0,4.666446685791016,1
36,sample_i_calib,3568,601621,11091,B2,0,1996.0,8,6779.0,3200.0,1996.0,5.325192928314209,0
36,sample_i_calib,3667,601720,11178,B6,2,4158.0,7,6950.0,4200.0,4158.0,5.989968299865723,0
36,sample_i_calib,3668,601721,11179,B4,1,2622.5,7,7023.5,2400.0,2622.5,4.550263404846191,1
36,sample_i_calib,3883,601936,11388,B6,2,3641.5,6,6915.5,3200.0,3641.5,4.149628639221191,1
36,sample_i_calib,4122,602175,11611,B4,1,2572.5,6,7026.5,4200.0,2572.5,3.825050115585327,0
36,sample_i_calib,4293,602346,11771,B2,0,1454.5,8,6741.5,2400.0,1454.5,5.251605033874512,0
36,sample_i_calib,4331,602384,11803,B6,2,3972.5,11,6940.5,3200.0,3972.5,10.046904563903809,1
36,sample_i_calib,4517,602570,11977,B4,1,4193.0,5,7017.0,4200.0,4193.0,3.4510064125061035,0
36,sample_i_calib,4727,602780,12173,B4,1,2253.0,7,7038.0,2400.0,2253.0,5.283366680145264,0
36,sample_i_calib,4746,602799,12190,B8,3,3296.0,6,6902.0,3200.0,3296.0,4.6639580726623535,1
36,sample_i_calib,4788,602841,12229,B4,1,2743.0,8,7049.0,4200.0,2743.0,4.550648212432861,0
36,sample_i_calib,4788,602841,12229,B6,2,3721.5,6,6905.5,2400.0,3721.5,4.89839506149292,1
36,sample_i_calib,4830,602883,12268,B6,2,3219.5,9,6930.5,3200.0,3219.5,7.638888835906982,1
36,sample_i_calib,4843,602896,12279,B4,1,2814.0,8,7011.0,4200.0,2814.0,5.9225921630859375,0
36,sample_i_calib,4897,602950,12328,B2,0,4177.5,6,6746.5,2400.0,4177.5,4.56185245513916,1
36,sample_i_calib,4924,602977,12352,B8,3,1566.0,5,6916.0,3200.0,1566.0,3.370542526245117,0
36,sample_i_calib,4932,602985,12359,B4,1,2090.0,11,7006.0,4200.0,2090.0,8.991515159606934,0
36,sample_i_calib,4932,602985,12359,B6,2,2552.5,11,6920.5,2400.0,2552.5,9.355680465698242,1
36,sample_i_calib,4932,602985,12359,B8,3,3474.0,11,6935.0,3200.0,3474.0,9.244131088256836,1
36,sample_i_calib,4981,603034,12405,B2,0,5423.0,6,6744.0,4200.0,5423.0,4.299006938934326,1
36,sample_i_calib,5013,603066,12435,B4,1,1839.5,10,7034.5,2400.0,1839.5,7.8398542404174805,0
36,sample_i_calib,5013,603066,12435,B6,2,1659.0,11,6922.0,3200.0,1659.0,8.26475715637207,0
36,sample_i_calib,5013,603066,12435,B8,3,2707.5,10,6896.5,4200.0,2707.5,8.151622772216797,0
36,sample_i_calib,5015,603068,12437,B4,1,1859.5,7,7016.5,2400.0,1859.5,4.29639196395874,0
36,sample_i_calib,5071,603124,12482,B4,1,3214.0,5,7029.0,3200.0,3214.0,3.3268792629241943,1
36,sample_i_calib,5075,603128,12486,B2,0,4102.0,7,6749.0,4200.0,4102.0,5.3375701904296875,0
36,sample_i_calib,5279,603332,12677,B2,0,6238.0,6,6762.0,2400.0,6238.0,4.780667304992676,1
36,sample_i_calib,5317,603370,12713,B6,2,1317.5,7,6963.5,3200.0,1317.5,4.541810512542725,0
36,sample_i_calib,5331,603384,12727,B6,2,2766.5,7,6977.5,4200.0,2766.5,4.590160846710205,0
36,sample_i_calib,5420,603473,12811,B2,0,6550.0,5,6738.0,2400.0,6550.0,3.8591549396514893,1
36,sample_i_calib,5457,603510,12846,B6,2,2905.5,8,6936.5,3200.0,2905.5,5.6211957931518555,0
36,sample_i_calib,5557,603610,12945,B2,0,4835.0,7,6760.0,4200.0,4835.0,5.3264641761779785,1
36,sample_i_calib,5640,603693,13017,B8,3,1825.0,8,6909.0,2400.0,1825.0,5.898584842681885,0
36,sample_i_calib,5644,603697,13021,B6,2,2679.5,6,6939.5,3200.0,2679.5,4.170585632324219,0
36,sample_i_calib,5695,603748,13072,B4,1,3241.0,8,7027.0,4200.0,3241.0,6.134500980377197,0
36,sample_i_calib,5695,603748,13072,B6,2,2280.0,9,6931.0,2400.0,2280.0,6.835721969604492,0
36,sample_i_calib,5788,603841,13160,B4,1,3225.5,5,7013.5,3200.0,3225.5,3.5634026527404785,1
36,sample_i_calib,5788,603841,13160,B6,2,3628.0,5,6908.0,4200.0,3628.0,3.8991403579711914,0
36,sample_i_calib,5836,603889,13204,B4,1,1721.5,9,7018.5,2400.0,1721.5,6.987188816070557,0
36,sample_i_calib,5967,604020,13329,B4,1,3075.5,9,7022.5,3200.0,3075.5,4.750712871551514,0
36,sample_i_calib,5998,604051,13358,B2,0,5507.0,5,6770.0,4200.0,5507.0,3.758857250213623,1
36,sample_i_calib,6043,604096,13401,B6,2,2520.0,7,6965.0,2400.0,2520.0,5.11439847946167,1
36,sample_i_calib,6043,604096,13401,B8,3,2970.0,7,6881.0,3200.0,2970.0,5.041419982910156,0
36,sample_i_calib,6115,604168,13470,B4,1,3083.0,10,6992.0,4200.0,3083.0,5.333673477172852,0
36,sample_i_calib,6115,604168,13470,B6,2,3374.5,7,6973.5,2400.0,3374.5,5.50354528427124,1
36,sample_i_calib,6273,604326,13611,B4,1,4471.0,11,6987.0,3200.0,4471.0,9.465760231018066,1
36,sample_i_calib,6304,604357,13637,B4,1,6884.5,6,7031.5,4200.0,6884.5,4.55216121673584,1
36,sample_i_calib,6402,604455,13729,B2,0,3425.5,6,6766.5,2400.0,3425.5,4.615604400634766,1
36,sample_i_calib,6429,604482,13755,B2,0,4285.5,6,6736.5,3200.0,4285.5,4.663646221160889,1
36,sample_i_calib,6485,604538,13807,B6,2,2478.5,11,6914.5,4200.0,2478.5,8.275079727172852,0
36,sample_i_calib,6518,604571,13837,B2,0,5172.5,6,6765.5,2400.0,5172.5,4.573265552520752,1
36,sample_i_calib,6524,604577,13843,B2,0,2927.5,6,6773.5,3200.0,2927.5,4.421081066131592,0
36,sample_i_calib,6556,604609,13871,B6,2,1536.5,7,6899.5,4200.0,1536.5,4.752902984619141,0
36,sample_i_calib,6966,605019,14247,B6,2,3453.5,9,6938.5,2400.0,3453.5,7.581890106201172,1
36,sample_i_calib,7020,605073,14297,B2,0,4568.5,6,6898.5,3200.0,4568.5,4.640591144561768,1
36,sample_i_calib,7083,605136,14354,B4,1,3657.0,5,7011.0,4200.0,3657.0,3.7975478172302246,0
36,sample_i_calib,7190,605243,14454,B6,2,2045.0,11,6934.0,2400.0,2045.0,9.003192901611328,0
36,sample_i_calib,7212,605265,14473,B4,1,5172.5,6,7015.5,3200.0,5172.5,4.656327724456787,1
36,sample_i_calib,7379,605432,14626,B2,0,6721.0,7,6723.0,4200.0,6721.0,5.341629981994629,1
36,sample_i_calib,7453,605506,14696,B2,0,3711.5,5,6766.5,2400.0,3711.5,4.060379981994629,1
36,sample_i_calib,7557,605610,14797,B2,0,3976.0,7,6739.0,3200.0,3976.0,5.415632724761963,1
36,sample_i_calib,7633,605686,14868,B4,1,3035.5,11,7064.5,4200.0,3035.5,9.516584396362305,0
36,sample_i_calib,7649,605702,14882,B8,3,3128.0,10,6932.0,2400.0,3128.0,5.350641250610352,1
36,sample_i_calib,7674,605727,14904,B2,0,5458.5,6,6739.5,3200.0,5458.5,4.993979454040527,1
36,sample_i_calib,7708,605761,14936,B4,1,3137.5,9,7023.5,4200.0,3137.5,4.175920486450195,0
36,sample_i_calib,7730,605783,14956,B2,0,4471.0,7,6742.0,2400.0,4471.0,5.381683349609375,1
36,sample_i_calib,7879,605932,15097,B4,1,1944.0,9,7041.0,3200.0,1944.0,6.785006999969482,0
36,sample_i_calib,7879,605932,15097,B6,2,2120.0,9,6923.0,4200.0,2120.0,6.996555805206299,0
36,sample_i_calib,7885,605938,15102,B2,0,3163.0,8,6726.0,2400.0,3163.0,5.867259979248047,1
36,sample_i_calib,7932,605985,15143,B4,1,2753.5,6,7004.5,3200.0,2753.5,3.6833200454711914,0
36,sample_i_calib,7948,606001,15157,B6,2,3723.5,11,6924.5,4200.0,3723.5,9.298673629760742,0
36,sample_i_calib,7956,606009,15164,B4,1,3084.5,4,7485.5,2400.0,3084.5,2.5609118938446045,1
36,sample_i_calib,7993,606046,15199,B6,2,3180.5,7,6934.5,3200.0,3180.5,5.1479105949401855,0
36,sample_i_calib,8056,606109,15256,B4,1,2769.5,9,7064.5,4200.0,2769.5,5.6533308029174805,0
36,sample_i_calib,8095,606148,15295,B8,3,3942.0,11,6910.0,2400.0,3942.0,9.473184585571289,1
36,sample_i_calib,8100,606153,15298,B2,0,2599.5,7,6763.5,3200.0,2599.5,5.042954444885254,0
36,sample_i_calib,8117,606170,15314,B2,0,2587.5,7,6741.5,4200.0,2587.5,5.379437446594238,0
36,sample_i_calib,8246,606299,15438,B4,1,2137.0,7,7072.0,2400.0,2137.0,4.5820207595825195,0
36,sample_i_calib,8246,606299,15438,B6,2,2930.5,7,6960.5,3200.0,2930.5,4.75822639465332,0
36,sample_i_calib,8246,606299,15438,B8,3,3497.0,6,6912.0,4200.0,3497.0,4.484969615936279,0
36,sample_i_calib,8304,606357,15491,B8,3,1451.5,8,6964.5,2400.0,1451.5,5.675541400909424,0
36,sample_i_calib,8328,606382,15516,B4,1,2191.0,7,7013.0,3200.0,2191.0,4.387187957763672,0
36,sample_i_calib,8328,606382,15516,B6,2,2485.0,7,6900.0,4200.0,2485.0,5.150048732757568,0
36,sample_i_calib,8328,606382,15516,B8,3,5182.5,6,6894.5,2400.0,5182.5,4.393609046936035,1
36,sample_i_calib,8358,606412,15545,B2,0,3661.5,7,6730.5,3200.0,3661.5,5.686063766479492,1
36,sample_i_calib,8380,606434,15565,B8,3,2669.5,8,6912.5,4200.0,2669.5,5.470693588256836,0
36,sample_i_calib,8395,606449,15578,B2,0,4151.5,6,6748.5,2400.0,4151.5,4.209528923034668,1
36,sample_i_calib,8412,606466,15593,B4,1,2921.0,7,7058.0,3200.0,2921.0,5.262781143188477,0
36,sample_i_calib,8412,606466,15593,B6,2,3923.0,7,6910.0,4200.0,3923.0,5.471935749053955,0
36,sample_i_calib,8416,606470,15597,B2,0,4228.5,6,6768.5,2400.0,4228.5,4.4685163497924805,1
36,sample_i_calib,8448,606502,15629,B2,0,4160.5,6,6750.5,3200.0,4160.5,4.904290676116943,1
36,sample_i_calib,8470,606524,15651,B8,3,2219.5,9,6891.5,4200.0,2219.5,6.594257354736328,0
36,sample_i_calib,8607,606661,15777,B6,2,1819.0,4,7853.0,2400.0,1819.0,2.3133270740509033,0
36,sample_i_calib,8673,606727,15837,B4,1,2834.5,10,7025.5,3200.0,2834.5,6.606739521026611,0
36,sample_i_calib,8673,606727,15837,B6,2,3273.0,9,6943.0,4200.0,3273.0,7.21169376373291,0
36,sample_i_calib,8686,606740,15849,B2,0,4824.0,6,6743.0,2400.0,4824.0,4.4447712898254395,1
36,sample_i_calib,8687,606741,15850,B6,2,4997.0,6,6922.0,3200.0,4997.0,4.5530619621276855,1
36,sample_i_calib,8703,606757,15864,B4,1,4936.5,4,7854.5,4200.0,4936.5,2.455364465713501,1
36,sample_i_calib,8712,606766,15872,B4,1,5917.0,5,7029.0,2400.0,5917.0,3.672901153564453,1
36,sample_i_calib,8741,606795,15901,B6,2,1926.0,7,6927.0,3200.0,1926.0,4.882883071899414,0
36,sample_i_calib,8741,606795,15901,B8,3,1720.0,8,6895.0,4200.0,1720.0,5.138988971710205,0
36,sample_i_calib,8878,606932,16032,B2,0,3701.5,6,6770.5,2400.0,3701.5,4.130429267883301,1
36,sample_i_calib,8900,606954,16049,B2,0,6768.0,5,6787.0,3200.0,6768.0,4.177842617034912,1
36,sample_i_calib,9041,607095,16176,B2,0,6921.0,7,6751.0,4200.0,6921.0,5.149646759033203,1
36,sample_i_calib,9097,607151,16226,B2,0,5878.5,6,6758.5,2400.0,5878.5,4.380239009857178,1
36,sample_i_calib,9406,607460,166,B2,0,6842.0,4,6981.0,3200.0,6842.0,2.739846706390381,1
36,sample_i_calib,9634,607688,379,B6,2,3318.0,6,6906.0,4200.0,3318.0,4.341713905334473,0
36,sample_i_calib,9634,607688,379,B8,3,3412.5,6,6966.5,2400.0,3412.5,4.448201656341553,1
36,sample_i_calib,9659,607713,400,B2,0,6532.0,6,6744.0,3200.0,6532.0,4.712637901306152,1
36,sample_i_calib,9788,607842,518,B4,1,4290.0,5,7006.0,4200.0,4290.0,3.589630126953125,1
36,sample_i_calib,9796,607850,526,B6,2,3229.0,7,6936.0,2400.0,3229.0,5.3245086669921875,1
36,sample_i_calib,9812,607866,540,B4,1,1934.0,8,7007.0,3200.0,1934.0,5.529585838317871,0
36,sample_i_calib,9812,607866,540,B6,2,2459.0,8,6926.0,4200.0,2459.0,5.808994293212891,0
36,sample_i_calib,9812,607866,540,B8,3,4662.5,7,6886.5,2400.0,4662.5,5.4615068435668945,1
36,sample_i_calib,9893,607947,619,B6,2,1928.0,7,6930.0,3200.0,1928.0,4.93557071685791,0
36,sample_i_calib,9966,608020,689,B2,0,6617.5,7,6749.5,4200.0,6617.5,5.39794397354126,1
36,sample_i_calib,10015,608069,735,B2,0,5183.5,5,6740.5,2400.0,5183.5,3.8015098571777344,1
36,sample_i_calib,10105,608159,851,B2,0,3969.5,4,7153.5,3200.0,3969.5,2.5988306999206543,1
36,sample_i_calib,10108,608162,854,B4,1,3503.0,5,7034.0,4200.0,3503.0,3.45108962059021,0
