rep,traditional_res68,ml_res68,ml_minus_traditional_res68,traditional_depth_violation_rate,ml_depth_violation_rate
45,0.02061622276591564,0.023837428107510793,0.0032212053415951528,0.0,0.0
46,0.02162456004337882,0.02646516202899764,0.004840601985618823,0.0,0.0
47,0.021892850681384038,0.026899417063441147,0.005006566382057109,0.0,0.0
48,0.01999523043622486,0.023606682494809336,0.003611452058584475,0.0,0.0
49,0.021067046883087494,0.023742127229045798,0.0026750803459583035,0.0,0.0
50,0.0216947611337309,0.02593458782685651,0.004239826693125608,0.0,0.0
51,0.02079044230348806,0.023629954648820412,0.002839512345332352,0.0,0.0
52,0.020425274628280764,0.023863880267356172,0.003438605639075408,0.0,0.0
53,0.020380966017789482,0.022502890323892005,0.0021219243061025225,0.0,0.0
54,0.0218401642395756,0.0274335240604263,0.005593359820850699,0.0,0.0
55,0.021976937533025417,0.025154112604427042,0.003177175071401625,0.0,0.0
56,0.021663628973353725,0.026888207934650687,0.005224578961296963,0.0,0.0
57,0.022057570418944804,0.02534532821987213,0.0032877578009273267,0.0,0.0
58,0.021417784015802244,0.02381666282798512,0.0023988788121828766,0.0,0.0
59,0.021604345304681964,0.025237614901689933,0.003633269597007969,0.0,0.0
60,0.02031368305267673,0.023438295322906644,0.0031246122702299137,0.0,0.0
61,0.02152004192534356,0.02601811892470508,0.004498076999361521,0.0,0.0
62,0.021214512431429883,0.02600533155743369,0.004790819126003806,0.0,0.0
63,0.021631294456806845,0.026331102544041234,0.00469980808723439,0.0,0.0
64,0.02124188223011131,0.026128680450158752,0.004886798220047443,0.0,0.0
65,0.0220996845704901,0.025286209645160866,0.003186525074670765,0.0,0.0
66,0.02144063404888798,0.02575296460679629,0.0043123305579083095,0.0,0.0
67,0.022026632549713224,0.026018570845876526,0.003991938296163303,0.0,0.0
68,0.02164676783559455,0.026398602604408843,0.004751834768814293,0.0,0.0
69,0.02116542141134162,0.025457772646090945,0.004292351234749324,0.0,0.0
70,0.021766088643679866,0.027112032298187424,0.005345943654507558,0.0,0.0
71,0.019934356555682282,0.023730410020079355,0.0037960534643970735,0.0,0.0
72,0.02198288618485295,0.026288713410471776,0.004305827225618827,0.0,0.0
73,0.02168926995803043,0.02581395788167689,0.00412468792364646,0.0,0.0
74,0.02028094103846959,0.02429597164036565,0.00401503060189606,0.0,0.0
75,0.02156464818869029,0.02575579301751324,0.004191144828822949,0.0,0.0
76,0.021799994370509716,0.02511846851935188,0.0033184741488421626,0.0,0.0
77,0.021635106387403513,0.025515459743255517,0.0038803533558520037,0.0,0.0
78,0.02066242040210115,0.02294160405094698,0.002279183648845832,0.0,0.0
79,0.020512668863160912,0.024187128459932268,0.003674459596771356,0.0,0.0
80,0.021233525238734657,0.02363896716895272,0.0024054419302180635,0.0,0.0
81,0.019468938142602123,0.022807121102249712,0.003338182959647589,0.0,0.0
82,0.02288814405310048,0.02709979788880457,0.0042116538357040885,0.0,0.0
83,0.022113988003857356,0.025295413041341256,0.0031814250374838995,0.0,0.0
84,0.02137971423974661,0.02456753897618754,0.0031878247364409314,0.0,0.0
85,0.01965330751250105,0.023886712431379364,0.004233404918878313,0.0,0.0
86,0.022102375559411587,0.02586694327676882,0.0037645677173572326,0.0,0.0
87,0.022174043588883675,0.027504201729526608,0.005330158140642933,0.0,0.0
88,0.020800919570028508,0.023348787369685545,0.0025478677996570373,0.0,0.0
89,0.022100793822863615,0.027507954773621307,0.0054071609507576925,0.0,0.0
90,0.021686316950550417,0.027114464802555038,0.005428147852004621,0.0,0.0
91,0.02187020187700386,0.02330075351803347,0.00143055164102961,0.0,0.0
92,0.02059029851627545,0.02477038498480255,0.004180086468527102,0.0,0.0
93,0.020689039372350043,0.02467790539138582,0.003988866019035777,0.0,0.0
94,0.021817435680706678,0.0253035957058243,0.003486160025117622,0.0,0.0
95,0.021783621058376498,0.024976774003521836,0.003193152945145338,0.0,0.0
96,0.021726935508189438,0.025990824508271886,0.004263889000082448,0.0,0.0
97,0.021088687404569713,0.02518954689075681,0.004100859486187096,0.0,0.0
98,0.02074734570853252,0.024028160797477032,0.003280815088944511,0.0,0.0
99,0.02126742505201777,0.022196761878195175,0.0009293368261774036,0.0,0.0
100,0.020853361188266063,0.023213232063839153,0.0023598708755730897,0.0,0.0
101,0.021890681766308977,0.02664521272763366,0.004754530961324683,0.0,0.0
102,0.020130098403276984,0.02496199484959523,0.004831896446318245,0.0,0.0
103,0.022117287468194604,0.026572070017608303,0.0044547825494136994,0.0,0.0
104,0.020138150837541002,0.02456688954558918,0.004428738708048177,0.0,0.0
105,0.021784085203681414,0.02674000021765176,0.004955915013970347,0.0,0.0
106,0.020564274946151425,0.0242122274407099,0.0036479524945584735,0.0,0.0
107,0.02237200642807977,0.026986216277599732,0.004614209849519962,0.0,0.0
108,0.020905603280723616,0.024428649558698848,0.0035230462779752315,0.0,0.0
109,0.019298008265252464,0.023072179861537406,0.0037741715962849413,0.0,0.0
110,0.02149459821702257,0.02533690180893079,0.0038423035919082187,0.0,0.0
111,0.02092635227490678,0.02511408350131545,0.00418773122640867,0.0,0.0
112,0.019793612717051188,0.023220837200370676,0.003427224483319488,0.0,0.0
113,0.02061117059791615,0.02392070262599692,0.003309532028080771,0.0,0.0
114,0.01939832704294959,0.021935279979921698,0.002536952936972106,0.0,0.0
115,0.021004719356466275,0.02320055837855807,0.002195839022091795,0.0,0.0
116,0.020773872504965117,0.0232234091326802,0.0024495366277150835,0.0,0.0
117,0.022332701949511945,0.027182004613298755,0.00484930266378681,0.0,0.0
118,0.020481932861547918,0.024219424056098417,0.0037374911945504997,0.0,0.0
119,0.021521119608066377,0.02512977302443137,0.0036086534163649944,0.0,0.0
120,0.019881382448875804,0.023711178719559287,0.0038297962706834825,0.0,0.0
121,0.021860333112616707,0.026948343029409013,0.005088009916792306,0.0,0.0
122,0.020923136899392326,0.02564301373943666,0.004719876840044334,0.0,0.0
123,0.02156140377820855,0.02471455991181668,0.003153156133608132,0.0,0.0
124,0.021517178554496846,0.025161710661133267,0.003644532106636421,0.0,0.0
125,0.0206348024165175,0.023035483474723353,0.002400681058205855,0.0,0.0
126,0.02189435092527743,0.02330782515630633,0.0014134742310288988,0.0,0.0
127,0.02153042580268539,0.025724479112126365,0.004194053309440976,0.0,0.0
128,0.02108357084888718,0.024877574089295036,0.0037940032404078575,0.0,0.0
129,0.021059003117723657,0.023543350734756587,0.0024843476170329296,0.0,0.0
130,0.021741518171313607,0.026863334772537273,0.005121816601223666,0.0,0.0
131,0.021714411214177345,0.024264086026659144,0.002549674812481799,0.0,0.0
132,0.020941671470233732,0.023723617221755085,0.002781945751521353,0.0,0.0
133,0.02168496580792457,0.023613092282890276,0.0019281264749657044,0.0,0.0
134,0.022898060229462894,0.028974067768346937,0.006076007538884043,0.0,0.0
135,0.02129631256867076,0.025545698730814886,0.004249386162144125,0.0,0.0
136,0.021046276181414206,0.02368650054335439,0.0026402243619401827,0.0,0.0
137,0.021108925950377416,0.02550850154891708,0.004399575598539665,0.0,0.0
138,0.02099944619744547,0.024908222723665798,0.003908776526220327,0.0,0.0
139,0.020227060766808486,0.024258688174311545,0.0040316274075030585,0.0,0.0
140,0.020908485078358484,0.024312931966024503,0.003404446887666019,0.0,0.0
141,0.020707253503394765,0.0240540487587034,0.003346795255308635,0.0,0.0
142,0.02096150021971309,0.024072820094208507,0.0031113198744954183,0.0,0.0
143,0.02130884423857584,0.02470956949297963,0.00340072525440379,0.0,0.0
144,0.021032022755320456,0.024848250638332937,0.003816227883012481,0.0,0.0
145,0.02076781042557388,0.02621915968339933,0.00545134925782545,0.0,0.0
146,0.021320576798793758,0.025869171477524912,0.004548594678731154,0.0,0.0
147,0.0215705732043343,0.02595923540848227,0.004388662204147971,0.0,0.0
148,0.021249965367862465,0.023620616183393138,0.0023706508155306727,0.0,0.0
149,0.0198163296605192,0.02327263126326792,0.003456301602748721,0.0,0.0
150,0.021825889409809254,0.02423095869474956,0.0024050692849403067,0.0,0.0
151,0.02067561716725094,0.023382002537850635,0.0027063853705996954,0.0,0.0
152,0.021967868836369656,0.028008679210266747,0.006040810373897091,0.0,0.0
153,0.021078875629282574,0.023781903040901227,0.0027030274116186526,0.0,0.0
154,0.021039423667032812,0.024045055604844868,0.0030056319378120554,0.0,0.0
155,0.02221905931042893,0.027753787882108878,0.005534728571679949,0.0,0.0
156,0.02063803044533108,0.024794078162277494,0.004156047716946415,0.0,0.0
157,0.02089436771531572,0.023974992909036638,0.003080625193720918,0.0,0.0
158,0.02154515823253084,0.024942382933536494,0.0033972247010056536,0.0,0.0
159,0.02133741187721523,0.02427800230334483,0.0029405904261295968,0.0,0.0
160,0.020989303800679635,0.02351242826841422,0.0025231244677345853,0.0,0.0
161,0.02172271039800166,0.024779374177203984,0.0030566637792023253,0.0,0.0
162,0.020944158158884587,0.024303831797331116,0.003359673638446529,0.0,0.0
163,0.019502163164063904,0.023289191951698165,0.003787028787634261,0.0,0.0
164,0.021797463821431218,0.026805177287702996,0.005007713466271779,0.0,0.0
165,0.022228492459093974,0.025952728746430523,0.003724236287336549,0.0,0.0
166,0.02235176986772767,0.02943838024631172,0.00708661037858405,0.0,0.0
167,0.01958187858848061,0.02238641354331485,0.0028045349548342403,0.0,0.0
168,0.020554656901960934,0.02430666379907517,0.0037520068971142358,0.0,0.0
169,0.021554193737866042,0.024288961974379714,0.0027347682365136718,0.0,0.0
170,0.02122210307234756,0.025160987570321012,0.003938884497973451,0.0,0.0
171,0.02029724202160866,0.023527063439585955,0.003229821417977296,0.0,0.0
172,0.02090850653253778,0.023852791838855542,0.0029442853063177607,0.0,0.0
173,0.02200811543041549,0.026703322005151096,0.004695206574735607,0.0,0.0
174,0.022340353724432934,0.026716107156745102,0.004375753432312168,0.0,0.0
175,0.022672964637267316,0.02756566652237443,0.004892701885107115,0.0,0.0
176,0.021934563164846915,0.02707181881621497,0.005137255651368057,0.0,0.0
177,0.021510575245369486,0.026978705118153475,0.00546812987278399,0.0,0.0
178,0.021343691157074806,0.02411423918707667,0.0027705480300018633,0.0,0.0
179,0.02162873786645065,0.024648350478423287,0.003019612611972637,0.0,0.0
180,0.021340377666356804,0.02478559911660338,0.003445221450246578,0.0,0.0
181,0.02129120502727038,0.022439003751565677,0.0011477987242952958,0.0,0.0
182,0.01974403837700603,0.0232975274805039,0.00355348910349787,0.0,0.0
183,0.022440052158897546,0.02850269857435568,0.006062646415458135,0.0,0.0
184,0.020389524774905705,0.023763883178503056,0.003374358403597351,0.0,0.0
185,0.021648776254196464,0.025834522352696315,0.004185746098499851,0.0,0.0
186,0.02148632945686527,0.025352311227327087,0.003865981770461817,0.0,0.0
187,0.021216535594597113,0.026031359592760882,0.00481482399816377,0.0,0.0
188,0.020816370425486973,0.023299359950664907,0.002482989525177934,0.0,0.0
189,0.02079944867416376,0.02363345690796376,0.002834008233799999,0.0,0.0
190,0.021666208286911307,0.02479819680115943,0.003131988514248122,0.0,0.0
191,0.022165162181668394,0.025835953057156583,0.003670790875488189,0.0,0.0
192,0.02139808444062005,0.022760551987078246,0.0013624675464581973,0.0,0.0
193,0.021063080798889508,0.02598122548836985,0.004918144689480344,0.0,0.0
194,0.020132157554281428,0.02320153176497277,0.0030693742106913426,0.0,0.0
195,0.020930983817322057,0.023409117935740846,0.0024781341184187886,0.0,0.0
196,0.02188436245728766,0.027082065020081543,0.005197702562793883,0.0,0.0
197,0.02071109172638383,0.025669911666241642,0.004958819939857813,0.0,0.0
198,0.02099232680822408,0.0241701011017329,0.003177774293508819,0.0,0.0
199,0.02168921131137902,0.026739258689511745,0.005050047378132725,0.0,0.0
200,0.0223268680647364,0.027784392465638994,0.005457524400902594,0.0,0.0
201,0.020599074653128244,0.024657328117651423,0.004058253464523178,0.0,0.0
202,0.02131779930358801,0.025335244077713204,0.004017444774125193,0.0,0.0
203,0.022019471008049147,0.02663830452833737,0.0046188335202882215,0.0,0.0
204,0.021744874887539904,0.026140923538890967,0.004396048651351063,0.0,0.0
205,0.021439349184946964,0.026134629431190676,0.0046952802462437125,0.0,0.0
206,0.020713487448807247,0.023335108226566245,0.0026216207777589977,0.0,0.0
207,0.020791831005305204,0.025383371903721447,0.004591540898416242,0.0,0.0
208,0.021617569219407586,0.02629844049123609,0.004680871271828504,0.0,0.0
209,0.02219130551004928,0.02687917280920739,0.00468786729915811,0.0,0.0
210,0.02202592677107244,0.023185988763199033,0.0011600619921265931,0.0,0.0
211,0.022025880950263827,0.027155578461939264,0.005129697511675437,0.0,0.0
212,0.020078134639411462,0.024587073086302456,0.0045089384468909935,0.0,0.0
213,0.021655165827631988,0.023795349675388624,0.002140183847756636,0.0,0.0
214,0.022194834570172975,0.025575846604505736,0.0033810120343327615,0.0,0.0
215,0.022122341048722675,0.026505673971220545,0.00438333292249787,0.0,0.0
216,0.021560956777718854,0.02471990472838334,0.003158947950664487,0.0,0.0
217,0.020327561814744193,0.02357682907925205,0.0032492672645078567,0.0,0.0
218,0.021064603943376236,0.025377603166958192,0.004312999223581956,0.0,0.0
219,0.021447579363350046,0.024137566970472965,0.0026899876071229192,0.0,0.0
220,0.020677087952329247,0.024803713643468624,0.004126625691139377,0.0,0.0
221,0.020791186495233302,0.024434845121323507,0.003643658626090205,0.0,0.0
222,0.019283062891896175,0.023601303362684962,0.004318240470788787,0.0,0.0
223,0.021462567045758968,0.026764268662820983,0.005301701617062015,0.0,0.0
224,0.020561569363534975,0.022861135504769627,0.002299566141234652,0.0,0.0
225,0.021144421689847332,0.02556065984668253,0.004416238156835197,0.0,0.0
226,0.021381654643855497,0.024609985121102018,0.0032283304772465216,0.0,0.0
227,0.02076916459490841,0.023264870813561777,0.0024957062186533666,0.0,0.0
228,0.0207245036948441,0.023848174983118975,0.003123671288274874,0.0,0.0
229,0.02232678550339147,0.026025146408732998,0.0036983609053415287,0.0,0.0
230,0.021876140439853656,0.02447229843707946,0.0025961579972258036,0.0,0.0
231,0.021235200032753622,0.025972501619337916,0.004737301586584294,0.0,0.0
232,0.02057183442400143,0.023190373189444884,0.0026185387654434553,0.0,0.0
233,0.022126760838567985,0.02752672219107185,0.005399961352503865,0.0,0.0
234,0.0217204647321505,0.027305112319337237,0.005584647587186738,0.0,0.0
235,0.021470804924912202,0.026641097973761588,0.005170293048849386,0.0,0.0
236,0.021064389635411684,0.02432690231613072,0.0032625126807190354,0.0,0.0
237,0.021409347536506022,0.02478027584343503,0.0033709283069290087,0.0,0.0
238,0.02051948217644344,0.02481949752514942,0.0043000153487059815,0.0,0.0
239,0.021383284305831578,0.02434809326114452,0.0029648089553129427,0.0,0.0
240,0.02088979594888492,0.024129808996628747,0.003240013047743826,0.0,0.0
241,0.019985559454944526,0.024705897387414206,0.004720337932469679,0.0,0.0
242,0.021455218225219345,0.025099950509810703,0.0036447322845913586,0.0,0.0
243,0.021148015127400114,0.02380432863533623,0.002656313507936117,0.0,0.0
244,0.02148921431944822,0.025202419454685654,0.003713205135237433,0.0,0.0
245,0.021194155118954332,0.02428632510049001,0.003092169981535678,0.0,0.0
246,0.021343412925505595,0.024864378166456733,0.0035209652409511384,0.0,0.0
247,0.02125424707749492,0.024394538265201125,0.0031402911877062047,0.0,0.0
248,0.02227969425475846,0.026481138183543262,0.004201443928784802,0.0,0.0
249,0.02121384357487661,0.024840241181898173,0.0036263976070215614,0.0,0.0
250,0.023142016373453637,0.028920820997754844,0.0057788046243012064,0.0,0.0
251,0.02124619323434204,0.026188972091013632,0.004942778856671593,0.0,0.0
252,0.022374331258784026,0.02787989028522064,0.0055055590264366135,0.0,0.0
253,0.022160544415832234,0.02565776372615646,0.0034972193103242274,0.0,0.0
254,0.020746028290351194,0.023804797465455756,0.003058769175104562,0.0,0.0
255,0.020681621567517145,0.024701424595587766,0.004019803028070621,0.0,0.0
256,0.020865297695379478,0.025160987570321012,0.004295689874941534,0.0,0.0
257,0.021299076831049313,0.024701469562887,0.0034023927318376883,0.0,0.0
258,0.022193258116633616,0.028656961550491123,0.006463703433857507,0.0,0.0
259,0.021634742831899402,0.026045009289000384,0.0044102664571009816,0.0,0.0
260,0.021132742088186364,0.026175440414213196,0.005042698326026832,0.0,0.0
261,0.02185401824722103,0.025400600821657293,0.003546582574436262,0.0,0.0
262,0.02150623267277011,0.024885329957176964,0.0033790972844068533,0.0,0.0
263,0.021001920356226084,0.02575425456402764,0.004752334207801558,0.0,0.0
264,0.02074841992417479,0.025051981508035993,0.004303561583861203,0.0,0.0
265,0.02153942369853219,0.02576664077135735,0.004227217072825161,0.0,0.0
266,0.02101371707123387,0.024686128508725584,0.0036724114374917134,0.0,0.0
267,0.02136964785191127,0.025439553007795025,0.004069905155883756,0.0,0.0
268,0.020278896769933292,0.024565967958474207,0.0042870711885409155,0.0,0.0
269,0.02284126118839876,0.028448939497298497,0.005607678308899737,0.0,0.0
270,0.02195939380744414,0.023910620852810392,0.0019512270453662522,0.0,0.0
271,0.021087091969697862,0.02414631382698112,0.003059221857283259,0.0,0.0
272,0.021540695791418256,0.02465251210955109,0.0031118163181328325,0.0,0.0
273,0.02004061878200617,0.02303897964113965,0.002998360859133478,0.0,0.0
274,0.022073861953643276,0.026699399929265323,0.0046255379756220474,0.0,0.0
275,0.021617924910304637,0.024938828600226868,0.0033209036899222305,0.0,0.0
276,0.02043558759863693,0.023800885033295686,0.0033652974346587566,0.0,0.0
277,0.021474034182089964,0.024667410820532424,0.00319337663844246,0.0,0.0
278,0.020842519872757773,0.02452366470515177,0.0036811448323939983,0.0,0.0
279,0.02061020693032501,0.024366467555219852,0.0037562606248948416,0.0,0.0
280,0.02111753745420897,0.026088450709628567,0.004970913255419596,0.0,0.0
281,0.021138404070635733,0.02572513159011999,0.0045867275194842565,0.0,0.0
282,0.022518021530477456,0.0285414802220268,0.0060234586915493445,0.0,0.0
283,0.019755664746268515,0.02441935697127441,0.004663692225005896,0.0,0.0
284,0.0207403593865993,0.024449764597455754,0.0037094052108564528,0.0,0.0
285,0.021267812177068916,0.025023444400876373,0.003755632223807457,0.0,0.0
286,0.021499533501706435,0.025941712157080164,0.004442178655373729,0.0,0.0
287,0.02086688423076208,0.023370268688493005,0.002503384457730927,0.0,0.0
288,0.021328962039874392,0.02447151574181314,0.0031425537019387495,0.0,0.0
289,0.02129631256867076,0.02553920851337894,0.00424289594470818,0.0,0.0
290,0.01993726950030696,0.022718184727442192,0.0027809152271352326,0.0,0.0
291,0.020799775514719843,0.02434320564779503,0.0035434301330751865,0.0,0.0
292,0.020307354733271395,0.025089432075058475,0.0047820773417870804,0.0,0.0
293,0.02213663243664886,0.027209728122502105,0.005073095685853245,0.0,0.0
294,0.020750874154971656,0.024566782022426077,0.003815907867454421,0.0,0.0
295,0.02089370002634542,0.025814497598445736,0.004920797572100316,0.0,0.0
296,0.021942361102377555,0.026404683666242126,0.004462322563864571,0.0,0.0
297,0.02148957098402045,0.022962081216061248,0.001472510232040796,0.0,0.0
298,0.02108703554648743,0.02392906122138184,0.0028420256748944127,0.0,0.0
299,0.02211068631454309,0.027431748540756952,0.0053210622262138615,0.0,0.0
300,0.022080617854128917,0.026807475295106766,0.004726857440977849,0.0,0.0
301,0.020719539397048233,0.024980847635642754,0.004261308238594521,0.0,0.0
302,0.02067093685374536,0.02458250976549596,0.003911572911750601,0.0,0.0
303,0.02138668813575273,0.024909693365113728,0.003523005229360998,0.0,0.0
304,0.020833840264281756,0.025882957581069198,0.005049117316787442,0.0,0.0
305,0.020352312459157564,0.024465695511537735,0.004113383052380171,0.0,0.0
306,0.021055255799397352,0.0239268810098105,0.002871625210413148,0.0,0.0
307,0.02075372455592733,0.023450055371630186,0.002696330815702856,0.0,0.0
308,0.020651319869705264,0.023762182257661912,0.0031108623879566484,0.0,0.0
309,0.02239539270452053,0.026099374418546706,0.003703981714026177,0.0,0.0
310,0.020848246112805502,0.024283746054428075,0.003435499941622573,0.0,0.0
311,0.021127233736053217,0.02458527209659612,0.003458038360542901,0.0,0.0
312,0.022320092022625675,0.02626116476172,0.003941072739094324,0.0,0.0
313,0.01953678212834778,0.022913613664466682,0.003376831536118903,0.0,0.0
314,0.021525705173906628,0.02315377140108917,0.001628066227182541,0.0,0.0
315,0.0217065812798376,0.025971257175313296,0.004264675895475696,0.0,0.0
316,0.021505240950719973,0.025256151922672075,0.003750910971952102,0.0,0.0
317,0.021241894122251706,0.023613092282890276,0.00237119816063857,0.0,0.0
318,0.021652193969244584,0.02691864068045019,0.005266446711205606,0.0,0.0
319,0.02158491709616875,0.025793219684352893,0.004208302588184144,0.0,0.0
320,0.021195190789667775,0.02677078061217474,0.005575589822506964,0.0,0.0
321,0.020821491431174885,0.024037560251355967,0.003216068820181082,0.0,0.0
322,0.021486092933462025,0.025682436163455225,0.0041963432299932,0.0,0.0
323,0.02110772173522293,0.022600700071353584,0.0014929783361306535,0.0,0.0
324,0.022370330123084,0.02741828991404373,0.005047959790959733,0.0,0.0
325,0.02185028064912139,0.026514248389931418,0.004663967740810029,0.0,0.0
326,0.02111038208339074,0.02399891712117404,0.002888535037783302,0.0,0.0
327,0.020109257300229673,0.024811061281909824,0.004701803981680151,0.0,0.0
328,0.021199099151516607,0.024442303595363157,0.0032432044438465493,0.0,0.0
329,0.0215738073438433,0.025666265000669607,0.004092457656826306,0.0,0.0
330,0.02131162983664485,0.02530631367571862,0.003994683839073771,0.0,0.0
331,0.020330702008434162,0.02313653927812018,0.0028058372696860186,0.0,0.0
332,0.02194981484295084,0.026343699190347125,0.004393884347396286,0.0,0.0
333,0.02134008043148963,0.025658675629274853,0.004318595197785224,0.0,0.0
334,0.020260583348770674,0.024853628012743007,0.004593044663972333,0.0,0.0
335,0.020720717475555064,0.023822592968472767,0.0031018754929177036,0.0,0.0
336,0.019250283646633014,0.02158815213081576,0.002337868484182746,0.0,0.0
337,0.02164987585132766,0.02548469259213723,0.0038348167408095712,0.0,0.0
338,0.02021483702428386,0.023649724250165153,0.003434887225881294,0.0,0.0
339,0.02037376479322387,0.024826988177153345,0.004453223383929474,0.0,0.0
340,0.020420353580867346,0.024256341978651928,0.0038359883977845816,0.0,0.0
341,0.0217833932401771,0.027282867837128234,0.005499474596951135,0.0,0.0
342,0.019763051337229675,0.02413526466757134,0.0043722133303416635,0.0,0.0
343,0.02063171310708356,0.02385599119105664,0.003224278083973079,0.0,0.0
344,0.020171706349297217,0.022905077802476935,0.0027333714531797178,0.0,0.0
345,0.020577561641243428,0.023956778326175272,0.0033792166849318447,0.0,0.0
346,0.02197350677675472,0.026780097056107975,0.004806590279353255,0.0,0.0
347,0.02208818986920167,0.02651284209316931,0.004424652223967641,0.0,0.0
348,0.019955218002044046,0.023516784841800895,0.0035615668397568495,0.0,0.0
349,0.020959720598761056,0.025314408727543425,0.004354688128782369,0.0,0.0
350,0.02161173671788054,0.026393596355656496,0.0047818596377759565,0.0,0.0
351,0.02159076721918737,0.025763950516026847,0.004173183296839477,0.0,0.0
352,0.02111375604964779,0.02412193220001556,0.003008176150367768,0.0,0.0
353,0.02243545123551049,0.02665531861425743,0.004219867378746939,0.0,0.0
354,0.022818679111371795,0.029805077636891497,0.006986398525519702,0.0,0.0
355,0.02095795083046206,0.0237709573919057,0.0028130065614436414,0.0,0.0
356,0.02001025261555715,0.024427423052159593,0.004417170436602443,0.0,0.0
357,0.02255453232058678,0.027934801208907595,0.005380268888320813,0.0,0.0
358,0.021868307685196858,0.027625093514725512,0.0057567858295286545,0.0,0.0
359,0.021540695791418256,0.025312011341576283,0.0037713155501580276,0.0,0.0
360,0.02234580073755254,0.026904882461610206,0.0045590817240576675,0.0,0.0
361,0.021156758614409445,0.023535651050136386,0.002378892435726941,0.0,0.0
362,0.02081204991142833,0.024362890584058983,0.003550840672630652,0.0,0.0
363,0.02126802077463078,0.025164830323058923,0.003896809548428141,0.0,0.0
364,0.021835683278389546,0.027265839073631736,0.0054301557952421906,0.0,0.0
365,0.02092528701446419,0.02504935111690445,0.004124064102440258,0.0,0.0
366,0.020757937193505965,0.02359562150447387,0.0028376843109679042,0.0,0.0
367,0.021677539186470286,0.02541990985049467,0.0037423706640243824,0.0,0.0
368,0.021701496649371745,0.025868374572434828,0.004166877923063084,0.0,0.0
369,0.021086880252852026,0.025781848076925757,0.004694967824073731,0.0,0.0
370,0.021524894861934582,0.02511728969587813,0.0035923948339435484,0.0,0.0
