split_name,method,n,runs,auc,purity,efficiency,false_positive_rate,boundary_width_q90_q10,auc_ci_low,auc_ci_high,purity_ci_low,purity_ci_high,efficiency_ci_low,efficiency_ci_high,false_positive_rate_ci_low,false_positive_rate_ci_high,boundary_width_q90_q10_ci_low,boundary_width_q90_q10_ci_high,run
particle_heldout,1d_cnn,1759,33,0.800003054181174,0.4049520766773163,0.9476635514018692,0.6086601307189542,0.5101664006710052,0.7733481806104116,0.8288503067511134,0.355964467091042,0.45871284444106,0.9117871124334482,0.9672606429959372,0.5626382577649056,0.6564371410992618,0.49342271365225304,0.5190855293720958,
particle_heldout,1d_cnn,47,1,0.9190476190476191,0.3333333333333333,1.0,0.6857142857142857,0.4562081605195998,,,,,,,,,,,31.0
particle_heldout,1d_cnn,43,1,0.8787878787878788,0.37037037037037035,1.0,0.5151515151515151,0.48220831751823423,,,,,,,,,,,32.0
particle_heldout,1d_cnn,50,1,0.981029810298103,0.34615384615384615,1.0,0.4146341463414634,0.47870262265205377,,,,,,,,,,,33.0
particle_heldout,1d_cnn,45,1,0.8684210526315789,0.21875,1.0,0.6578947368421053,0.4620621263980864,,,,,,,,,,,34.0
particle_heldout,1d_cnn,48,1,0.703125,0.1935483870967742,0.75,0.625,0.5018276631832123,,,,,,,,,,,35.0
particle_heldout,1d_cnn,37,1,0.6900000000000001,0.4,0.8333333333333334,0.6,0.49816939234733576,,,,,,,,,,,36.0
particle_heldout,1d_cnn,75,1,0.831766917293233,0.4090909090909091,0.9473684210526315,0.4642857142857143,0.5134522080421449,,,,,,,,,,,37.0
particle_heldout,1d_cnn,62,1,0.6681547619047619,0.2894736842105263,0.7857142857142857,0.5625,0.5027997940778731,,,,,,,,,,,39.0
particle_heldout,1d_cnn,49,1,0.558974358974359,0.23076923076923078,0.6,0.5128205128205128,0.5002840995788574,,,,,,,,,,,40.0
particle_heldout,1d_cnn,50,1,0.8484848484848484,0.1875,1.0,0.5909090909090909,0.45885619670152655,,,,,,,,,,,41.0
particle_heldout,1d_cnn,69,1,0.7782805429864253,0.3076923076923077,0.9411764705882353,0.6923076923076923,0.5118861794471741,,,,,,,,,,,42.0
