split_name,endpoint,stratum_axis,method,winner_method,n_strata,stratum_metric_span,worst_stratum,interpretation
particle_heldout,pulse_shape_harmonics,saturation_flag,spectral_transformer_new,gradient_boosted_trees,2,0.6921819806239395,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,saturation_flag,1d_cnn,gradient_boosted_trees,2,0.6613496092176296,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,saturation_flag,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,2,0.600970912899847,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,saturation_flag,spectral_transformer_new,gradient_boosted_trees,2,0.5808049311094996,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,pulse_shape_bin,1d_cnn,gradient_boosted_trees,2,0.5771988487548778,low_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,pulse_shape_bin,spectral_transformer_new,gradient_boosted_trees,2,0.5712468177156323,low_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,pulse_shape_bin,spectral_transformer_new,gradient_boosted_trees,2,0.5384519834905112,mid_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,saturation_flag,ridge,gradient_boosted_trees,2,0.4996777052614615,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,timing_residual_bin,1d_cnn,gradient_boosted_trees,3,0.4493598083803081,timing_tail,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,saturation_flag,1d_cnn,gradient_boosted_trees,2,0.4318761535861211,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,tail_amplitude_bin,ridge,gradient_boosted_trees,2,0.426070374200123,tail_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,timing_residual_bin,spectral_transformer_new,gradient_boosted_trees,3,0.3875754527498529,timing_tail,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,timing_residual_bin,mlp,gradient_boosted_trees,3,0.37967032967032965,timing_tail,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,energy_bin,spectral_transformer_new,gradient_boosted_trees,3,0.36860962670897884,energy_low,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,saturation_flag,mlp,gradient_boosted_trees,2,0.3624196277495769,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,energy_bin,spectral_transformer_new,gradient_boosted_trees,3,0.35996838196902026,energy_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,pedestal_history_bin,mlp,gradient_boosted_trees,3,0.3392129230179274,pedestal_memory,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,tail_amplitude_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,2,0.3276199253697792,tail_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,pulse_shape_bin,spectral_transformer_new,gradient_boosted_trees,2,0.3219133965188439,low_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,pulse_shape_bin,1d_cnn,gradient_boosted_trees,2,0.3029661549255953,low_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,pulse_shape_bin,mlp,gradient_boosted_trees,2,0.3022391212505281,mid_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,pedestal_history_bin,1d_cnn,gradient_boosted_trees,3,0.30164222030486043,pedestal_memory,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,timing_residual_bin,ridge,gradient_boosted_trees,3,0.29406407600990514,timing_tail,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,energy_bin,mlp,gradient_boosted_trees,3,0.2857142857142857,energy_low,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,pulse_shape_bin,1d_cnn,gradient_boosted_trees,2,0.28455104879193854,mid_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,timing_residual_bin,spectral_transformer_new,gradient_boosted_trees,3,0.28353084492383396,timing_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,energy_bin,1d_cnn,gradient_boosted_trees,3,0.28179062481870387,energy_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,energy_bin,spectral_transformer_new,gradient_boosted_trees,3,0.28131719271165523,energy_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,energy_bin,1d_cnn,gradient_boosted_trees,3,0.27660681759042416,energy_low,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,timing_residual_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,3,0.2750858675376786,timing_tail,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,tail_amplitude_bin,mlp,gradient_boosted_trees,2,0.2651042899602831,tail_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,energy_bin,ridge,gradient_boosted_trees,3,0.25895856171160836,energy_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pileup_sideband,timing_residual_bin,mlp,gradient_boosted_trees,3,0.25097999459313325,timing_tail,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,pedestal_history_bin,1d_cnn,gradient_boosted_trees,3,0.2472836100536932,pedestal_quiet,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,timing_residual_bin,1d_cnn,gradient_boosted_trees,3,0.24664528157886623,timing_tail,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,energy_bin,spectral_transformer_new,gradient_boosted_trees,3,0.24290918553213636,energy_low,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,pedestal_history_bin,spectral_transformer_new,gradient_boosted_trees,3,0.23460111156448438,pedestal_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,timing_residual_bin,mlp,gradient_boosted_trees,3,0.22611682772872066,timing_core,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,pileup_flag,ridge,gradient_boosted_trees,2,0.22174777879206675,pileup_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,pedestal_history_bin,spectral_transformer_new,gradient_boosted_trees,3,0.21796772267686387,pedestal_quiet,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,timing_residual_bin,spectral_transformer_new,gradient_boosted_trees,3,0.2149251356732632,timing_tail,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,pedestal_history_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,3,0.20789136110644402,pedestal_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,saturation_flag,spectral_transformer_new,gradient_boosted_trees,2,0.20784738062919383,linear_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,pileup_flag,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,2,0.20191100206831236,pileup_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,timing_residual_bin,1d_cnn,gradient_boosted_trees,3,0.19764311163031678,timing_tail,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,pedestal_history_bin,gradient_boosted_trees,gradient_boosted_trees,3,0.1964173343136758,pedestal_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,pedestal_history_bin,spectral_transformer_new,gradient_boosted_trees,3,0.1875949704570805,pedestal_quiet,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,timing_residual_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,3,0.1874822411766458,timing_tail,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,energy_bin,mlp,gradient_boosted_trees,3,0.18650793650793662,energy_low,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,pulse_shape_bin,ridge,gradient_boosted_trees,2,0.18614953882209773,low_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,saturation_flag,ridge,gradient_boosted_trees,2,0.18009694630009843,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,energy_bin,gradient_boosted_trees,gradient_boosted_trees,3,0.17866943203573704,energy_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,pileup_flag,mlp,gradient_boosted_trees,2,0.1756287890556537,single_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,pulse_shape_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,2,0.16417766809295475,low_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,saturation_flag,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,2,0.1615875450056718,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,pedestal_history_bin,ridge,gradient_boosted_trees,3,0.16112164537145945,pedestal_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,pulse_shape_bin,spectral_transformer_new,gradient_boosted_trees,2,0.1570976840855862,low_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,pedestal_history_bin,1d_cnn,gradient_boosted_trees,3,0.1520918654934832,pedestal_quiet,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,timing_residual_bin,ridge,gradient_boosted_trees,3,0.149047877437404,timing_tail,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,pileup_flag,1d_cnn,gradient_boosted_trees,2,0.1479894255309393,pileup_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,pileup_flag,mlp,gradient_boosted_trees,2,0.14585604880581515,pileup_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,saturation_flag,gradient_boosted_trees,gradient_boosted_trees,2,0.142626886660163,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,saturation_flag,ridge,gradient_boosted_trees,2,0.13512740359675413,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,tail_amplitude_bin,ridge,gradient_boosted_trees,2,0.13445205094442003,tail_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,tail_amplitude_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,2,0.13403323343175388,tail_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,saturation_flag,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,2,0.13008707325141688,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,saturation_flag,mlp,gradient_boosted_trees,2,0.1280341213941574,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,energy_bin,1d_cnn,gradient_boosted_trees,3,0.12722048066875657,energy_low,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,energy_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,3,0.12660705113523907,energy_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,tail_amplitude_bin,spectral_transformer_new,gradient_boosted_trees,2,0.12648175272689463,tail_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,tail_amplitude_bin,1d_cnn,gradient_boosted_trees,2,0.12541422963077908,tail_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,tail_amplitude_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,2,0.12399617501310982,tail_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,timing_residual_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,3,0.12350748964672478,timing_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,energy_bin,mlp,gradient_boosted_trees,3,0.12247958304062623,energy_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,timing_residual_bin,spectral_transformer_new,gradient_boosted_trees,3,0.12188267737782951,timing_tail,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,saturation_flag,1d_cnn,gradient_boosted_trees,2,0.1209775524528782,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,pileup_flag,spectral_transformer_new,gradient_boosted_trees,2,0.12066534524264258,pileup_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,pedestal_history_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,3,0.12007065404695699,pedestal_quiet,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,pileup_flag,spectral_transformer_new,gradient_boosted_trees,2,0.11747803219006003,pileup_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,energy_bin,mlp,gradient_boosted_trees,2,0.1167167510250019,energy_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,timing_residual_bin,ridge,gradient_boosted_trees,3,0.11612088417388777,timing_core,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,pedestal_history_bin,1d_cnn,gradient_boosted_trees,3,0.11153980044697409,pedestal_quiet,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,pedestal_history_bin,ridge,gradient_boosted_trees,3,0.1104767498373985,pedestal_quiet,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,saturation_flag,ridge,gradient_boosted_trees,2,0.10854432642459859,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,pedestal_history_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,3,0.1077726371887241,pedestal_quiet,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,pulse_shape_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,2,0.10766096998219388,low_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,tail_amplitude_bin,spectral_transformer_new,gradient_boosted_trees,2,0.10693423884806652,tail_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,pileup_flag,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,2,0.10384865005192123,pileup_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,pedestal_history_bin,mlp,gradient_boosted_trees,3,0.1033688538141363,pedestal_quiet,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,energy_bin,spectral_transformer_new,gradient_boosted_trees,2,0.09795773826601384,energy_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,pedestal_history_bin,ridge,gradient_boosted_trees,3,0.0978313683760107,pedestal_quiet,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,timing_residual_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,3,0.094997815423839,timing_core,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,saturation_flag,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,2,0.094617768720034,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,pileup_flag,ridge,gradient_boosted_trees,2,0.09426127754129354,single_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,timing_residual_bin,mlp,gradient_boosted_trees,3,0.09422303060904424,timing_tail,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,tail_amplitude_bin,mlp,gradient_boosted_trees,2,0.09244071476285909,tail_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,tail_amplitude_bin,ridge,gradient_boosted_trees,2,0.0885817515105009,tail_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,saturation_flag,mlp,gradient_boosted_trees,2,0.08633384303166403,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,pileup_flag,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,2,0.08603754366178917,single_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,pedestal_history_bin,1d_cnn,gradient_boosted_trees,3,0.0837758591152109,pedestal_memory,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,timing_residual_bin,gradient_boosted_trees,gradient_boosted_trees,3,0.08328045230710479,timing_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,saturation_flag,1d_cnn,gradient_boosted_trees,2,0.08178788161380457,linear_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,pedestal_history_bin,gradient_boosted_trees,gradient_boosted_trees,3,0.0809713374289844,pedestal_quiet,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,pedestal_history_bin,spectral_transformer_new,gradient_boosted_trees,3,0.08035778328067633,pedestal_memory,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,timing_residual_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,3,0.08030523040902726,timing_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,saturation_flag,spectral_transformer_new,gradient_boosted_trees,2,0.08001769889168941,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,energy_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,3,0.07877959927140243,energy_low,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,tail_amplitude_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,2,0.07863173676319724,tail_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,pileup_flag,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,2,0.0785870209665204,single_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,pileup_flag,ridge,gradient_boosted_trees,2,0.07755983485746831,pileup_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,energy_bin,1d_cnn,gradient_boosted_trees,3,0.07717993810868058,energy_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,pileup_flag,1d_cnn,gradient_boosted_trees,2,0.07540321929796834,pileup_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,timing_residual_bin,ridge,gradient_boosted_trees,3,0.07441114470847277,timing_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,pulse_shape_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,2,0.07382227997659196,low_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,saturation_flag,gradient_boosted_trees,gradient_boosted_trees,2,0.07323100475384758,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,pileup_flag,spectral_transformer_new,gradient_boosted_trees,2,0.07318340097711806,single_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,energy_bin,ridge,gradient_boosted_trees,3,0.07279920412533214,energy_high,large span indicates a PID-boundary sensitivity to this nuisance representation
