split_name,endpoint,method,winner_method,best_timing_stratum,worst_timing_stratum,timing_bias_shift,metric,interpretation
particle_heldout,energy_scale,mlp,gradient_boosted_trees,timing_tail,timing_core,-0.017055537998676304,sigma68,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,energy_scale,gradient_boosted_trees,gradient_boosted_trees,timing_tail,timing_mid,-0.03596623192795749,sigma68,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,energy_scale,1d_cnn,gradient_boosted_trees,timing_core,timing_mid,-0.05582701496572251,sigma68,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,energy_scale,ridge,gradient_boosted_trees,timing_tail,timing_core,-0.059496111869812,sigma68,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,energy_scale,spectral_transformer_new,gradient_boosted_trees,timing_core,timing_tail,-0.12188267737782951,sigma68,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,timing_tail,timing_mid,-0.12350748964672478,sigma68,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pedestal_noise_color,ridge,gradient_boosted_trees,timing_tail,timing_core,0.11612088417388777,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,timing_tail,timing_core,0.094997815423839,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pedestal_noise_color,gradient_boosted_trees,gradient_boosted_trees,timing_mid,timing_tail,0.06944577408305064,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pedestal_noise_color,spectral_transformer_new,gradient_boosted_trees,timing_mid,timing_core,0.057224492425976936,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pedestal_noise_color,1d_cnn,gradient_boosted_trees,timing_tail,timing_core,0.056629622741302565,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pedestal_noise_color,mlp,gradient_boosted_trees,timing_tail,timing_core,0.039780847592249424,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pid_separation,1d_cnn,gradient_boosted_trees,timing_core,timing_tail,0.4493598083803081,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pid_separation,spectral_transformer_new,gradient_boosted_trees,timing_core,timing_tail,0.3875754527498529,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pid_separation,mlp,gradient_boosted_trees,timing_tail,timing_core,0.22611682772872066,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pid_separation,gradient_boosted_trees,gradient_boosted_trees,timing_tail,timing_mid,0.08328045230710479,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,timing_tail,timing_mid,0.08030523040902726,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pid_separation,ridge,gradient_boosted_trees,timing_tail,timing_mid,0.07441114470847277,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pileup_sideband,mlp,gradient_boosted_trees,timing_core,timing_tail,0.25097999459313325,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pileup_sideband,spectral_transformer_new,gradient_boosted_trees,timing_core,timing_mid,0.05985938170888794,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pileup_sideband,1d_cnn,gradient_boosted_trees,timing_core,timing_mid,0.05237532969392111,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pileup_sideband,ridge,gradient_boosted_trees,timing_tail,timing_mid,0.013231267165735638,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,timing_tail,timing_mid,0.013224760339483388,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pileup_sideband,gradient_boosted_trees,gradient_boosted_trees,timing_core,timing_mid,0.010739715594266785,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pulse_shape_harmonics,ridge,gradient_boosted_trees,timing_core,timing_tail,0.29406407600990514,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,timing_core,timing_tail,0.2750858675376786,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,gradient_boosted_trees,timing_mid,timing_tail,0.2149251356732632,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pulse_shape_harmonics,1d_cnn,gradient_boosted_trees,timing_core,timing_tail,0.19764311163031678,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pulse_shape_harmonics,mlp,gradient_boosted_trees,timing_mid,timing_tail,0.09422303060904424,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,gradient_boosted_trees,timing_core,timing_tail,1.542090899020465e-05,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,saturation_clipping,mlp,gradient_boosted_trees,timing_mid,timing_tail,0.37967032967032965,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,saturation_clipping,spectral_transformer_new,gradient_boosted_trees,timing_core,timing_mid,0.28353084492383396,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,saturation_clipping,1d_cnn,gradient_boosted_trees,timing_core,timing_tail,0.24664528157886623,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,timing_mid,timing_tail,0.1874822411766458,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,saturation_clipping,ridge,gradient_boosted_trees,timing_mid,timing_tail,0.149047877437404,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
particle_heldout,saturation_clipping,gradient_boosted_trees,gradient_boosted_trees,timing_core,timing_mid,0.00026709401709401615,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,energy_scale,1d_cnn,gradient_boosted_trees,timing_mid,timing_core,-0.035835812747793405,sigma68,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,timing_tail,timing_mid,-0.06268044818483211,sigma68,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,energy_scale,spectral_transformer_new,gradient_boosted_trees,timing_mid,timing_tail,-0.09022170248848954,sigma68,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,energy_scale,mlp,gradient_boosted_trees,timing_tail,timing_core,-0.1169980648159981,sigma68,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,energy_scale,gradient_boosted_trees,gradient_boosted_trees,timing_tail,timing_core,-0.1248979583485596,sigma68,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,energy_scale,ridge,gradient_boosted_trees,timing_tail,timing_core,-0.1601907593011856,sigma68,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,pedestal_noise_color,mlp,gradient_boosted_trees,timing_tail,timing_core,0.4143545907846887,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,pedestal_noise_color,ridge,gradient_boosted_trees,timing_tail,timing_core,0.2839019476002884,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,timing_tail,timing_core,0.27678907718687196,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,pedestal_noise_color,spectral_transformer_new,gradient_boosted_trees,timing_tail,timing_core,0.14161236468957317,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,pedestal_noise_color,gradient_boosted_trees,gradient_boosted_trees,timing_tail,timing_core,0.1287173396768042,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,pedestal_noise_color,1d_cnn,gradient_boosted_trees,timing_tail,timing_core,0.08144698580114207,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,pid_separation,1d_cnn,gradient_boosted_trees,timing_core,timing_tail,0.2476288283298677,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,pid_separation,spectral_transformer_new,gradient_boosted_trees,timing_core,timing_tail,0.08658892850293293,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,pid_separation,mlp,gradient_boosted_trees,timing_tail,timing_mid,0.006276530318730766,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,timing_core,timing_tail,0.005366738398322246,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,pid_separation,ridge,gradient_boosted_trees,timing_core,timing_tail,0.004088527019385557,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,pid_separation,gradient_boosted_trees,gradient_boosted_trees,timing_core,timing_tail,0.0008002181397404051,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,pileup_sideband,1d_cnn,gradient_boosted_trees,timing_mid,timing_core,0.29485841762446463,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,pileup_sideband,spectral_transformer_new,gradient_boosted_trees,timing_mid,timing_tail,0.06506452241781735,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,pileup_sideband,mlp,gradient_boosted_trees,timing_mid,timing_core,0.06459330143540642,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,pileup_sideband,ridge,gradient_boosted_trees,timing_mid,timing_tail,0.004268999977693033,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
run_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,timing_mid,timing_tail,0.0042466929889134475,auc,classification rows are AUC spans; energy rows are sigma68 spans across timing-residual strata
