run,event_index,weak_label,weak_label_name,depth_idx,event_fraction,propensity_logit
61,27820,0,low_calibrated_range_energy_residual,0,0.76156586,-2.0994319684215736
60,24223,1,high_calibrated_range_energy_residual,3,0.67157394,2.267576136528269
39,18370,0,low_calibrated_range_energy_residual,0,0.60595065,3.342081024679398
59,19091,1,high_calibrated_range_energy_residual,3,0.45130253,3.12326215050512
49,2671,0,low_calibrated_range_energy_residual,0,0.08256569,0.8321473708937157
62,37298,0,low_calibrated_range_energy_residual,0,0.9926281,-3.0279328461869808
41,33025,0,low_calibrated_range_energy_residual,0,0.9715235,-0.6532565426140546
34,10701,0,low_calibrated_range_energy_residual,0,0.26911953,5.3086585893708875
32,12994,1,high_calibrated_range_energy_residual,0,0.31005272,4.941031331935889
56,47231,0,low_calibrated_range_energy_residual,1,0.9115314,4.909494233638522
63,26517,0,low_calibrated_range_energy_residual,0,0.7161531,-2.254068977684616
35,12778,0,low_calibrated_range_energy_residual,0,0.45993808,6.431737729080183
45,5429,1,high_calibrated_range_energy_residual,0,0.11268863,3.835639784318153
65,13414,0,low_calibrated_range_energy_residual,0,0.34921378,-2.23115542740098
45,47233,0,low_calibrated_range_energy_residual,0,0.98040557,2.3351226474551057
35,3521,0,low_calibrated_range_energy_residual,1,0.12673673,1.925387882158566
41,4184,0,low_calibrated_range_energy_residual,0,0.123084165,0.851012215266641
65,11592,1,high_calibrated_range_energy_residual,0,0.3017807,-0.7826343743578209
62,30090,0,low_calibrated_range_energy_residual,1,0.8007984,-0.119142810657728
45,37415,1,high_calibrated_range_energy_residual,0,0.7766154,5.0501738781821395
37,27031,1,high_calibrated_range_energy_residual,1,0.53514016,3.9887213154928842
60,32685,1,high_calibrated_range_energy_residual,0,0.90617985,0.4055121841910302
54,4442,1,high_calibrated_range_energy_residual,0,0.118735135,4.673824073912151
62,34699,1,high_calibrated_range_energy_residual,0,0.92345977,-2.743949065676354
60,23426,0,low_calibrated_range_energy_residual,3,0.64947736,1.0707525043673543
62,9222,0,low_calibrated_range_energy_residual,0,0.24542914,-1.1200215932459674
31,35615,0,low_calibrated_range_energy_residual,0,0.89061993,3.1061567827775045
34,21769,1,high_calibrated_range_energy_residual,0,0.5474688,5.370057519291939
59,15019,0,low_calibrated_range_energy_residual,0,0.3550423,-1.1883144673604265
65,27771,0,low_calibrated_range_energy_residual,0,0.7229772,-1.6344964288515895
59,16307,1,high_calibrated_range_energy_residual,0,0.38549006,1.9843015262303687
39,25511,0,low_calibrated_range_energy_residual,0,0.84150285,2.0635312759877786
34,20863,0,low_calibrated_range_energy_residual,3,0.5246838,5.838067950488649
37,16332,1,high_calibrated_range_energy_residual,0,0.32332912,3.5872196845610254
55,14720,0,low_calibrated_range_energy_residual,0,0.60298216,4.908690192008294
32,14241,1,high_calibrated_range_energy_residual,0,0.3398077,5.502790002013994
59,14164,1,high_calibrated_range_energy_residual,0,0.3348305,-2.4499955464281102
36,4906,0,low_calibrated_range_energy_residual,0,0.22546992,2.6212993916121405
64,8735,0,low_calibrated_range_energy_residual,0,0.24303044,-4.199325948887218
48,2075,1,high_calibrated_range_energy_residual,0,0.06543471,4.547428912129793
32,21247,1,high_calibrated_range_energy_residual,0,0.5069794,4.407049503160192
40,91,0,low_calibrated_range_energy_residual,0,0.0027914967,2.638610316065109
33,7027,0,low_calibrated_range_energy_residual,0,0.12291197,4.612058395973942
60,13349,1,high_calibrated_range_energy_residual,1,0.3700962,3.977279630423222
49,7501,0,low_calibrated_range_energy_residual,0,0.23187017,2.2520615735467184
40,4769,0,low_calibrated_range_energy_residual,0,0.14629284,2.5794485793914914
32,22259,0,low_calibrated_range_energy_residual,0,0.531127,5.199709170820152
40,23704,1,high_calibrated_range_energy_residual,0,0.7271389,0.12119000861424221
59,4202,1,high_calibrated_range_energy_residual,3,0.09933337,0.343823445603998
61,21286,0,low_calibrated_range_energy_residual,0,0.5826992,-2.990369996276982
61,4686,0,low_calibrated_range_energy_residual,3,0.12827812,2.3156404924929395
36,3815,1,high_calibrated_range_energy_residual,0,0.17532974,3.789962385868382
60,9252,1,high_calibrated_range_energy_residual,1,0.25650835,0.6510355039907889
59,1779,1,high_calibrated_range_energy_residual,0,0.04205475,-0.5305053323379791
35,24363,0,low_calibrated_range_energy_residual,0,0.8769347,-2.6043408067380254
32,12493,0,low_calibrated_range_energy_residual,0,0.29809827,4.279328490275634
37,3026,0,low_calibrated_range_energy_residual,0,0.059906557,0.17083193835241672
65,14405,0,low_calibrated_range_energy_residual,0,0.37501302,-4.811778844124536
37,8732,1,high_calibrated_range_energy_residual,0,0.17286982,2.2189041758720593
63,9309,1,high_calibrated_range_energy_residual,0,0.25141114,-2.773410400488311
52,3272,1,high_calibrated_range_energy_residual,0,0.32716727,4.727033696731186
62,27450,1,high_calibrated_range_energy_residual,2,0.7305389,0.8086040506463689
44,2524,0,low_calibrated_range_energy_residual,0,0.5880708,-1.8880105712831812
57,11887,1,high_calibrated_range_energy_residual,0,0.38000703,0.5757468218789888
45,43980,1,high_calibrated_range_energy_residual,0,0.91288376,3.4398759791287903
61,24023,1,high_calibrated_range_energy_residual,0,0.6576239,-0.9962195182190812
61,25163,0,low_calibrated_range_energy_residual,1,0.6888311,1.664745811799398
65,30254,1,high_calibrated_range_energy_residual,0,0.78761846,-0.8486079338543577
48,2569,0,low_calibrated_range_energy_residual,0,0.0810129,-0.38565889636018197
42,31977,1,high_calibrated_range_energy_residual,0,0.9414969,4.3674903119064545
48,13908,0,low_calibrated_range_energy_residual,0,0.43858597,0.1533678729394994
40,23006,0,low_calibrated_range_energy_residual,0,0.70572716,-1.2616726375887812
55,13796,1,high_calibrated_range_energy_residual,0,0.5651319,6.207513244859745
61,3925,1,high_calibrated_range_energy_residual,0,0.10744593,-1.70617163525665
62,7591,0,low_calibrated_range_energy_residual,0,0.20202263,-5.507982048847695
41,32800,1,high_calibrated_range_energy_residual,0,0.96490455,1.890471460082925
31,19518,1,high_calibrated_range_energy_residual,0,0.48808423,5.0798175863870965
60,6540,0,low_calibrated_range_energy_residual,1,0.18131913,1.10705078889741
55,23296,1,high_calibrated_range_energy_residual,0,0.9542848,5.804719644071346
42,22802,0,low_calibrated_range_energy_residual,0,0.6713579,1.9883055036196295
57,29616,0,low_calibrated_range_energy_residual,0,0.9467728,-0.4588302739446092
57,537,1,high_calibrated_range_energy_residual,0,0.01716697,0.6160749669075527
61,15178,0,low_calibrated_range_energy_residual,3,0.4154941,3.344396727088156
40,2008,1,high_calibrated_range_energy_residual,0,0.061596982,4.6764762748931386
39,24189,1,high_calibrated_range_energy_residual,0,0.7978955,3.7443309213870966
41,27041,0,low_calibrated_range_energy_residual,0,0.7954873,0.6784845825085184
57,24155,1,high_calibrated_range_energy_residual,0,0.77219397,0.7851374634448667
62,11556,0,low_calibrated_range_energy_residual,0,0.30754492,-1.7321146950854656
31,21415,0,low_calibrated_range_energy_residual,0,0.5355223,4.385214613815739
37,14208,0,low_calibrated_range_energy_residual,0,0.28127968,1.572953337443263
59,6159,1,high_calibrated_range_energy_residual,1,0.14559595,0.28181823538039374
54,2271,0,low_calibrated_range_energy_residual,0,0.06070407,3.433223963710955
62,20397,0,low_calibrated_range_energy_residual,0,0.54283434,1.8950274858625418
40,30907,1,high_calibrated_range_energy_residual,0,0.9480966,1.5347729772716587
37,43609,1,high_calibrated_range_energy_residual,0,0.8633394,2.19890235510557
61,34790,0,low_calibrated_range_energy_residual,3,0.9523679,2.716302768776927
36,15482,0,low_calibrated_range_energy_residual,0,0.7115217,4.638421504934082
39,14494,1,high_calibrated_range_energy_residual,0,0.47809738,1.0653261593617138
57,21284,0,low_calibrated_range_energy_residual,0,0.680413,-0.9051485509887887
55,21582,1,high_calibrated_range_energy_residual,0,0.88407344,4.822011752252244
62,1602,1,high_calibrated_range_energy_residual,0,0.04263473,-3.3034661401188967
57,26744,0,low_calibrated_range_energy_residual,0,0.8549599,-0.8009636447050344
62,31236,1,high_calibrated_range_energy_residual,1,0.8312974,1.1665232420474692
61,33555,0,low_calibrated_range_energy_residual,1,0.9185601,3.049962508227804
48,22922,0,low_calibrated_range_energy_residual,0,0.72284067,0.32515258217769816
36,103,0,low_calibrated_range_energy_residual,0,0.0047336733,-0.2712162221850392
65,31183,1,high_calibrated_range_energy_residual,0,0.8118036,-0.18308855891657394
36,657,1,high_calibrated_range_energy_residual,0,0.030194402,2.9656086009536216
61,19210,1,high_calibrated_range_energy_residual,1,0.52586913,1.018225075104732
41,12285,1,high_calibrated_range_energy_residual,0,0.36139792,0.10263280990471935
42,23740,0,low_calibrated_range_energy_residual,0,0.6989754,3.1886906620251456
37,11397,1,high_calibrated_range_energy_residual,0,0.22562955,0.8430375047439662
60,6003,0,low_calibrated_range_energy_residual,3,0.16643101,2.3816648517503607
55,2137,0,low_calibrated_range_energy_residual,0,0.08753891,4.26601903209599
59,42302,1,high_calibrated_range_energy_residual,0,1.0,-3.4420920051150654
63,8258,0,low_calibrated_range_energy_residual,2,0.22302644,1.512112249490731
36,5668,1,high_calibrated_range_energy_residual,0,0.2604899,2.1110237270802577
62,28548,0,low_calibrated_range_energy_residual,0,0.7597605,-2.271516581041637
50,6378,0,low_calibrated_range_energy_residual,0,0.14235972,4.415483982779606
48,20026,1,high_calibrated_range_energy_residual,0,0.63151586,0.7077537634515924
41,30310,1,high_calibrated_range_energy_residual,0,0.8916542,0.7677220866488109
61,10218,0,low_calibrated_range_energy_residual,1,0.2797153,2.1581537393258783
45,11053,0,low_calibrated_range_energy_residual,0,0.22942483,2.124458292211277
61,30227,0,low_calibrated_range_energy_residual,0,0.8274569,-2.6550322272115565
52,4553,0,low_calibrated_range_energy_residual,0,0.45525447,2.900609318652728
37,26114,0,low_calibrated_range_energy_residual,0,0.5169861,2.1701285627754467
49,3580,1,high_calibrated_range_energy_residual,0,0.110664606,3.6894480535116028
64,11706,1,high_calibrated_range_energy_residual,0,0.3256914,-2.01033758081474
31,6663,1,high_calibrated_range_energy_residual,0,0.16662082,4.173291233275889
48,3244,0,low_calibrated_range_energy_residual,0,0.102298886,0.2356003201346802
40,28395,1,high_calibrated_range_energy_residual,0,0.871039,2.049308465427371
57,22885,1,high_calibrated_range_energy_residual,0,0.73159426,1.393722330947575
39,17081,1,high_calibrated_range_energy_residual,0,0.56343186,4.439146424292377
50,7252,1,high_calibrated_range_energy_residual,0,0.16186777,4.844839869154265
48,2392,1,high_calibrated_range_energy_residual,0,0.075431235,0.7533516883817948
61,5948,1,high_calibrated_range_energy_residual,0,0.16282508,-2.550439252265815
36,10599,1,high_calibrated_range_energy_residual,0,0.4871088,2.182757898942284
41,5886,1,high_calibrated_range_energy_residual,0,0.1731533,1.7819359554954792
39,13496,1,high_calibrated_range_energy_residual,0,0.44517747,0.44761440074521613
65,34829,0,low_calibrated_range_energy_residual,0,0.90672183,-2.4149851016619364
53,38671,0,low_calibrated_range_energy_residual,0,0.97636783,3.5353999364817015
33,33786,0,low_calibrated_range_energy_residual,0,0.59096396,2.818934123604591
62,31762,1,high_calibrated_range_energy_residual,0,0.8452961,-1.372228410052618
39,15941,0,low_calibrated_range_energy_residual,0,0.52582794,-0.9220408622478524
61,14133,0,low_calibrated_range_energy_residual,0,0.3868875,-1.7890918467968564
45,39505,1,high_calibrated_range_energy_residual,0,0.8199971,3.5306967042390447
57,25339,1,high_calibrated_range_energy_residual,0,0.8100444,1.0767882638721107
59,28086,0,low_calibrated_range_energy_residual,2,0.66394025,0.38987216021113125
44,1376,1,high_calibrated_range_energy_residual,0,0.32059646,4.20576426530166
65,3540,0,low_calibrated_range_energy_residual,0,0.0921587,-3.076223161562511
56,20455,0,low_calibrated_range_energy_residual,0,0.39476985,4.577890314822479
62,15891,1,high_calibrated_range_energy_residual,0,0.42291418,-1.2329731313744092
55,3921,1,high_calibrated_range_energy_residual,0,0.16061772,5.245422800717785
50,35888,0,low_calibrated_range_energy_residual,0,0.80103564,4.669801878550141
59,11223,0,low_calibrated_range_energy_residual,1,0.2653066,0.9529508178464808
44,1822,1,high_calibrated_range_energy_residual,0,0.42451072,4.063534994734784
37,12686,0,low_calibrated_range_energy_residual,0,0.25114825,3.8656605739638987
61,23238,1,high_calibrated_range_energy_residual,3,0.6361347,3.400810779016043
36,4184,0,low_calibrated_range_energy_residual,0,0.19228825,0.058979409296264045
32,26324,0,low_calibrated_range_energy_residual,0,0.62812287,4.249516726620095
48,908,0,low_calibrated_range_energy_residual,0,0.028633596,0.7584572362294719
40,3994,0,low_calibrated_range_energy_residual,0,0.1225191,1.812228699587601
39,26811,1,high_calibrated_range_energy_residual,0,0.8843845,1.9413621870260465
39,27701,1,high_calibrated_range_energy_residual,0,0.91374195,1.863108347823722
44,2666,1,high_calibrated_range_energy_residual,0,0.6211556,0.6751772434739589
65,32045,0,low_calibrated_range_energy_residual,0,0.8342445,-2.5560450339635112
65,19539,1,high_calibrated_range_energy_residual,0,0.50866914,-2.6492465561357292
64,24243,0,low_calibrated_range_energy_residual,0,0.6745034,-3.8133287068119954
59,11911,1,high_calibrated_range_energy_residual,1,0.2815706,1.7206637184391562
59,4684,0,low_calibrated_range_energy_residual,1,0.11072762,-0.08505383365591694
42,681,0,low_calibrated_range_energy_residual,0,0.020050641,2.9347904289982063
61,4228,1,high_calibrated_range_energy_residual,1,0.115740485,1.9528599011031056
41,33545,1,high_calibrated_range_energy_residual,0,0.9868208,1.3067000037874488
63,14130,0,low_calibrated_range_energy_residual,0,0.3816134,0.4003759131559823
34,38978,1,high_calibrated_range_energy_residual,0,0.98025805,4.227274790999752
59,38647,1,high_calibrated_range_energy_residual,0,0.91359746,-1.3488030650073768
60,12379,0,low_calibrated_range_energy_residual,2,0.3432033,1.0601111395107825
37,30432,0,low_calibrated_range_energy_residual,0,0.6024707,3.250442998649099
45,9733,1,high_calibrated_range_energy_residual,0,0.20202586,4.1858568285712074
61,24978,1,high_calibrated_range_energy_residual,0,0.6837668,-3.063986524186759
40,17703,1,high_calibrated_range_energy_residual,0,0.54305345,4.298122167508218
60,1276,1,high_calibrated_range_energy_residual,1,0.03537664,2.5393235126148093
59,25538,1,high_calibrated_range_energy_residual,2,0.60370666,2.126028016363369
40,19753,0,low_calibrated_range_energy_residual,0,0.60593885,0.9977379621329593
60,25819,1,high_calibrated_range_energy_residual,0,0.71582246,-3.157232820623635
60,14950,0,low_calibrated_range_energy_residual,1,0.41448334,3.3034847352038867
45,30961,0,low_calibrated_range_energy_residual,0,0.6426511,1.9390777795540242
56,43661,1,high_calibrated_range_energy_residual,1,0.8426324,6.832130957129794
52,3360,0,low_calibrated_range_energy_residual,0,0.3359664,2.9512371915794455
50,34513,0,low_calibrated_range_energy_residual,0,0.7703451,4.737494527368176
62,34795,1,high_calibrated_range_energy_residual,0,0.92601466,-3.199673448348892
61,15198,1,high_calibrated_range_energy_residual,1,0.4160416,1.7717299698202806
61,31271,1,high_calibrated_range_energy_residual,0,0.8560361,-0.7949656266576905
64,34761,1,high_calibrated_range_energy_residual,0,0.9671415,-1.0815562938411274
35,15843,0,low_calibrated_range_energy_residual,0,0.5702613,0.24051477015179382
57,12074,0,low_calibrated_range_energy_residual,0,0.3859851,0.7589994080884754
31,35968,0,low_calibrated_range_energy_residual,1,0.8994473,3.379592812865854
40,17906,0,low_calibrated_range_energy_residual,0,0.54928064,2.6511785709915894
59,18843,0,low_calibrated_range_energy_residual,0,0.44543993,2.041628929378285
59,41923,0,low_calibrated_range_energy_residual,0,0.9910406,-2.006472495100002
59,35804,0,low_calibrated_range_energy_residual,3,0.84639025,2.903681709435425
61,14936,1,high_calibrated_range_energy_residual,0,0.40886942,-2.584598794184237
49,26102,0,low_calibrated_range_energy_residual,0,0.8068624,0.49497794112066074
63,21241,1,high_calibrated_range_energy_residual,2,0.57366246,2.110925552600152
60,19699,0,low_calibrated_range_energy_residual,1,0.54614764,4.682138556308036
65,20715,0,low_calibrated_range_energy_residual,0,0.5392846,-2.5250233591336926
63,24783,1,high_calibrated_range_energy_residual,0,0.6693224,-0.40478388557353817
59,36098,0,low_calibrated_range_energy_residual,1,0.85334027,3.699258543001859
50,33925,1,high_calibrated_range_energy_residual,0,0.7572207,4.058448713414304
60,5675,0,low_calibrated_range_energy_residual,1,0.15733732,3.7007163298498544
36,17290,0,low_calibrated_range_energy_residual,0,0.7946137,0.5314565962669953
40,25630,0,low_calibrated_range_energy_residual,0,0.78622043,0.40671020302555044
60,15204,1,high_calibrated_range_energy_residual,0,0.42152542,-3.0003820815790756
62,32396,0,low_calibrated_range_energy_residual,3,0.86216897,1.7872750559699004
62,24172,1,high_calibrated_range_energy_residual,1,0.64330006,1.7873676662196556
56,17179,1,high_calibrated_range_energy_residual,0,0.3315449,5.14592269755048
60,18410,1,high_calibrated_range_energy_residual,1,0.5104106,4.020981690707511
40,3686,0,low_calibrated_range_energy_residual,0,0.11307095,0.2976021965838393
63,36937,0,low_calibrated_range_energy_residual,3,0.9975693,-0.3300973253983683
50,36231,1,high_calibrated_range_energy_residual,0,0.80869156,6.351252321313487
65,22754,0,low_calibrated_range_energy_residual,0,0.592367,-2.454119078429931
41,1364,0,low_calibrated_range_energy_residual,0,0.040125906,-0.4637163503093298
50,17290,0,low_calibrated_range_energy_residual,0,0.3859203,4.826935242963797
56,22512,1,high_calibrated_range_energy_residual,0,0.43446878,4.6654629626169095
37,29800,1,high_calibrated_range_energy_residual,0,0.58995885,5.034206918166932
63,21641,1,high_calibrated_range_energy_residual,0,0.5844654,0.540355378376763
64,19658,0,low_calibrated_range_energy_residual,0,0.54693675,-3.3691641973381308
57,29423,1,high_calibrated_range_energy_residual,0,0.9406029,4.306164685513081
61,34989,1,high_calibrated_range_energy_residual,1,0.95781547,2.6288894242915433
53,32291,1,high_calibrated_range_energy_residual,0,0.8152852,5.652443301587349
40,11515,0,low_calibrated_range_energy_residual,0,0.3532317,-0.9361117621666705
61,31070,1,high_calibrated_range_energy_residual,0,0.8505338,2.19170196127577
40,7712,0,low_calibrated_range_energy_residual,0,0.23657167,0.4754475885120027
41,676,0,low_calibrated_range_energy_residual,0,0.019886447,3.2434122152492066
61,22194,1,high_calibrated_range_energy_residual,1,0.60755545,2.946328388103383
41,25778,0,low_calibrated_range_energy_residual,0,0.7583326,0.9610829440272819
45,37642,0,low_calibrated_range_energy_residual,0,0.7813272,2.4052811112479624
62,26847,1,high_calibrated_range_energy_residual,0,0.714491,-2.418366575354099
61,26525,1,high_calibrated_range_energy_residual,0,0.7261155,-0.8748668519371924
49,8844,1,high_calibrated_range_energy_residual,0,0.27338484,4.154437512771101
59,34153,1,high_calibrated_range_energy_residual,1,0.80736136,3.587774619715724
57,29944,1,high_calibrated_range_energy_residual,1,0.9572584,1.4948254703613861
65,15805,0,low_calibrated_range_energy_residual,0,0.41145995,-4.07940121977476
65,4431,0,low_calibrated_range_energy_residual,0,0.115354575,-1.195718974576907
54,36137,0,low_calibrated_range_energy_residual,0,0.96594584,4.491687731447081
61,30533,1,high_calibrated_range_energy_residual,1,0.83583355,2.4469749944928325
62,10047,1,high_calibrated_range_energy_residual,0,0.26738524,-4.772851368879548
63,24075,0,low_calibrated_range_energy_residual,0,0.6502012,-2.633232674761141
62,23447,0,low_calibrated_range_energy_residual,3,0.6240053,1.6365378690041312
59,31086,1,high_calibrated_range_energy_residual,1,0.7348589,1.301253896863501
62,20135,1,high_calibrated_range_energy_residual,0,0.5358616,3.2224274668451476
50,28505,1,high_calibrated_range_energy_residual,0,0.63624394,4.350980982435772
55,3594,1,high_calibrated_range_energy_residual,0,0.14722268,5.244860961737184
41,1391,1,high_calibrated_range_energy_residual,0,0.04092019,5.344689432331711
35,14688,1,high_calibrated_range_energy_residual,0,0.52868766,0.8651826529917603
57,9906,1,high_calibrated_range_energy_residual,0,0.31667787,-0.42110494063615883
42,18823,0,low_calibrated_range_energy_residual,0,0.55420446,2.305511765172806
49,9480,0,low_calibrated_range_energy_residual,0,0.29304484,2.1702227601077957
