alternate_quantile,n_scored_rows,n_support_atoms,positive_fraction,winner_roc_auc,winner_average_precision,traditional_roc_auc,traditional_average_precision,nuisance_roc_auc,nuisance_average_precision,shuffled_roc_auc,shuffled_average_precision
0.2,498,118,0.4799196787148594,0.9991114844671329,0.9991887882704691,0.9775447892602704,0.9662562090831361,0.8975783913022406,0.7960886351710063,0.5875995541267508,0.5386017336872815
0.25,802,122,0.5,0.9988992605767377,0.999093660819117,0.9857401384319749,0.9814287854711441,0.9056038208717607,0.8192399403246263,0.5548908277933595,0.5352610884266515
0.3,802,123,0.5,0.9988992605767377,0.999093660819117,0.9857401384319749,0.9814287854711441,0.9056038208717607,0.8192399403246263,0.5548908277933595,0.5352610884266515
