perturbation_adc,rows,shape_l2_median,shape_l2_p95,high_drift_shape_l2_median,low_drift_shape_l2_median
-150.0,35238,0.03475685420283781,0.12413844872096991,0.047257359453519485,0.033000416153124566
150.0,35238,0.03161870149670762,0.09684760156626421,0.042094319839824534,0.030120764219235135
