run,fold,label_tail,traditional_q_score,traditional_q_reject,ml_q_rf_score,leaky_downstream_span_score,shuffled_label_q_rf_score
44,2,0,2.484689019320081,0.0,0.2705977610453049,0.1393723606956392,0.3378311265430078
44,2,0,-3.761946676454786,0.0,0.14094583088598991,0.07331228941938124,0.3928727353017573
44,2,0,-3.092378842086853,0.0,0.10363831045816987,0.05694466513506423,0.42197721925738985
44,2,0,-2.3133080136062967,0.0,0.3677404108615668,0.1254336116416076,0.36087284107613116
44,2,0,-3.938257328219847,0.0,0.07989003569536418,0.04972203086943385,0.4334090909002256
44,2,0,18.034709065463588,1.0,0.21610955176249996,0.1684554506503394,0.6456381056201647
44,2,0,-3.1526510257451053,0.0,0.299170926609658,0.10613646800186845,0.48305274222687566
44,2,0,1.6876311853504367,0.0,0.23005421276838173,0.1242739388348833,0.35623643075236805
44,2,0,-2.775227993312338,0.0,0.13332877229952964,0.07915978775033276,0.5499217961470283
44,2,1,3.669518256464342,0.0,0.9022709125754412,0.9422621468115059,0.5632442621889662
44,2,0,-3.3101134920158275,0.0,0.44471717865988525,0.10710631015620538,0.44234547382336475
44,2,0,-3.6938647594704004,0.0,0.10119094620270659,0.0753825470999965,0.43422782598570386
44,2,0,-3.028115021311594,0.0,0.33285666593357965,0.12659780144217977,0.3773720085290135
44,2,0,19.781533731704982,1.0,0.14224556719921774,0.15417883831269194,0.6111935888374014
44,2,0,4.969399237095484,0.0,0.9021034439105856,0.3505954801448389,0.5631131146479824
44,2,0,-1.932001461582826,0.0,0.20306636637114733,0.11001673547017927,0.16953914326906136
44,2,0,-4.570897461789328,0.0,0.042816808542560494,0.02231371961424811,0.44040856663600736
44,2,0,-2.918166605685189,0.0,0.3115107433630598,0.10976287227572558,0.4889418564302643
44,2,0,-2.409623697421129,0.0,0.3720900824967221,0.1301121967913674,0.44070416529581735
44,2,0,-3.9572627091662005,0.0,0.023153173443948297,0.030703704604549138,0.37862532191482523
44,2,0,-3.5476204273382517,0.0,0.1292253831058156,0.07779952263073585,0.44288449839543587
45,5,0,-1.5614703817799171,0.0,0.2523326581093506,0.13791028625035778,0.491530091155577
45,5,0,-4.396344218913493,0.0,0.04284868515661601,0.06143622471626573,0.5267851988159284
45,5,0,-3.2363283952439525,0.0,0.25949611998883254,0.10595314432854415,0.4673235480869362
45,5,0,-2.739085593090619,0.0,0.34872080452288856,0.13410409483506847,0.501054114754586
45,5,0,-3.498172013703889,0.0,0.09869288270763943,0.07702003515954021,0.46603091955559495
45,5,0,-3.9444683863536727,0.0,0.13071193876493054,0.07016932869050217,0.5117038890697204
45,5,0,15.604516359460622,1.0,0.29173031732181853,0.18739031508654527,0.44305308449810304
45,5,0,0.5440982389497694,0.0,0.2720865560336918,0.14795805762707842,0.4931332806363901
45,5,0,21.8322225936995,1.0,0.4190709852490508,0.20408678182217435,0.08199008844360342
45,5,0,7.099077251265706,0.0,0.24562337148188462,0.12952699442678267,0.47148773518389303
45,5,0,0.24852289945999506,0.0,0.5078754062767741,0.19671802279677594,0.4766626234434394
45,5,0,-3.785846178007256,0.0,0.09312920974761317,0.08384392137398845,0.49369967670317794
45,5,0,-3.9047652472001158,0.0,0.019284025860493693,0.04674516285746601,0.4824736939790413
45,5,0,1.9511694358560747,0.0,0.534813567390606,0.2138150461484652,0.49208488937274
45,5,0,2.17821986087339,0.0,0.2700547737891858,0.11065051587996193,0.4355406879835477
45,5,0,1.7209162957910433,0.0,0.4764765719067387,0.20896547093681803,0.4486077672469024
45,5,0,-4.240436449122685,0.0,0.06629704227759767,0.044292422872560196,0.3816887122056808
45,5,0,0.7480735324302601,0.0,0.3611783296705451,0.1616126401035608,0.46679937031141755
45,5,0,20.369862263767295,1.0,0.2994003045720468,0.17858269578488625,0.10299749208109178
45,5,0,-3.268113433280301,0.0,0.35975721651795317,0.13807843998721572,0.41680241627073406
45,5,0,5.932097994654574,0.0,0.42087269313219816,0.20969295458075327,0.3725211015866004
45,5,0,-4.105275187554636,0.0,0.08488167287521456,0.05674937796027637,0.48621127229908667
45,5,0,2.7401286806753196,0.0,0.489160588161464,0.20112648788597057,0.4891193562358186
45,5,0,-3.8290532712266425,0.0,0.2870106307326272,0.11931265112561859,0.48131075410068225
45,5,0,16.691893730354977,1.0,0.17465901184118393,0.09326772365099506,0.4141524656895995
45,5,0,-0.5341091637308601,0.0,0.23934311072429504,0.13396805272090895,0.4468014387303289
45,5,0,-3.338241150718106,0.0,0.13246148025022553,0.06784144509552045,0.4762571820251336
45,5,0,4.682621401784472,0.0,0.31146559125918843,0.14793123207130185,0.36559518044401956
45,5,0,-3.1732814705095658,0.0,0.2745005865447026,0.11157911691374302,0.4565736710304224
45,5,0,-0.16586894711152056,0.0,0.4203479298804311,0.18480585175442185,0.49023409975695276
45,5,0,-0.9701237794444307,0.0,0.06557428851798926,0.07912387091048124,0.46220936542769514
45,5,0,-2.9569271281875373,0.0,0.3573053239234952,0.13600179505502666,0.43998419074308326
45,5,0,-2.708281914497722,0.0,0.20819040488854948,0.13107924335401325,0.5111288870121845
45,5,0,-2.243376112805101,0.0,0.05553205413305953,0.08638631836586559,0.5865596741583865
45,5,0,-2.9818683154113064,0.0,0.35734800178582243,0.13807843998721572,0.444265611806903
45,5,0,-3.225900521195193,0.0,0.32063777535760013,0.09601543330104931,0.6026858408282204
45,5,0,-2.609148547350135,0.0,0.06016626544036013,0.0675510718690062,0.48527811128439774
45,5,0,-3.185506554589105,0.0,0.34008275839364105,0.13807843998721572,0.47222218626917195
45,5,0,-3.586195529867271,0.0,0.10057217164033212,0.06649332211812646,0.4645607682414821
45,5,0,-2.3551212461376108,0.0,0.33071757322344764,0.1582448265682772,0.47465550088223774
45,5,0,-3.519916270054896,0.0,0.03090497121697766,0.0452387636647404,0.43001953260702047
45,5,0,-3.471598808657797,0.0,0.10761705634665632,0.06649332211812646,0.4716456003438369
45,5,0,-3.30218385825299,0.0,0.24497801491092544,0.12148262628688436,0.49928233213127593
45,5,0,-0.5318103737174222,0.0,0.5867552258634366,0.21921010178779474,0.46743658828044643
45,5,0,2.6721870764901734,0.0,0.1890518669861622,0.11869527024674652,0.5434941825904364
45,5,1,16.565482338639796,0.0,0.3430930573313042,0.8236730455369323,0.16466126912909698
45,5,0,-3.5293877880932736,0.0,0.18791106344801561,0.12253988285825848,0.5588854470755742
45,5,0,23.618348503924107,1.0,0.28121452735954555,0.1743940941920732,0.16561914611513923
45,5,0,-2.892850761599386,0.0,0.07342887440141674,0.0730728056930166,0.5472371988238476
45,5,0,3.888053135549155,0.0,0.2502559377667306,0.1481749342044819,0.46753428050493007
45,5,1,2.443728104777995,0.0,0.8400205170199974,0.9350444563838199,0.18402299985294351
45,5,0,-3.05723615668899,0.0,0.09628475653000199,0.0863338216113622,0.4909246951104959
45,5,0,-3.1039891000747133,0.0,0.2500402252432018,0.08955850502330613,0.6624004402171012
45,5,0,-3.1501837233314958,0.0,0.32457278262930156,0.13245246740201688,0.46666382720342414
45,5,0,-3.580678985405565,0.0,0.09692557139961618,0.06505383116123872,0.4627505459997763
45,5,0,-1.0408095617460922,0.0,0.6662743588410338,0.2655285782547175,0.4753272828389832
45,5,0,-3.342630747410591,0.0,0.32912417915867054,0.13245246740201688,0.4780667316638187
45,5,0,-3.547089656441001,0.0,0.2968658730902096,0.1326627350039892,0.5332669653287703
45,5,0,-3.0986119648556474,0.0,0.3643089378548437,0.14799783920679355,0.4614453748376664
45,5,0,-3.8946471578684303,0.0,0.13131541459090504,0.06376639268078868,0.5809320976818755
45,5,0,-1.184231221124279,0.0,0.4313052653386031,0.1924100498369327,0.4613513582146366
45,5,0,1.7048477022391133,0.0,0.8866213389100731,0.2998458947660462,0.5719505523642933
45,5,0,-2.561988923571477,0.0,0.1959559291596558,0.1258224507849317,0.5227979809478256
45,5,0,-3.284762859544429,0.0,0.35993835953807046,0.13807843998721572,0.42896672866455193
45,5,0,-3.4300292721038983,0.0,0.13410813777279396,0.08331994524901058,0.46764278596368686
45,5,0,-1.1410088115692663,0.0,0.558144340475915,0.2314123662865384,0.47883518557230437
45,5,0,-0.7475203225363153,0.0,0.5160413492683512,0.20432919788428452,0.47661030580630737
45,5,0,-1.429720762071958,0.0,0.4184100080153953,0.16601976970515736,0.45250036907914554
45,5,0,-0.18036067607840034,0.0,0.14292290912319086,0.1038627730405828,0.41918032652054465
45,5,0,3.429568421923686,0.0,0.2069523677398837,0.11192212722190484,0.5288741796216267
45,5,0,-2.491604609045735,0.0,0.18982746471223974,0.10635823254960192,0.48904688445429967
45,5,0,-4.208080892702425,0.0,0.13857166561730605,0.07460090823241501,0.5617114893717454
45,5,0,-0.754442030932532,0.0,0.1915733600831694,0.11304948500402823,0.5352564742992136
45,5,0,-1.1918662234983828,0.0,0.19823708011513194,0.12430175599579603,0.5147564176468962
45,5,0,2.912940992566825,0.0,0.4009218860453418,0.1668013187827943,0.4823208304032834
45,5,0,-0.419015251248966,0.0,0.0848135497296621,0.09165838417373376,0.5328655628341766
45,5,0,-2.2724678393218016,0.0,0.09563495598020129,0.09421060900668735,0.441496083982988
45,5,0,-3.753177480743911,0.0,0.11130517754273597,0.08402663603552189,0.4815366017145896
45,5,0,-0.8213910108639776,0.0,0.2257810100751415,0.15644986345027984,0.484181077589682
45,5,0,-2.6458559213611577,0.0,0.3327177252404502,0.13410409483506847,0.5134590891773915
45,5,0,5.414196195587407,0.0,0.7054682324183632,0.23415205972856687,0.4221465672973338
45,5,0,-2.7286994057261964,0.0,0.15314735043133879,0.10175617017386519,0.47742052465563617
45,5,0,0.8525905810798886,0.0,0.363380067003651,0.2164981604078909,0.4683994814513676
45,5,0,-3.1568012449044707,0.0,0.3632325002550337,0.13807843998721572,0.45408869645953587
45,5,0,-1.6376607997207397,0.0,0.4105141134991798,0.1917587920033223,0.45754183561069767
45,5,0,3.057718610826753,0.0,0.25428515254763534,0.11065051587996193,0.4365049279277667
45,5,0,-4.250475109136314,0.0,0.031677167728371425,0.05407444077237703,0.5361327256525782
45,5,0,3.8888003847234733,0.0,0.24435710145541212,0.13607957364645912,0.45004245434904017
45,5,0,0.4583251726252202,0.0,0.3362820964657661,0.14795805762707842,0.5397421681866448
45,5,0,-3.2335368731266443,0.0,0.08670127701526792,0.06649332211812646,0.4860168930685393
45,5,0,0.8450979164103902,0.0,0.3179414985976503,0.17048683825374947,0.542995688928555
45,5,0,-2.1363246131188243,0.0,0.17879260981190817,0.13239457943840097,0.46661795306991705
45,5,1,-2.334870571426459,0.0,0.29606703172834714,0.7121997201946634,0.5557563014005937
45,5,0,-4.1898514892542424,0.0,0.12110443105659428,0.06545049681061395,0.47862309059093766
45,5,0,6.7614339863300135,1.0,0.2663511444824804,0.1187941345772028,0.5580616311490642
45,5,0,-0.16920081059882514,0.0,0.32634930771234993,0.20076033838619403,0.46726590305080123
45,5,0,-3.6354927660084546,0.0,0.32382676949790207,0.12826430154427768,0.47497521587980784
45,5,0,-3.160920484242463,0.0,0.322795261265172,0.13245246740201688,0.47708948220498226
45,5,0,5.40106971833905,0.0,0.08049954427935412,0.08269125292152987,0.4520128669012385
45,5,0,-3.9346179672317563,0.0,0.09672576286403058,0.07880678139955032,0.5131288965895421
45,5,0,8.205528544895062,1.0,0.2679725925308114,0.1187941345772028,0.5533536388161919
45,5,0,-1.935613256175865,0.0,0.09062466475674928,0.09570922481484448,0.5729671087991232
45,5,0,-3.173586065627358,0.0,0.3637978718262733,0.13807843998721572,0.4753044708172744
45,5,0,1.162141077690391,0.0,0.24019266083938187,0.13396805272090895,0.4456410919498668
45,5,0,-3.9931489351999305,0.0,0.3094118035040534,0.10533636913621063,0.4612934731866892
45,5,0,5.417694326733329,0.0,0.45371063066001666,0.21513298874135067,0.37628919137204137
45,5,0,-4.031189659124608,0.0,0.09388279197700514,0.06403123568005789,0.48450772413819976
45,5,0,-3.218931533871184,0.0,0.1430300007649635,0.10126368151773775,0.5292241246435271
45,5,1,3.4380720645486167,0.0,0.49113851062846803,0.8095422421375208,0.5303215467219657
45,5,0,-3.3337725937838334,0.0,0.31743058823295767,0.12758820765937948,0.46928906306510115
45,5,0,-2.013867174399845,0.0,0.1563742894332157,0.1301015353890653,0.4792598894085559
45,5,0,14.550877885530014,0.0,0.35070160853420085,0.15944816097324804,0.531814351526811
45,5,0,-3.6864437523038878,0.0,0.128006402120924,0.08415418215149477,0.5107752875764668
45,5,0,-3.6606550746311135,0.0,0.21730456708736715,0.10756767289731915,0.4798377912658724
45,5,0,0.8833117104863134,0.0,0.4015975655316472,0.18310523182370753,0.4964186093924296
45,5,0,13.682489492866827,0.0,0.3914574198800768,0.21696646156118804,0.08112437017866889
45,5,0,-3.7100514689281985,0.0,0.2628335673232879,0.10435664694206642,0.49687937442723823
45,5,0,-0.6940810113011247,0.0,0.6131595525252476,0.20851872391720278,0.48740456565940654
45,5,0,-2.674052764520601,0.0,0.18857721424248755,0.13107924335401325,0.5523329902958204
45,5,0,-2.2794225614933783,0.0,0.06701801281865712,0.08528003989994895,0.4589318648608027
45,5,0,-0.008500225451214205,0.0,0.8443219691653631,0.2971085696159095,0.5280316317096834
45,5,0,-3.4573172155768352,0.0,0.10042056192510128,0.06649332211812646,0.4700451886297787
45,5,1,-0.129058071321126,0.0,0.8108065655138869,0.9314682977151498,0.5450027348716585
45,5,0,-3.8268721199802895,0.0,0.10829936171821354,0.08697746965868829,0.4965833410719915
45,5,0,-1.5099929995801125,0.0,0.1107621801307117,0.09747400374650679,0.5913001166494276
45,5,0,-3.111709088719584,0.0,0.10273124788707631,0.08362548827802888,0.45752584449886546
45,5,0,-2.7593247066959745,0.0,0.3478977274621963,0.15088272952539863,0.4689593906929915
45,5,0,-3.617365705019725,0.0,0.030043061665464433,0.053198111676627996,0.46941370631089263
45,5,0,4.001233900752299,0.0,0.15625767097688106,0.11593988910015915,0.4378264872206642
45,5,0,-1.587287285141859,0.0,0.24240492088034563,0.1575611717714654,0.4888461965406108
45,5,0,-4.137085946020005,0.0,0.05754313486530555,0.05404853450001635,0.42705500242834527
45,5,0,-3.7842809743721335,0.0,0.13518168256433186,0.07062036171045478,0.5400751167738002
45,5,0,-3.57153046892968,0.0,0.0927015146090611,0.0917963047505328,0.47256982833638844
45,5,0,-3.65284609915056,0.0,0.11824111073371682,0.10351908720752015,0.49193575437794834
45,5,0,1.0334171179324485,0.0,0.3174038477030567,0.19709625557713248,0.4620596622458104
45,5,0,7.547016044272235,0.0,0.44951112252139314,0.18455875553383422,0.4712671066853872
45,5,0,8.385137469769289,0.0,0.2605534175336086,0.12890888919446514,0.37535946179403773
45,5,0,-2.3805821903043327,0.0,0.2980725020041548,0.15076256029416954,0.5200183527600056
45,5,0,-0.24438271878145476,0.0,0.3732593034476618,0.2146389850972187,0.46576141209203875
45,5,0,5.009749293568682,0.0,0.6180837062222243,0.2992858751420909,0.4936989926713115
45,5,0,0.2827381518262647,0.0,0.7422390640824983,0.2862454949024659,0.4729580026115815
45,5,0,0.02824319706904932,0.0,0.43072277364545536,0.17378438851301176,0.45797409013687607
45,5,0,3.891797121401991,0.0,0.42025882720118457,0.22051307808283094,0.3976827594182846
45,5,0,-3.2461446110057444,0.0,0.31656222497834424,0.12826430154427768,0.4615664756608426
45,5,0,-3.3764106146080493,0.0,0.31463423018790027,0.12340004180164028,0.47355803032394406
45,5,0,23.979599489399,1.0,0.3171786082742499,0.16004854091664436,0.43976990924610004
45,5,0,-4.16156190836994,0.0,0.02996871698013501,0.03932897781973443,0.43893483669456906
45,5,0,-0.9808957611010047,0.0,0.07744325951595808,0.086845568314759,0.5251359798466805
45,5,0,8.56731933946345,1.0,0.23803286676326185,0.12742463309572852,0.5085008187076769
45,5,1,6.091622962519766,0.0,0.9164331720916632,0.9482587000692949,0.3415914199163912
45,5,0,8.676475935459473,0.0,0.33705702144146243,0.18287922697785602,0.33903699452943725
45,5,0,27.66701217832847,1.0,0.31272968090551656,0.11779405950400948,0.21221943492670894
45,5,0,-2.7644299829442884,0.0,0.3623673800546473,0.13807843998721572,0.43468658466306165
45,5,0,-0.15223570880259707,0.0,0.07834149614549218,0.080757224941343,0.4851712511123853
45,5,0,-2.3839979708131316,0.0,0.2817770899465215,0.13807843998721572,0.4258180957745242
45,5,0,-3.8265137066567005,0.0,0.2750345215431356,0.0998184507347557,0.5543384910435003
45,5,0,-3.416536559368978,0.0,0.24805385313400316,0.11729446042914518,0.46219892661524425
45,5,0,-3.3974693505156854,0.0,0.35008329901816626,0.1299361958369382,0.4586809177337527
