method,n_eval,brier,log_loss,ece_10bin,auc,calibration_slope,calibration_intercept,true_high_minus_low_downstream,pred_high_minus_low_downstream,abs_delta_error,pred_high_over_low,true_high_over_low
amplitude_only_ridge_control,3500,0.022691652061603812,0.11206624898418421,0.008106289044378434,0.5339254385964912,0.3379052488079854,-2.5348443103693894,0.007384615384615385,0.0030907187436843182,0.004293896640931067,1.1112682246023833,1.4615384615384617
amplitude_only_ridge_control,3500,0.02635275945123564,0.12591325351832552,0.003874383747140541,0.526778463537437,0.38443039070827545,-2.1938349179125765,0.024,-0.0015724735828403398,0.02557247358284034,0.9499394288777876,4.0
amplitude_only_ridge_control,3500,0.018359009657693194,0.09546026635548407,0.010690692891052041,0.5493494569477102,0.39228804501991305,-2.5466295017205303,0.002999999999999999,0.0017324186980745247,0.0012675813019254745,1.0623683902641168,1.1875
amplitude_only_ridge_control,3500,0.0309837059596589,0.14089616830011098,0.0034570342422684057,0.5909203005587311,0.6906628472243451,-0.9622798748149343,0.018153846153846152,0.004121191192683789,0.014032654961162364,1.148366016219993,2.1346153846153846
amplitude_only_ridge_control,3500,0.02198084347547318,0.10987638772310679,0.007322035773620865,0.5135323472553163,0.2965246711731182,-2.680704866710319,0.01309090909090909,-0.0017416412937118035,0.014832550384620894,0.9411494446436649,2.090909090909091
amplitude_only_ridge_control,3500,0.02733182320378992,0.1263160654399892,0.0036087894781759887,0.6117626325739369,0.7381638024596334,-0.9091522652108008,0.029,-0.003167111752384863,0.03216711175238486,0.9046869828154502,8.25
amplitude_only_ridge_control,3500,0.025034011877889485,0.11969750694932951,0.0071436929515511114,0.5588628217660476,0.5449989174754303,-1.7063000921753135,0.022545454545454546,0.0001768198515006772,0.02236863469395387,1.0056291583200272,3.8181818181818183
amplitude_only_ridge_control,3500,0.02747812698403673,0.1295822418555167,0.0020824753675879456,0.56141984383678,0.43896648438502844,-1.9285690254983603,0.02133333333333333,-0.0017299832525034947,0.023063316585836824,0.943284559867491,3.133333333333333
amplitude_only_ridge_control,3500,0.023094215405025823,0.11176093241753797,0.008786312892906456,0.5728621073513251,0.5562989519973289,-1.766287515965828,0.022755555555555557,0.0010590909671211526,0.021696464588434404,1.0341114110848788,3.585858585858586
amplitude_only_ridge_control,3500,0.028161552229206983,0.13116771808673575,0.003323803520750136,0.5658749668201595,0.5422624467650204,-1.5684493391161431,0.029333333333333333,-0.0028083585377906665,0.032141691871124,0.9154835236327677,8.333333333333334
amplitude_only_ridge_control,3500,0.026931949114646254,0.12576189552585984,0.0042061031593107045,0.5993622698785742,0.5051883856246633,-1.778382086767122,0.019636363636363636,0.002596833824636949,0.017039529811726687,1.0877477545461143,2.6363636363636362
amplitude_only_ridge_control,3500,0.030382872267573222,0.13905146226392404,0.00445549029946808,0.5840411080895,0.5841133043321414,-1.3217857078804196,0.029846153846153845,-0.0031763935424509275,0.03302254738860477,0.9044076508924752,8.461538461538462
amplitude_only_ridge_control,3500,0.022624489038867202,0.1106739744260361,0.0077711634562800235,0.5595203275811641,0.5287455426312826,-1.837911089095591,0.01418181818181818,0.00038452795952976723,0.013797290222288414,1.0129933092710133,2.1818181818181817
amplitude_only_ridge_control,3500,0.025014299239713954,0.12174891316191341,0.005606213979314556,0.5121368737626779,0.27747013370452367,-2.6279689144839864,0.01709090909090909,-9.636701969711892e-06,0.017100545792878803,0.9996743730957869,2.4242424242424243
amplitude_only_ridge_control,3500,0.029581756857501237,0.13514767445587625,0.0030310961578674123,0.6126520462089449,0.627674549097989,-1.1767203074428618,0.017333333333333333,0.0014855695695732626,0.01584776376376007,1.0534816339621702,2.0833333333333335
amplitude_only_ridge_control,3500,0.024480774893490733,0.11625256531035646,0.009904330866488686,0.612316715542522,0.7946082632387516,-0.9288780351111878,0.01046153846153846,0.006095009303756921,0.004366529157781539,1.219424968884619,1.6538461538461537
amplitude_only_ridge_control,3500,0.02356505717658845,0.11680002612197055,0.004865606968772547,0.485847412735586,0.2382367626161467,-2.7996711013697735,0.020363636363636365,-0.006297975844945496,0.02666161220858186,0.7995004360312475,3.5454545454545454
amplitude_only_ridge_control,3500,0.027237561158521134,0.12732798755542898,0.0064792048888638164,0.5687260728425092,0.6125009265706948,-1.3816972435706605,0.02133333333333333,0.0016882584727889727,0.019645074860544356,1.0553475429332058,3.133333333333333
amplitude_only_ridge_control,3500,0.026595758958436102,0.12648811730498294,0.0030099132973468393,0.5496590334180574,0.528942012557501,-1.5877047000927533,0.012615384615384615,-0.001111579657840242,0.013726964273224857,0.9599822871994589,1.7884615384615383
amplitude_only_ridge_control,3500,0.024354538991394618,0.11915549123771435,0.009826038881100896,0.5098389458272328,0.2274907916059425,-2.883476395633837,0.008923076923076922,0.00555185364835549,0.0033712232747214327,1.1998709523366047,1.5576923076923077
amplitude_only_ridge_control,3500,0.02617715765252493,0.12394821500105467,0.005932934433037568,0.5558574851224979,0.5761261070930073,-1.5366284961451466,0.024923076923076923,-0.0022386691141029064,0.02716174603717983,0.9326281090074139,7.230769230769231
amplitude_only_ridge_control,3500,0.02675354529187786,0.12336616750650123,0.005971548167382958,0.6224759745167908,0.7564782173962823,-0.9102879509771217,0.025846153846153845,-0.0017488276343692877,0.027594981480523133,0.9473697010400913,7.461538461538461
amplitude_only_ridge_control,3500,0.01511532055755609,0.08337423341610675,0.018109612370323925,0.5325829912546851,0.5613350518774572,-2.2483831337562656,0.006799999999999999,0.002916116966110379,0.0038838830338896197,1.0956014209799367,1.68
amplitude_only_ridge_control,3500,0.022460543703485828,0.10972808975979251,0.009065196692325294,0.5657072368421052,0.5247464748459828,-1.875045021105341,0.018000000000000002,-0.00018372357633586467,0.018183723576335867,0.9939768414061071,2.8
amplitude_only_ridge_control,3500,0.019343353328462976,0.09920367629589082,0.011723591603970289,0.5216102965713296,0.5139203240320522,-2.06662469192113,0.00981818181818182,0.0006493948754158207,0.009168786942765999,1.0219432377963031,1.8181818181818183
amplitude_only_ridge_control,3500,0.03542037627643394,0.16071531676320658,0.010390121344438093,0.5458700406338606,0.42524098394110754,-1.6990306116045784,0.022461538461538463,0.0010503940936439013,0.021411144367894562,1.0378149859709538,2.4038461538461537
amplitude_only_ridge_control,3500,0.021782067975397217,0.10699336362016172,0.013626997320886833,0.5775201023391813,0.8134719553937098,-0.9914386622790294,0.007384615384615385,0.0059901818515748426,0.0013944335330405427,1.2156511009072348,1.4615384615384617
amplitude_only_ridge_control,3500,0.01992601322409141,0.10020651936068813,0.010013197055377251,0.5714802081664674,0.5405038012963951,-1.9198914853827302,0.006666666666666668,0.0017842082226330776,0.00488245844403359,1.0642328525230678,1.4166666666666667
