method,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,pileup_ap_ci_low,pileup_ap_ci_high,pileup_auc_ci_low,pileup_auc_ci_high,pid_auc_ci_low,pid_auc_ci_high,pid_efficiency_ci_low,pid_efficiency_ci_high,pid_purity_ci_low,pid_purity_ci_high,pid_balanced_accuracy_ci_low,pid_balanced_accuracy_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high
1d_cnn,0.8059546552006951,0.80103515625,0.8304789833822092,0.6870967741935484,0.79182156133829,0.7586999022482894,-1.5503297414692074,11.221507953070379,0.18840579710144928,0.353125,0.19375,-0.038936276243234404,0.10427898227004175,640,320,0.7738838294953942,0.8584615480086776,0.7711328125000001,0.8487890625000001,0.8057937813283208,0.8535712379808191,0.6109215017064846,0.75,0.7552742616033755,0.8283828382838284,0.721887263821542,0.7907532252173999,-3.1162912492456485,-0.6073893212147855,10.637292268516585,11.704215027826308,0.14566582914572865,0.22790697674418606,0.278125,0.428125,0.125,0.25625,-0.072693115234375,-0.02131593809476289,0.08192092910427576,0.12243736147825776
deltaE_over_E_likelihood_template,0.6547096000520005,0.63880859375,0.8316715542521994,0.7580645161290323,0.8131487889273357,0.7972140762463342,-0.8284869351294954,11.380956435662352,0.20089285714285715,0.65,0.103125,-0.009079461926987782,0.12753729135582173,640,320,0.6299207473211875,0.6913713856383948,0.614632080078125,0.6674017333984374,0.819295799033177,0.8442378815209736,0.7142857142857143,0.788428589859373,0.7830480664488018,0.8399054831513444,0.7740949418473848,0.8112142301459171,-2.3858545929497943,2.4359979981012225,9.6128986046994,11.753053629692705,0.15923500589448866,0.23622405153901216,0.59984375,0.696953125,0.065546875,0.1375,-0.030736680775885452,-0.003782801918243422,0.08798519183190905,0.16104963875299577
gradient_boosted_trees,0.8460436838214778,0.8327539062499999,0.9383186705767351,0.9161290322580645,0.8279883381924198,0.8686705767350928,0.6881295007556609,7.799993411819607,0.10666666666666667,0.296875,0.196875,-0.009861569986517313,0.08764228570636112,640,320,0.8255365834366826,0.8827468844504689,0.8089726562499999,0.860986328125,0.9210330513784462,0.9553264942805716,0.8978190210732091,0.9433365724381626,0.8070175438596491,0.8419618528610354,0.8454730576441103,0.8903505301471752,-0.5230574338608873,1.3617005684308303,7.338082355304576,8.552006705537947,0.07828831807567523,0.1336716321937627,0.24367187499999998,0.334375,0.1125,0.27507812499999995,-0.03229087690988184,0.0010296333359056007,0.07310205630486302,0.10505398647389652
joint_sequence_transformer,0.8042590695550454,0.79751953125,0.5298729227761486,0.38387096774193546,0.5063829787234042,0.5161779081133919,1.0928602863871006,11.746972127764291,0.20833333333333334,0.325,0.2375,0.03767651870846362,0.11386075556884728,640,320,0.7677044005478294,0.8480397507392476,0.7674218749999999,0.837603759765625,0.47030859961611515,0.5809621229259081,0.34448160535117056,0.4205607476635514,0.40808823529411764,0.6153846153846154,0.47859792543087587,0.5539091776416087,0.6678902456862978,1.657783222404241,10.095576523076996,12.833139894382267,0.15588553603259486,0.24663677130044842,0.278046875,0.39070312499999993,0.19375,0.309375,0.027253753289478343,0.062052796192022655,0.08326954885156951,0.13930053038356524
mlp,0.800563533420021,0.79490234375,0.8539687194525906,0.8064516129032258,0.7886435331230284,0.8017106549364614,-0.6868408075010013,11.951525671882195,0.2225,0.375,0.21875,-0.05981953369511793,0.16371216466865085,640,320,0.7591258583699645,0.8640515369514538,0.7539953613281252,0.8549182128906248,0.8364180783721352,0.8655117732688942,0.7713310580204779,0.8362068965517241,0.7558454106280194,0.8255813953488372,0.7900493543260152,0.8145705740376445,-1.441184690310421,1.6667851951064439,11.690718548827219,12.697409886406337,0.1953360082978491,0.251351720573032,0.3125,0.43132812499999995,0.128125,0.29375,-0.0901920696932175,-0.03754731434955188,0.15045407301956726,0.19315944816102193
ridge,0.8166814298584738,0.81671875,0.8365786901270772,0.7096774193548387,0.7857142857142857,0.7639296187683284,0.35627931137260926,9.994524534607722,0.17342342342342343,0.30625,0.2125,-0.0012042353412126659,0.09099297356514612,640,320,0.78145412900233,0.8707517883306721,0.776567138671875,0.8672329101562498,0.8139118303571429,0.8590997271608407,0.6606746171967021,0.7565982404692082,0.75390625,0.8270440251572327,0.7412327722706948,0.7862817939851651,-0.8707691111395985,1.4097564139225582,9.18108061693289,10.968152649599569,0.13770532277668984,0.21395960365853656,0.240625,0.36265624999999985,0.15625,0.271875,-0.025210825432804167,0.013261563116245972,0.07065957853613712,0.11728907217888787
template_residual_boosted_stack_new,0.8441894129326641,0.8264843749999999,0.9308602150537636,0.9193548387096774,0.8236994219653179,0.8672531769305962,0.9110271360993849,8.08714319581481,0.11904761904761904,0.278125,0.20625,-0.004513008531356004,0.09208686454898991,640,320,0.829393433717965,0.8767085805495693,0.800439453125,0.8545358886718749,0.9123492324561404,0.9503137711211227,0.8860759493670886,0.9603960396039604,0.8046848290598291,0.8418224944731024,0.8481649069884364,0.8848829730627457,0.10761125422177997,1.3076333350739766,7.462415081483522,8.823290742901955,0.10227272727272728,0.13636363636363635,0.215625,0.34070312499999994,0.125,0.284375,-0.021504439813548333,0.008716752680914588,0.07545249723368717,0.10481956852900522
