method,heldout_run,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
1d_cnn,58,0.8182513733781545,0.79248046875,0.8244084682440846,0.6986301369863014,0.85,0.7674968866749688,-2.4764141392275185,10.165886144443945,0.17105263157894737,0.40625,0.171875,-0.04040917636471336,0.1074345488202671,128,64
1d_cnn,60,0.809730143076329,0.80517578125,0.8106060606060606,0.6290322580645161,0.75,0.7160312805474096,0.40170346477089947,10.116677080224523,0.18478260869565216,0.28125,0.3125,0.004579611123064584,0.07456551208496093,128,64
1d_cnn,62,0.839613757711041,0.837646484375,0.8852459016393442,0.8032786885245902,0.8166666666666667,0.8195497920234891,-3.9243239289203613,12.248234017988004,0.22972972972972974,0.421875,0.109375,-0.05493179321289063,0.10194091735393893,128,64
1d_cnn,64,0.8209875587668863,0.775146484375,0.8391058707934169,0.8135593220338984,0.7868852459016393,0.8125767624662246,-1.1693157808422816,10.325787279247326,0.14705882352941177,0.46875,0.078125,-0.03900912583723043,0.08066804049238575,128,64
1d_cnn,65,0.8183288953207788,0.84814453125,0.8361416361416362,0.7076923076923077,0.8214285714285714,0.7744810744810745,-0.07127021606147643,10.485136888982222,0.10869565217391304,0.28125,0.140625,-0.00957330322265625,0.10372835693359375,128,64
deltaE_over_E_likelihood_template,58,0.6632923156295571,0.62353515625,0.7716064757160648,0.6164383561643836,0.8181818181818182,0.7173100871731009,0.025694677414138667,10.171827980516976,0.16666666666666666,0.625,0.140625,-0.02470718027909258,0.08820801448321819,128,64
deltaE_over_E_likelihood_template,60,0.6517992437863369,0.6304931640625,0.8580156402737047,0.7741935483870968,0.8421052631578947,0.8189149560117301,1.9172750059813515,11.987233032302747,0.25,0.625,0.15625,0.04395378243029404,0.10645223094647764,128,64
deltaE_over_E_likelihood_template,62,0.6774471050544526,0.653564453125,0.888426718864693,0.7377049180327869,0.8035714285714286,0.7867629067775874,1.7986494370080885,10.762454766276118,0.25,0.65625,0.09375,-0.012729200478073494,0.11949758718093828,128,64
deltaE_over_E_likelihood_template,64,0.6567592337042345,0.6171875,0.812822402358143,0.864406779661017,0.8095238095238095,0.8452468680913781,1.879517062890601,8.77882552278032,0.15,0.6875,0.140625,-0.021816322126939153,0.10341615943111852,128,64
deltaE_over_E_likelihood_template,65,0.6888036170482943,0.6571044921875,0.8446886446886447,0.7692307692307693,0.8333333333333334,0.8052503052503053,0.07883852500098598,11.291406219595647,0.19642857142857142,0.5625,0.09375,-0.014540617471867502,0.07614733632180484,128,64
gradient_boosted_trees,58,0.8080391493644066,0.7841796875,0.9068493150684931,0.863013698630137,0.8513513513513513,0.8315068493150686,-1.1424216429463696,7.337381622930161,0.09523809523809523,0.34375,0.296875,-0.015261347770958236,0.07972984863190048,128,64
gradient_boosted_trees,60,0.8291733897419159,0.8447265625,0.9381720430107526,0.9354838709677419,0.8169014084507042,0.8692570869990224,0.2967888432366417,8.187774325905174,0.08653846153846154,0.1875,0.328125,0.0019809479336194043,0.06184765607237808,128,64
gradient_boosted_trees,62,0.8497137239311445,0.827392578125,0.895033031563494,0.8852459016393442,0.7941176470588235,0.8381453388793736,0.5936281521905862,9.615433281819431,0.14634146341463414,0.359375,0.234375,-0.031272628666509,0.11211678105735934,128,64
gradient_boosted_trees,64,0.8057720276089834,0.78515625,0.9361336281012036,0.847457627118644,0.8333333333333334,0.85126504544338,1.174137452081192,6.1884831079152,0.04878048780487805,0.359375,0.1875,-0.010218273800605145,0.08937189200957804,128,64
gradient_boosted_trees,65,0.8250842835874391,0.851806640625,0.9313797313797314,0.9384615384615385,0.8356164383561644,0.873992673992674,0.6556673685459158,6.703602670262518,0.09803921568627451,0.203125,0.234375,-0.000639252902135482,0.0944559390207022,128,64
joint_sequence_transformer,58,0.7603968493332312,0.7666015625,0.5636363636363636,0.5616438356164384,0.6029411764705882,0.5353673723536737,-2.7124349609993637,11.512866116585608,0.25555555555555554,0.296875,0.296875,0.02622520471895109,0.17411731827208077,128,64
joint_sequence_transformer,60,0.7681966836858081,0.769775390625,0.47091886608015643,0.5806451612903226,0.4864864864864865,0.5024437927663734,-0.058807593516574386,10.79508767811431,0.19148936170212766,0.265625,0.328125,0.07410930825619107,0.10113562578819191,128,64
joint_sequence_transformer,62,0.7962322950981752,0.83203125,0.48568632248593097,0.4262295081967213,0.4482758620689655,0.4743087839491069,-0.16358677818940848,12.606601543398273,0.20652173913043478,0.28125,0.171875,0.03711744098884005,0.16606308063051317,128,64
