stratum,value,method,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
spacing_bin,"(-0.001, 10.0]",1d_cnn,,,0.8106060606060606,0.65,0.7959183673469388,0.7113636363636364,0.010960064866045727,9.691824238616253,0.17708333333333334,0.5384615384615384,,-0.0221885133506843,0.08512636367551035,104,104
spacing_bin,"(10.0, 25.0]",1d_cnn,,,0.8742762613730356,0.7419354838709677,0.7931034482758621,0.7940446650124069,-0.43403152952918855,7.201980966334912,0.0641025641025641,0.44285714285714284,,-0.00578790283203125,0.08646022150427067,70,70
spacing_bin,"(25.0, 45.0]",1d_cnn,,,0.8463356973995272,0.7659574468085106,0.8372093023255814,0.7857565011820331,-2.211206711970588,9.488241077924075,0.16666666666666666,0.27710843373493976,,-0.024837182155938435,0.0935169549585903,83,83
spacing_bin,"(45.0, 70.0]",1d_cnn,,,0.8514957264957265,0.875,0.75,0.8477564102564102,1.2204604011163989,13.272890220807088,0.23148148148148148,0.14285714285714285,,-0.037811610984332514,0.1076728370710516,63,63
spacing_bin,"(-0.001, 10.0]",deltaE_over_E_likelihood_template,,,0.803409090909091,0.7,0.8235294117647058,0.7477272727272727,1.4156048031854418,17.708469865025247,0.3409090909090909,0.7884615384615384,,-0.009605619682625724,0.14011517717553273,104,104
spacing_bin,"(10.0, 25.0]",deltaE_over_E_likelihood_template,,,0.8329197684036392,0.7419354838709677,0.7666666666666667,0.7812241521918941,3.9894493235085227,11.826558328387112,0.25,0.7428571428571429,,0.05958455868844119,0.10061234058928802,70,70
spacing_bin,"(25.0, 45.0]",deltaE_over_E_likelihood_template,,,0.8191489361702127,0.7872340425531915,0.8604651162790697,0.8102836879432624,1.890161650932769,10.907695111226602,0.1511627906976744,0.4819277108433735,,-0.018379598880152274,0.09906380846432797,83,83
spacing_bin,"(45.0, 70.0]",deltaE_over_E_likelihood_template,,,0.8333333333333333,0.9166666666666666,0.7857142857142857,0.8814102564102564,-1.1375066063427575,9.577186406151082,0.15714285714285714,0.4444444444444444,,-0.051978774778062786,0.09329623749275538,63,63
spacing_bin,"(-0.001, 10.0]",gradient_boosted_trees,,,0.896969696969697,0.9,0.84375,0.8363636363636364,1.0543912247571807,6.385400287363241,0.057692307692307696,0.5,,-0.015261347770958236,0.07733414158233458,104,104
spacing_bin,"(10.0, 25.0]",gradient_boosted_trees,,,0.8759305210918114,0.8709677419354839,0.7714285714285715,0.8329197684036393,1.1306427497589144,6.32876762845502,0.03773584905660377,0.24285714285714285,,0.012333383537856851,0.06403766500616892,70,70
spacing_bin,"(25.0, 45.0]",gradient_boosted_trees,,,0.9314420803782506,0.8297872340425532,0.8478260869565217,0.8176713947990544,-1.3940003153410085,8.568691579264062,0.09701492537313433,0.1927710843373494,,0.006181653461517377,0.08792569045137541,83,83
spacing_bin,"(45.0, 70.0]",gradient_boosted_trees,,,0.9444444444444444,0.9583333333333334,0.8214285714285714,0.9150641025641026,-0.25694777584934325,9.189813205084636,0.18181818181818182,0.12698412698412698,,-0.03503925293124803,0.08446959272521007,63,63
spacing_bin,"(-0.001, 10.0]",joint_sequence_transformer,,,0.5352272727272727,0.6,0.5714285714285714,0.49318181818181817,6.15716203101496,13.621099150313643,0.3017241379310345,0.4423076923076923,,0.07781271979514545,0.1382471055713877,104,104
spacing_bin,"(10.0, 25.0]",joint_sequence_transformer,,,0.6410256410256411,0.7741935483870968,0.5,0.5794044665012407,2.941626305165279,10.204404973293164,0.16279069767441862,0.38571428571428573,,0.07906500165578453,0.10496152754710386,70,70
spacing_bin,"(25.0, 45.0]",joint_sequence_transformer,,,0.6028368794326241,0.9148936170212766,0.6056338028169014,0.5685579196217494,-2.054106352743128,9.9054912078235,0.13636363636363635,0.20481927710843373,,0.04290980045831748,0.11004245655485903,83,83
