g4_entry,primary_pdg,primary_ekin_mev,primary_time_ns,truth_stave,truth_layer,pid_label,pid_name,dominant_pdg,g4_total_edep_mev,g4_dominant_edep_mev,g4_first_time_ns,g4_energy_weighted_time_ns,g4_n_sci_hits,g4_n_bstack_layers,g4_track_length_sum_mm
19437,2212,105.1866639552911,0.0,B4,2,0,proton,2212,90.4046903011053,41.0602621016245,8.627745190398691,10.18309741697041,5,2,336.69561651155647
19633,2212,130.0859978517463,0.0,B6,4,0,proton,2212,52.03799577810075,23.821701684953776,7.7182488538463865,8.094174973187942,3,3,346.27502433746463
24019,2212,80.16944322753645,0.0,B2,0,0,proton,2212,78.98692643383946,42.283242126440186,9.927854982638328,10.561424038967369,2,1,219.25727897866523
23578,2212,139.38664302621902,0.0,B2,0,0,proton,2212,9.386520180584643,9.386520180584643,7.4688649753178735,7.4688649753178735,1,1,110.4554999844421
13015,2212,59.7867257810156,0.0,B4,2,1,deuteron,1000010020,82.72369040870745,35.71283744149109,10.48331644500389,10.857875113780812,4,2,226.22306227581856
15681,2212,136.01188134753485,0.0,B6,4,0,proton,2212,69.23870302993842,21.244800969946105,7.540662785082964,8.073904225418298,4,4,465.78619997981843
5889,2212,169.55265319771013,0.0,B4,2,0,proton,2212,33.045067960601635,12.40210746799022,7.016733598476868,7.272593869938856,3,3,351.2291540031961
2075,2212,153.83218963404323,0.0,B8,6,0,proton,2212,87.86540194669057,42.65896858565573,7.186852659623684,7.8204079984277355,4,4,465.6491908804558
15097,2212,51.54380447578344,0.0,B2,0,1,deuteron,1000010020,21.096003759325622,21.096003759325622,10.255696528126714,10.255696528126714,1,1,112.30142984398961
26140,2212,163.28343544928657,0.0,B8,6,0,proton,2212,93.3338857649168,34.82353973388672,6.992143041629434,7.663583992050866,8,4,467.65270827349326
18758,2212,161.22660920723803,0.0,B8,6,0,proton,2212,57.94040466830537,19.221700437198038,7.041773191530087,7.535096741222598,4,4,345.69692252296903
20085,2212,160.5240490307565,0.0,B8,6,0,proton,2212,58.81143651229168,20.06146757517915,7.009849093539119,7.5029496415115196,4,4,465.5259035204963
14858,2212,136.30106969950515,0.0,B8,6,0,proton,2212,74.38287379903468,25.868107035117358,7.557758321945035,8.141001716537824,4,4,467.4934067762687
28676,2212,58.73174636931689,0.0,B4,2,1,deuteron,1000010020,61.09094636645684,38.813621393018266,10.386570329141925,10.649982101650982,2,2,225.7298993278045
4121,2212,138.83548449569497,0.0,B6,4,0,proton,2212,54.386200880309474,25.30069201048202,7.484941515363193,7.867534671650292,3,3,342.8521071167761
7873,2212,90.70267427828243,0.0,B2,0,1,deuteron,1000010020,89.21413921024649,60.45725001027804,9.294734013235608,11.10049582432549,2,1,219.04974499940732
24254,2212,144.43582537194104,0.0,B6,4,0,proton,2212,51.58732778267489,22.562037976038702,7.2931010669785294,7.65155682897364,4,3,340.54035797740295
1279,2212,162.87361436668073,0.0,B8,6,0,proton,2212,55.58021566316847,18.322853869974573,7.005512732402947,7.481155468969733,4,4,468.57434108510114
7715,2212,160.87823009891335,0.0,B8,6,0,proton,2212,58.777638241947486,20.0950569720753,7.055166269588264,7.543399950706371,4,4,469.0116414409043
25000,2212,72.1110869790923,0.0,B2,0,0,proton,2212,80.32734321187337,47.34505675396625,10.961539673266966,11.050003081069564,2,1,220.54604674589547
10369,2212,112.88213416568675,0.0,B2,0,1,deuteron,1000010020,44.70952613734777,44.70952613734777,13.574641925252985,13.574641925252985,1,1,110.99756400693403
13557,2212,169.6159861222668,0.0,B4,2,0,proton,2212,27.732740650315037,11.771032431695147,6.983577401560052,7.204977183008708,3,3,350.12391457873724
20530,2212,83.0349337676565,0.0,B2,0,0,proton,2212,84.96417800081035,44.512232792628076,9.753170371588283,10.59705931446017,2,1,218.5016025653856
23310,2212,82.59961786120085,0.0,B2,0,0,proton,2212,84.908202808281,43.751965532182666,9.856175011135065,10.625100860750772,2,1,218.84103992542865
24943,2212,166.06727262345075,0.0,B8,6,0,proton,2212,53.59704841818207,17.228936346677916,7.02949391137492,7.501027336993185,4,4,472.74529066779525
5776,2212,133.4799978367999,0.0,B6,4,0,proton,2212,52.92814595345982,23.96008899616652,7.646733278821349,8.012828130871776,3,3,345.38608861359984
25218,2212,136.05993525777063,0.0,B8,6,0,proton,2212,73.0040942094306,23.31638278962042,7.503182330122629,8.069616922014298,4,4,464.27087808563704
18711,2212,138.8596558890572,0.0,B6,4,0,proton,2212,55.61711122291578,26.089474885350242,7.505891216350332,7.887042346767239,3,3,343.5373123257889
8920,2212,107.19042540574134,0.0,B2,0,1,deuteron,1000010020,91.69687114930954,38.372365325702624,8.532678052284641,10.492872897179073,3,2,335.97172619417694
22792,2212,67.44158478642657,0.0,B4,2,1,deuteron,1000010020,82.53891095501127,58.83235656740717,10.723856679184049,11.03361023772616,2,2,225.02441162425038
11191,2212,136.16686576780694,0.0,B8,6,0,proton,2212,73.97197121360409,26.492233566867238,7.551146327446382,8.139733101529979,4,4,466.3636772199329
17486,2212,76.80809031566203,0.0,B2,0,0,proton,2212,77.07532155473632,42.05840429787494,10.003552370326645,10.520447420807137,2,1,219.09353589838935
25296,2212,113.48182200541486,0.0,B2,0,1,deuteron,1000010020,44.3724247808692,44.3724247808692,13.425251130659172,13.425251130659172,1,1,110.2878099995309
11172,2212,135.27507384829093,0.0,B8,6,0,proton,2212,69.14717490170099,21.06871440718049,7.592189933370694,8.152634424557453,4,4,467.16161972343787
24590,2212,55.68330042061574,0.0,B4,2,1,deuteron,1000010020,65.74507715749056,40.30778226032637,10.34624660380622,10.606901436950318,3,2,226.4235157195339
27056,2212,122.8513379674922,0.0,B2,0,1,deuteron,1000010020,65.2569785557441,64.89651245254987,14.529313196014401,14.530672335124256,2,1,112.18726064086181
11959,2212,81.65316091218273,0.0,B2,0,1,deuteron,1000010020,56.221950274003646,38.8644118128212,9.778738697013894,10.88716049387923,2,1,218.74511483287722
28091,2212,166.5639147513617,0.0,B8,6,0,proton,2212,55.66563476115864,17.967504696077246,6.997678966031463,7.466149751856317,4,4,471.2497980133
29813,2212,81.38492078167783,0.0,B2,0,0,proton,2212,80.44148470278603,41.4624651777252,9.95607029556362,10.665267233245487,2,1,218.82935930873276
1611,2212,162.11305849289917,0.0,B8,6,0,proton,2212,56.37608502401241,19.174949319848896,7.040723816622227,7.520257874350651,4,4,468.91808362321865
28232,2212,142.96361861295276,0.0,B6,4,0,proton,2212,56.49089537295024,22.38825606356699,7.365326845644956,7.792773198873533,4,4,463.40601642043146
24996,2212,86.55233883898727,0.0,B2,0,1,deuteron,1000010020,44.73667106156737,44.73667106156737,11.642356380064967,11.642356380064967,1,1,109.02108083717071
9035,2212,87.05783071938328,0.0,B2,0,1,deuteron,1000010020,49.011309401934305,49.011309401934305,11.765823492934466,11.765823492934466,1,1,109.11124041713158
5114,2212,84.89252431089714,0.0,B2,0,1,deuteron,1000010020,41.2268774466451,41.2268774466451,11.582782126161788,11.582782126161788,1,1,109.50940420633076
23534,2212,164.89210136009453,0.0,B8,6,0,proton,2212,54.31162888940517,18.18573213196287,6.995901806480069,7.474420580846185,4,4,469.72943062540696
25548,2212,86.55005752760721,0.0,B2,0,1,deuteron,1000010020,75.5685976909277,45.55847715512311,9.33499668993609,10.685738776167659,2,1,218.6383385110638
7947,2212,164.9865548044364,0.0,B2,0,0,proton,2212,10.260212925167046,10.260212925167046,7.03959008380003,7.03959008380003,1,1,112.69163848467986
21462,2212,81.26578651786932,0.0,B2,0,0,proton,2212,45.65673325390986,45.65673325390986,9.809690595766384,9.809690595766384,1,1,109.7953089270037
6337,2212,72.54062673007601,0.0,B2,0,0,proton,2212,39.594998352443156,39.594998352443156,10.825788567161627,10.825788567161627,1,1,110.39809808721596
24939,2212,159.8938776869101,0.0,B4,2,0,proton,2212,24.841434657078764,12.544196605017792,7.045822189430169,7.2009766154953345,3,3,343.2508629887874
11200,2212,57.91980154693417,0.0,B4,2,1,deuteron,1000010020,62.442671179809494,39.28764931045498,10.451682494066075,10.733580499947024,4,3,229.7321630401477
6536,2212,119.28405578510879,0.0,B2,0,1,deuteron,1000010020,51.15636204377905,39.84467522275771,14.403412108050997,14.457654009279416,5,1,111.93059778483577
3936,2212,74.886963268478,0.0,B2,0,0,proton,2212,32.778897587280575,32.778897587280575,10.49068007025945,10.49068007025945,1,1,110.33350275858338
19359,2212,63.20610954158818,0.0,B4,2,1,deuteron,1000010020,68.50075148553006,44.68275742378337,10.549490769043985,10.829724132008051,3,2,225.06281202052085
3502,2212,140.22714115466118,0.0,B6,4,0,proton,2212,61.03073841970942,30.626194206453754,7.454742826240593,7.86479986236174,4,3,342.6007700686638
15720,2212,56.65334017515458,0.0,B4,2,1,deuteron,1000010020,61.18546722090454,37.8169270194981,10.338768963316081,10.59452914148152,2,2,225.9044601058734
11404,2212,111.3222266532291,0.0,B2,0,1,deuteron,1000010020,41.37885675598278,41.37885675598278,13.295102554679918,13.295102554679916,1,1,110.95813639898306
26345,2212,162.48685311302853,0.0,B8,6,0,proton,2212,59.70972268294963,19.798345277766987,7.0574909878396985,7.538589246951066,4,4,470.8190019969942
14118,2212,150.03856841465733,0.0,B4,2,0,proton,2212,30.31707895913963,14.734214613913323,7.216389916440771,7.4125042345688605,3,3,341.5758132463421
171,2212,105.95765429098951,0.0,B4,2,0,proton,2212,106.12478308398781,47.87520225115228,8.789027788888976,10.494794417598108,3,2,338.9073762390951
26364,2212,121.44615015145679,0.0,B2,0,1,deuteron,1000010020,63.41422132120772,63.41422132120772,14.747129662107318,14.747129662107318,1,1,112.34200267533149
15696,2212,85.937069185231,0.0,B2,0,1,deuteron,1000010020,73.42108564452438,42.957426983846325,9.351494218602895,10.655543028259522,2,1,218.49336972343576
23328,2212,159.89454806792054,0.0,B8,6,0,proton,2212,69.19470728740723,27.626062820548434,7.0791602629356705,7.630695724585167,4,4,466.6194554082224
4880,2212,53.955224981058805,0.0,B2,0,1,deuteron,1000010020,31.431484218371732,19.290987638321234,10.33084525758011,10.396937399520931,5,1,112.2882620836353
14474,2212,169.43595865798198,0.0,B8,6,0,proton,2212,53.00090848982386,16.948413676113905,6.9861517763918135,7.45285957739154,4,4,474.1698357743385
1343,2212,102.21575408803845,0.0,B4,2,0,proton,2212,48.03034455127802,30.929417592055113,8.681827233340751,8.911294712718815,2,2,226.88596521638712
3850,2212,134.12793081902117,0.0,B6,4,0,proton,2212,66.00284736031104,21.810265766120317,7.573702553067329,8.08753785544347,4,4,466.1248098621627
17879,2212,110.83450055952845,0.0,B2,0,1,deuteron,1000010020,41.05867964025536,41.05867964025536,13.121144903068819,13.121144903068819,1,1,110.14247880610701
11163,2212,102.49216176832168,0.0,B4,2,1,deuteron,1000010020,82.1430592303658,48.17096095102824,8.695327425606598,11.672679580910781,8,2,225.54955324420473
26906,2212,87.79673949805414,0.0,B2,0,0,proton,2212,83.90879216049848,35.75170820001313,9.43452244300423,10.865004721928958,5,1,218.5609646909512
22650,2212,120.53320711368201,0.0,B2,0,1,deuteron,1000010020,64.36407817167704,64.36407817167704,14.374989449228547,14.374989449228547,1,1,111.75419564274792
11067,2212,67.450759641925,0.0,B4,2,1,deuteron,1000010020,122.40421835163083,63.435456492597524,10.692845560086873,11.136382888518035,3,2,336.14429258429203
20215,2212,117.92272601338058,0.0,B2,0,1,deuteron,1000010020,55.45849659306027,41.591643135777474,13.993453307185833,14.060824914069004,3,1,111.80007013849249
13615,2212,95.80136178085314,0.0,B2,0,0,proton,2212,25.6043007023286,25.6043007023286,8.961992043387092,8.961992043387092,1,1,109.13719316694649
4198,2212,163.87173742357666,0.0,B2,0,0,proton,2212,11.353028493968951,11.353028493968951,7.03221135881182,7.03221135881182,1,1,111.87519354096143
8945,2212,52.88219922473667,0.0,B4,2,0,proton,2212,61.99946146302888,29.626252176372624,10.257066941028578,10.521080204142484,3,2,112.84617782790231
5674,2212,78.86838266045044,0.0,B2,0,1,deuteron,1000010020,35.86116597050352,35.86116597050352,11.190465143989085,11.190465143989085,1,1,109.21095243404609
11262,2212,114.0990702972965,0.0,B2,0,1,deuteron,1000010020,44.63974270125188,44.63974270125188,13.44415115458157,13.444151154581569,1,1,110.09478043592696
13882,2212,138.7823902578533,0.0,B4,2,0,proton,2212,27.046374125119563,14.366522727103295,7.4639538142769775,7.614496859828858,2,2,225.2356703124379
25794,2212,56.24900055468227,0.0,B4,2,1,deuteron,1000010020,61.75110859012034,38.74356392976372,10.400680028334943,10.661283351178524,2,2,226.95152162708902
10309,2212,105.17576072327938,0.0,B4,2,0,proton,2212,103.2939758622629,47.0323504274663,8.754675654357067,10.387294139235415,3,2,337.4580532749419
9440,2212,132.27535119073306,0.0,B6,4,0,proton,2212,51.20846974078298,22.147847064069026,7.732734667228852,8.093631353749771,3,3,347.68104756712125
16642,2212,111.75173520676957,0.0,B2,0,1,deuteron,1000010020,43.65148451882387,43.65148451882387,13.472649370353306,13.472649370353308,1,1,110.23661216300118
17345,2212,70.5241383777721,0.0,B2,0,0,proton,2212,77.70488024559187,46.160387146598076,10.590574185953182,10.6962554501434,2,1,220.71904502324165
21857,2212,60.980539009465396,0.0,B4,2,1,deuteron,1000010020,67.05727986454212,43.46784605976489,10.467161760176888,10.740776701464505,2,2,225.24150304356624
29721,2212,162.283496332857,0.0,B8,6,0,proton,2212,69.18700833609319,31.71709035041222,7.0536367003034535,7.6172498788895,4,4,348.9840524996711
17988,2212,141.5008802599211,0.0,B6,4,0,proton,2212,52.7032240732045,23.37140078246777,7.40300578291317,7.767497741869616,3,3,341.8505012703011
20125,2212,119.28110416772971,0.0,B2,0,1,deuteron,1000010020,54.16017295327124,54.16017295327124,14.13422026965019,14.134220269650191,1,1,111.9262717727681
20958,2212,145.6759184201199,0.0,B8,6,0,proton,2212,70.87578186909883,23.673808835226712,7.347731113903587,7.920974346682576,4,4,465.22967678333407
17178,2212,82.78474131919693,0.0,B2,0,1,deuteron,1000010020,42.03922391579319,42.03922391579319,11.55849619153179,11.55849619153179,1,1,109.60587583593171
5832,2212,168.0194163722394,0.0,B8,6,0,proton,2212,54.05023916442538,17.41976011446148,6.975512866119593,7.450504898682323,4,4,471.92589180300365
25828,2212,96.61641116730074,0.0,B2,0,1,deuteron,1000010020,88.55799408865923,58.79766970699173,8.809384834087671,11.233047337553652,3,2,332.23543424541924
4617,2212,91.56352101757875,0.0,B2,0,1,deuteron,1000010020,91.29913892465707,64.65859754703108,9.143558743279845,11.228363028824239,3,1,218.81055644327785
18439,2212,97.22765932136996,0.0,B2,0,1,deuteron,1000010020,120.44066829248561,59.29420588020085,8.772572578822508,10.648709323742676,3,2,334.04398082504775
14634,2212,147.19497983118163,0.0,B8,6,0,proton,2212,71.5021941927153,22.39472514457369,7.280084283225853,7.842556897742022,4,4,464.0609393381826
24592,2212,133.10598365525948,0.0,B6,4,0,proton,2212,51.44632812142602,23.067293485037055,7.661773021286166,8.027241346525011,3,3,345.5644041777884
26401,2212,99.27101709870111,0.0,B2,0,1,deuteron,1000010020,106.8316520299,56.95622746481759,8.683409122996531,10.793161160556206,3,2,334.25629720191705
2089,2212,81.55929331235289,0.0,B2,0,1,deuteron,1000010020,78.67253113451825,39.52644797354303,9.988912575357354,10.752894483046074,2,1,218.5445601158927
28159,2212,148.0654804317903,0.0,B8,6,0,proton,2212,70.77618746027541,21.40195539490716,7.248698117221917,7.802709081822654,5,4,462.39237069065825
6582,2212,133.82733831626695,0.0,B6,4,0,proton,2212,58.85133450139954,22.25143600587642,7.654588126355848,8.112877285126409,4,4,469.33595594012235
5081,2212,135.82023905945638,0.0,B8,6,0,proton,2212,75.08517972069477,28.079014139105706,7.552057307257195,8.148901087888117,4,4,467.26225833054286
14741,2212,165.6169445405694,0.0,B8,6,0,proton,2212,55.613345549896884,18.197471696994135,7.019606951916722,7.493215777036366,4,4,471.90003728440024
1754,2212,152.26872026261057,0.0,B8,6,0,proton,2212,86.34739561182548,42.49327657366445,7.198545982565116,7.837649834149408,4,4,465.3385112335635
18588,2212,167.09735955325849,0.0,B8,6,0,proton,2212,56.52341406756149,18.51874610276693,7.031704243798547,7.507331934679584,4,4,474.30176723499585
1305,2212,58.49879973188844,0.0,B4,2,1,deuteron,1000010020,59.48343192092674,37.75663578611487,10.414169600275022,10.677305810260771,2,2,226.35805754274696
27946,2212,106.38275187576735,0.0,B2,0,1,deuteron,1000010020,90.53912089912362,38.740292577529544,8.656344286114129,10.60328479948894,3,2,337.31108461593976
2922,2212,75.63758791412099,0.0,B2,0,1,deuteron,1000010020,68.14057273653722,34.82336170340928,10.438196751902108,10.828076407547876,2,1,219.56616401592612
2665,2212,114.29073312217531,0.0,B2,0,1,deuteron,1000010020,43.88552317448873,43.88552317448873,13.50282670585145,13.502826705851453,1,1,110.85039736401158
15523,2212,55.10751031045148,0.0,B4,2,1,deuteron,1000010020,58.722307173385616,36.53468996628998,10.419415943484603,10.67572647818961,2,2,228.53354109700814
17322,2212,157.06007987022872,0.0,B8,6,0,proton,2212,76.67551871097112,32.73295252289778,7.085572952096195,7.667035710654743,4,4,464.0561319450783
11659,2212,91.77004611513405,0.0,B2,0,0,proton,2212,25.430072143576904,25.430072143576904,9.169630956623035,9.169630956623035,1,1,110.35276620768079
13390,2212,134.31608351880504,0.0,B6,4,0,proton,2212,49.392910275972326,22.07170323167971,7.5765960554631855,7.937155469542937,3,3,343.6011681647235
25699,2212,113.78322458345215,0.0,B2,0,1,deuteron,1000010020,46.19920531690031,46.19920531690031,13.697197149613254,13.697197149613253,1,1,110.83711159298362
29012,2212,168.30004582536003,0.0,B8,6,0,proton,2212,54.126671042686375,17.264070368930696,7.010330588325917,7.479392738833587,4,4,474.1797688752275
847,2212,167.67353755270202,0.0,B8,6,0,proton,2212,54.46545387990469,17.723602412399167,7.0078257434895805,7.47949936410283,4,4,473.4055758400441
13673,2212,157.43476666284803,0.0,B8,6,0,proton,2212,71.61798730459695,29.211753380742117,7.1004616657632855,7.6622544538081945,4,4,465.83740915331884
21495,2212,87.41089634543523,0.0,B2,0,1,deuteron,1000010020,74.8129746593517,45.20351405217417,9.299377990069635,10.711673925731406,2,1,218.65193689131274
21306,2212,54.558453246764614,0.0,B4,2,1,deuteron,1000010020,60.09661093544442,37.89407004144086,10.382775750173986,10.643686836209854,3,2,227.88053426111077
22078,2212,127.67543551789021,0.0,B6,4,0,proton,2212,55.38613164758923,25.912318181304485,7.868313015034695,8.258376145231658,3,3,349.28970860937125
9279,2212,101.44183287006385,0.0,B2,0,1,deuteron,1000010020,98.30685323091882,49.54262910882016,8.805329219972796,10.978483110595933,7,2,335.48479902678986
7740,2212,128.78249634145666,0.0,B6,4,0,proton,2212,53.07641196479574,24.509184885478124,7.7751072836954,8.157725588305105,3,3,347.4442696083772
3147,2212,101.52039279848478,0.0,B2,0,0,proton,2212,1.002233764030052,1.002233764030052,19.095414236936826,19.095414236936826,1,1,0.0022911837750879166
29715,2212,130.12610523151585,0.0,B6,4,0,proton,2212,51.30519236691255,22.91598896009845,7.726107425906367,8.095519960518292,3,3,346.4014146136806
25647,2212,75.27743115328103,0.0,B2,0,1,deuteron,1000010020,60.267330895502184,34.31049334887448,9.994759044161135,10.58656023243028,2,1,219.8671421757072
28359,2212,52.15874041758114,0.0,B2,0,1,deuteron,1000010020,42.51040252986479,21.94409678561838,10.280670090726863,10.478071943469422,2,2,228.0894778002354
17628,2212,72.67345729207055,0.0,B2,0,0,proton,2212,107.42467206262714,35.648590541095466,10.233129965207928,10.8036478546493,4,1,220.55837822951688
20990,2212,150.30249979846315,0.0,B8,6,0,proton,2212,84.11451185570044,39.26153039909299,7.1925339410455775,7.826529955607222,4,4,462.3262857630979
3309,2212,128.46508735904553,0.0,B6,4,0,proton,2212,55.78531943141148,26.025683174336624,7.807170662267067,8.191752976264361,3,3,348.05010862304016
20164,2212,152.4861901781976,0.0,B8,6,0,proton,2212,89.2114446209814,43.6901609037104,7.1840522966410445,7.81996005546764,4,4,463.84491635313276
28338,2212,151.85197303730376,0.0,B8,6,0,proton,2212,85.44506565767419,40.80179787491056,7.1869588937841735,7.820636579970472,4,4,462.63762099942596
21426,2212,110.10693141560101,0.0,B2,0,1,deuteron,1000010020,41.0415411424223,41.0415411424223,13.188697778996298,13.188697778996298,1,1,110.22847278995553
14176,2212,113.49226678066856,0.0,B2,0,1,deuteron,1000010020,48.164295740157144,48.164295740157144,13.659276890931649,13.659276890931647,1,1,110.39627291596669
6022,2212,170.69466703640907,0.0,B2,0,0,proton,2212,2.711722749584912,2.711722749584912,6.983546985363778,6.983546985363778,1,1,112.10009304877937
21402,2212,93.88420080299727,0.0,B2,0,1,deuteron,1000010020,86.81055152475737,62.8108074533566,9.020151609808934,11.24831663029155,2,1,219.18481495196636
16134,2212,71.73665620018483,0.0,B2,0,0,proton,2212,67.97324103804993,35.05819012988217,10.981783158296885,11.400840441333077,2,1,221.23424402762464
7453,2212,90.24346607720366,0.0,B2,0,1,deuteron,1000010020,49.29809610892814,49.29809610892814,11.805447816437818,11.805447816437818,1,1,108.95201889480309
6458,2212,50.96052082964564,0.0,B2,0,1,deuteron,1000010020,18.686818179990606,18.686818179990606,10.231975779077596,10.231975779077596,1,1,112.26925920119932
11570,2212,146.9257566573113,0.0,B8,6,0,proton,2212,70.22765558038726,21.279721901547365,7.28993892411571,7.840306855161172,4,4,463.2664635676086
2018,2212,141.7121637473489,0.0,B6,4,0,proton,2212,50.539014024005056,22.575658268081344,7.4105752317528,7.775125623511878,3,3,342.65101810241515
20303,2212,147.66326083514508,0.0,B2,0,1,deuteron,1000010020,78.38516488880038,38.04917343959921,7.25284069816571,12.945068173281577,5,2,336.00405348519325
15424,2212,145.38182066399514,0.0,B2,0,1,deuteron,1000010020,114.10972813068373,43.06874195486286,7.326315311308302,11.545875863892537,5,4,575.7577101271593
27822,2212,52.4741234259198,0.0,B2,0,1,deuteron,1000010020,35.449464100721286,21.408039812494803,10.314711544015141,10.476612873819407,2,2,228.32978430234706
19279,2212,112.2314174824648,0.0,B2,0,1,deuteron,1000010020,42.83059277025716,42.83059277025716,13.383635751232893,13.383635751232893,1,1,110.97206000750234
18194,2212,105.42699246116405,0.0,B4,2,0,proton,2212,97.88875065296344,42.01825969992067,8.63167891462375,10.43258020474584,3,2,336.29984437433376
11236,2212,71.13243840664035,0.0,B2,0,1,deuteron,1000010020,45.719705291478355,32.111892726816095,10.908264612964649,11.037594845056883,2,1,221.0736486782514
16286,2212,94.17341960480647,0.0,B2,0,1,deuteron,1000010020,60.09737918084188,60.09737918084188,12.220636965008566,12.220636965008566,1,1,108.96562644779945
14610,2212,62.367188265360525,0.0,B4,2,1,deuteron,1000010020,67.2584513405599,43.86592179054639,10.524812229287319,10.801608753368464,2,2,225.19582623034415
2877,2212,83.33500678973208,0.0,B2,0,0,proton,2212,88.88976419381153,46.826248870542344,9.65621172520109,10.552698938155773,2,1,218.4071838658308
25993,2212,66.16116913324271,0.0,B4,2,1,deuteron,1000010020,112.29402031827,52.673489690466475,10.688617042656862,11.146080438656982,3,2,336.5089095421366
15618,2212,100.46448748929562,0.0,B4,2,0,proton,2212,62.42861267217023,44.20499599899768,8.650058001116559,8.909260991167427,2,2,223.1171587132319
2310,2212,166.90346197257145,0.0,B8,6,0,proton,2212,54.68506014518307,18.3791771038999,6.980090764414005,7.456833058495876,4,4,471.59714433624816
22225,2212,131.42200763588787,0.0,B6,4,0,proton,2212,51.02923887630048,22.216247420462558,7.659070882153339,8.020119252855443,4,3,344.9422612636906
415,2212,139.3298856521816,0.0,B8,6,0,proton,2212,81.5344398491799,35.14972824700781,7.460948925689684,8.08199428384432,4,4,464.8511588249245
18092,2212,87.7830100101627,0.0,B2,0,1,deuteron,1000010020,74.45963518267904,46.22218466743696,9.187231845957024,10.738589435457422,2,1,218.43225814388217
23554,2212,141.6575447710773,0.0,B6,4,0,proton,2212,51.853508840572,23.38235393764251,7.453023884054716,7.822750291765175,3,3,344.0904891303944
13595,2212,157.34945576295968,0.0,B4,2,0,proton,2212,25.112893500789106,12.861267582454271,7.064309750772596,7.204684191827927,2,2,224.55279993850206
22017,2212,99.73996387317507,0.0,B2,0,1,deuteron,1000010020,105.38801583022813,42.0361014137288,8.609460277247742,10.84193414717306,4,2,333.3733121342526
24327,2212,132.5034551319764,0.0,B6,4,0,proton,2212,50.67308064249394,22.509513219495233,7.63720990976078,8.004772753250286,4,3,344.7278125554494
11965,2212,114.79401093066261,0.0,B2,0,1,deuteron,1000010020,49.757979102411596,49.757979102411596,13.8793005157811,13.879300515781098,1,1,111.16692155302151
9708,2212,112.69641045139531,0.0,B2,0,1,deuteron,1000010020,44.724218164524395,44.724218164524395,13.443965469178595,13.443965469178595,1,1,110.31415508320563
14599,2212,77.56510183143949,0.0,B2,0,1,deuteron,1000010020,65.31302853938034,36.07884873949642,10.604211614079581,10.967632593229041,2,1,219.21065350317542
