method,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,pileup_ap_ci_low,pileup_ap_ci_high,pileup_auc_ci_low,pileup_auc_ci_high,pid_auc_ci_low,pid_auc_ci_high,pid_efficiency_ci_low,pid_efficiency_ci_high,pid_purity_ci_low,pid_purity_ci_high,pid_balanced_accuracy_ci_low,pid_balanced_accuracy_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,winner_score
template_residual_boosted_stack_new,0.8345024104937773,0.8216308593749999,0.92478515625,0.9125,0.8319088319088319,0.8640625,0.13306616170766006,7.393012650158898,0.09009009009009009,0.30625,0.20625,-0.007838176695827542,0.07752652422727968,640,320,0.8219403856745688,0.8502692487297155,0.801342041015625,0.8421875000000001,0.9103575434287163,0.9391397849462366,0.8881789137380192,0.9371616733980348,0.8070175438596491,0.8514285714285714,0.8491133161429214,0.880987292277615,-0.5733998321972056,0.9967224692211651,6.721581339190613,8.386949606748722,0.07673126091294588,0.1013215859030837,0.221875,0.38757812499999994,0.146796875,0.3,-0.013863969180000936,-0.002073560667456604,0.06659564835062401,0.10230291876943802,0.21106602572886868
gradient_boosted_trees,0.8172414312515833,0.8160839843750001,0.9225927734375,0.89375,0.8265895953757225,0.853125,0.2967888432366417,7.735015912136267,0.0947136563876652,0.290625,0.25625,-0.004216540456691746,0.0851957565566741,640,320,0.8059236545564589,0.8316697829084574,0.79027880859375,0.8416894531250001,0.907838452476889,0.9349857186176403,0.8615384615384616,0.9262996031746032,0.808641975308642,0.8419618528610354,0.8383990851219743,0.8672798669697693,-0.4561000594492537,0.7757250650562142,7.001948285801558,8.581128722284241,0.06944444444444445,0.11650485436893204,0.225,0.35625,0.215625,0.303125,-0.015261347770958236,0.00106061351811627,0.07580579550406018,0.09463989012346896,0.22660841567803677
ridge,0.7498888472636385,0.777646484375,0.875244140625,0.66875,0.816793893129771,0.7593749999999999,0.505583837446526,9.309840065640653,0.11085972850678733,0.309375,0.25625,-0.0022836621867469375,0.07853571363304604,640,320,0.7314728724067369,0.7832743061980345,0.7508811035156251,0.8107878417968749,0.8636948568985234,0.889704388727085,0.6232841735247444,0.7138617685387589,0.7803267973856209,0.845311992085365,0.725868119454678,0.7914422170125889,-0.3995812395171594,1.3935746593048992,8.548310617656503,9.885442916583944,0.07432432432432433,0.14778409090909086,0.22164062499999998,0.384375,0.171640625,0.346875,-0.011972750675252644,0.0057218568352735725,0.07358197632251295,0.08967149277570506,0.2600716142894526
1d_cnn,0.8110664466230549,0.8089648437499999,0.839736328125,0.728125,0.8062283737024222,0.7765625,-0.861826241704664,10.430658564619257,0.16666666666666666,0.371875,0.1625,-0.022553465903384882,0.0958690599766161,640,320,0.805477383722395,0.8253521091484755,0.7890253906250001,0.834716796875,0.8224453154046909,0.8614181172582898,0.6746268656716418,0.7845659163987139,0.7735035289913338,0.8322203196347032,0.7463461606534987,0.8058861721835786,-2.6345584681247636,0.0757190968379846,9.979876341840221,11.640873539177782,0.13068957823072772,0.2076923076923077,0.30625,0.4375,0.103125,0.2375,-0.040206055768871055,-0.006731710386222432,0.08586998352758482,0.10912053855309219,0.2827537706228087
deltaE_over_E_likelihood_template,0.6635890506069193,0.6358007812500001,0.833037109375,0.746875,0.8213058419243986,0.7921875,1.3351851013991523,10.876790634412853,0.2033898305084746,0.63125,0.125,-0.014540617471867502,0.10761419441563604,640,320,0.6544742940434193,0.6782549958232369,0.6225211181640625,0.6507763671875,0.7969139400829091,0.8694294329573934,0.6666666666666666,0.8079398755896419,0.8098591549295775,0.8339377046124451,0.7494407158836689,0.8247001792936105,0.23409661674246962,1.8190586170928125,10.0,11.6005185622701,0.1723742816091954,0.2375,0.59375,0.6625,0.103125,0.146875,-0.01998963381953378,0.004349748995688033,0.08791106637941226,0.12012530022845365,0.3061477257597645
mlp,0.7821327970635679,0.79171875,0.858173828125,0.70625,0.8218181818181818,0.7765625,-0.16072585794042027,12.441284854243634,0.24772727272727274,0.3125,0.225,-0.015134808309503537,0.12473727124003767,640,320,0.7526474587891571,0.8184475819524906,0.762060546875,0.826181640625,0.8408295067515766,0.8746263503301535,0.6805970149253732,0.7392739273927392,0.7963602058319039,0.8458781362007168,0.7567066352659673,0.7987547808394714,-1.8292093257908772,0.6930353478762008,11.21004233710871,13.235625841620443,0.21929824561403508,0.2883981542518127,0.26875,0.3625,0.171796875,0.29375,-0.05285022148242395,0.002394347890342269,0.1040894058364116,0.1432352784134238,0.33188449478247395
joint_sequence_transformer,0.7682814318437703,0.784384765625,0.5497705078124999,0.56875,0.5400593471810089,0.5421875,0.04917567748651486,12.489661050022296,0.21555555555555556,0.296875,0.240625,0.041334551059078205,0.13864669207323976,640,320,0.7583637800633486,0.7834934007925085,0.752353515625,0.8169150390625,0.49736813836072624,0.6030820613482553,0.49523809523809526,0.6276806078230128,0.487002688172043,0.591044776119403,0.4984960790632721,0.59359335839599,-1.0257512628980145,1.3110013021831437,11.4273628804053,13.122728565035233,0.19954098766791456,0.23842592592592593,0.228125,0.384375,0.18117187499999998,0.296875,0.024053068149220407,0.06173221240418961,0.11965609235829147,0.17350256301384998,0.40487142757346267
