method,n_events,n_accepted,coverage,abstention_rate,accepted_candidate_secondary_fraction,accepted_time_residual_proxy_rms_ns,bad_recovery_proxy_rate,accepted_mean_model_probability,support_subset_n,high_amp_large_lowering_broad_late_retention,selection_score,accepted_secondary_high_minus_low,accepted_secondary_high_minus_low_ci_low,accepted_secondary_high_minus_low_ci_high,coverage_high_minus_low,coverage_high_minus_low_ci_low,coverage_high_minus_low_ci_high,bad_proxy_rate_high_minus_low,bad_proxy_rate_high_minus_low_ci_low,bad_proxy_rate_high_minus_low_ci_high,n_bootstrap,risk_coverage_score,risk_coverage_score_ci_low,risk_coverage_score_ci_high,ml_minus_traditional_risk_coverage_delta,ml_minus_traditional_risk_coverage_delta_ci_low,ml_minus_traditional_risk_coverage_delta_ci_high
traditional_template_fit,8673,3796,0.4376801568084861,0.5623198431915138,0.5275521190178571,2.0841830430676636,0.006322444678609062,0.9724132256903486,1013,0.25765054294175715,1.28381626912814,-0.05983838450063014,-0.1009507744958735,-0.027803556976096853,-0.10212929309669094,-0.17825264133526803,-0.04376613225999958,0.003081858038785658,0.001956053679264214,0.004315828332378835,500,0.4349129482301395,0.4232673033246258,0.44646834347560566,0.0,0.0,0.0
mlp,8673,8372,0.9652945924132365,0.03470540758676352,0.09750643802986785,6.021848014736364,0.022216913521261348,0.1488382145704134,1013,0.9911154985192497,3.9826950709799647,0.015358370949752842,-0.007513852163010058,0.04371971814701072,-0.026573525514128924,-0.043465809192962716,-0.011504928893404098,0.01880701372449567,0.013569629772383079,0.025300175309107588,500,0.9438487259310504,0.9313850580164267,0.9569179862780707,0.5090450561052597,0.4961500594636577,0.5215254574279498
gradient_boosted_trees,8673,8673,1.0,0.0,0.08921305374638334,6.791237536117046,0.021561166839617202,0.25380153533771593,1013,1.0,4.679338539230155,0.01562686734050125,0.0021383167418586846,0.031496662630244095,0.0,0.0,0.0,0.018877556140067052,0.013305723658740347,0.025166029035312586,500,0.9784388331603828,0.9758353513359517,0.9813487918036496,0.5436993329920514,0.5321026441301067,0.5554961551834473
consensus_abstention_ensemble,8673,545,0.06283869479995388,0.9371613052000461,0.15564542336037893,8.476213522577124,0.03669724770642202,0.6261130605302967,1013,0.11549851924975321,8.927007419843036,0.0015908987495486602,-0.003953732306839724,0.007615347431409644,-0.02600378381029886,-0.08422830123005208,0.03686421892419936,0.0025148556063659773,0.0012897472957851548,0.0038877478190413803,500,0.06053268765133172,0.051080789607113535,0.06902633616414204,-0.37421121424344905,-0.39092103635267533,-0.3577842355878466
ridge_linear,8673,327,0.03770321687997233,0.9622967831200276,0.4836373980963596,11.224215946144266,0.045871559633027525,0.9934161678605149,1013,0.09378084896347483,11.899568345255329,0.008458288390081073,0.003885456491560574,0.012587081128544654,0.01676169197800302,0.006965605937275299,0.0259288806922664,0.00065688693291691,-0.0015504015702164783,0.003440733511519792,500,0.03597371151850571,0.028874032745134056,0.04361505340972626,-0.3986275720259106,-0.41204896877350006,-0.3835540000646998
cnn_1d_dual_head,8673,135,0.015565548253199585,0.9844344517468004,0.34941741308128393,16.708729878775657,0.022222222222222223,0.9244873408918027,1013,0.005923000987166831,17.07945855540869,0.005783933870205904,0.0011195065907157978,0.011348889099769128,0.016599691414398328,0.0040622568009398155,0.03213370141402415,0.00037091955100522077,0.0,0.0007673714194555659,500,0.01521964718090626,0.004146306757580982,0.031320981799344026,-0.41978099395999313,-0.43480424328894524,-0.40315543137813215
