heldout_run,candidate,sign,train_auc,train_median,train_iqr,n_train,n_test
58,max_downstream_area_over_peak,1,0.6459729448491155,8.799969365652167,1.1933500326667872,310,8
59,max_downstream_area_over_peak,1,0.6475596501216292,8.884616033915382,1.1602612043793439,278,40
60,max_downstream_area_over_peak,1,0.6387152777777778,8.799969365652167,1.2132588405680114,240,78
61,max_downstream_area_over_peak,1,0.6355032317636196,8.749077903207779,1.0539691302323764,228,90
62,max_downstream_area_over_peak,1,0.6420741505968779,8.784151751567999,1.1896238385233886,264,54
63,max_downstream_area_over_peak,1,0.6508704584775087,8.819561290386464,1.143554186598207,272,46
65,max_downstream_area_over_peak,1,0.6438271110398974,8.796951292128142,1.1871866254300798,316,2
