method,n,harm_rate,flag_rate,precision,recall,f1,accepted_coverage,accepted_charge_bias_frac,accepted_charge_res68_frac,accepted_timing_abs68_ns,accepted_timing_tail_frac_gt5ns,calibration_ece,precision_ci95,recall_ci95,accepted_coverage_ci95,accepted_charge_res68_frac_ci95,accepted_timing_abs68_ns_ci95,accepted_timing_tail_frac_gt5ns_ci95,flag_rate_ci95,primary_rank
traditional_rule,39605,0.5649286706223962,0.17353869460926652,0.35326640477229737,0.10851881648341825,0.16603412315793073,0.8264613053907335,-0.07863575832858383,0.1309244403885551,0.08363154252831878,0.02786264206281315,0.3299646509279131,"[0.3035862644319687, 0.4260984254595189]","[0.08703523764332115, 0.14149669545276536]","[0.8178529941043307, 0.8339948532583098]","[0.11793957504894724, 0.1462482431095419]","[0.07949479272001908, 0.08796219251490876]","[0.02538730892604565, 0.03045936880817516]","[0.16600514674169015, 0.1821470058956693]",1
shuffled_target_gbt,39605,0.5649286706223962,0.9559651559146572,0.5651197802488048,0.9562885492089032,0.7104175313356023,0.04403484408534276,-0.04295174422806684,0.2595831569451045,0.11271318717965585,0.12327981651376146,0.030347504097689704,"[0.5260469629122696, 0.6026265815677516]","[0.9043150684877563, 0.9849912041169459]","[0.015064121741806998, 0.09409717945377122]","[0.1923673993438008, 0.35645496708648056]","[0.09170039111240681, 0.14647733414418815]","[0.08482678868348649, 0.1627262126512501]","[0.9059028205462287, 0.984935878258193]",2
gradient_boosted_trees,39605,0.5649286706223962,0.5539704582754703,0.9534639927073838,0.9349691606328775,0.9441260098388771,0.44602954172452974,0.02161553180077504,0.4373306210049926,4.55608127512341,0.27172374752335127,0.049793280712503545,"[0.9437000085688566, 0.9660722606304384]","[0.9207855208340876, 0.9453529692529697]","[0.4063002405366837, 0.49407072642161387]","[0.23963675446780444, 0.6572927284838151]","[3.77871574759927, 4.978684760284477]","[0.2200933618040986, 0.3174601211662094]","[0.5059292735783861, 0.5936997594633163]",3
wavegate_resnet,39605,0.5649286706223962,0.5539704582754703,0.9534639927073838,0.9349691606328775,0.9441260098388771,0.44602954172452974,0.02161553180077504,0.4373306210049926,4.55608127512341,0.27172374752335127,0.049793280712503545,"[0.9441522232604098, 0.9659938432378837]","[0.9208532928185937, 0.9451137454058939]","[0.4107644889531879, 0.49281290865113786]","[0.22794280889277319, 0.6500949123971708]","[3.711720698415736, 4.966876668694011]","[0.22029054030005282, 0.3165144595721541]","[0.5071870913488621, 0.5892355110468122]",4
mlp,39605,0.5649286706223962,0.5643731852038884,0.9720382963493199,0.9710825064807366,0.9715601663461968,0.4356268147961116,0.02496183572006035,0.4394958005899355,4.567988297546235,0.2722425085492378,0.014469964713681612,"[0.9640177260650702, 0.977560103662296]","[0.962407453077625, 0.977050407970237]","[0.40111608794456977, 0.48196670410021086]","[0.2415869851174103, 0.6295417103558213]","[3.873555662465648, 4.961061958365489]","[0.22199547899003272, 0.3154577631122025]","[0.5180332958997892, 0.5988839120554302]",5
cnn_1d,39605,0.5649286706223962,0.5643731852038884,0.9720382963493199,0.9710825064807366,0.9715601663461968,0.4356268147961116,0.02496183572006035,0.4394958005899355,4.567988297546235,0.2722425085492378,0.014469964713681612,"[0.9641065375793308, 0.9785187723487649]","[0.9618434507153629, 0.9774807961697511]","[0.3909157113620416, 0.4840432443167789]","[0.21253221026356892, 0.6741684529741507]","[3.6560569679474573, 5.010652580827188]","[0.21642939370471584, 0.32146328083689146]","[0.515956755683221, 0.6090842886379583]",6
ridge,39605,0.5649286706223962,0.5881833101881075,0.8344709165056879,0.8688209528917493,0.8512995686351792,0.41181668981189246,0.09642178597505027,0.7422113458366494,5.012078956048322,0.3215205395462906,0.20308775683403346,"[0.8094311577017387, 0.8692459893499145]","[0.8071868206615066, 0.9120891370136271]","[0.35487668577199344, 0.4822114942211386]","[0.41747150394859284, 1.1131131711127358]","[4.450547593260119, 5.587271074406725]","[0.2630013272520927, 0.3842262191894403]","[0.5177885057788614, 0.6451233142280065]",7
