max_iter,learning_rate,max_leaf_nodes,l2_regularization,max_bins,random_state,method,fold,cv_rmse_ns,n_train_rows,n_val_rows,alpha,note
40.0,0.05,15.0,0.05,64.0,20260628.0,hgb_amplitude_only_control,-1,3.2473658270283834,3780.0,0.0,,
40.0,0.05,15.0,0.2,64.0,20260628.0,hgb_amplitude_only_control,0,2.873929302299245,2514.0,1266.0,,
40.0,0.05,15.0,0.2,64.0,20260628.0,hgb_amplitude_only_control,1,3.493263278737667,2523.0,1257.0,,
40.0,0.05,15.0,0.2,64.0,20260628.0,hgb_amplitude_only_control,2,3.3836000415401957,2523.0,1257.0,,
40.0,0.05,15.0,0.2,64.0,20260628.0,hgb_amplitude_only_control,-1,3.250264207525703,3780.0,0.0,,
80.0,0.05,7.0,0.05,64.0,20260628.0,hgb_amplitude_only_control,0,2.8861894624966,2514.0,1266.0,,
80.0,0.05,7.0,0.05,64.0,20260628.0,hgb_amplitude_only_control,1,3.501210345810066,2523.0,1257.0,,
80.0,0.05,7.0,0.05,64.0,20260628.0,hgb_amplitude_only_control,2,3.3925691651595624,2523.0,1257.0,,
80.0,0.05,7.0,0.05,64.0,20260628.0,hgb_amplitude_only_control,-1,3.2599896578220764,3780.0,0.0,,
80.0,0.05,7.0,0.2,64.0,20260628.0,hgb_amplitude_only_control,0,2.885269077423378,2514.0,1266.0,,
80.0,0.05,7.0,0.2,64.0,20260628.0,hgb_amplitude_only_control,1,3.5028013969321683,2523.0,1257.0,,
80.0,0.05,7.0,0.2,64.0,20260628.0,hgb_amplitude_only_control,2,3.392229810095315,2523.0,1257.0,,
80.0,0.05,7.0,0.2,64.0,20260628.0,hgb_amplitude_only_control,-1,3.260100094816954,3780.0,0.0,,
80.0,0.05,15.0,0.05,64.0,20260628.0,hgb_amplitude_only_control,0,2.850198631737485,2514.0,1266.0,,
80.0,0.05,15.0,0.05,64.0,20260628.0,hgb_amplitude_only_control,1,3.4679086420571217,2523.0,1257.0,,
80.0,0.05,15.0,0.05,64.0,20260628.0,hgb_amplitude_only_control,2,3.3745132336503803,2523.0,1257.0,,
80.0,0.05,15.0,0.05,64.0,20260628.0,hgb_amplitude_only_control,-1,3.2308735024816624,3780.0,0.0,,
80.0,0.05,15.0,0.2,64.0,20260628.0,hgb_amplitude_only_control,0,2.8532960054830405,2514.0,1266.0,,
80.0,0.05,15.0,0.2,64.0,20260628.0,hgb_amplitude_only_control,1,3.474285653666416,2523.0,1257.0,,
80.0,0.05,15.0,0.2,64.0,20260628.0,hgb_amplitude_only_control,2,3.3755091150815866,2523.0,1257.0,,
80.0,0.05,15.0,0.2,64.0,20260628.0,hgb_amplitude_only_control,-1,3.234363591410348,3780.0,0.0,,
40.0,0.05,7.0,0.05,64.0,20260628.0,hgb_run_family_only_sentinel,0,3.0637224287759612,2514.0,1266.0,,
40.0,0.05,7.0,0.05,64.0,20260628.0,hgb_run_family_only_sentinel,1,3.6782467087077038,2523.0,1257.0,,
40.0,0.05,7.0,0.05,64.0,20260628.0,hgb_run_family_only_sentinel,2,3.533924786890484,2523.0,1257.0,,
40.0,0.05,7.0,0.05,64.0,20260628.0,hgb_run_family_only_sentinel,-1,3.4252979747913828,3780.0,0.0,,
40.0,0.05,7.0,0.2,64.0,20260628.0,hgb_run_family_only_sentinel,0,3.0637224287759612,2514.0,1266.0,,
40.0,0.05,7.0,0.2,64.0,20260628.0,hgb_run_family_only_sentinel,1,3.6782467087077038,2523.0,1257.0,,
40.0,0.05,7.0,0.2,64.0,20260628.0,hgb_run_family_only_sentinel,2,3.5339247868904837,2523.0,1257.0,,
40.0,0.05,7.0,0.2,64.0,20260628.0,hgb_run_family_only_sentinel,-1,3.4252979747913828,3780.0,0.0,,
40.0,0.05,15.0,0.05,64.0,20260628.0,hgb_run_family_only_sentinel,0,3.0637224287759612,2514.0,1266.0,,
40.0,0.05,15.0,0.05,64.0,20260628.0,hgb_run_family_only_sentinel,1,3.6782467087077038,2523.0,1257.0,,
40.0,0.05,15.0,0.05,64.0,20260628.0,hgb_run_family_only_sentinel,2,3.533924786890484,2523.0,1257.0,,
40.0,0.05,15.0,0.05,64.0,20260628.0,hgb_run_family_only_sentinel,-1,3.4252979747913828,3780.0,0.0,,
40.0,0.05,15.0,0.2,64.0,20260628.0,hgb_run_family_only_sentinel,0,3.0637224287759612,2514.0,1266.0,,
40.0,0.05,15.0,0.2,64.0,20260628.0,hgb_run_family_only_sentinel,1,3.6782467087077038,2523.0,1257.0,,
40.0,0.05,15.0,0.2,64.0,20260628.0,hgb_run_family_only_sentinel,2,3.5339247868904837,2523.0,1257.0,,
40.0,0.05,15.0,0.2,64.0,20260628.0,hgb_run_family_only_sentinel,-1,3.4252979747913828,3780.0,0.0,,
80.0,0.05,7.0,0.05,64.0,20260628.0,hgb_run_family_only_sentinel,0,3.0637224287759612,2514.0,1266.0,,
80.0,0.05,7.0,0.05,64.0,20260628.0,hgb_run_family_only_sentinel,1,3.6782467087077038,2523.0,1257.0,,
80.0,0.05,7.0,0.05,64.0,20260628.0,hgb_run_family_only_sentinel,2,3.5339247868904837,2523.0,1257.0,,
80.0,0.05,7.0,0.05,64.0,20260628.0,hgb_run_family_only_sentinel,-1,3.4252979747913828,3780.0,0.0,,
80.0,0.05,7.0,0.2,64.0,20260628.0,hgb_run_family_only_sentinel,0,3.0637224287759612,2514.0,1266.0,,
80.0,0.05,7.0,0.2,64.0,20260628.0,hgb_run_family_only_sentinel,1,3.6782467087077038,2523.0,1257.0,,
80.0,0.05,7.0,0.2,64.0,20260628.0,hgb_run_family_only_sentinel,2,3.5339247868904837,2523.0,1257.0,,
80.0,0.05,7.0,0.2,64.0,20260628.0,hgb_run_family_only_sentinel,-1,3.4252979747913828,3780.0,0.0,,
80.0,0.05,15.0,0.05,64.0,20260628.0,hgb_run_family_only_sentinel,0,3.0637224287759612,2514.0,1266.0,,
80.0,0.05,15.0,0.05,64.0,20260628.0,hgb_run_family_only_sentinel,1,3.6782467087077038,2523.0,1257.0,,
80.0,0.05,15.0,0.05,64.0,20260628.0,hgb_run_family_only_sentinel,2,3.5339247868904837,2523.0,1257.0,,
80.0,0.05,15.0,0.05,64.0,20260628.0,hgb_run_family_only_sentinel,-1,3.4252979747913828,3780.0,0.0,,
80.0,0.05,15.0,0.2,64.0,20260628.0,hgb_run_family_only_sentinel,0,3.0637224287759612,2514.0,1266.0,,
80.0,0.05,15.0,0.2,64.0,20260628.0,hgb_run_family_only_sentinel,1,3.6782467087077038,2523.0,1257.0,,
80.0,0.05,15.0,0.2,64.0,20260628.0,hgb_run_family_only_sentinel,2,3.5339247868904837,2523.0,1257.0,,
80.0,0.05,15.0,0.2,64.0,20260628.0,hgb_run_family_only_sentinel,-1,3.4252979747913828,3780.0,0.0,,
,,,,,,ridge_all,0,1.2443407667530981,,,0.1,
,,,,,,ridge_all,1,2.3414056625606077,,,0.1,
,,,,,,ridge_all,2,2.1567027902900584,,,0.1,
,,,,,,ridge_all,-1,1.9141497398679215,,,0.1,
,,,,,,ridge_all,0,1.2431668025632605,,,1.0,
,,,,,,ridge_all,1,2.3399067608266675,,,1.0,
,,,,,,ridge_all,2,2.1577361955323218,,,1.0,
,,,,,,ridge_all,-1,1.9136032529740834,,,1.0,
,,,,,,ridge_all,0,1.2290597457758132,,,10.0,
,,,,,,ridge_all,1,2.3399648341046744,,,10.0,
,,,,,,ridge_all,2,2.1601359596674463,,,10.0,
,,,,,,ridge_all,-1,1.9097201798493113,,,10.0,
,,,,,,ridge_all,0,1.2214183209903113,,,100.0,
,,,,,,ridge_all,1,2.3592324423897737,,,100.0,
,,,,,,ridge_all,2,2.1698469025437377,,,100.0,
,,,,,,ridge_all,-1,1.9168325553079406,,,100.0,
,,,,,,mlp_all,-1,1.6866542463404788,,,,MLP uses sklearn early stopping on Sample-I training subset
,,,,,,cnn1d_all,-1,2.667893680839496,,,,cnn train-subset RMSE
,,,,,,tcn_new_architecture_all,-1,2.935089280489522,,,,tcn train-subset RMSE
40.0,0.05,7.0,0.05,64.0,20260628.0,hgb_shuffled_target_sentinel,0,1.1111813745493158,2514.0,1266.0,,
40.0,0.05,7.0,0.05,64.0,20260628.0,hgb_shuffled_target_sentinel,1,2.2568003133458827,2523.0,1257.0,,
40.0,0.05,7.0,0.05,64.0,20260628.0,hgb_shuffled_target_sentinel,2,2.0739002305406444,2523.0,1257.0,,
40.0,0.05,7.0,0.05,64.0,20260628.0,hgb_shuffled_target_sentinel,-1,1.8139606394786145,3780.0,0.0,,
40.0,0.05,7.0,0.2,64.0,20260628.0,hgb_shuffled_target_sentinel,0,1.126274771947271,2514.0,1266.0,,
40.0,0.05,7.0,0.2,64.0,20260628.0,hgb_shuffled_target_sentinel,1,2.2561851551639878,2523.0,1257.0,,
40.0,0.05,7.0,0.2,64.0,20260628.0,hgb_shuffled_target_sentinel,2,2.074281596707025,2523.0,1257.0,,
40.0,0.05,7.0,0.2,64.0,20260628.0,hgb_shuffled_target_sentinel,-1,1.8189138412727612,3780.0,0.0,,
40.0,0.05,15.0,0.05,64.0,20260628.0,hgb_shuffled_target_sentinel,0,1.0606793312672491,2514.0,1266.0,,
40.0,0.05,15.0,0.05,64.0,20260628.0,hgb_shuffled_target_sentinel,1,2.2169946497360575,2523.0,1257.0,,
40.0,0.05,15.0,0.05,64.0,20260628.0,hgb_shuffled_target_sentinel,2,2.0352458173838786,2523.0,1257.0,,
40.0,0.05,15.0,0.05,64.0,20260628.0,hgb_shuffled_target_sentinel,-1,1.7709732661290616,3780.0,0.0,,
40.0,0.05,15.0,0.2,64.0,20260628.0,hgb_shuffled_target_sentinel,0,1.0648615117231002,2514.0,1266.0,,
40.0,0.05,15.0,0.2,64.0,20260628.0,hgb_shuffled_target_sentinel,1,2.216324286198791,2523.0,1257.0,,
40.0,0.05,15.0,0.2,64.0,20260628.0,hgb_shuffled_target_sentinel,2,2.036336673022886,2523.0,1257.0,,
40.0,0.05,15.0,0.2,64.0,20260628.0,hgb_shuffled_target_sentinel,-1,1.7725074903149256,3780.0,0.0,,
80.0,0.05,7.0,0.05,64.0,20260628.0,hgb_shuffled_target_sentinel,0,1.0039681075927767,2514.0,1266.0,,
80.0,0.05,7.0,0.05,64.0,20260628.0,hgb_shuffled_target_sentinel,1,2.149624658314978,2523.0,1257.0,,
80.0,0.05,7.0,0.05,64.0,20260628.0,hgb_shuffled_target_sentinel,2,2.0025874831652084,2523.0,1257.0,,
80.0,0.05,7.0,0.05,64.0,20260628.0,hgb_shuffled_target_sentinel,-1,1.7187267496909877,3780.0,0.0,,
80.0,0.05,7.0,0.2,64.0,20260628.0,hgb_shuffled_target_sentinel,0,1.008752895108992,2514.0,1266.0,,
80.0,0.05,7.0,0.2,64.0,20260628.0,hgb_shuffled_target_sentinel,1,2.1449804304139146,2523.0,1257.0,,
80.0,0.05,7.0,0.2,64.0,20260628.0,hgb_shuffled_target_sentinel,2,2.0123284432278052,2523.0,1257.0,,
80.0,0.05,7.0,0.2,64.0,20260628.0,hgb_shuffled_target_sentinel,-1,1.7220205895835707,3780.0,0.0,,
80.0,0.05,15.0,0.05,64.0,20260628.0,hgb_shuffled_target_sentinel,0,0.9934585021213465,2514.0,1266.0,,
80.0,0.05,15.0,0.05,64.0,20260628.0,hgb_shuffled_target_sentinel,1,2.1276902036625636,2523.0,1257.0,,
80.0,0.05,15.0,0.05,64.0,20260628.0,hgb_shuffled_target_sentinel,2,1.9773584005433023,2523.0,1257.0,,
80.0,0.05,15.0,0.05,64.0,20260628.0,hgb_shuffled_target_sentinel,-1,1.6995023687757376,3780.0,0.0,,
80.0,0.05,15.0,0.2,64.0,20260628.0,hgb_shuffled_target_sentinel,0,0.9904619032711366,2514.0,1266.0,,
80.0,0.05,15.0,0.2,64.0,20260628.0,hgb_shuffled_target_sentinel,1,2.1249348807901858,2523.0,1257.0,,
80.0,0.05,15.0,0.2,64.0,20260628.0,hgb_shuffled_target_sentinel,2,1.9858826060423573,2523.0,1257.0,,
80.0,0.05,15.0,0.2,64.0,20260628.0,hgb_shuffled_target_sentinel,-1,1.700426463367893,3780.0,0.0,,
