run,eventno,stave,current_group,high_current,downstream_event,event_selected_count,fold,traditional_score,cwola_rf_score,shuffled_label_rf_score
47,64142,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.5050562559954318,0.49820554313324056
47,63555,B2,low_2nA,0,0,1,A_to_B,0.5778902157573476,0.5540337989141233,0.5245007242377226
47,57421,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.31677273801571215,0.54023416732495
47,58888,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.35995779156844304,0.5788863585408521
47,64797,B2,low_2nA,0,0,1,A_to_B,0.35813111929213526,0.6609497772171264,0.4496245816925806
47,64314,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.30749475824926137,0.5294242406425901
47,58704,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.4936586523351476,0.5098359749928694
47,59083,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.3000084031338237,0.5294502021462538
47,59033,B2,low_2nA,0,0,1,A_to_B,0.5224143775559121,0.5086384951691592,0.487570139180869
47,56554,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.31493391212793287,0.4620364768909861
47,60850,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.35654644621918846,0.4021891700565769
47,57124,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.3841118216269584,0.5640570062008103
47,59474,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.3509155226808832,0.4771915700751774
47,59403,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.4924322312819437,0.4554050379949456
47,56912,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.46785024983821455,0.49470777005194994
47,55308,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.3670431038099918,0.4944724274110335
47,54130,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.41278067927505496,0.5110655946979411
47,62174,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.3593787929646544,0.46515285557376357
47,60567,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.43706305441165105,0.5262410979910311
47,55659,B2,low_2nA,0,0,1,A_to_B,0.35813111929213526,0.6676513272730596,0.47570990717940476
47,61625,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.6520446763915209,0.5015143908771618
47,61194,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.4381383259268105,0.44322829434870264
47,57817,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.3093265184708416,0.5762186275164486
47,59169,B2,low_2nA,0,0,1,A_to_B,0.6819873953452474,0.7692611330815456,0.5838025839236284
47,55796,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.4479833588550517,0.4507965115635317
47,64408,B2,low_2nA,0,0,1,A_to_B,0.5778902157573476,0.6838478180714348,0.5189380825168273
47,55847,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.36880512329924864,0.478529255838709
47,54766,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.3257888671081283,0.46485964243008415
47,63669,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.41836616090727513,0.4704973755414432
47,61134,B2,low_2nA,0,0,1,A_to_B,0.5224143775559121,0.6983037842740055,0.4459744537633105
47,57679,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.422419092897155,0.5042750474636973
47,61726,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.45648577066481416,0.4697323895403644
47,60747,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.4955498537832062,0.47036868045846847
47,63027,B2,low_2nA,0,0,1,A_to_B,0.5224143775559121,0.2629401938861708,0.5392803658922362
47,60962,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.5280484568647714,0.46692253873770523
47,56668,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.44743524789386185,0.40630254946478594
47,54634,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.4277288509794522,0.5457898129127661
47,59907,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.40120317352390356,0.5415355201290215
47,59986,B2,low_2nA,0,1,3,A_to_B,0.9116319627278071,0.6737822726697281,0.5964066112588022
47,64208,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.47718188596176814,0.48542631000011144
47,63806,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.4503161930042155,0.5255523455736633
47,57630,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.32061672944193326,0.5061330714864891
47,64448,B2,low_2nA,0,0,1,A_to_B,0.5778902157573476,0.3964504905691746,0.43127140978553835
47,62668,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.43810321422515597,0.5316452373231647
47,62918,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.4671128938212895,0.4626335611793893
47,57978,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.4951127470952353,0.4787739924556946
47,54809,B2,low_2nA,0,0,1,A_to_B,0.8078535066544552,0.5614586728211454,0.6024684378820863
47,56244,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.38182084904428165,0.4695862507760765
47,61566,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.42301818770331606,0.43419033226965326
47,60957,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.4429610437488551,0.4301493346139022
47,55932,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.31321886895391915,0.4976598790169111
47,58768,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.4356113810064367,0.525867016780206
47,62825,B2,low_2nA,0,0,1,A_to_B,0.35813111929213526,0.4840240193148237,0.443684059299334
47,54682,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.3493330908078981,0.4416825516686769
47,55571,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.43856472055014317,0.5586646735163104
47,60302,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.3184409916994775,0.5254658522234349
47,56370,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.3531635957981898,0.4952078540610187
47,55834,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.3172164373018086,0.48978031983000136
47,62686,B2,low_2nA,0,0,1,A_to_B,0.5778902157573476,0.40739481595016097,0.4760564168054055
47,59597,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.3550320377065997,0.5370213524214926
47,59666,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.5203069476866349,0.49469705283819926
47,60246,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.3266233775145923,0.45116423803442385
47,63562,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.3594399709177624,0.5469883483437644
47,62252,B2,low_2nA,0,0,1,A_to_B,0.5778902157573476,0.3418571892714592,0.48435957854504236
47,56430,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.4866668445914765,0.5390841451343245
47,59434,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.4790323761423313,0.5339745892475842
47,56476,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.3584714053006978,0.4637106185999297
47,57520,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.3257337324400171,0.5092388546643359
47,60256,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.4146212786946391,0.5030860073512803
47,56745,B2,low_2nA,0,0,1,A_to_B,0.5224143775559121,0.35656801200673904,0.43706084615928936
47,61668,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.4216603400499492,0.5112556566430535
47,56991,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.3314240691695521,0.5903819795696689
47,61583,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.333026370306756,0.4665946858624226
47,55167,B2,low_2nA,0,0,1,A_to_B,0.35813111929213526,0.4202651962667314,0.4167963035164924
47,56477,B2,low_2nA,0,0,1,A_to_B,0.35813111929213526,0.45550020315676704,0.462820227952431
47,56364,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.4035842757953006,0.5266486190101257
47,57027,B2,low_2nA,0,0,1,A_to_B,0.35813111929213526,0.4173915071850537,0.45008299706439553
47,58811,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.6898983314985127,0.5409580858136093
47,54711,B2,low_2nA,0,0,1,A_to_B,0.30834122076440695,0.6645198827649629,0.4834335668320644
47,61364,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.3318532377369257,0.46124909271526926
47,55646,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.4383485976490876,0.5021956034303239
47,57422,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.6582933414992909,0.5619452911944915
47,58641,B2,low_2nA,0,0,1,A_to_B,0.4111813134048796,0.3328683216919432,0.48283865437369977
47,61099,B2,low_2nA,0,0,1,A_to_B,0.4663800065470505,0.3619757435792718,0.5642079750873866
