method,run,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
1d_cnn,42,657,4.096510032650402,7.331559642936295,7.97843239545828,0.5053272450532724,0.2785388127853881
1d_cnn,50,680,0.3172531135855863,11.370712480539185,11.41618587586525,0.5102941176470588,0.3220588235294118
1d_cnn,57,670,4.624978244791171,6.591203071852348,7.9686540877452074,0.5298507462686567,0.2417910447761194
1d_cnn,58,654,-0.15104547891395992,6.431851478905897,7.133045246915741,0.4525993883792049,0.09938837920489296
1d_cnn,60,720,2.4417523024226107,5.031618347391246,6.277460008024785,0.40555555555555556,0.07361111111111111
1d_cnn,62,720,1.1487534748857247,5.25058383172718,6.659060471469094,0.3333333333333333,0.08194444444444444
1d_cnn,64,720,1.5094361545735229,4.834314474511501,6.167476879803215,0.33055555555555555,0.06666666666666667
1d_cnn,65,645,1.3330223789901314,5.391201406853645,7.327793366270924,0.40930232558139534,0.10387596899224806
compact_waveform_transformer,42,657,1.1723567055668234,5.487159048101919,5.572454249455309,0.3363774733637747,0.1050228310502283
compact_waveform_transformer,50,680,-1.2877322360318577,11.860486668948326,11.833847059851774,0.38382352941176473,0.3
compact_waveform_transformer,57,670,0.86487266226567,5.239581277085941,5.792203396436914,0.32985074626865674,0.0626865671641791
compact_waveform_transformer,58,654,-2.7182239118764997,6.440317311228464,5.96250183996457,0.47706422018348627,0.11926605504587157
compact_waveform_transformer,60,720,0.059870223168351444,5.376381962613062,5.299792760099093,0.3611111111111111,0.05555555555555555
compact_waveform_transformer,62,720,-1.1559772053991466,4.96961445677692,5.386172591338176,0.3138888888888889,0.04722222222222222
compact_waveform_transformer,64,720,-0.033078022196691315,4.543567836069209,5.372075762958498,0.2875,0.03888888888888889
compact_waveform_transformer,65,645,0.02348786641995204,5.1569766712425,5.551367092421292,0.33798449612403103,0.04806201550387597
derivative_gate_transformer_new,42,657,4.3232472809005404,5.973997531705539,6.429891481630312,0.5205479452054794,0.1567732115677321
derivative_gate_transformer_new,50,680,0.923372574625164,13.96710382797783,13.052644128751833,0.65,0.3426470588235294
derivative_gate_transformer_new,57,670,3.5310322826737606,6.230740808914757,6.919846312437714,0.4925373134328358,0.15074626865671642
derivative_gate_transformer_new,58,654,0.27663990371691405,6.407775886484285,6.7398330232389485,0.42966360856269115,0.13608562691131498
derivative_gate_transformer_new,60,720,2.403535158277803,5.748230413779792,5.898616493905722,0.43194444444444446,0.07777777777777778
derivative_gate_transformer_new,62,720,1.3316275851603878,5.410351657111874,6.317853030654783,0.3625,0.08333333333333333
derivative_gate_transformer_new,64,720,2.2960581650925844,5.361162716795594,6.1577072918383315,0.37083333333333335,0.07361111111111111
derivative_gate_transformer_new,65,645,1.769889052329674,5.486990323444802,6.375461062872192,0.38449612403100775,0.11472868217054263
gradient_boosted_trees,42,657,1.4779834609034164,4.075887723224174,4.39294157711762,0.289193302891933,0.0547945205479452
gradient_boosted_trees,50,680,0.6533052075432424,10.981787519699074,10.579555614005374,0.29558823529411765,0.2691176470588235
gradient_boosted_trees,57,670,1.2048428950035976,3.5364791177933013,3.7277626240918473,0.2537313432835821,0.03582089552238806
gradient_boosted_trees,58,654,-3.8311177306112683,4.8219147918604754,5.001411347514624,0.38990825688073394,0.016819571865443424
gradient_boosted_trees,60,720,-0.2911851986805971,3.533821630467448,3.114392704762735,0.10277777777777777,0.002777777777777778
gradient_boosted_trees,62,720,-1.5582238471005638,2.604053354194609,2.9939828113076783,0.08472222222222223,0.002777777777777778
gradient_boosted_trees,64,720,-0.2624194778308082,2.13210449646422,2.8543584200035803,0.0375,0.004166666666666667
gradient_boosted_trees,65,645,-1.5831787850557788,5.0837920254929205,4.520889615368221,0.351937984496124,0.009302325581395349
mlp,42,657,1.7533300481005938,4.966541258156915,4.912001161907819,0.30441400304414,0.076103500761035
mlp,50,680,-0.2409102965220118,10.418644435338674,10.019775255386653,0.3088235294117647,0.2691176470588235
