method,reference_method,delta_bias_ns,delta_bias_ns_ci_low,delta_bias_ns_ci_high,delta_sigma68_ns,delta_sigma68_ns_ci_low,delta_sigma68_ns_ci_high,delta_rms_ns,delta_rms_ns_ci_low,delta_rms_ns_ci_high,delta_tail_fraction_abs_gt_5ns,delta_tail_fraction_abs_gt_5ns_ci_low,delta_tail_fraction_abs_gt_5ns_ci_high,delta_tail_fraction_abs_gt_10ns,delta_tail_fraction_abs_gt_10ns_ci_low,delta_tail_fraction_abs_gt_10ns_ci_high
gradient_boosted_trees,traditional_cfd_template_derivative,-0.33670751667894594,-1.5613254902804403,0.6623693050834121,3.017531422367729,1.9383471476060101,3.9358445248668312,4.412407287941622,2.727108748477186,6.352611128901816,0.22027076472740575,0.12938190820539808,0.30581880539215367,0.04884742041712404,0.010071101141091533,0.11890923559198256
ridge,traditional_cfd_template_derivative,-0.26232315538539286,-1.2434100377991437,0.9649632154562662,3.153019435458895,2.405735335555527,4.144736868287162,4.556701667340023,2.764925127479097,6.748304175429565,0.24002927186242223,0.15420182009377245,0.3186912591794686,0.050128064398097326,0.0091424392027793,0.11958796438853257
mlp,traditional_cfd_template_derivative,-0.856469826801248,-2.0968034641242124,0.17811319286260677,3.486052464564602,2.6721066587176217,4.424373017452768,4.579246179015169,3.071839861636781,6.434743622053368,0.25539699963410173,0.16952008104612792,0.33759448271737286,0.050128064398097326,0.007721314419105764,0.12597258243794
compact_waveform_transformer,traditional_cfd_template_derivative,-0.637867560946181,-1.5003430016357109,0.21194991945836264,4.548043787644982,4.069755419072244,5.488559699553176,5.9788544735321505,4.622283275028508,7.835323405881356,0.3521770947676546,0.3188526185713144,0.3869965783770048,0.09623124771313575,0.053179934341500056,0.16034261634298275
1d_cnn,traditional_cfd_template_derivative,1.5376376995560594,0.6170063956691554,2.7331114342817036,5.225154348566474,4.492734177667305,6.247538135105771,7.144309705716837,5.919247125135846,8.353329149775245,0.4323088181485547,0.3815482742229673,0.48364909111463,0.1566044639590194,0.0971764372871679,0.22715925306779622
derivative_gate_transformer_new,traditional_cfd_template_derivative,1.8151470824055593,1.0802568653783533,2.5287423529646746,5.476331430346497,4.761240472315829,6.784170470461528,6.853071201533242,5.448621825218219,8.890469691837339,0.45389681668496157,0.40127528633315,0.5224362444680926,0.1406878887669228,0.09791973681241326,0.20531895108796727
