method,stratum,level,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
1d_cnn,curvature_energy_bin,curved,1575,1.3936331150592167,7.503257700007856,9.912789485240053,0.5117460317460317,0.21968253968253967
compact_waveform_transformer,curvature_energy_bin,curved,1575,-2.4969391772805345,5.428057546086833,7.038261358405919,0.4266666666666667,0.13968253968253969
derivative_gate_transformer_new,curvature_energy_bin,curved,1575,3.078741520042195,7.005449215244476,8.697301799831477,0.5663492063492064,0.1796825396825397
gradient_boosted_trees,curvature_energy_bin,curved,1575,-0.24812984096315494,3.9258409737810958,5.251446863124612,0.22857142857142856,0.04380952380952381
mlp,curvature_energy_bin,curved,1575,-0.5430062784767773,4.224381300049491,5.492654803985472,0.25587301587301586,0.049523809523809526
ridge,curvature_energy_bin,curved,1575,-0.41323059705385656,4.211162793162,5.503583828775357,0.24444444444444444,0.05587301587301587
traditional_cfd_template_derivative,curvature_energy_bin,curved,1575,0.268701029646337,0.96350729286432,0.9253876982633369,0.0006349206349206349,0.0
1d_cnn,curvature_energy_bin,moderate,1955,3.3899143465776707,5.339592447604128,7.308182635376541,0.4884910485933504,0.16317135549872122
compact_waveform_transformer,curvature_energy_bin,moderate,1955,0.90114383871129,5.36578292109478,6.9527155935365474,0.35038363171355497,0.08900255754475703
derivative_gate_transformer_new,curvature_energy_bin,moderate,1955,2.226196174137641,6.334351914221941,7.660384701838853,0.45012787723785164,0.1350383631713555
gradient_boosted_trees,curvature_energy_bin,moderate,1955,0.13780484321761577,3.980463205383141,5.482154853742336,0.23017902813299232,0.05524296675191816
mlp,curvature_energy_bin,moderate,1955,-0.2318621941881105,4.479960042961414,5.580926456744936,0.26547314578005116,0.05370843989769821
ridge,curvature_energy_bin,moderate,1955,-0.31567725082456377,4.120127545774327,5.496241997758991,0.2445012787723785,0.04808184143222506
traditional_cfd_template_derivative,curvature_energy_bin,moderate,1955,0.38171001893077516,0.8061851692303976,0.8059102642349251,0.0,0.0
1d_cnn,curvature_energy_bin,smooth,1936,0.48388465790095747,4.871436058369522,6.628675667063567,0.3114669421487603,0.09865702479338843
compact_waveform_transformer,curvature_energy_bin,smooth,1936,0.2305104024429987,4.722307287520386,6.286454519381133,0.29390495867768596,0.06818181818181818
derivative_gate_transformer_new,curvature_energy_bin,smooth,1936,1.419015565630989,5.436046713312255,6.934151794293882,0.36673553719008267,0.11466942148760331
gradient_boosted_trees,curvature_energy_bin,smooth,1936,-0.19753160476118187,3.7904946066770018,5.144072180400944,0.2040289256198347,0.04648760330578512
mlp,curvature_energy_bin,smooth,1936,-1.0145006494079944,4.277271592117997,5.3260250342986195,0.2453512396694215,0.04700413223140496
ridge,curvature_energy_bin,smooth,1936,0.653611462373358,3.9474742286802726,5.314218036322099,0.23243801652892562,0.047520661157024795
traditional_cfd_template_derivative,curvature_energy_bin,smooth,1936,0.12398079019455399,0.8741420950807677,0.9190641992254068,0.0,0.0
1d_cnn,derivative_onset_bin,nominal,1859,1.261774437086176,5.2606184671932965,6.193606573987026,0.36148466917697686,0.08983324367939753
compact_waveform_transformer,derivative_onset_bin,nominal,1859,-0.3572677184679769,5.108754621911409,6.2651042111736714,0.3275954814416353,0.08230231307154384
derivative_gate_transformer_new,derivative_onset_bin,nominal,1859,2.226196174137641,5.837084125878086,7.011429170006385,0.4314147391070468,0.10166756320602474
gradient_boosted_trees,derivative_onset_bin,nominal,1859,-0.3220880019900658,3.543882752038102,4.577035058491931,0.19795589026358257,0.02420656266810113
mlp,derivative_onset_bin,nominal,1859,-1.101619887537494,4.039146268128039,4.875425645211782,0.2350726196880043,0.031199569661108123
ridge,derivative_onset_bin,nominal,1859,-0.38239897184009664,3.593237683311289,4.894739769969452,0.1909628832705756,0.03173749327595481
traditional_cfd_template_derivative,derivative_onset_bin,nominal,1859,0.3309677804957869,0.8882757728056594,0.8468217500741291,0.0,0.0
1d_cnn,derivative_onset_bin,sharp,1967,1.964054694747821,5.583108478736092,6.160124231263948,0.3914590747330961,0.10218607015760041
compact_waveform_transformer,derivative_onset_bin,sharp,1967,0.34593244375759724,5.272984379066928,6.109064899907028,0.344178952719878,0.0762582613116421
derivative_gate_transformer_new,derivative_onset_bin,sharp,1967,2.5114391926224098,5.189109930488007,6.4846205116956925,0.40010167768174887,0.07473309608540925
gradient_boosted_trees,derivative_onset_bin,sharp,1967,-0.45478423085440955,3.2889721798553735,4.148357615740283,0.16420945602440265,0.015251652262328419
