axis,stratum,method,n_pair_residuals,n_events,n_runs,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,mae_ns,core_sigma_ns,core_mu_ns,core_chi2_ndf,pull_width_ml_tail_prob,sigma68_ci_low,sigma68_ci_high,full_rms_ci_low,full_rms_ci_high,tail_ci_low,tail_ci_high,mean_ml_tail_probability
s16_lowering_axis,small,traditional_ridge_pathology,1559,776,19,0.6169901364431403,2.273973257660159,7.488991940515224,0.03784477228992944,2.4376566406214524,2.195253676014801,-0.1049040588649266,0.9198514391289717,45.66245709228868,2.100678267060452,2.370982209062507,3.3549667795888607,11.276366266404434,0.017824165222869743,0.05902016624612296,0.016424270082189444
s16_lowering_axis,small,ml_rf_pathology,1559,776,19,0.18619783089561948,1.3671696571740894,4.3622747849318655,0.01796023091725465,1.4701105824023213,1.3071663479182603,-0.003754765251229925,1.084885497718221,30.662116740718872,1.2816103114275952,1.477484674555955,1.8184268693198253,6.549289119014095,0.007790696990202713,0.027267353019441512,0.016424270082189444
pretrigger_axis,large,raw_cfd20_pair_centered,3177,1117,19,1.0912203261659066,1.9664518348501616,9.149282398396613,0.031161473087818695,2.561152489229922,1.7703756585048138,-0.003059042762497218,3.057825313116825,36.2495226938784,1.8737158038173929,2.07799866649653,6.204311757046409,12.440237879483547,0.020018180861030133,0.0464256209874,0.034061569964155734
pretrigger_axis,large,traditional_ridge_pathology,3177,1117,19,-0.15884259508395138,2.6763092798526578,7.981429536402689,0.08435631098520617,3.0448133171002048,2.5473239991187047,0.13351334157247022,2.4190958522645345,45.70571471383676,2.5375284254573978,2.7739172393266096,5.486174488156417,10.793860957282998,0.06276632624028512,0.10130914681072853,0.034061569964155734
pretrigger_axis,large,ml_rf_pathology,3177,1117,19,0.1503885909905387,1.0131235984054834,7.005301406595452,0.03777148253068933,1.731218229122854,0.9457091694143488,0.010417113371407952,2.3050430454608497,26.00646408031335,0.9461783673722037,1.0854936757796956,4.723287478200472,10.072475239247895,0.02375670141478815,0.04612507200631234,0.034061569964155734
pretrigger_axis,moderate,raw_cfd20_pair_centered,554,325,20,-0.658088857054338,1.7930998433869956,9.094537193044872,0.021660649819494584,2.1781198372206987,1.6052930634550597,0.20756206153589932,1.5266743595705017,35.32223839856333,1.555030130858768,2.000193917778057,1.6658794936752492,14.905077140094885,0.0029564662134244826,0.043009828252499716,0.023295096520116812
pretrigger_axis,moderate,traditional_ridge_pathology,554,325,20,-0.9503997298271143,2.2607118327970532,8.720489102103917,0.0631768953068592,2.5614910994885642,1.790042766072409,-0.06613915277628345,1.1895882975688146,42.875341032368105,1.8682150930119639,2.4711763423655646,2.39485836411398,14.967969988969646,0.03560392766186126,0.08844416299339809,0.023295096520116812
pretrigger_axis,moderate,ml_rf_pathology,554,325,20,-0.33368297114603584,1.553860071039224,6.285944074822131,0.023465703971119134,1.8438989588368369,1.4304148554677987,0.00972368469541766,1.1731476597366968,30.973334868973716,1.3707851115535636,1.8334309657475147,1.617162367302792,12.345693814978198,0.003964848003484455,0.04715995267851726,0.023295096520116812
pretrigger_axis,quiet,raw_cfd20_pair_centered,9679,3383,21,-0.21420779269555368,1.4788176244468265,3.778515410391956,0.008058683748321107,1.3802275669919186,1.4619772052761661,-0.0008386033978830491,1.0250089055153486,34.492474905278435,1.4347538503848611,1.5409446871041172,1.827554955143337,5.449238992066264,0.004180427307236183,0.01095464430074792,0.00905572333246625
pretrigger_axis,quiet,traditional_ridge_pathology,9679,3383,21,0.2879487193243958,1.764569220031851,3.62567701382016,0.017253848538072113,1.618206381407808,1.6569784827635328,-0.016996843952401322,1.5231842206345176,40.85411638930018,1.6713406118543401,1.8698710416033932,2.048827306610623,5.281702786956693,0.012248501236034937,0.02235102529950659,0.00905572333246625
pretrigger_axis,quiet,ml_rf_pathology,9679,3383,21,0.011310888855344592,1.2952535541083812,1.9766290462077536,0.006405620415332163,1.125119628091277,1.2909998573793877,-0.006733062978981889,0.9083393305344882,31.135832616910655,1.2428016294958093,1.3442310960219688,1.4861854370056882,2.644731782674382,0.0037435945298576498,0.009997365668693099,0.00905572333246625
p07_saturation_axis,narrower,raw_cfd20_pair_centered,4325,2609,20,-0.029883922047703848,1.930707961692954,5.884580016438392,0.013179190751445087,1.8651188034906985,1.7998736389854828,0.17002819812102704,5.220904066248527,41.831097651573536,1.7396366646181218,2.044947781610965,3.387230281464538,8.704109143429998,0.006563789322448762,0.018959984863301957,0.012132849905887533
p07_saturation_axis,narrower,traditional_ridge_pathology,4325,2609,20,0.46813005492937987,2.1486509051115865,5.587675990879218,0.03468208092485549,2.0782605429360683,2.03435691443635,-0.00287854292140855,1.3175065543840507,46.634472893736316,2.0401328045280014,2.217801907110102,2.808159351433335,7.703609469758264,0.02312600276126267,0.046042444601869306,0.012132849905887533
p07_saturation_axis,narrower,ml_rf_pathology,4325,2609,20,0.10145425946925153,1.2675273000222909,4.507430273214929,0.013179190751445087,1.3219504728485048,1.2516329065154068,-0.026845144495652926,1.2040766977347384,35.09589313450391,1.1944955343523005,1.3429827215583527,2.493437963121131,7.05714953355987,0.00614907851408155,0.01982557674730264,0.012132849905887533
p07_saturation_axis,shoulder_wide,raw_cfd20_pair_centered,5713,2845,21,-0.2840411527633968,1.4545387882441672,2.9920419970976697,0.00735165412217749,1.3191799989784139,1.418021860761225,-0.013678200810635146,1.6848487585585983,30.703281870402645,1.3887410005795322,1.5468454194902583,1.6510403466902461,3.829410590027644,0.003491998581340078,0.01049465930767838,0.00670609298013605
p07_saturation_axis,shoulder_wide,traditional_ridge_pathology,5713,2845,21,0.07807414785043632,1.9545192422044582,2.9741128267902317,0.02625590757920532,1.7237687567073652,1.746857512938354,-0.05209263891987241,1.5242897602006193,41.96246846575962,1.8674778508259637,2.0655061005044586,2.2148360676990113,3.741676852321674,0.01993199431125783,0.03178486559128034,0.00670609298013605
p07_saturation_axis,shoulder_wide,ml_rf_pathology,5713,2845,21,-0.06905861545087633,1.244920920796905,2.4677377327929406,0.005426220899702433,1.1134118823674224,1.2546344187050453,-0.005607487419434123,0.7700583247096096,27.44863631620303,1.180818962298425,1.300340498776155,1.3750291075147003,3.367172877910456,0.0024149878812415723,0.007692435048083516,0.00670609298013605
p07_saturation_axis,wide_plateau,raw_cfd20_pair_centered,3372,1626,20,0.6112206273335126,1.5659260751779498,8.617173161127221,0.03084223013048636,2.229034117914633,1.505663744802524,0.003489697912398983,0.9159983262571506,31.66790392708599,1.4503399754527562,1.660315286512251,3.845639791079807,11.377948264074599,0.017566585956416466,0.04354248598443645,0.034989013150868255
p07_saturation_axis,wide_plateau,traditional_ridge_pathology,3372,1626,20,0.02056097072182339,1.8496995394798508,7.454590832059479,0.04744958481613286,2.377818505887824,1.661897129241436,-0.016029253102107434,1.2161945104451584,37.15047178354723,1.7616636293957975,1.9827920843473212,4.190300393753789,9.706169120307829,0.032673869084134236,0.06561688744073726,0.034989013150868255
p07_saturation_axis,wide_plateau,ml_rf_pathology,3372,1626,20,0.14020367160485814,1.2344181844444746,5.253438799523185,0.03173190984578885,1.581816615455799,1.1801672808043637,0.03385621124704215,1.00167933996792,26.724085602599356,1.167374983604859,1.3127115233615982,3.2075052844904555,6.906492902409803,0.021686292913889477,0.04139901430589353,0.034989013150868255
s10_two_pulse_axis,high_broad_late,raw_cfd20_pair_centered,5128,2448,20,0.4633139671387312,1.5877466442689605,7.471908563236625,0.022230889235569422,1.9538362563065261,1.512424177561682,0.006064747427203891,1.3790024470342965,32.03921578152971,1.5361685875686035,1.6383122668835588,4.693444014800819,9.413027751989732,0.014213137050785243,0.02946448645939262,0.024835271456704364
s10_two_pulse_axis,high_broad_late,traditional_ridge_pathology,5128,2448,20,0.1980438653533645,1.8961658566373885,6.5447155792322524,0.037051482059282374,2.125197649517465,1.777054689811253,-0.021788980338779705,1.091775928455225,38.58513368807855,1.8176416613331121,2.0387647019601634,3.9041397024897413,8.301983315737937,0.026861533990807228,0.04635707988616817,0.024835271456704364
s10_two_pulse_axis,high_broad_late,ml_rf_pathology,5128,2448,20,0.08641636272718511,1.2367195411170409,3.9787796476786843,0.019305772230889237,1.3248135093343945,1.2037517734975736,0.0057922390965103425,1.1206899416989855,27.014262381179464,1.1835891014129933,1.3044219721170662,2.459683287830242,5.431380957884247,0.013002226669020855,0.02570463442466036,0.024835271456704364
s10_two_pulse_axis,low_broad_late,raw_cfd20_pair_centered,2700,1952,20,-0.2757478097134838,1.8660946408015657,6.31015850735121,0.018518518518518517,1.946872462790785,1.6887712499303484,0.09277398396298851,4.28918691939868,44.78764068868011,1.7297981208840407,1.9412547290505726,3.5401878430553886,9.156541354536799,0.010437934979208627,0.02984236118081346,0.013314259558664046
s10_two_pulse_axis,low_broad_late,traditional_ridge_pathology,2700,1952,20,0.7152291956940211,2.2064618723201512,6.134449516451693,0.04111111111111111,2.2871164186139206,2.100226221927898,-0.009652470539684032,1.286028931032035,49.393144921591784,2.0849766168373036,2.2797092859688655,3.8925514427597543,8.340570613691556,0.029882650118308204,0.05310848103233832,0.013314259558664046
s10_two_pulse_axis,low_broad_late,ml_rf_pathology,2700,1952,20,0.03424335268174836,1.2854032533659105,5.738664280435701,0.017407407407407406,1.527949508618853,1.259029772304894,-0.025558144268586738,1.209860604825454,38.92649715462332,1.1762257431582834,1.4125932149340001,2.976482737885412,8.215327649213007,0.012415275412236712,0.0242834952846478,0.013314259558664046
s10_two_pulse_axis,mid_broad_late,raw_cfd20_pair_centered,5582,3055,21,-0.2810634068178359,1.590791479520325,3.188476537856822,0.00841992117520602,1.4098232910626245,1.5420437669055047,0.03700375681059253,3.140736598739086,32.48592700581688,1.5250386981243993,1.6754064394926675,1.769218408184999,4.572977379421838,0.005213356491595467,0.011494973661549354,0.008145049183954775
s10_two_pulse_axis,mid_broad_late,traditional_ridge_pathology,5582,3055,21,-0.04461166834114039,1.9678960908738192,3.045963450435857,0.02776782515227517,1.73634430402032,1.7309225802409818,-0.03964244499691813,1.1361929507717186,41.52619875504299,1.8743180053283726,2.1392341149857077,2.337959652912705,3.881910679985968,0.018736295973161645,0.038059407434433326,0.008145049183954775
s10_two_pulse_axis,mid_broad_late,ml_rf_pathology,5582,3055,21,0.016322979342718064,1.253549654543626,2.8656550267134047,0.008599068434252956,1.169483615033029,1.2572803745897212,-0.02591108549697651,1.1104429592340017,27.676167300041392,1.1939642997813242,1.3286435725560533,1.579371011498015,4.0347362550619374,0.003301310986068447,0.013165249985835426,0.008145049183954775
dropout_jagged_axis,negative_dropout,raw_cfd20_pair_centered,1551,583,18,2.174798684518267,1.7892910658794854,7.430780717943322,0.027724049000644745,2.163547871863787,1.515197171303012,-0.11548850712437843,3.010380029020496,32.47895391686379,1.6530487280778992,1.8981530684818901,2.708671157692427,11.917293973191212,0.014360451936957896,0.0451883461695902,0.03696958223208051
dropout_jagged_axis,negative_dropout,traditional_ridge_pathology,1551,583,18,0.7521609067568005,3.0153348749409172,7.172604065965158,0.1270148291424887,3.209569483123778,2.7025320902079484,-0.1110677115536199,1.834080107127821,46.28327770551777,2.7683041349840716,3.224157565260215,4.759826527831457,9.630972401445403,0.10001274409850208,0.15228073593073593,0.03696958223208051
dropout_jagged_axis,negative_dropout,ml_rf_pathology,1551,583,18,0.15981561269216693,0.8034212167537271,7.714827624125366,0.04577691811734365,1.7873315205097664,0.7137647956649936,-0.004998625395424124,1.4916406134908577,24.743679941234547,0.7138484128717695,0.9040208631996902,3.167998127415846,11.070560568644648,0.021856351357507287,0.060761510674840626,0.03696958223208051
dropout_jagged_axis,not_dropout,raw_cfd20_pair_centered,11859,4085,21,-0.17376395478517281,1.5218797200095173,5.507304884094351,0.011974028164263429,1.5793189925502538,1.4955074445344874,0.004688207934531027,1.1418261454427188,34.64588675169155,1.4807224337711475,1.5829691685626188,3.0724546498198664,6.972883502062088,0.007948057391778712,0.01557006533107209,0.012769172387322052
dropout_jagged_axis,not_dropout,traditional_ridge_pathology,11859,4085,21,0.1368868866299926,1.8895824935113312,4.975795712055201,0.023948056328526857,1.8476980690653753,1.7816741354234484,-0.011424267689055969,1.5412480032975435,42.02046308461766,1.8001251941607415,1.9700746902573043,3.0801123617340296,6.6892521386669666,0.017497595233959412,0.030475644964523256,0.012769172387322052
dropout_jagged_axis,not_dropout,ml_rf_pathology,11859,4085,21,0.019401281774842016,1.3050362163194755,3.225287695312783,0.010371869466228182,1.236616866286285,1.2947233491813728,-0.006414042041926056,0.8371988260073588,30.672158424669455,1.2560341923198672,1.3721733126118965,2.077839200149494,4.900044407062949,0.006409161471201503,0.013905060646387895,0.012769172387322052
peak_phase_axis,early_peak,raw_cfd20_pair_centered,679,353,17,2.731448046096798,1.948033500118394,1.841453483276578,0.0029455081001472753,1.4795026312151518,1.6624216329151593,-0.4093603463055686,3.4648425843041526,26.186406351454387,1.7134446296094876,2.1246152324609864,1.6635160635214736,1.966896475744756,0.0,0.012834143377885786,0.04495753241613488
peak_phase_axis,early_peak,traditional_ridge_pathology,679,353,17,-0.0757366999353476,2.965608976527929,3.5849231373041595,0.08247422680412371,2.540088529895787,2.9344071060794605,-0.17504296162858368,1.243130870018743,36.17747730897776,2.5973342430098945,3.251190247700534,2.790764223486718,4.376795612868693,0.041678695809291594,0.130516214987056,0.04495753241613488
peak_phase_axis,early_peak,ml_rf_pathology,679,353,17,0.17759693482585348,0.690070645195018,4.120397077716293,0.027982326951399118,1.010557534912096,0.6417728239112788,-0.035067655203114695,0.7738338111431955,14.147387975136603,0.6301919745648975,0.7558090558970595,1.0691460192131743,7.388291700035746,0.008129528985507246,0.04785358514060393,0.04495753241613488
peak_phase_axis,late_peak,raw_cfd20_pair_centered,10408,3575,21,-0.233461471895124,1.5214363523540717,6.364662680261551,0.014219830899308224,1.7031816495665903,1.481424877365362,0.002224677296111502,1.296931553522582,35.629931627810684,1.474847279595297,1.5734577978190354,4.298152540375821,7.859264430822415,0.008495225930891023,0.018450445307994983,0.013841184543135791
peak_phase_axis,late_peak,traditional_ridge_pathology,10408,3575,21,0.2732228689254096,1.8605027591334826,5.732170491190322,0.02949654112221368,1.9557678308048783,1.6936217246085936,-0.02156875846073806,1.3661485790816374,42.39886240977497,1.7692473201580405,1.9738457206809172,4.199991326428181,7.420364720237855,0.021848665492480695,0.03799233039492761,0.013841184543135791
peak_phase_axis,late_peak,ml_rf_pathology,10408,3575,21,-0.010291182775241159,1.3360078484821765,4.09972998106077,0.01335511145272867,1.3603070621432645,1.3112126307617356,-0.002744687834316434,0.8159524256402833,32.136051513301545,1.2868768274123543,1.4060207474228887,2.9933590855517207,5.647293643287981,0.00958655688792703,0.01688540279990591,0.013841184543135791
peak_phase_axis,nominal_peak,raw_cfd20_pair_centered,2323,1020,19,0.8378748195045134,1.7365530125855138,2.81129386693697,0.015497201894102454,1.5484341623121594,1.5955492900890909,-0.02664219478584066,2.049252853758837,32.02067842906414,1.6365172397452659,1.8239649305930115,2.01889411243616,3.9472116568366915,0.00798948340849592,0.025361666674971063,0.014715550644725007
peak_phase_axis,nominal_peak,traditional_ridge_pathology,2323,1020,19,-0.3558967947926699,2.302387181615841,3.178296060300667,0.04735256134309083,2.042196499854267,2.1587624324969523,0.23329482261705123,3.8786784302184705,43.34678879670111,2.2056039419884947,2.450146463774714,2.4584485450247056,4.15519275232674,0.034076625190452,0.06027557165299355,0.014715550644725007
peak_phase_axis,nominal_peak,ml_rf_pathology,2323,1020,19,0.1603957615851792,1.0505192934704142,3.5326038163053277,0.016358157554885924,1.108731247969682,1.0075900964835307,0.026484237750739447,1.6730208783742377,22.739101394347397,1.0023268859598677,1.1337381555138748,1.526271429456273,5.043002993026972,0.006614848379226212,0.02708618744602971,0.014715550644725007
p09_taxon_proxy,baseline_excursion,raw_cfd20_pair_centered,3177,1117,19,1.0912203261659066,1.9664518348501616,9.149282398396613,0.031161473087818695,2.561152489229922,1.7703756585048138,-0.003059042762497218,3.057825313116825,36.2495226938784,1.8896579282756514,2.0619125067541666,5.672134532407845,11.810195199129716,0.021394560408732395,0.0431457800511509,0.034061569964155734
p09_taxon_proxy,baseline_excursion,traditional_ridge_pathology,3177,1117,19,-0.15884259508395138,2.6763092798526578,7.981429536402689,0.08435631098520617,3.0448133171002048,2.5473239991187047,0.13351334157247022,2.4190958522645345,45.70571471383676,2.5482166840321296,2.7741286457764662,5.805097615870918,10.174513210865447,0.06735133615604602,0.10051448279045766,0.034061569964155734
p09_taxon_proxy,baseline_excursion,ml_rf_pathology,3177,1117,19,0.1503885909905387,1.0131235984054834,7.005301406595452,0.03777148253068933,1.731218229122854,0.9457091694143488,0.010417113371407952,2.3050430454608497,26.00646408031335,0.9370847371372019,1.0873184246557748,4.080507673150292,9.193179763318929,0.023465131989021858,0.04778170365052692,0.034061569964155734
p09_taxon_proxy,delayed_or_two_pulse,raw_cfd20_pair_centered,4029,1962,20,0.27819564004813024,1.5083247214136284,6.088977041761982,0.01563663440059568,1.6879167760545464,1.4624972989220113,-0.008311266839613819,1.1321011167337356,32.22009830244829,1.4732662015100537,1.586327035468305,2.2578025372345594,8.806562185617043,0.007160683141989261,0.021820009904425123,0.01821785172698556
p09_taxon_proxy,delayed_or_two_pulse,traditional_ridge_pathology,4029,1962,20,0.3968165369767367,1.752150932524799,5.566574458283841,0.026061057334326135,1.8549824900456315,1.626059991395252,-0.0343440649748587,0.9367273019812212,38.256756532445145,1.6526825448938005,1.881148746006762,2.458778767291113,7.4008342953792585,0.018143319733919958,0.03459016659597012,0.01821785172698556
p09_taxon_proxy,delayed_or_two_pulse,ml_rf_pathology,4029,1962,20,0.07726702125569734,1.2994347484037656,2.904658419847446,0.013154628940183669,1.2370934028003207,1.2743821047831516,0.0056622424141516085,1.0639823182246915,28.674285493636646,1.237931453870945,1.375486585983767,1.821464989448552,3.940008133133561,0.0075247855029034446,0.01948470045105116,0.01821785172698556
p09_taxon_proxy,ordinary_shape,raw_cfd20_pair_centered,5944,3196,21,-0.5509107999455853,1.3991094482225925,2.2262281113194833,0.0023553162853297443,1.158519157385309,1.3751074673491714,-0.024357170367560563,1.6890514076736347,34.24728208560403,1.327394484197356,1.4748841902907155,1.372700958452099,3.61749380651391,0.0008915138969757167,0.005175246016269657,0.00315946490186579
p09_taxon_proxy,ordinary_shape,traditional_ridge_pathology,5944,3196,21,0.1392959738335089,1.8138007773250937,2.5932761813600522,0.012449528936742935,1.5354939589726169,1.692505008306829,-0.020564027390134094,2.4292655024102876,43.56305609369428,1.7006852565275599,1.9601247068232834,1.863540631126904,3.7353572743644157,0.007049250353164201,0.018363496001302153,0.00315946490186579
p09_taxon_proxy,ordinary_shape,ml_rf_pathology,5944,3196,21,-0.07724392979868061,1.321613124523052,2.030171874461875,0.002187079407806191,1.106168311595306,1.3130288725915256,-0.004148775791524273,1.18869603822686,32.976884827167105,1.2477703244922749,1.3969756976944327,1.3226486229665257,2.9099135980842323,0.0005391420467043932,0.004793108648682572,0.00315946490186579
p09_taxon_proxy,saturation_boundary,raw_cfd20_pair_centered,255,162,15,-0.08280941006019304,1.6202175438600412,4.622166576587255,0.01568627450980392,1.667331334466979,1.3096180250662692,0.07469342770595822,0.9530802855329115,28.771747856892485,1.239614927339556,1.9676228488410465,1.441984811755135,8.527817610927311,0.0,0.03876923939031682,0.030401829134267862
p09_taxon_proxy,saturation_boundary,traditional_ridge_pathology,255,162,15,0.13432063778874026,2.2386842690449225,4.808072829638155,0.043137254901960784,2.19962284441127,1.7307812364269082,-0.016172262052968386,0.7467410241564805,37.11370476269419,1.7134717047729153,2.803591662488166,2.2130512873318926,7.859706751514381,0.01226439500332619,0.08271819637673912,0.030401829134267862
p09_taxon_proxy,saturation_boundary,ml_rf_pathology,255,162,15,0.23823252431346303,1.3001220142792,2.202917707387684,0.0196078431372549,1.2530254636149925,1.1936527059231223,0.10040399539534235,0.6201495210633152,23.212965778163362,1.0275412400514912,1.551582270905257,1.3494159298067117,3.2981262083397347,0.0,0.04763824884792627,0.030401829134267862
