run,method,n_pair_residuals,n_events,n_runs,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,mae_ns,core_sigma_ns,core_mu_ns,core_chi2_ndf,pull_width_ml_tail_prob
44,raw_cfd20_pair_centered,21,7,1,-0.2996132570328527,1.8044263261063649,2.0311532067177165,0.0,1.4974539435517502,,,,32.84610354630584
44,traditional_ridge_pathology,21,7,1,-0.2687865892328195,1.2569259474573886,2.3608777906405978,0.09523809523809523,1.4774437278930297,,,,28.364213416136497
44,ml_rf_pathology,21,7,1,-0.01815474416171281,0.9586494303862518,1.0731209057835638,0.0,0.8222990677016921,,,,23.651369867286903
45,raw_cfd20_pair_centered,282,94,1,-0.03308422428412694,1.6003734614659464,5.163323569319077,0.028368794326241134,1.93036464081603,1.4056073428640679,-0.04932332327643605,0.565559889963728,88.95195726037389
45,traditional_ridge_pathology,282,94,1,0.7259724749211287,2.004318793659154,5.0011040905459,0.031914893617021274,2.0536367753860985,1.8077677607641383,-0.00932309203237612,0.6782098562499805,95.45331550904166
45,ml_rf_pathology,282,94,1,0.1375631944889473,1.217845364707265,4.493661759134496,0.01773049645390071,1.433948111015337,1.1641690307584927,-0.06709484698378144,0.6407158120762418,86.93311950174161
46,raw_cfd20_pair_centered,3,1,1,-3.100547909599605,1.0475209416820688,1.5611810100720387,0.0,1.0269813153745773,,,,39.13654717377148
46,traditional_ridge_pathology,3,1,1,-2.7037458577099307,0.7281320089948603,1.189180309423102,0.0,0.7138549107792748,,,,29.82175307126075
46,ml_rf_pathology,3,1,1,-2.645522433979032,1.0165442748751354,1.5458627685975561,0.0,0.9966120341913093,,,,38.75704107790147
47,raw_cfd20_pair_centered,27,9,1,-0.33325982276929267,1.144990643808322,1.2315649975587892,0.0,0.9879535229976553,,,,22.26920620386228
47,traditional_ridge_pathology,27,9,1,0.24166517473094462,1.8113881965354368,1.8076352513074958,0.0,1.4453846652196658,,,,35.57091829719541
47,ml_rf_pathology,27,9,1,0.007869517200184806,1.0101211244104373,1.0081926331978144,0.0,0.8018012915885506,,,,19.12303199444149
48,raw_cfd20_pair_centered,174,58,1,-0.10680193615524303,1.5029371828117168,1.7040741356031501,0.011494252873563218,1.2935372053772887,1.2457462292776458,0.0860763845585995,0.5739176805859407,27.917777201209642
48,traditional_ridge_pathology,174,58,1,0.703474911405881,2.0342616542580694,2.0320075806457636,0.028735632183908046,1.609548401313064,1.797161444112113,0.016209523849957073,0.5992381313040975,36.682525464753915
48,ml_rf_pathology,174,58,1,0.09795798746907156,1.154399331819854,1.4991791623835993,0.011494252873563218,1.020680595137159,0.9616157870292434,-0.010055807092069902,0.5788940362858273,22.17853122983101
49,raw_cfd20_pair_centered,168,56,1,-0.03331974248646841,1.6721063002167997,2.88589310708124,0.02976190476190476,1.670758635845589,1.4368631584372957,-0.047373575876914,0.6071958676689784,31.114843190481242
49,traditional_ridge_pathology,168,56,1,0.2277983771848337,1.6435595939158238,2.0846336538511094,0.02976190476190476,1.5541636369300267,1.6306502261049396,-0.1694930168020063,1.311228212099923,35.28584356925919
49,ml_rf_pathology,168,56,1,0.09527557749330962,1.0706720781201566,1.1550774822804584,0.0,0.8884499778921011,1.0164285165769873,-0.1281431241214805,0.5796145933218693,21.699378985461827
50,raw_cfd20_pair_centered,180,60,1,-0.2109690494153229,1.6223202661994265,1.709723456680109,0.0,1.3625247441085457,1.43371627464119,-0.016697551813809823,0.5726389464659687,34.06912886107979
50,traditional_ridge_pathology,180,60,1,0.8640578990787966,1.947987382396821,2.455662994441455,0.03888888888888889,1.8065076433750233,1.1389605006059267,-0.14900625737154186,0.887873631184926,42.11900972205962
50,ml_rf_pathology,180,60,1,0.007504933540962308,1.3326307496845025,1.424266994610866,0.0,1.1165610727361537,1.2148950906872347,0.05599264876018924,0.5651582295662725,27.206820718435953
51,raw_cfd20_pair_centered,102,34,1,0.2776121909425635,1.8314006162078065,18.545389266856947,0.0392156862745098,4.431679705837274,1.3767142227623272,-0.10376211134193726,0.6301118086335438,39.03817236876922
51,traditional_ridge_pathology,102,34,1,0.6989820808096023,1.864369447934871,16.475251143463627,0.049019607843137254,4.122256257015458,0.9543999593109794,0.18191475563605752,0.7533548562057055,39.503144311591385
51,ml_rf_pathology,102,34,1,0.22588085934993868,1.4936909890611867,17.003525190037504,0.0392156862745098,3.6980200632947584,1.126594540618791,0.14908871759544684,0.5873023906181235,33.28609179785311
52,raw_cfd20_pair_centered,66,22,1,0.2609043916267595,1.6864304699375987,1.679292336308777,0.0,1.3257730611831244,1.4169551840673213,-0.4893699435304482,0.826118683618287,30.967593444066537
52,traditional_ridge_pathology,66,22,1,0.8124421725984862,1.7488876985030806,2.2021803372676834,0.030303030303030304,1.6281167967058272,1.796712855458658,-0.07902434129682652,0.48495523116536327,38.69111155764852
52,ml_rf_pathology,66,22,1,0.184481909492346,1.2221803708838541,1.384463394354038,0.0,1.139643034829516,1.2008254974389359,0.04333645263691803,0.7208846424702823,25.69202508036227
53,raw_cfd20_pair_centered,177,59,1,-0.06913214923297062,1.5229448691890481,1.5890735172767734,0.0,1.2646162289659515,1.3585034367303688,0.0866649395729016,0.6110813184094712,29.374518807817665
53,traditional_ridge_pathology,177,59,1,0.5316513665747822,1.9665440504728904,2.1477206750432014,0.02824858757062147,1.6243999141461614,1.1183544754907644,-0.05407841180886212,0.7556620085653524,39.18578098852493
53,ml_rf_pathology,177,59,1,0.08468106187487257,1.1045670752499936,1.5564434553961966,0.005649717514124294,1.048772144424003,1.159487694969365,0.04157763043002886,0.3586807543514294,24.401641754291898
54,raw_cfd20_pair_centered,150,50,1,-0.07171278276367588,1.6169984421436772,3.016342716592862,0.02,1.603971960468403,1.6018675761119727,0.2188313502639257,0.956899261478741,31.814492039649863
54,traditional_ridge_pathology,150,50,1,1.0863323702622503,2.0488668317354493,3.1082800958537464,0.05333333333333334,2.0054950886194622,1.8988935151137127,0.02464270851673904,1.0528233271864191,44.46510702528805
54,ml_rf_pathology,150,50,1,0.03099016127563131,1.3421483390068845,2.5277198967326857,0.02,1.2970053630764122,1.264126681439931,0.2118592253306576,0.8818234905271617,27.470357719822246
55,raw_cfd20_pair_centered,132,44,1,-0.14747691797399298,1.5430352313292186,1.5393026350681753,0.0,1.210329649626838,1.3030041957289111,-0.16233044056638735,0.9398098795310132,29.43132216981714
55,traditional_ridge_pathology,132,44,1,0.9603238310522271,1.8432915204680762,2.072553647780532,0.030303030303030304,1.6019590528498746,1.3793623439200045,0.3079817578402929,0.638492788106163,40.59526550035721
55,ml_rf_pathology,132,44,1,-0.014902614258934188,1.214596204782187,1.2623298766541928,0.0,0.9963138985937786,1.1775750079659006,0.020827264731502145,0.6041488168940299,23.82942760968926
56,raw_cfd20_pair_centered,276,92,1,-0.15564414063683163,1.6581608036325504,8.05749272598898,0.025362318840579712,2.3924745535466596,1.4653035787317479,-0.007743267657294315,1.0305448647983766,44.46984835395804
56,traditional_ridge_pathology,276,92,1,0.9403665129255256,2.3297222890514524,7.826888367252168,0.05434782608695652,2.8572168502604574,2.0425010966704833,-0.08149591280857935,0.8156978338472842,55.25663836471499
56,ml_rf_pathology,276,92,1,0.003845894496498012,1.3615743671771399,4.161951390827356,0.018115942028985508,1.4639394075594012,1.2417351201046967,-0.12592714585364018,1.0247137195983467,39.499405652632284
57,raw_cfd20_pair_centered,192,64,1,-0.12220727219576677,1.8174314554308428,1.8691648861693595,0.010416666666666666,1.4541391157741985,1.6897349132281716,-0.01494195087624907,0.6630346118359355,33.8771469969111
57,traditional_ridge_pathology,192,64,1,0.8180214342683516,2.0585431845203894,2.153751701909774,0.03125,1.7171192175609857,1.9071780257323263,-0.03408224507391068,0.7533186457621901,43.67235899667904
57,ml_rf_pathology,192,64,1,0.03719015563923228,1.549579161119132,1.4597474778674195,0.0,1.1980788394038273,1.4833306512007658,-0.04099837394653144,0.7863761374178695,29.5841748591077
58,raw_cfd20_pair_centered,219,73,1,-0.11999064704414941,1.6332699427484911,4.237744244296503,0.0091324200913242,1.6636972083905635,1.4108641003972482,-0.09593987136044611,0.9027756182935485,30.17901830444129
