method,bootstrap_unit,n_source_units,bootstrap_replicates,detection_ap,detection_ap_ci_low,detection_ap_ci_high,time_sigma68_ns,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,pileup_miss_rate,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_sigma68,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high
gradient_boosted_trees,source_run:stave:is_overlap:spacing_bin:ratio_bin,194,400,0.8414239543169331,0.7803545288125439,0.9059406574574246,8.382690868850787,7.272141126304494,9.646092288844665,0.3611111111111111,0.30410768323331794,0.41546704559702424,0.14166666666666666,0.08843297036128939,0.19583946078431372,0.07272560573618478,0.061445954034104217,0.09333308378876011
ridge,source_run:stave:is_overlap:spacing_bin:ratio_bin,194,400,0.8520480688150572,0.7928151741414093,0.9126683628149025,10.400516700362514,9.352946058753828,11.48035264289759,0.31666666666666665,0.2662994001948606,0.36217326391547355,0.17777777777777778,0.12344346007136704,0.24668005271813817,0.07385654785011231,0.062151316629705786,0.09146592592123043
template_residual_boosted_stack_new,source_run:stave:is_overlap:spacing_bin:ratio_bin,194,400,0.8561495458860688,0.8008679233019882,0.9122268451705,7.744889425115717,6.797191494621828,8.96709936839528,0.35555555555555557,0.2970415360501567,0.4179838709677419,0.15555555555555556,0.0950894688269073,0.2229417942810679,0.07531761216187838,0.05990644426204132,0.08510730983386325
two_pulse_template_cfd_baseline,source_run:stave:is_overlap:spacing_bin:ratio_bin,194,400,0.6644492149563539,0.5831231511516337,0.767222749456887,9.077897978858562,7.3326275201455156,11.902773333938226,0.6194444444444445,0.5512566137566138,0.682426610043704,0.17777777777777778,0.11335023605525442,0.25980052781300333,0.08492436563533501,0.06593536722196017,0.10398838312129695
1d_cnn,source_run:stave:is_overlap:spacing_bin:ratio_bin,194,400,0.7892396049300692,0.7107017730265313,0.8624834570182894,11.251325169781094,10.430891408013371,12.28776725995584,0.3416666666666667,0.28444153177189885,0.3937127650710328,0.2111111111111111,0.15137353480362203,0.27361940633127074,0.08537687518686676,0.07646818412374115,0.10093599603220947
masked_token_waveform_transformer,source_run:stave:is_overlap:spacing_bin:ratio_bin,194,400,0.7622196279727168,0.6721536169807197,0.849257699947759,15.2768101549925,14.154561944720657,16.614772718193585,0.19166666666666668,0.1428473581213307,0.23749549046099863,0.49166666666666664,0.3999315068493151,0.583065654338101,0.10744862774598894,0.09758485355063601,0.11852991147244135
mlp,source_run:stave:is_overlap:spacing_bin:ratio_bin,194,400,0.782401026329538,0.6936960831434916,0.8679416752894573,11.530988712063868,10.336693050572446,13.00022471616164,0.38333333333333336,0.33430869415214765,0.43845624150721646,0.19722222222222222,0.14157613257548504,0.25819289582669636,0.16082766600162202,0.14031437466890542,0.18190757026983642
